$ QGT_TDA_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_TDA_2011_2015_daily_ave.csv ; all outlets scaled to total flow from THE DALLES_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 40544, 41558, 41678, 41754, 41769, 41867, 41904, 41958, 42024, 42286, 42296 that are  1009, 2, 2, 3, 2, 2, 2, 2, 3, 2, 29 days long
"JDAY","POWER","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","SB19","SB20","SB21","SB22","SB23","MISC"
404.000000,4118.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405.000000,3667.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406.000000,3597.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.000000,4036.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.000000,3966.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409.000000,3917.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410.000000,3933.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411.000000,3888.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412.000000,4266.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.000000,4478.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.000000,4013.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.000000,3647.139,30.699,30.699,30.699,30.699,30.699,0,30.699,30.699,0,0,0,0.89,0,17.234,0,0,0,0,0,0,0,0,0,0
416.000000,3584.606,10.37,10.37,10.37,10.37,10.37,0,14.443,14.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.000000,4237.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.000000,4086.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.000000,3683.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.000000,5079.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.000000,5180.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.000000,4060.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.000000,4338.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.000000,4913.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.000000,4926.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.000000,3357.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.000000,3418.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.000000,3916.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.000000,3759.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430.000000,4116.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.000000,3941.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432.000000,4016.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433.000000,4441.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434.000000,4710.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435.000000,4286.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436.000000,3872.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437.000000,4237.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438.000000,5098.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439.000000,4810.169,0,28.999,28.999,28.999,28.999,28.999,28.999,28.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440.000000,4862.845,0,83.913,83.913,83.913,83.913,83.913,83.913,83.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441.000000,4658.36,0,49.535,49.535,49.535,49.535,49.535,49.535,49.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442.000000,5243.458,0,52.053,52.053,52.053,52.053,52.053,81.205,81.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443.000000,5532.433,0,31.504,31.504,31.504,31.504,31.239,36.591,35.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444.000000,6103.058,0,19.658,19.658,19.658,19.658,19.658,43.983,44.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445.000000,5798.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.000000,4965.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.000000,6184.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.000000,6104.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.000000,6870.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450.000000,7300.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.000000,7543.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452.000000,7338.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453.000000,7181.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454.000000,7774.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.000000,7845.729,1.627,38.587,38.666,38.666,38.666,37.451,107.748,107.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.000000,8793.852,56.996,56.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.000000,7445.592,108.925,108.925,86.63,86.63,86.63,86.63,86.63,86.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.000000,8543.445,5.479,19.488,38.171,38.171,38.171,38.171,76.036,76.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459.000000,8954.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460.000000,9401.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.000000,8869.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462.000000,7630.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.000000,8155.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464.000000,8612.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.000000,5155.475,429.29,450.624,450.67,450.67,450.698,450.698,450.698,457.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.000000,4856.835,426.28,426.28,426.28,426.28,426.28,426.28,426.28,430.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.000000,4666.455,408.331,408.331,408.331,408.35,408.35,408.35,408.35,413.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468.000000,5091.412,441.277,441.277,441.277,441.277,441.277,441.277,441.277,444.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.000000,5118.837,448.653,448.653,448.653,448.653,448.653,448.653,448.653,449.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.000000,4730.904,422.685,422.685,474.896,474.896,474.896,474.896,474.896,474.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.000000,5107.582,421.617,421.617,455.235,455.235,455.235,455.235,455.235,455.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472.000000,5028.046,409.433,409.433,466.343,466.343,466.343,466.343,466.343,466.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473.000000,4919.581,433.386,433.386,433.386,433.386,433.386,433.386,433.386,433.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474.000000,5117.488,448.023,448.023,448.023,448.023,448.023,448.023,448.023,448.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.000000,5250.983,458.44,458.44,458.44,458.44,458.44,458.44,458.44,458.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.000000,5480.716,462.668,480.062,480.062,480.062,480.062,480.062,480.062,480.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.000000,5387.956,457.587,485.445,485.445,485.445,485.445,485.445,485.445,485.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478.000000,4918.63,457.319,489.118,489.118,489.118,489.118,489.118,489.118,489.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.000000,4904.224,511.87,536.597,546.72,546.72,546.72,546.72,546.72,546.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480.000000,5289.661,533.134,551.955,604.011,604.011,604.011,604.011,604.011,604.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481.000000,6002.241,439.975,545.269,545.269,545.269,545.269,545.269,545.269,545.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482.000000,6842.748,586.089,605.844,607.358,607.358,607.358,607.358,607.358,607.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483.000000,7223.312,576.791,639.943,639.943,639.943,639.943,639.943,639.943,639.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.000000,7189.743,566.981,639.051,639.051,639.051,639.051,639.051,639.051,639.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485.000000,6976.476,579.488,654.979,654.979,654.979,654.979,654.979,654.979,654.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.000000,6545.068,557.605,574.59,574.59,574.59,574.59,574.59,574.59,574.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487.000000,6107.472,523.296,523.296,523.296,523.296,523.296,523.296,523.296,523.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488.000000,6566.158,560.01,560.01,560.01,560.01,560.01,560.01,560.01,560.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489.000000,6821.923,562.675,562.675,562.675,562.675,562.675,562.675,562.675,562.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490.000000,6928.081,545.62,545.62,545.62,545.62,545.62,545.62,545.62,545.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491.000000,7216.62,509.611,509.611,509.611,509.611,509.611,509.611,509.611,509.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492.000000,6981.312,532.467,532.467,532.467,532.467,532.467,532.467,532.467,532.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493.000000,6600.388,517.482,517.482,517.482,517.482,517.482,517.482,517.482,517.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494.000000,6080.186,514.295,514.295,514.295,514.295,514.295,514.295,514.295,514.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495.000000,5443.82,463.489,483.213,483.213,483.213,483.213,483.213,483.213,483.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496.000000,5302.501,344.285,425.408,502.145,502.145,502.145,502.145,502.145,502.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497.000000,5812.833,468.153,508.241,508.241,508.241,508.241,508.241,508.241,508.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498.000000,6075.009,529.374,529.374,529.374,529.374,529.374,529.374,529.374,529.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499.000000,5662.531,472.283,495.893,495.893,495.893,495.893,495.893,495.893,495.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500.000000,5613.489,478.225,478.225,478.225,478.225,478.225,478.225,478.225,478.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501.000000,5137.751,413.274,413.274,413.274,413.274,413.274,413.274,413.274,413.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.000000,5936.528,426.295,439.414,439.414,439.414,439.414,439.414,439.414,439.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.000000,6164.012,445.047,445.047,445.047,445.047,445.047,445.047,445.047,445.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.000000,6131.597,484.645,484.645,484.645,484.645,484.645,484.645,484.645,484.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.000000,10900.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.000000,6580.289,556.113,556.113,556.113,556.113,556.113,556.113,556.113,556.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.000000,6120.354,482.892,482.892,482.892,482.892,482.892,482.892,482.892,482.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.000000,6080.632,504.888,504.888,504.888,504.888,504.888,504.888,504.888,504.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.000000,6218.626,500.718,500.718,500.718,500.718,500.718,500.718,500.718,500.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.000000,6080.076,504.985,504.985,504.985,504.985,504.985,504.985,504.985,504.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.000000,6652.554,554.388,554.388,554.388,554.388,554.388,554.388,554.388,554.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.000000,6177.926,512.227,512.227,512.227,512.227,512.227,512.227,512.227,512.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.000000,5946.156,483.585,483.585,483.585,483.585,483.585,483.585,483.585,483.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.000000,5561.053,461.652,461.652,461.652,461.652,461.652,461.652,461.652,461.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.000000,5551.746,468.345,468.345,468.345,468.345,468.345,468.345,468.345,468.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.000000,5092.854,386.42,386.42,386.42,386.42,386.42,386.42,386.42,386.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.000000,5552.596,422.728,422.728,422.728,422.728,422.728,422.728,422.728,422.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.000000,4729.838,389.417,389.417,389.417,389.417,389.417,389.417,389.417,389.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.000000,4676.253,396.817,396.817,396.817,396.817,396.817,396.817,396.817,396.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.000000,4721.083,395.594,395.594,395.594,395.594,395.594,395.594,395.594,395.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.000000,5028.095,429.797,429.797,429.797,429.797,429.797,429.797,429.797,429.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522.000000,5290.85,442.601,442.601,442.601,442.601,442.601,442.601,442.601,442.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523.000000,5009.995,436.091,436.091,436.091,436.091,436.091,436.091,436.091,436.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.000000,5790.968,505.077,505.077,505.077,505.077,505.077,505.077,505.077,505.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525.000000,6212.304,540.017,540.017,540.017,540.017,540.017,540.017,540.017,540.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.000000,6023.958,525.898,525.898,525.898,525.898,525.898,525.898,525.898,525.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527.000000,5807.553,508.019,508.019,508.019,508.019,508.019,508.019,508.019,508.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528.000000,6111.941,532.705,532.705,532.705,532.705,532.705,532.705,532.705,532.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.000000,5774.795,506.521,506.521,506.521,506.521,506.521,506.521,506.521,506.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530.000000,6032.998,528.248,528.248,528.248,528.248,528.248,528.248,528.248,528.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531.000000,5720.461,459.929,510.364,510.364,510.364,510.364,510.364,510.364,510.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532.000000,5733.767,505.087,505.087,505.087,505.087,505.087,505.087,505.087,505.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533.000000,6063.53,486.149,541.676,541.676,541.676,541.676,541.676,541.676,541.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534.000000,5169.998,385.098,417.742,476.215,476.215,476.215,476.215,476.215,476.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.000000,5357.476,353.88,461.559,498.773,498.773,498.773,498.773,498.773,498.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.000000,5484.093,241.467,521.221,521.221,521.221,521.221,521.221,521.221,521.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537.000000,6139.949,268.342,582.227,582.227,582.227,582.227,582.227,582.227,582.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538.000000,6401.374,277.571,476.935,625.91,625.91,625.91,625.91,625.91,625.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539.000000,6005.565,260.825,493.918,579.874,579.874,579.874,579.874,579.874,579.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540.000000,5669.532,478.003,512.285,531.988,531.988,531.988,531.988,531.988,531.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.000000,6145.858,492.804,492.804,559.361,559.361,559.361,559.361,559.361,559.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542.000000,6265.715,446.01,563.388,563.388,563.388,563.388,563.388,563.388,563.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543.000000,7418.645,616.234,616.234,656.936,656.936,656.936,656.936,656.936,656.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544.000000,6511.877,598.899,600.74,600.74,600.74,600.74,600.74,600.74,600.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545.000000,6780.601,618.389,658.214,658.214,658.214,658.214,658.214,658.214,658.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546.000000,6745.701,576.386,587.675,598.791,598.791,598.791,598.791,598.791,598.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547.000000,6529.201,460.158,530.71,600.548,600.548,600.548,600.548,600.548,600.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548.000000,6540.765,545.029,575.399,575.399,575.399,575.399,575.399,575.399,575.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549.000000,6629.644,568.868,629.471,629.471,629.471,629.471,629.471,629.471,629.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550.000000,6492.732,561.698,573.057,573.057,573.057,573.057,573.057,573.057,573.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.000000,6282.333,463.8,565.848,565.848,565.848,565.848,565.848,565.848,565.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552.000000,5889.892,468.696,518.117,529.436,529.436,529.436,529.436,529.436,529.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.000000,6264.879,507.707,507.707,566.456,566.456,566.456,566.456,566.456,566.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554.000000,6275.408,448.749,564.987,575.066,575.066,575.066,575.066,575.066,575.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555.000000,5230.634,366.425,425.329,484.69,484.69,484.69,484.69,484.69,484.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556.000000,5415.052,320.894,332.88,536.137,536.137,536.137,536.137,536.137,536.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557.000000,5663.855,249.714,249.714,591.182,591.182,591.182,591.182,591.182,591.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558.000000,5462.197,241.12,328.451,556.385,556.385,556.385,556.385,556.385,556.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559.000000,5694.425,353.209,507.025,530.394,530.394,530.394,530.394,530.394,530.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560.000000,5633.66,460.225,506.595,506.595,506.595,506.595,506.595,506.595,506.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561.000000,5923.193,384.809,544.657,544.657,544.657,544.657,544.657,544.657,544.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562.000000,5967.405,394.119,546.845,546.845,546.845,546.845,546.845,546.845,546.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563.000000,5620.069,481.42,501.567,501.567,501.567,501.567,501.567,501.567,501.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564.000000,6356.917,486.082,571.836,571.836,571.836,571.836,571.836,571.836,571.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565.000000,5905.34,461.239,486.182,545.001,545.001,545.001,545.001,545.001,545.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566.000000,5162.343,458.367,458.367,458.367,458.367,458.367,458.367,458.367,458.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567.000000,5044.5,347.273,461.277,461.277,461.277,461.277,461.277,461.277,461.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.000000,5181.267,361.669,430.626,485.561,485.561,485.561,485.561,485.561,485.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569.000000,5664.379,243.82,454.252,560.399,560.399,560.399,560.399,560.399,560.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570.000000,5596.144,378.861,424.873,529.924,529.924,529.924,529.924,529.924,529.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.000000,5735.933,385.049,455.671,540.898,540.898,540.898,540.898,540.898,540.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572.000000,5313.593,236.409,460.012,520.386,520.386,520.386,520.386,520.386,520.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.000000,5048.373,280.786,479.222,479.222,428.03,479.222,479.222,479.222,479.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574.000000,5050.132,424.368,461.612,461.612,379.586,461.612,461.612,461.612,461.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.000000,4957.57,395.319,395.319,453.415,453.415,453.415,453.415,453.415,453.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.000000,4549.153,403.626,403.626,403.626,403.626,403.626,403.626,403.626,403.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.000000,4542.856,368.239,406.394,406.394,406.394,406.394,406.394,406.394,406.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.000000,4275.878,299.478,391.843,391.843,391.843,391.843,391.843,391.843,391.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579.000000,4540.745,254.319,316.339,447.384,447.384,447.384,447.384,447.384,447.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580.000000,4212.658,221.684,331.937,413.772,413.772,413.772,413.772,413.772,413.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581.000000,4127.801,332.511,338.643,377.437,377.437,377.437,377.437,377.437,377.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582.000000,3867.846,253.276,339.901,365.411,365.411,365.411,365.411,365.411,365.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583.000000,3790.373,254.997,302.829,359.168,359.168,359.168,359.168,359.168,359.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584.000000,3582.355,172.707,221.751,359.428,359.428,359.428,359.428,359.428,359.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585.000000,3627.976,295.773,296.266,332.147,332.147,332.147,332.147,332.147,332.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586.000000,3462.426,196.997,319.203,326.561,326.561,326.561,326.561,326.561,326.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587.000000,3471.863,250.868,258.084,331.285,331.285,331.285,331.285,331.285,331.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588.000000,3730.462,236.039,316.962,351.539,351.539,351.539,351.539,351.539,351.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589.000000,3337.375,232.034,306.327,306.327,306.327,306.327,306.327,306.327,306.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590.000000,3581.668,261.452,297.732,330.046,330.046,330.046,330.046,330.046,330.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591.000000,3789.142,210.887,290.04,367.326,367.326,367.326,367.326,367.326,367.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592.000000,3858.731,286.165,305.756,362.139,362.139,362.139,362.139,362.139,362.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593.000000,3255.626,151.129,314.98,314.98,314.98,314.98,314.98,314.98,314.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594.000000,3236.039,229.19,294.379,294.379,294.379,294.379,294.379,294.379,294.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595.000000,2987.043,191.353,261.581,281.608,281.608,281.608,281.608,281.608,281.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596.000000,3193.421,256.111,283.609,288.931,288.931,288.931,288.931,288.931,288.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597.000000,3023.732,236.325,236.325,280.726,280.726,280.726,280.726,280.726,280.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598.000000,2825.672,230.905,234.816,262.133,262.133,262.133,262.133,262.133,262.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
