$ QGT_MCN_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_MCN_2011_2015_daily_ave.csv ; all outlets scaled to total flow from MCNARY_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 41754, 42296 that are  2, 21 days long
"JDAY","POWER","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","SB19","SB20","SB21","SB22","MISC"
1508.000000,4473.262,0,101.559,164.708,0,100.135,99.578,98.227,50.505,101.354,98.028,100.703,59.288,99.044,99.186,98.691,99.281,98.969,98.778,0,247.608,120.981,121.713,0
1509.000000,4170.73,0,108.999,172.682,0,108.28,107.557,102.675,52.314,105.747,93.674,105.12,59.261,103.356,103.52,103.029,103.623,103.311,100.814,0,250.477,122.803,122.368,0
1510.000000,4694.424,0,130.557,188.87,0,105.424,98.153,105.487,96.254,105.785,102.64,105.134,103.686,107.919,106.942,109.421,127.478,128.457,130.287,0,15.141,126.67,126.065,0
1511.000000,4888.502,0,135.772,195.141,0,116.081,72.334,119.646,69.641,116.405,103.126,119.783,111.964,116.753,113.417,116.579,134.743,135.036,151.589,0,0,134.831,103,0
1512.000000,4702.137,0,110.83,177.088,0,104.779,84.464,107.017,66.976,105.129,78.926,107.234,66.832,103.592,84.367,101.874,89.725,110.94,117.257,0,0,118.203,117.329,0
1513.000000,4908.404,0,5.742,10.483,0,32.411,35.547,36.586,32.553,85.901,84.104,109.132,32.866,107.685,67.514,107.072,107.996,110.58,110.944,0,226.129,111.219,111.484,0
1514.000000,5036.637,0,0,0,0,0,0,0,0,110.694,60.713,110.83,0,110.383,3.667,110.414,110.639,113.348,113.693,0,239.225,112.649,112.942,0
1515.000000,4659.949,0,64.219,106.56,0,64.452,32.679,64.27,0,105.985,54.28,106.119,0,105.677,32.417,105.702,75.164,108.546,108.877,0,229.785,107.865,108.157,0
1516.000000,4374.105,0,98.03,163.015,40.714,98.39,49.936,98.124,45.888,98.413,49.695,98.514,65.695,98.115,75.127,98.151,70.511,100.613,100.964,0,17.334,118.768,69.765,0
1517.000000,4985.964,0,46.856,77.291,23.59,47.027,23.699,46.906,23.492,67.726,44.318,78.087,23.691,82.227,34.942,96.198,60.01,113.044,114.277,0,0,123.143,108.211,0
1518.000000,5011.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.098,0,30.116,41.565,0,0,42.162,36.141,0
1519.000000,4734.235,0,0,0,0,0,0,0,0,90.736,89.871,89.719,0,89.713,45.368,106.825,89.909,106.88,106.55,0,0,106.785,107.091,0
1520.000000,4347.525,0,0,0,0,0,0,0,0,35.762,35.476,52.995,0,60.096,37.479,98.953,99.117,99.005,98.697,0,0,98.912,99.199,0
1521.000000,4867.7,0,0,0,0,0,0,0,0,0,0,0,0,0,11.594,66.88,23.225,108.57,108.234,0,0,108.463,66.892,0
1522.000000,4749.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.462,0,49.087,46.644,0,222.759,63.403,2.825,0
1523.000000,4891.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.086,62.544,0,0
1524.000000,4262.517,0,0,0,0,0,0,0,0,4.235,4.231,17.08,11.673,17.169,25.277,39.693,39.854,38.823,2.33,0,217.106,76.783,39.981,0
1525.000000,4179.93,0,0,0,0,0,0,0,0,67.681,0,88.601,1.726,90.146,3.711,96.18,96.284,95.854,11.003,0,19.402,97.859,96.599,0
1526.000000,4329.921,0,0,6.445,0,35.802,4.296,64.224,33.478,100.083,90.761,103.425,45.454,103.199,77.252,100.507,101.337,101.059,12.794,0,0,104.962,103.608,0
1527.000000,4801.353,0,0,0,0,32.413,0,32.373,0,32.52,33.126,33.388,35.883,55.013,48.474,85.011,85.682,85.505,0,0,0,89.944,86.638,0
1528.000000,5122.563,0,0,0,0,0,0,0,0,0,0,13.312,0,24.53,0,71.225,88.828,88.069,0,0,204.636,102.028,58.768,0
1529.000000,4684.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.32,27.216,0,0
1530.000000,4844.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.775,0,0,0
1531.000000,4421.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162,0,0,0
1532.000000,4636.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533.000000,4516.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534.000000,3874.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.581,0,0,0
1535.000000,3485.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.949,0,0,0
1536.000000,4613.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.544,0,0,0
1537.000000,5074.843,0,0,0,0,0,0,0,0,30.248,0,0,0,30.419,0,30.18,29.779,34.369,0,0,2.49,0.215,0,0
1538.000000,5013.685,0,0,0,0,0,0,0,0,23.122,0,0,0,23.266,0,23.072,23.11,26.366,0,0,0,0,0,0
1539.000000,5387.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540.000000,4971.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541.000000,4684.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542.000000,5588.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543.000000,5524.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544.000000,5878.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545.000000,5872.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546.000000,5672.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547.000000,5128.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548.000000,5609.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549.000000,5359.394,0,0,0,0,0,0,0,0,0,0,0,0,0,11.625,37.099,71.331,83.699,14.22,0,236.995,85.271,49.477,0
1550.000000,5897.468,0,0,0,0,0,0,0,0,54.168,53.778,52.708,8.845,62.99,17.701,68.216,78.203,82.723,47.328,0,140.316,83.077,73.285,0
1551.000000,5891.949,0,0,0,0,0,0.182,0.181,0.186,9.197,0.164,8.99,0,9.18,26.826,70.013,57.373,80.914,82.131,0,74.477,58.453,57.687,0
1552.000000,4573.049,0,40.686,66.38,0,40.445,20.497,40.54,0,49.178,8.844,49.628,4.46,49.22,64.093,117.757,97.147,115.831,115.901,0,0,116.797,116.602,0
1553.000000,4765.166,0,139.357,247.89,0,155.927,144.44,157.196,104.983,155.509,122.961,156.927,105.046,155.982,127.528,155.893,144.405,155.427,155.519,0,0,160.444,143.541,0
1554.000000,3650.583,0,93.039,148.163,0,90.573,56.476,93.073,9.695,93.268,47.042,92.675,44.402,89.952,56.258,93.091,56.595,92.404,93.765,0,0,97.214,96.198,0
1555.000000,4319.572,0,109.633,174.593,0,106.73,55.781,109.676,10.67,109.901,55.433,109.209,51.917,105.99,63.629,109.7,55.491,108.884,110.487,0,0,114.33,113.285,0
1556.000000,4575.017,0,116.468,185.474,0,113.374,59.243,116.511,56.28,116.756,58.883,116.011,55.083,112.594,95.252,116.529,58.944,115.668,117.362,0,0,137.931,137.724,0
1557.000000,4431.405,0,77.814,125.908,0,75.764,40.194,96.005,38.206,114.39,75.814,113.606,63.476,111.878,94.401,114.157,75.744,113.275,115.006,0,0,129.517,129.181,0
1558.000000,4657.942,0,0,0,0,0,0,0,0,119.55,119.172,120.016,0,118.593,59.818,120.565,118.838,119.638,121.503,0,0,121.465,120.871,0
1559.000000,4499.968,0,0,0,0,0,0,0,0,97.917,98.54,99.234,0,98.025,58.845,118.567,116.763,117.625,120.292,0,0,120.189,119.15,0
1560.000000,4454.095,0,0,0,0,0.38,0,0.34,0,0.779,0.762,0,0.491,0.779,22.687,44.422,44.368,44.336,113.579,0,8.427,114.064,78.618,0
1561.000000,3132.491,77.282,72.387,110.072,4.322,87.05,45.211,89.894,40.088,115.153,87.093,80.207,80.294,113.993,97.204,114.197,89.988,113.213,114.841,185.503,246.73,112.145,111.831,0
1562.000000,2928.294,42.017,89.218,134.97,0,107.33,1.348,109.139,0.765,112.847,39.438,110.024,21.686,112.134,90.742,110.384,22.549,108.147,110.783,260.165,251.081,112.188,110.672,0
1563.000000,2839.897,1.176,103.592,151.578,0.396,103.389,0.409,95.599,0.392,115.045,8.599,112.628,0.391,114.827,109.663,109.86,9.05,110.722,110.815,265.555,256.246,115.455,113.761,0
1564.000000,3129.89,101.9,92.037,149.057,0.575,91.153,36.402,94.259,20.646,110.399,51.01,110.491,34.851,112.169,64.837,109.181,58.358,108.151,109.513,259.052,249.954,112.287,110.648,0
1565.000000,3059.844,45.773,41.218,106.948,1.231,104.926,14.998,102.958,3.531,113.731,68.334,113.813,56.998,115.481,83.72,112.485,85.643,111.417,112.821,264.766,255.4,115.703,114.947,0
1566.000000,2687.134,36.149,35.278,56.534,4.928,55.382,10.777,48.445,5.75,118.602,87.33,118.607,39.154,110.417,77.936,107.083,118.877,110.541,121.654,202.262,191.805,121.287,120.88,0
1567.000000,2586.005,3.26,3.414,3.879,0,27.88,0,51.761,0,112.829,105.818,112.911,54.259,112.05,80.58,112.182,109.991,112.47,111.955,242.333,229.722,114.646,114.085,0
1568.000000,2681.08,0,0,0,0,0,0,12.453,0,123.727,122.383,123.818,52.091,122.918,91.523,123.073,122.639,123.322,122.76,261.5,248.559,125.727,125.112,0
1569.000000,2488.244,0,10.667,10.697,0,0,0,0,0,112.159,105.158,112.252,15.513,111.428,101.042,109.931,111.471,105.865,111.28,261.226,251.332,114.047,110.18,0
1570.000000,2466.242,0,0,0,0,0,0,0,0,110.438,109.29,110.526,15.301,109.704,93.073,109.222,109.837,109.569,109.574,269.987,260.893,112.297,109.523,0
1571.000000,2732.151,0,8.231,6.854,0,0,0,33.701,0,114.779,110.208,114.636,84.198,113.687,109.409,113.109,113.996,110.058,113.806,280.418,271.299,116.03,113.817,0
1572.000000,2712.206,0,0,0,0,9.156,0,22.123,0,114.79,114.543,114.335,83.851,113.356,113.257,112.307,115.316,113.616,115.018,268.921,259.547,113.726,115.403,0
1573.000000,2688.31,9.084,8.91,15.026,0,2.603,4.522,47.38,0,112.072,102.891,113.756,56.804,112.89,101.235,110.631,107.943,111.916,113.33,269.594,260.298,112.024,113.695,0
1574.000000,2825.104,14.624,11.802,19.191,0,36.301,0.189,50.96,0,115.031,102.208,116.025,68.312,115.672,99.821,112.83,103.357,114.127,115.587,274.762,265.279,114.252,115.941,0
1575.000000,2711.875,2.463,10.33,13.613,5.399,26.883,0,38.689,0,115.543,114.257,116.482,61.662,117.101,98.379,113.899,108.142,109.152,109.735,273.065,263.539,110.138,93.161,0
1576.000000,2748.963,0,7.04,6.973,0,12.525,0,29.14,1.45,96.337,114.029,118.176,53.523,121.213,116.26,122.341,119.453,115.975,118.837,283.473,273.638,119.237,114.605,0
1577.000000,2734.275,0,6.336,6.374,0,0,0,27.745,0,116.43,114.837,117.075,58.183,116.695,95.128,116.031,117.222,114.925,117.664,289.959,280.314,117.754,115.713,0
1578.000000,2986.788,26.737,49.404,63.333,0.392,51.792,10.485,60,0.531,113.289,92.632,119.65,58.23,120.107,78.67,113.024,103.505,105.937,116.554,292.943,282.964,117.568,114.431,0
1579.000000,3036.865,49.911,77.137,103.467,0,41.058,8.242,60.733,0,114.692,62.187,121.519,37.712,124.243,77.483,115.314,93.895,104.105,115.278,302.54,292.249,115.427,116.07,0
1580.000000,2751.119,0,19.623,19.732,0,0,0,0,0,122.626,101.718,127.571,0.307,128.847,56.97,123.239,126.522,117.124,128.773,314.143,303.498,128.917,124.506,0
1581.000000,2477.308,0,0,0,0,0,0,0,0,119.466,2.39,144.079,0,145.064,0,143.9,145.324,144.343,144.994,244.343,236.061,145.151,145.525,0
1582.000000,2704.796,119.696,96.655,160.185,0,97.291,27.006,96.705,3.215,96.986,28.44,97.04,25.803,96.672,50.7,96.701,51.592,97.001,97.449,187.609,181.25,97.558,97.816,0
1583.000000,3067.955,59.262,0,94.687,0,77.714,16.709,80.25,12.083,112.809,69.01,115.024,56.897,116.171,107.055,115.783,108.876,113.914,116.645,279.778,270.226,115.469,114.781,0
1584.000000,3092.287,30.335,2.726,53.82,0,73.447,0,91.161,0,116.638,108.549,116.687,111.927,116.263,112.2,116.427,113.758,116.651,116.738,281.713,268.151,119.125,116.673,0
1585.000000,3248.758,110.562,90.11,153.929,8.542,97.612,23.48,107.344,14.077,114.982,39.172,115.047,39.002,114.616,71.951,114.65,70.359,115.008,115.118,264.258,249.038,120.008,119.48,0
1586.000000,2980.018,42.932,35.381,58.873,0,56.507,0.247,69.662,0,118.124,82.161,118.101,67.018,117.674,90.926,117.703,97.555,118.096,118.222,273.141,268.38,120.673,121.311,0
1587.000000,3132.63,33.358,1.738,2.972,0,3.936,0,55.039,0,124.948,124.093,124.996,106.049,124.527,118.741,124.578,123.081,124.983,125.132,313.266,308.181,127.661,128.117,0
1588.000000,3129.398,35.48,29.331,48.183,0,58.557,14.913,90.685,0,116.918,88.615,116.969,87.871,116.539,103.27,116.581,102.323,116.945,117.145,292.805,283.788,119.561,119.225,0
1589.000000,3133.921,0,0,0,0,29.491,0,41.383,0,130.916,131.718,130.971,66.115,130.497,123.932,130.527,130.782,130.938,131.215,326.755,315.892,133.878,133.435,0
1590.000000,2946.67,0,4.434,2.998,1.506,0.869,0,51.434,0,122.637,120.59,122.822,90.384,122.085,110.257,122.518,121.981,121.037,119.982,306.51,296.336,120.468,120.545,0
1591.000000,2777.727,0,2.275,1.15,1.15,0,0,32.552,0,121.502,81.725,122.715,18.377,120.669,45.415,131.48,133.562,131.179,129.398,326.297,315.422,130.905,130.666,0
1592.000000,2610.796,8.75,15.427,19.73,0,14.67,0,35.874,0,101.036,85.569,35.102,31.517,99.628,80.36,121.687,118.399,119.48,120.957,305.539,295.332,122.088,121.247,0
1593.000000,2823.96,60.363,44.354,71.799,2.12,73.829,12.593,90.2,7.928,94.437,45.685,76.439,48.109,96.641,84.945,112.077,87.899,112.42,111.912,272.801,263.649,112.218,110.829,0
1594.000000,3172.446,103.07,83.747,137.437,0,98.303,40.184,111.471,0,113.572,15.761,114.142,21.357,114.194,73.995,115.921,74.137,116.234,115.039,277.18,267.772,114.278,114.555,0
1595.000000,3353.489,112.677,92.359,151.384,0,97.562,46.588,116.488,0.129,117.895,71.143,117.114,36.767,117.151,72.675,118.996,71.321,119.303,117.747,271.199,261.518,117.337,117.532,0
1596.000000,3287.703,130.554,108.233,176.815,15.022,106.086,60.694,106.574,16.75,109.458,40.951,106.905,25.091,107.001,65.336,108.602,62.673,108.899,107.417,256.603,247.755,113.461,112.909,0
1597.000000,3308.048,109.646,91.478,150.112,0,89.54,32.94,107.98,0,120.45,27.562,117.371,26.963,117.43,74.535,119.207,73.46,119.527,118.077,287.825,278.193,119.319,119.147,0
1598.000000,3196.67,0.864,8.04,7.717,0,22.696,0,31.729,0,132.021,123.812,128.579,119.259,128.659,124.031,130.632,127.097,124.876,129.37,314.786,304.808,130.742,127.566,0
1599.000000,3395.273,118.84,94.905,157.566,33.748,107.081,48.576,108.461,36.345,112.196,62.445,109.286,49.895,109.335,77.336,111.042,64.154,108.741,109.959,272.316,263.283,117.861,116.632,0
1600.000000,3370.411,125.089,106.043,171.736,17.67,102.808,41.265,108.927,19.96,114.624,46.625,111.697,42.069,111.753,68.668,113.482,54.335,110.224,113.619,276.069,266.905,118.588,117.512,0
1601.000000,3532.623,115.486,94.008,155.669,0,103.583,45.685,112.149,11.179,126.711,58.26,123.447,38.806,123.493,79.195,125.424,74.939,122.776,126.142,300.81,290.391,125.937,125.31,0
1602.000000,3785.886,143.254,116.415,192.779,45.735,116.427,58.553,116.272,58.596,120.248,58.992,117.191,58.467,117.204,63.22,119.067,60.935,116.545,118.989,294.195,280.497,134.551,134.314,0
1603.000000,3565.478,137.08,111.813,184.48,28.935,111.783,55.059,111.605,29.583,115.461,52.454,112.531,49.825,112.52,84.111,114.391,68.209,111.998,114.071,274.353,260.401,125.059,125.144,0
1604.000000,3586.248,141.777,121.641,193.078,1.037,117.03,61.14,116.82,0,119.231,58.605,118.303,58.791,117.823,61.975,118.273,63.9,115.915,118.357,289.544,274.841,118.162,105.791,0
1605.000000,3838.692,141.904,118.127,194.202,39.329,115.951,76.386,115.739,40.147,116.095,61.482,116.229,56.571,116.177,95.918,115.862,89.365,115.636,116.094,285.837,272.187,133.12,134,0
1606.000000,3777.402,141.298,117.591,193.086,27.07,115.407,77.134,115.206,54.868,115.56,60.458,115.694,56.644,115.647,83.269,115.329,82.144,115.1,115.564,284.13,274.533,127.547,126.534,0
1607.000000,3656.404,141.076,117.399,192.497,29.49,115.263,60.65,116.448,38.6,115.354,60.068,115.551,58.463,115.427,67.536,115.236,63.667,114.99,115.397,282.984,273.407,122.214,121.484,0
1608.000000,3810.497,142.151,118.292,194.535,37.282,116.118,65.928,118.97,55.039,116.223,60.148,116.385,58.394,116.283,86.205,116.088,79.471,115.868,116.207,286.25,276.6,132.429,131.741,0
1609.000000,3515.084,126.478,107.409,174.122,14.746,115.077,54.093,115.501,51.85,113.44,63.169,113.206,61.464,113.033,64.286,112.789,63.764,112.57,113.233,277.717,268.363,116.433,115.04,0
1610.000000,3594.364,108.553,93.656,147.285,28.762,119.67,40.677,120.113,33.838,120.105,80.496,119.687,84.415,95.986,73.258,117.455,88.125,116.277,116.625,288.999,279.268,127.416,115.346,0
1611.000000,3455.333,144.385,117.144,194.035,0,118.845,46.034,119.292,0,119.264,44.089,118.928,0.413,116.925,61.835,117.531,61.779,117.007,117.644,288.504,278.767,116.948,115.456,0
1612.000000,3597.17,148.147,119.907,198.518,0,121.822,60.893,122.349,0,122.307,53.007,121.943,30.863,119.902,63.458,120.295,63.435,120.044,120.716,291.643,281.65,120.052,120.374,0
1613.000000,3532.99,143.474,116.218,192.264,10.655,117.929,53.035,118.622,12.949,118.555,46.878,117.972,38.339,116.209,70.578,116.365,67.557,116.296,116.949,266.401,256.715,121.217,121.808,0
1614.000000,3354.445,107.143,86.894,144.463,0,104.547,30.195,120.401,0,121.889,53.546,121.42,43.467,119.998,77.309,119.84,75.135,119.768,119.762,278.305,270.783,121.175,120.574,0
1615.000000,3244.59,66.09,56.302,77.843,0,44.434,0,121.023,0,125.386,65.088,127.004,65.066,125.548,112.696,126.022,65.153,127.131,127.123,310.868,305.823,127.197,117.802,0
1616.000000,3453.424,86.962,76.222,116.336,0,90.257,10.883,125.465,0.22,104.691,58.009,130.134,56.657,127.763,80.483,129.444,98.957,130.255,130.425,321.685,316.46,122.086,109.065,0
1617.000000,3190.064,70.977,64.134,98.668,0,91.294,3.35,116.205,0,117.154,74.033,119.502,58.283,117.327,84.194,118.805,79.698,119.233,119.782,296.715,291.881,107.597,100.799,0
1618.000000,3135.45,12.856,24.972,31.194,6.237,72.162,0,117.538,0,118.583,106.467,120.32,106.611,118.489,107.085,116.312,104.976,116.655,117.391,298.746,293.847,114.899,101.509,0
1619.000000,3071.671,16.889,49.97,62.693,3.931,86.651,12.797,97.334,0,115.649,85.784,116.272,85.456,115.408,93.731,115.048,86.149,112.131,101.105,292.221,287.431,112.113,112.794,0
1620.000000,2952.916,74.389,95.607,140.047,58.635,110.448,85.82,116.946,61.502,113.074,103.593,115.954,88.28,113.335,96.587,116.112,110.904,116.343,40.326,119.711,106.695,42.232,42.172,0
1621.000000,3478.085,138.232,136.248,224.088,109.684,138.621,135.817,144.37,132.316,138.013,134.93,148.477,131.892,142.305,129.859,135.429,151.954,151.414,0,0,0,0,0,0
1622.000000,2995.9,75.263,85.443,119.722,113.647,119.495,70.178,120.919,68.454,116.76,69.517,123.514,111.863,119.701,125.478,121.437,135.164,132.681,59.129,51.522,56.527,56.355,50.086,0
1623.000000,2931.952,27.768,67.632,73.126,82.521,128.597,44.558,124.106,44.614,119.817,19.704,127.379,94.064,127.031,132.388,135.119,138.12,130.042,93.87,89.853,91.475,89.02,87.734,0
1624.000000,3555.186,94.606,135.292,135.648,96.572,156.224,93.884,141.988,81.849,139.371,80.526,142.076,130.05,142.705,150.787,146.701,151.726,149.607,70.385,65.201,68.326,66.113,52.368,0
1625.000000,3847.67,0,0,0,0,162.999,0,163.22,0,161.212,0,165.012,164.348,168.761,196.845,182.257,199.054,192.587,199.614,182.117,196.188,190.694,169.423,0
1626.000000,4198.979,0,0,0,0,188.762,0,188.987,0,186.73,0,191.338,189.844,190.67,206.149,188.535,216.417,198.025,216.925,192.17,205.984,197.564,191.154,0
1627.000000,4589.806,110.992,188.793,188.514,117.775,198.643,115.257,191.288,66.009,176.87,8.402,188.161,188.647,187.801,213.198,198.047,222.106,204.201,119.735,97.787,56.662,95.098,88.107,0
1628.000000,3931.329,227.139,408.376,408.543,223.975,225.935,226.491,229.179,226.278,215.715,215.339,210.113,210.255,200.012,187.687,198.892,187.707,185.992,144.174,14.128,2.386,0.814,0.729,0
1629.000000,3257.837,191.966,319.13,318.907,190.661,200.534,191.039,198.704,189.906,182.026,175.568,176.59,175.188,171.66,171.052,174.106,171.784,169.508,49.286,14.784,10.917,10.638,0,0
1630.000000,2479.554,3.183,3.034,3.024,3.239,158.231,0.227,157.069,20.398,158.052,116.643,167.156,165.485,183.497,187.976,188.39,191.713,188.291,194.155,192.012,193.794,188.26,0,0
1631.000000,1931.227,0,9.603,0,0,137.363,0,136.943,4.241,138.848,6.756,143.502,123.817,144.185,146.124,144.695,158.252,144.883,158.515,145.256,147.229,144.338,62.718,0
1632.000000,1847.107,0,0,0,0,127.018,0,126.86,0,127.226,0,125.812,124.708,126.379,147.838,128.129,151.713,140.492,151.057,128.634,148.762,141.074,124.619,0
1633.000000,1774.76,0,0,0,0,120.333,0,120.184,0,120.523,0,119.207,118.217,119.736,142.175,127.711,144.073,132.022,143.373,128.26,142.472,133.221,118.084,0
1634.000000,1819.762,0,7.125,7.127,0,132.821,0,132.593,0,137.483,0,138.475,12.257,139.078,134.652,136.931,152.372,134.759,154.241,144.895,144.433,137.165,134.678,0
1635.000000,1665.461,0,0,0,0,121.155,0,120.481,0,121.395,0,122.428,56.305,122.673,127.636,123.962,138.494,125.825,139.463,126.551,127.54,125.505,121.64,0
1636.000000,2195.077,111.322,182.922,185.209,116.181,140.286,117.824,131.155,121.906,122.445,114.959,123.447,123.783,122.761,126.167,125.003,126.058,124.205,39.53,26.654,6.755,26.862,25.302,0
1637.000000,2016.833,39.01,154.072,154.542,101.74,139.65,96.219,134.819,93.871,132.638,93.412,127.232,116.032,124.672,123.877,123.329,125.38,121.254,45.788,42.604,1.981,39.672,39.771,0
1638.000000,2205.237,0,229.462,229.698,150.26,146.438,143.001,146.213,144.036,142.816,139.485,135.538,133.015,130.904,128.277,126.031,118.207,113.995,0,0,0,0,0,0
1639.000000,2281.304,0,238.719,237.278,144.791,144.703,144.393,139.393,136.725,135.718,131.536,129.9,129.765,128.294,130.066,128.308,129.66,127.419,86.226,0,0,0,0,0
1640.000000,2257.405,0,236.771,236.459,139.851,139.439,139.987,136.1,134.48,133.043,132.612,131.667,131.653,131.003,131.268,131.074,129.814,123.357,46.656,27.042,0,0,0,0
1641.000000,2231.898,0,237.08,237.115,138.416,138.391,137.962,137.971,134.584,128.571,128.312,121.204,119.519,116.585,117.496,118.8,114.85,116.402,51.702,49.472,0,32.136,0,0
1642.000000,2375.101,0,233.52,232.955,142.3,151.063,138.645,142.007,133.21,139.822,130.403,138.797,138.727,136.687,133.438,138.486,131.011,135.384,70.324,60.862,0,12.102,0,0
1643.000000,2342.153,0,225.628,226.153,131.797,154.247,119.567,155.186,122.473,147.764,117.325,135.333,133.846,137.85,139.644,139.018,141.283,140.098,73.133,38.717,0,39.162,0,0
1644.000000,2347.8,0,258.739,259.078,147.799,146.542,144.841,142.883,141.207,136.565,134.992,131.111,129.088,130.266,125.069,129.242,125.683,125.334,71.584,17.156,0,0,0,0
1645.000000,2282.631,106.125,228.818,228.738,147.087,142.563,138.928,134.926,133.248,127.182,121.945,122.618,121.801,121.608,122.317,121.748,121.44,122.222,37.331,36.242,0,0,0,0
1646.000000,2138.697,12.504,79.296,78.934,56.272,146.875,146.137,146.209,145.986,146.005,145.629,146.595,145.008,144.884,145.6,141.87,146.494,140.62,66.197,57.483,0,93.008,0,0
1647.000000,2207.937,78.245,188.928,190.091,139.255,142.859,140.175,128.968,127.303,128.753,126.846,128.045,128.033,127.31,129.071,127.314,128.866,128.217,44.989,42.976,0,0,0,0
1648.000000,2240.208,109.503,206.329,207.325,129.077,140.235,115.392,130.705,110.531,129.338,112.099,129.051,114.786,126.31,127.718,127.466,129.613,125.427,69.332,22.794,20.974,12.395,0,0
1649.000000,2203.817,120.288,233.088,231.319,131.721,132.874,112.006,128.86,109.36,127.853,108.151,129.199,96.935,120.918,120.412,121.206,121.942,119.733,72.537,6.308,0,6.305,0,0
1650.000000,2139.688,47.098,39.079,1.123,19.708,141.099,25.736,132.595,36.543,134.535,70.935,141.543,157.188,158.082,155.556,160.618,182.403,160.829,179.333,160.631,86.268,112.928,0,0
1651.000000,2272.42,78.147,150.985,151.347,102.592,143.264,102.833,137.502,108.157,134.817,115.807,133.246,138.565,135.431,135.685,138.612,147.561,138.326,99.84,79.22,41.7,21.865,0,0
1652.000000,1923.804,41.668,68.751,63.265,45.784,137.396,53.824,128.361,24.146,130.183,9.73,136.022,137.402,136.102,148.896,136.455,147.113,136.926,108.778,92.846,109.754,81.365,0,0
1653.000000,1676.966,0,4.678,4.785,4.263,126.169,0,124.29,0,126.358,0,126.297,121.742,126.928,139.716,125.625,146.869,127.457,141.815,121.506,149.602,123.094,0,0
1654.000000,1705.461,0,0,0,0,131.786,0,129.742,0,131.999,0,131.938,123.507,132.605,132.374,131.227,140.054,131.659,140.319,129.983,156.815,128.788,0,0
1655.000000,1919.684,0,55.152,56.584,34.049,134.884,29.798,133.966,29.34,136.786,27.944,137.541,129.02,137.941,134.44,134.463,147.444,133.767,148.283,114.366,127.354,109.275,0,0
1656.000000,2200.831,0,186.685,188.916,112.394,134.772,132.538,130.166,129.569,130.37,124.572,128.065,127.678,131.094,133.376,133.35,134.891,131.147,102.31,31.327,4.254,29.123,0,0
1657.000000,2050.962,0,65.814,65.931,36.097,134.397,76.371,131.32,77.267,127.305,121.815,126.902,125.343,145.281,142.546,151.776,155.688,145.351,149.928,107.58,0,107.966,0,0
1658.000000,2124.797,0,231.653,231.687,144.173,146.087,144.145,135.525,135.943,122.751,122.566,120.804,120.559,118.501,119.914,120.204,120.54,118.379,19.071,0,0,0,0,0
1659.000000,2029.401,0,205.502,204.796,147.267,150.682,145.121,132.579,129.519,126.476,123.799,125.854,126.009,124.743,125.435,111.636,100.217,97.519,3.273,4.142,0,3.723,0,0
1660.000000,2039.428,0,198.087,198.039,111.768,130.717,117.701,130.127,115.129,127.947,115.83,125.809,119.704,121.971,119.344,121.906,115.616,118.414,63.767,13.549,0,14.087,0,0
1661.000000,2149.669,0,230.431,230.332,143.062,142.064,140.817,138.662,138.682,131.075,129.586,125.203,123.414,121.356,121.601,119.244,121.052,120.295,34.302,0,0,0,0,0
