datetime,bias
2012-04-16 14:54:14.400000,5.632000000000005
2012-04-16 15:54:43.200000,5.748000000000005
2012-04-16 16:55:12,5.754000000000005
2012-04-16 17:54:14.400000,5.844999999999999
2012-04-16 18:54:43.200000,5.811999999999998
2012-04-16 19:55:12,5.416999999999987
2012-04-16 20:54:14.400000,5.01100000000001
2012-04-16 21:54:43.200000,4.745999999999995
2012-04-16 22:55:12,4.281000000000006
2012-04-16 23:54:14.400000,4.194000000000003
2012-04-17 00:54:43.200000,4.0190000000000055
2012-04-17 01:55:12,3.9470000000000027
2012-04-17 02:54:14.400000,4.108999999999995
2012-04-17 03:54:43.200000,4.180999999999997
2012-04-17 04:55:12,4.108000000000004
2012-04-17 05:54:14.400000,3.9919999999999902
2012-04-17 06:54:43.200000,3.656000000000006
2012-04-17 07:55:12,3.2369999999999948
2012-04-17 08:54:14.400000,2.8220000000000027
2012-04-17 09:54:43.200000,2.653000000000006
2012-04-17 10:55:12,2.25
2012-04-17 11:55:40.800000,2.0689999999999884
2012-04-17 12:54:43.200000,1.5419999999999874
2012-04-17 13:53:45.600000,1.3419999999999987
2012-04-17 14:54:14.400000,1.2609999999999957
2012-04-17 15:54:43.200000,1.066999999999993
2012-04-17 16:55:12,1.1260000000000048
2012-04-17 17:54:14.400000,0.8640000000000043
2012-04-17 18:54:43.200000,0.8100000000000023
2012-04-17 19:55:12,0.5230000000000103
2012-04-17 20:55:40.800000,0.05299999999999727
2012-04-17 21:54:43.200000,-0.2949999999999875
2012-04-17 22:53:45.600000,-0.6080000000000041
2012-04-17 23:55:40.800000,-1.1599999999999966
2012-04-18 00:54:43.200000,-1.4469999999999885
2012-04-18 01:55:12,-1.7920000000000016
2012-04-18 02:54:14.400000,-1.9879999999999995
2012-04-18 03:54:43.200000,-2.0770000000000124
2012-04-18 04:55:12,-2.2550000000000097
2012-04-18 05:54:14.400000,-2.4110000000000014
2012-04-18 06:54:43.200000,-2.679000000000002
2012-04-18 07:53:45.600000,-2.4620000000000033
2012-04-18 08:55:40.800000,-2.5519999999999925
2012-04-18 09:54:43.200000,-2.806999999999988
2012-04-18 10:55:12,-2.8299999999999983
2012-04-18 11:55:40.800000,-2.753
2012-04-18 12:54:43.200000,-2.6240000000000094
2012-04-18 13:55:12,-2.7240000000000038
2012-04-18 14:54:14.400000,-2.1599999999999966
2012-04-18 15:54:43.200000,-1.6640000000000015
2012-04-18 16:55:12,-1.8589999999999947
2012-04-18 17:54:14.400000,-1.5859999999999985
2012-04-18 18:54:43.200000,-1.3700000000000045
2012-04-18 19:55:12,-1.4380000000000024
2012-04-18 20:55:40.800000,-1.5889999999999986
2012-04-18 21:54:43.200000,-1.6069999999999993
2012-04-18 22:55:12,-1.7099999999999937
2012-04-18 23:54:14.400000,-1.7959999999999923
2012-04-19 00:54:43.200000,-1.6539999999999964
2012-04-19 01:55:12,-1.5700000000000074
2012-04-19 02:54:14.400000,-1.2689999999999912
2012-04-19 03:54:43.200000,-0.9930000000000092
2012-04-19 04:55:12,-0.5430000000000064
2012-04-19 05:55:40.800000,-0.5480000000000018
2012-04-19 06:54:43.200000,-0.512999999999991
2012-04-19 07:55:12,-0.5990000000000038
2012-04-19 08:55:40.800000,-0.7549999999999955
2012-04-19 09:54:43.200000,-0.7120000000000033
2012-04-19 10:55:12,-0.5729999999999933
2012-04-19 11:55:40.800000,-0.5939999999999941
2012-04-19 12:54:43.200000,-0.6099999999999994
2012-04-19 13:55:12,-0.4480000000000075
2012-04-19 14:54:14.400000,-0.13800000000000523
2012-04-19 15:54:43.200000,0.10000000000000853
2012-04-19 16:55:12,0.10299999999999443
2012-04-19 17:54:14.400000,0.031999999999996476
2012-04-19 18:54:43.200000,-0.18600000000000705
2012-04-19 19:55:12,-0.40800000000000125
2012-04-19 20:55:40.800000,-0.8230000000000075
2012-04-19 21:54:43.200000,-0.7750000000000057
2012-04-19 22:55:12,-0.7939999999999969
2012-04-19 23:55:40.800000,-0.7480000000000047
2012-04-20 00:54:43.200000,-0.6169999999999902
