$ QGT_LWG_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_LWG_2011_2015_daily_ave.csv ; all outlets scaled to total flow from LOWER GRANITE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 41932, 41941, 41958, 42194, 42296 that are  3, 4, 2, 3, 21 days long
"JDAY","POW","SPB1.RSW","SPB2","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","MISC"
353.000000,609.958,0,0,0,0,0,0,0,0,12.295
354.000000,693.383,0,0,0,0,0,0,0,0,12.744
355.000000,576.932,0,0,0,0,0,0,0,0,8.954
356.000000,634.568,0,0,0,0,0,0,0,0,12.254
357.000000,591.924,0,0,0,0,0,0,0,0,5.633
358.000000,704.531,0,0,0,0,0,0,0,0,3.156
359.000000,634.587,0,0,0,0,0,0,0,0,3.197
360.000000,595.068,0,0,0,0,0,0,0,0,2.881
361.000000,607.008,0,0,0,0,0,0,0,0,2.369
362.000000,651.73,0,0,0,0,0,0,0,0,8.534
363.000000,719.035,0,0,0,0,0,0,0,0,3.712
364.000000,872.046,0,0,0,0,0,0,0,0,4.47
365.000000,1021.285,0,0,0,0,0,0,0,0,5.033
366.000000,1031.677,0,0,0,0,0,0,0,0,3.235
367.000000,908.014,0,0,0,0,0,0,0,0,3.173
368.000000,831.859,0,0,0,0,0,0,0,0,5.615
369.000000,818.752,0,0,0,0,0,0,0,0,0
370.000000,825.299,0,0,0,0,0,0,0,0,2.255
371.000000,748.925,0,0,0,0,0,0,0,0,2.211
372.000000,693.324,0,0,0,0,0,0,0,0,0
373.000000,787.272,0,0,0,0,0,0,0,0,0
374.000000,638.574,0,0,0,0,0,0,0,0,3.487
375.000000,686.497,0,0,0,0,0,0,0,0,0
376.000000,712.279,0,0,0,0,0,0,0,0,10.907
377.000000,679.736,0,0,0,0,0,0,0,0,1.953
378.000000,729.671,0,0,0,0,0,0,0,0,0
379.000000,709.813,0,0,0,0,0,0,0,0,2.247
380.000000,684.747,0,0,0,0,0,0,0,0,0
381.000000,661.034,0,0,0,0,0,0,0,0,6.991
382.000000,596.512,0,0,0,0,0,0,0,0,3.649
383.000000,677.129,0,0,0,0,0,0,0,0,1.597
384.000000,670.149,0,0,0,0,0,0,0,0,3.511
385.000000,794.856,0,0,0,0,0,0,0,0,0
386.000000,873.529,0,0,0,0,0,0,0,0,2.024
387.000000,867.966,0,0,0,0,0,0,0,0,0
388.000000,926.933,0,0,0,0,0,0,0,0,3.887
389.000000,953.402,0,0,0,0,0,0,0,0,4.301
390.000000,905.692,0,0,0,0,0,0,0,0,1.935
391.000000,849.999,0,0,0,0,0,0,0,0,1.927
392.000000,928.59,0,0,0,0,0,0,0,0,2.047
393.000000,934.742,0,0,0,0,0,0,0,0,2.02
394.000000,917.183,0,0,0,0,0,0,0,0,0
395.000000,936.03,0,0,0,0,0,0,0,0,10.577
396.000000,825.535,0,0,0,0,0,0,0,0,1.92
397.000000,921.102,0,0,0,0,0,0,0,0,2.252
398.000000,847.908,0,0,0,0,0,0,0,0,1.84
399.000000,876.252,0,0,0,0,0,0,0,0,4.011
400.000000,886.166,0,0,0,0,0,0,0,0,0
401.000000,893.418,0,0,0,0,0,0,0,0,0
402.000000,876.596,0,0,0,0,0,0,0,0,3.994
403.000000,827.625,0,0,0,0,0,0,0,0,1.771
404.000000,856.177,0,0,0,0,0,0,0,0,2.424
405.000000,832.813,0,0,0,0,0,0,0,0,1.859
406.000000,812.199,0,0,0,0,0,0,0,0,3.985
407.000000,872.607,0,0,0,0,0,0,0,0,0
408.000000,886.954,0,0,0,0,0,0,0,0,0
409.000000,836.864,0,0,0,0,0,0,0,0,1.907
410.000000,839.658,0,0,0,0,0,0,0,0,6.616
411.000000,819.405,0,0,0,0,0,0,0,0,8.029
412.000000,897.863,0,0,0,0,0,0,0,0,4.721
413.000000,864.817,0,0,0,0,0,0,0,0,3.187
414.000000,893.302,0,0,0,0,0,0,0,0,5.132
415.000000,835.633,0,0,0,0,0,0,0,0,4.792
416.000000,821.324,0,0,0,0,0,0,0,0,4.186
417.000000,836.183,0,0,0,0,0,0,0,0,4.828
418.000000,893.435,0,0,0,0,0,0,0,0,5.9
419.000000,863.787,75.391,33.147,33.052,37.477,33.076,0,32.298,35.386,3.28
420.000000,1693.091,0,0,0,0,0,0,0,0,7.077
421.000000,1540.559,0,0,0,0,0,0,0,0,6.819
422.000000,1368.734,0,0,0,0,0,0,0,0,5.6
423.000000,1073.467,0,0,0,0,0,0,0,0,6.952
424.000000,1028.412,0,0,0,0,0,0,0,0,8.318
425.000000,1008.857,0,0,0,0,0,0,0,0,3.959
426.000000,977.625,0,0,0,0,0,0,0,0,4.369
427.000000,1167.924,0,0,0,0,0,0,0,0,12.967
428.000000,1054.908,0,0,0,0,0,0,0,0,6.73
429.000000,1012.366,0,0,0,0,0,0,0,0,2.587
430.000000,1001.316,0,0,0,0,0,0,0,0,6.256
431.000000,1056.072,0,0,0,0,0,0,0,0,2.933
432.000000,1173.382,0,0,0,0,0,0,0,0,3.054
433.000000,1057.57,0,0,0,0,0,0,0,0,2.894
434.000000,1110.621,0,0,0,0,0,0,0,0,2.917
435.000000,1078.021,0,0,0,0,0,0,0,0,2.594
436.000000,1056.952,0,0,0,0,0,0,0,0,3.147
437.000000,1190.955,0,0,0,0,0,0,0,0,2.402
438.000000,1217.581,0,0,0,0,0,0,0,0,2.624
439.000000,1206.952,0,0,0,0,0,0,0,0,2.344
440.000000,1418.506,0,0,0,0,0,0,0,0,2.709
441.000000,1463.972,0,0,0,0,0,0,0,0,2.197
442.000000,1546.628,131.268,30.626,57.502,34.435,28.36,33.015,35.493,32.344,2.547
443.000000,1947.358,142.123,8.394,73.695,33.45,19.877,32.02,31.936,22.053,2.755
444.000000,2014.398,0,0,0,0,0,0,0,0,2.877
445.000000,1741.201,0,0,0,0,0,0,0,0,8.019
446.000000,1823.705,0,0,0,0,0,0,0,0,2.485
447.000000,1943.965,0,0,0,0,0,0,0,0,4.506
448.000000,2072.846,0,0,0,0,0,0,0,0,4.802
449.000000,2156.962,0,0,0,0,0,0,0,0,2.877
450.000000,2120.005,9.253,1.981,1.573,4.489,1.891,2.131,1.944,2.135,2.82
451.000000,1778.309,109.416,24.234,20.953,55.282,22.623,26.001,23.233,26.15,4.314
452.000000,2218.807,69.839,15.405,11.28,35.077,13.901,16.535,14.766,16.43,2.454
453.000000,2453.625,55.707,12.596,9.008,28.704,11.86,13.51,12.12,13.672,9.396
454.000000,2543.28,0,0,0,0,0,0,0,0,9.019
455.000000,1846.605,145.087,33.364,153.326,64.823,116.576,50.71,71.381,39.291,7.835
456.000000,2112.135,146.711,25.425,143.36,52.283,93.139,30.328,55.908,29.076,8.622
457.000000,2537.361,165.904,32.161,116.259,49.155,86.347,38.132,76.053,28.817,9.305
458.000000,3012.494,193.439,36.653,75.574,48.954,72.712,63.481,49.951,63.196,14.397
459.000000,2656.35,215.166,95.01,95.782,124.504,105.75,100.752,76.278,76.433,21.095
460.000000,2626.669,209.689,56.799,56.003,79.214,51.64,55.636,53.403,57.181,18.334
461.000000,2440.096,189.584,51.438,51.174,71.598,48.093,50.528,48.398,50.918,13.926
462.000000,2240.534,178.52,48.474,53.411,66.894,45.369,47.554,46.126,47.795,16.848
463.000000,2211.881,196.646,68.504,72.018,86.605,66.552,66.645,58.654,57.877,8.688
464.000000,2220.247,201.969,54.362,54.791,75.686,54.958,53.31,53.678,54.782,12.765
465.000000,2107.254,198.922,53.454,55.396,74.468,53.517,52.353,53.36,52.711,13.432
466.000000,2065.572,195.263,52.461,47.639,72.856,53.761,51.19,52.217,50.08,10.77
467.000000,2086.687,185.419,49.86,47.845,69.164,52.433,48.758,48.971,49.72,13.968
468.000000,2097.526,180.061,58.94,56.775,84.022,64.376,63.899,51.632,58.789,11.474
469.000000,2385.32,179.963,33.958,81.241,73.946,48.294,50.229,53.14,50.207,17.244
470.000000,2373.824,196.701,86.402,83.426,131.56,93.522,93.565,68.633,71.682,12.873
471.000000,2385.383,206.452,83.753,82.268,117.239,81.605,85.374,67.091,68.765,8.867
472.000000,2325.576,201.489,55.209,53.218,95.734,52.317,58.253,51.898,57.394,15.299
473.000000,2255.853,193.097,51.036,49.97,70.882,53.365,50.797,51.348,49.593,12.791
474.000000,2199.843,187.91,54.273,48.434,78.163,58.065,54.697,51.78,52.663,12.081
475.000000,2187.13,186.514,65.901,62.24,108.129,65.43,68.162,55.511,57.884,9.727
476.000000,2250.447,192.447,64.07,62.444,117.942,69.613,71.666,55.267,57.577,12.63
477.000000,2396.624,189.634,45.789,47.101,96.332,47.888,49.731,45.497,49.688,10.618
478.000000,2432.495,182.133,52.399,65.255,94.586,70.698,66.307,49.802,70.926,8.267
479.000000,2248.39,171.74,127.896,136.023,144.831,141.69,128.601,90.054,91.287,7.628
480.000000,2127.974,169.119,197.914,199.462,200.614,199.399,199.944,147.273,152.613,12.756
481.000000,2205.498,170.05,284.84,286.574,287.527,280.277,280.369,216.766,209.062,13.163
482.000000,2578.675,186.518,293.523,293.3,298.627,293.995,293.227,241.338,241.173,13.647
483.000000,2436.158,175.341,319.666,329.851,339.741,329.393,326.279,294.627,296.162,11.187
484.000000,2713.813,194.679,313.115,338.109,344.606,340.729,317.367,296.565,300.872,10.865
485.000000,2981.255,215.288,244.095,277.076,282.741,276.164,283.428,185.126,186.077,11.607
486.000000,2967.441,218.126,147.07,175.886,206.347,216.708,207.054,115.379,115.241,12.024
487.000000,2571.238,191.618,158.54,160.136,208.899,210.297,184.914,108.384,110.855,12.669
488.000000,2738.899,199.623,118.519,114.254,175.393,172.516,128.751,106.434,106.579,13.364
489.000000,2800.758,204.077,81.433,80,132.683,112.142,91.888,74.999,92.898,13.658
490.000000,2204.729,210.71,148.293,178.48,186.713,183.046,184.79,107.914,109.731,11.627
491.000000,1904.3,217.415,160.991,170.415,214.347,210.023,209.444,111.239,109.46,16.653
492.000000,2319.115,213.857,64.125,64.297,117.575,76.576,74.629,66.065,64.758,11.562
493.000000,2238.14,200.746,56.352,58.604,109.041,66.091,64.586,58.515,57.785,13.169
494.000000,1818.023,195.791,85.473,96.53,135.307,108.614,105.136,69.196,69.826,10.675
495.000000,1401.982,188.352,140.501,152.886,178.72,168.263,171.337,90.134,92.263,10.063
496.000000,1944.055,186.36,65.191,61.822,120.222,74.95,75.943,55.38,53.554,14.941
497.000000,2198.709,184.914,44.55,43.052,99.804,42.056,44.194,44.601,44.037,10.412
498.000000,2209.909,195.405,47.048,49.316,101.778,45.178,46.69,49.006,48.013,11.259
499.000000,2253.843,204.936,51.009,52.017,106.051,46.117,48.951,51.9,48.111,9.311
500.000000,2241.702,187.836,46.772,42.861,98.444,45.574,45.222,47.717,43.378,8.286
501.000000,2240.525,176.309,42.323,45.456,90.065,43.834,44.805,44.228,45.788,11.789
502.000000,2177.206,165.754,79.307,81.429,92.219,92.702,95.903,54.618,84.002,10.978
503.000000,2109.842,167.802,165.305,162.25,176.232,170.293,169.967,94.569,96.28,8.996
504.000000,2383.545,191.016,171.119,179.121,180.735,177.027,180.668,92.581,102.914,16.357
505.000000,2651.022,222.875,125.711,131.808,150.766,127.409,124.876,87.217,87.618,12.407
506.000000,2773.855,223.026,59.877,57.223,107.213,65.174,68.737,56.141,68.599,10.129
507.000000,2454.297,195.509,50.285,50.24,95.632,56.327,58.833,47.984,57.322,9.104
508.000000,2122.276,168.149,77.51,77.147,124.343,97.269,99.55,59.723,80.254,9.15
509.000000,2110.961,158.577,158.669,155.805,162.932,155.189,157.086,83.84,82.168,8.807
510.000000,2788.767,206.088,96.386,92.884,142.16,107.594,114.875,82.797,89.227,15.299
511.000000,2810.52,228.99,98.181,94.503,115.314,95.924,93.536,46.071,98.68,12.213
512.000000,2536.216,227.542,56.62,53.418,114.215,62.223,59.548,36.393,67.611,12.438
513.000000,2020.82,224.232,53.712,51.217,107.392,59.795,58.666,51.612,59.238,11.397
514.000000,1812.568,216.767,51.915,50.026,100.075,57.665,56.695,49.629,57.126,12.178
515.000000,1637.389,184.473,44.203,39.813,89.433,48.503,48.276,41.873,47.297,16.028
516.000000,1618.259,179.838,43.131,41.261,85.274,46.393,47.06,41,47.001,9.814
517.000000,1682.321,195.706,46.628,48.809,92.426,53.025,51.155,44.817,50.057,8.368
518.000000,1699.61,195.74,46.781,50.168,92.528,53.95,51.284,44.81,48.421,13.873
519.000000,1787.414,168.169,40.199,43.142,79.537,41.992,44.013,43.408,43.01,9.154
520.000000,2077.492,171.585,40.894,44.184,81.105,42.721,44.923,45.873,43.929,9.576
521.000000,2328.61,185.165,44.321,48.766,87.48,47.947,48.385,49.43,46.375,9.98
522.000000,2089.414,167.969,89.722,112.706,122.879,115.062,113.686,67.796,92.002,9.019
523.000000,1978.681,164.262,162.144,162.907,164.721,159.791,163.623,87.751,122.942,8.834
524.000000,2399.754,211.736,120.09,118.465,170.071,131.02,135.812,83.33,108.357,11.598
525.000000,1776.529,228.973,215.314,215.202,252.829,215.234,216.841,152.353,153.027,12.347
526.000000,1087.867,214.095,224.255,241.733,279.027,243.689,244.263,171.918,171.536,9.697
527.000000,1181.761,194.696,184.283,189.485,217.413,183.105,188.283,135.861,136.354,8.931
528.000000,1687.192,194.167,98.104,96.839,144.557,97.17,101.003,79.043,81.704,8.101
529.000000,1599.133,212.806,96.548,97.15,143.188,98.478,101.471,83.645,83.751,9.741
530.000000,940.825,198.25,194.25,194.778,229.872,191.254,193.449,141.668,143.867,8.732
531.000000,1534.496,169.1,93.805,94.314,122.17,92.685,95.303,69.829,70.085,10.875
532.000000,1841.303,198.939,74.125,74.704,133.58,77.053,79.601,61.167,60.58,13.321
533.000000,1623.609,203.057,104.924,106.498,141.557,106.788,107.524,78.199,78.075,15.511
534.000000,1260.588,201.28,153.32,153.854,210.836,151.876,156.701,98.367,101.371,10.988
535.000000,1202.559,196.235,149.515,148.916,205.409,149.576,152.707,96.784,98.86,10.191
536.000000,1466.975,174.317,117.978,121.685,166.898,117.591,117.761,85.412,86.779,13.793
537.000000,1835.545,184.866,49.106,48.97,99.796,49.641,49.61,48.574,49.791,8.605
538.000000,1851.437,205.805,5.054,207.34,9.457,21.674,50.333,67.129,54.05,17.52
539.000000,1343.544,196.616,35.756,232.921,73.209,169.3,52.303,187.682,50.391,10.98
540.000000,1361.905,189.555,32.336,223.255,69.463,164.086,49.801,180.49,46.923,9.977
541.000000,1540.778,186.089,23.627,210.62,46.467,110.458,46.713,133.932,48.695,12.448
542.000000,1790.178,195.492,5.62,202.565,11.425,26.212,47.982,69.151,46.047,12.308
543.000000,1274.353,196.075,41.47,240,97.661,212.043,49.067,215.758,48.179,10.576
544.000000,1665.559,186.472,12.598,202.748,29.027,69.601,45.838,102.625,43.984,14.189
545.000000,1712.978,212.176,3.056,208.003,6.912,16.746,52.107,65.723,49.295,11.163
546.000000,1402.539,231.085,11.77,245.478,27.175,64.025,56.778,108.634,51.023,17.059
547.000000,1048.059,210.894,23.93,240.929,55.006,127.113,51.75,158.599,48.284,13.099
548.000000,697.599,203.356,39.027,251.36,89.977,212.377,49.651,223.441,45.586,9.053
549.000000,850.591,195.453,27.199,223.143,49.013,137.302,46.529,154.023,39.994,12.537
550.000000,1011.146,189.771,12.619,206.747,29.234,55.428,46.238,101.326,42.959,10.299
551.000000,1015.443,195.928,11.964,211.446,26.634,66.825,47.857,101.695,43.819,10.994
552.000000,952.692,222.804,12.828,238.529,14.425,57.615,53.778,54.136,53.346,14.444
553.000000,946.861,221.063,0,219.318,0,0,52.905,52.612,53.624,16.548
554.000000,936.373,193.467,0,187.326,0,0,46.187,45.214,48.851,14.374
555.000000,829.629,202.439,0,193.659,0,0,48.236,48.037,50.821,8.861
556.000000,815.461,206.49,0,198.77,0,0,49.107,48.696,51.499,21.716
557.000000,721.404,173.103,8.274,179.39,9.276,38.164,41.298,41.733,43.142,14.391
558.000000,737.934,157.039,10.115,166.79,11.399,54.271,37.415,61.738,37.98,8.61
559.000000,835.933,190.203,3.773,192.594,8.566,20.26,44.775,63.607,43.748,8.455
560.000000,774.68,202.931,11.415,210.105,19.877,50.168,47.547,78.815,44.919,21.652
561.000000,719.533,233.817,7.517,231.643,7.325,12.129,54.691,58.432,50.948,14.934
562.000000,478.477,210.651,46.215,260.451,52.115,92.353,49.379,52.55,46.625,11.469
563.000000,637.466,179.165,16.526,194.082,18.643,42.727,43.103,39.69,40.749,9.337
564.000000,688.209,181.868,3.625,184.008,4.13,3.353,44.499,38.42,40.832,11.361
565.000000,709.566,198.128,10.547,206.136,11.934,9.616,48.513,41.843,44.613,12.857
566.000000,740.449,201.141,0,195.627,0,0,49.268,42.556,45.372,13.426
567.000000,656.026,215.94,13.738,223.113,15.53,13.114,52.733,54.156,50.809,13.485
568.000000,590.719,186.97,15.035,196.495,16.846,53.927,45.337,51.33,43.5,13.726
569.000000,517.278,198.366,15.78,211.231,17.5,19.907,48.051,48.608,48.614,13.394
570.000000,552.189,201.405,0,195.481,0,14.317,48.518,49.573,51.331,11.122
571.000000,554.454,200.618,0,185.769,0,0,50.482,49.886,51.494,8.523
572.000000,515.501,195.993,0,196.015,0,0,47.062,47.96,47.604,22.693
573.000000,571.721,189.684,0,187.79,0,0,45.707,46.665,40.715,8.848
574.000000,544.617,180.641,3.448,177.486,4.071,11.447,43.563,44.717,42.738,15.562
575.000000,509.895,203.862,8.029,209.203,9.042,18.244,49.073,50.135,49.643,10.633
576.000000,494.608,229.023,0,211.472,0,0,54.981,57.347,57.373,19.467
577.000000,496.73,195.804,0,184.144,0,0,47.126,48.401,47.481,12.337
578.000000,516.675,178.414,0,165.845,0,0,43.001,43.905,43.022,7.347
579.000000,471.947,192.022,0,179.283,0,0,46.229,47.317,45.986,12.106
580.000000,484.681,208.775,0,194.529,0,0,50.294,51.359,50.409,13.146
581.000000,427.573,210.77,0,196.643,0,0,50.712,52.016,50.02,11.385
582.000000,382.16,196.411,0,184.048,0,0,47.159,48.237,48.247,16.813
583.000000,406.031,220.341,0,209.325,0,0,12.915,56.212,11.896,16.21
584.000000,371.534,199.334,0.13,186.03,0,0,25.218,48.537,24.844,13.173
585.000000,345.919,193.004,0,179.816,0,0,47.345,47.124,47.262,16.624
586.000000,358.935,199.677,0,177.3,0,0,34.533,34.064,15.275,12.628
587.000000,373.7,207.878,0,186.587,0,0,8.374,27.683,9.432,15.613
588.000000,353.343,197.281,0,179.291,0,0,30.884,46.387,0,14.932
589.000000,316.894,175.729,0,160.852,0,0,42.994,42.097,0,15.162
590.000000,357.887,197.546,0,181.566,0,0,25.592,25.679,0,12.618
591.000000,285.511,222.489,0,205.092,0,0,33.344,33.964,32.148,11.734
592.000000,279.599,213.297,0,204.167,0,0,23.988,42.746,21.437,11.51
593.000000,245.861,190.462,0,183.66,0,0,21.909,43.018,18.971,12
594.000000,262.57,204.697,0,185.076,0,0,23.625,33.639,19.761,13.031
595.000000,338.882,187.561,0,166.558,0,0,0,17.369,0,10.787
596.000000,352.118,193.226,0,150.08,0,0,0,0,0,18.559
597.000000,377.473,210.752,0,108.094,0,0,0,0,0,16.634
598.000000,397.71,223.697,0,113.943,0,0,0,0,0,14.504
599.000000,307.325,172.619,0,144.506,0,0,9.715,10.535,10.094,11.077
600.000000,341.476,189.391,0,130.113,0,0,0,0,0,9.89
601.000000,353.615,196.856,0,131.283,0,0,0,0,0,12.676
602.000000,364.03,203.028,0,135.7,0,0,0,0,0,13.08
603.000000,352.73,196.585,0,128.796,0,0,0,0,0,15.045
604.000000,352.916,197.176,0,127.749,0,0,0,0,0,8.968
605.000000,347.15,194.196,0,110.831,0,0,0,0,0,10.497
606.000000,365.673,203.306,0,99.508,0,0,0,0,0,11.479
607.000000,362.289,202.993,0,106.125,0,0,0,4.685,0,12.851
608.000000,331.205,184.42,0,138.07,0,0,0,11.962,0,10.069
609.000000,325.236,181.22,0,108.615,0,0,0,0,0,10.032
610.000000,674.429,1.577,0,0.368,0,0,0,0,0,14.948
611.000000,710.764,0,0,0,0,0,0,0,0,13.269
612.000000,651.329,0,0,0,0,0,0,0,0,11.541
613.000000,691.756,0,0,0,0,0,0,0,0,11.973
614.000000,685.817,0,0,0,0,0,0,0,0,15.23
615.000000,720.918,0,0,0,0,0,0,0,0,8.361
616.000000,812.477,0,0,0,0,0,0,0,0,11.919
617.000000,864.885,0,0,0,0,0,0,0,0,18.955
618.000000,814.764,0,0,0,0,0,0,0,0,12.281
619.000000,721.735,0,0,0,0,0,0,0,0,14.784
620.000000,735.843,0,0,0,0,0,0,0,0,11.5
621.000000,675.892,0,0,0,0,0,0,0,0,15.658
622.000000,650.956,0,0,0,0,0,0,0,0,21.451
623.000000,750.853,0,0,0,0,0,0,0,0,13.223
624.000000,683.404,0,0,0,0,0,0,0,0,12.906
625.000000,624.516,0,0,0,0,0,0,0,0,12.168
626.000000,706.196,0,0,0,0,0,0,0,0,9.545
627.000000,667.509,0,0,0,0,0,0,0,0,13.098
628.000000,638.254,0,0,0,0,0,0,0,0,14.228
629.000000,642.316,0,0,0,0,0,0,0,0,11.136
630.000000,593.139,0,0,0,0,0,0,0,0,15.535
631.000000,581.182,0,0,0,0,0,0,0,0,12.125
632.000000,571.813,0,0,0,0,0,0,0,0,10.475
633.000000,550.825,0,0,0,0,0,0,0,0,14.672
634.000000,499.083,0,0,0,0,0,0,0,0,11.243
635.000000,549.711,5.696,0,0,0,0,0,0,0,12.337
636.000000,434.05,0,0,0,0,0,0,0,0,12.733
637.000000,475.207,0,0,0,0,0,0,0,0,8.649
638.000000,457.404,0,0,0,0,0,0,0,0,9.028
639.000000,532.699,0,0,0,0,0,0,0,0,6.698
640.000000,543.924,0,0,0,0,0,0,0,0,13.376
641.000000,537.137,0,0,0,0,0,0,0,0,18.269
642.000000,627.884,0,0,0,0,0,0,0,0,8.24
643.000000,509.567,0,0,0,0,0,0,0,0,17.35
644.000000,549.976,0,0,0,0,0,0,0,0,12.73
645.000000,595.075,0,0,0,0,0,0,0,0,15.627
646.000000,558.524,0,0,0,0,0,0,0,0,13.752
647.000000,483.513,0,0,0,0,0,0,0,0,8.716
648.000000,473.921,0,0,0,0,0,0,0,0,8.842
649.000000,467.465,0,0,0,0,0,0,0,0,9.859
650.000000,547.332,0,0,0,0,0,0,0,0,12.908
651.000000,548.944,0,0,0,0,0,0,0,0,10.633
652.000000,458.619,0,0,0,0,0,0,0,0,11.764
653.000000,445.508,0,0,0,0,0,0,0,0,8.608
654.000000,429.799,0,0,0,0,0,0,0,0,6.402
655.000000,459.823,0,0,0,0,0,0,0,0,14.386
656.000000,511.777,0,0,0,0,0,0,0,0,7.45
657.000000,547.612,0,0,0,0,0,0,0,0,10.067
658.000000,554.318,0,0,0,0,0,0,0,0,14.518
659.000000,583.32,0,0,0,0,0,0,0,0,23.201
660.000000,542.715,0,0,0,0,0,0,0,0,11.567
661.000000,513.953,0,0,0,0,0,0,0,0,7.169
662.000000,472.125,0,0,0,0,0,0,0,0,8.5
663.000000,534.735,0,0,0,0,0,0,0,0,8.651
664.000000,535.659,0,0,0,0,0,0,0,0,8.198
665.000000,555.598,0,0,0,0,0,0,0,0,17.486
666.000000,582.494,0,0,0,0,0,0,0,0,12.971
667.000000,525.641,0,0,0,0,0,0,0,0,7.828
668.000000,479.8,0,0,0,0,0,0,0,0,10.658
669.000000,593.57,0,0,0,0,0,0,0,0,6.229
670.000000,800.539,0.541,0,0,0,0,0,0.154,0,8.338
671.000000,763.881,0,0,0,0,0,0,0,0,10.558
672.000000,697.124,0,0,0,0,0,0,0,0,10.992
673.000000,658.939,0,0,0,0,0,0,0,0,13.214
674.000000,665.386,0,0,0,0,0,0,0,0,8.17
675.000000,659.228,0,0,0,0,0,0,0,0,12.013
676.000000,653.059,0,0,0,0,0,0,0,0,11.06
677.000000,577.044,0,0,0,0,0,0,0,0,12.372
678.000000,594.295,0,0,0,0,0,0,0,0,7.56
679.000000,607.143,0,0,0,0,0,0,0,0,9.122
680.000000,642.327,0,0,0,0,0,0,0,0,10.948
681.000000,656.611,0,0,0,0,0,0,0,0,11.797
682.000000,585.289,0,0,0,0,0,0,0,0,10.996
683.000000,448.636,0,0,0,0,0,0,0,0,8.234
684.000000,524.758,0,0,0,0,0,0,0,0,7.113
685.000000,548.598,0,0,0,0,0,0,0,0,9.749
686.000000,620.254,0,0,0,0,0,0,0,0,13.675
687.000000,641.858,0,0,0,0,0,0,0,0,10.457
688.000000,570.113,0,0,0,0,0,0,0,0,11.64
689.000000,505.739,0,0,0,0,0,0,0,0,6.387
690.000000,555.221,0,0,0,0,0,0,0,0,8.651
691.000000,724.043,0,0,0,0,0,0,0,0,10.802
692.000000,675.537,0,0,0,0,0,0,0,0,8.28
693.000000,754.796,0,0,0,0,0,0,0,0,8.867
694.000000,710.456,0,0,0,0,0,0,0,0,9.058
695.000000,601.793,0,0,0,0,0,0,0,0,8.131
696.000000,640.822,0,0,0,0,0,0,0,0,8.209
697.000000,616.119,0,0,0,0,0,0,0,0,9.033
698.000000,618.065,0,0,0,0,0,0,0,0,10.061
699.000000,650.508,0,0,0,0,0,0,0,0,9.036
700.000000,651.97,0,0,0,0,0,0,0,0,13.045
701.000000,680.594,0,0,0,0,0,0,0,0,12.161
702.000000,663.484,0,0,0,0,0,0,0,0,12.172
703.000000,847.578,0,0,0,0,0,0,0,0,8.242
704.000000,1042.061,0,0,0,0,0,0,0,0,6.891
705.000000,1070.062,0,0,0,0,0,0,0,0,13.198
706.000000,1055.41,0,0,0,0,0,0,0,0,14.554
707.000000,1174.449,0,0,0,0,0,0,0,0,8.188
708.000000,1128.061,0,0,0,0,0,0,0,0,9.577
709.000000,1127.586,0,0,0,0,0,0,0,0,8.708
710.000000,1029.754,0,0,0,0,0,0,0,0,15.299
711.000000,976.623,0,0,0,0,0,0,0,0,8.066
712.000000,870.564,0,0,0,0,0,0,0,0,10.344
713.000000,956.745,0,0,0,0,0,0,0,0,13.173
714.000000,906.672,0,0,0,0,0,0,0,0,8.344
715.000000,836.532,0,0,0,0,0,0,0,0,12.697
716.000000,835.479,0,0,0,0,0,0,0,0,8.528
717.000000,756.75,0,0,0,0,0,0,0,0,5.041
718.000000,737.088,0,0,0,0,0,0,0,0,8.639
719.000000,767.753,0,0,0,0,0,0,0,0,6.906
720.000000,835.486,0,0,0,0,0,0,0,0,7.886
721.000000,662.146,0,0,0,0,0,0,0,0,3.52
722.000000,694.192,0,0,0,0,0,0,0,0,1.754
723.000000,736.8,0,0,0,0,0,0,0,0,0
724.000000,789.489,0,0,0,0,0,0,0,0,0
725.000000,762.413,0,0,0,0,0,0,0,0,0
726.000000,702.244,0,0,0,0,0,0,0,0,0
727.000000,639.099,0,0,0,0,0,0,0,0,3.485
728.000000,668.944,0,0,0,0,0,0,0,0,1.873
729.000000,714.107,0,0,0,0,0,0,0,0,0
730.000000,740.499,0,0,0,0,0,0,0,0,0
731.000000,750.493,0,0,0,0,0,0,0,0,0
732.000000,684.711,0,0,0,0,0,0,0,0,0
733.000000,782.798,0,0,0,0,0,0,0,0,2.056
734.000000,661.218,0,0,0,0,0,0,0,0,2.02
735.000000,692.777,0,0,0,0,0,0,0,0,0
736.000000,668.888,0,0,0,0,0,0,0,0,2.065
737.000000,607.954,0,0,0,0,0,0,0,0,0
738.000000,596.6,0,0,0,0,0,0,0,0,3.352
739.000000,626.058,0,0,0,0,0,0,0,0,1.445
740.000000,673.533,0,0,0,0,0,0,0,0,1.765
741.000000,760.871,0,0,0,0,0,0,0,0,2.385
742.000000,793.329,0,0,0,0,0,0,0,0,1.811
743.000000,788.701,0,0,0,0,0,0,0,0,0
744.000000,730.08,0,0,0,0,0,0,0,0,0
745.000000,765.124,0,0,0,0,0,0,0,0,3.981
