$ QGT_CHJ_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_CHJ_2011_2015_daily_ave.csv ; all outlets scaled to total flow from CHIEF JOSEPH_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 41604 that are  2 days long
"JDAY","POW","SPB","MISC"
905.000000,4990.157,0,0
906.000000,5256.157,0,0
907.000000,5154.177,0,0
908.000000,5029.406,126.089,0
909.000000,4808.144,294.425,0
910.000000,4544.089,396.161,0
911.000000,5098.036,415.373,0
912.000000,5409.805,450.813,0
913.000000,5948.922,481.651,0
914.000000,5514.401,457.258,0
915.000000,5123.758,425.11,0
916.000000,5245.58,522.777,0
917.000000,5354.579,3.124,0
918.000000,5634.759,0,0
919.000000,5226.642,0,0
920.000000,5258.431,0,0
921.000000,4776.5,0,0
922.000000,4695.313,0,0
923.000000,4147.503,77.187,0
924.000000,3869.866,570.501,0
925.000000,4266.593,363.047,0
926.000000,4635.633,95.086,0
927.000000,4277.822,0,0
928.000000,4762.287,0,0
929.000000,4139.518,0,0
930.000000,4262.617,0,0
931.000000,4174.916,0,0
932.000000,4230.364,0,0
933.000000,3619.158,0,0
934.000000,3682.68,0,0
935.000000,3755.427,0,0
936.000000,3887.614,0,0
937.000000,3956.083,0,0
938.000000,4009.427,0,0
939.000000,3954.212,0,0
940.000000,3713.39,0,0
941.000000,3698.578,0,0
942.000000,3642.713,0,0
943.000000,4018.447,0,0
944.000000,4160.935,0,0
945.000000,3806.925,0,0
946.000000,3969.076,0,0
947.000000,3873.161,0,0
948.000000,3573.276,0,0
949.000000,3348.25,0,0
950.000000,3693.013,0,0
951.000000,3741.516,0,0
952.000000,3737.991,0,0
953.000000,3486.965,0,0
954.000000,3139.112,0,0
955.000000,2991.505,0,0
956.000000,3190.359,0,0
957.000000,3383.809,0,0
958.000000,3370.052,0,0
959.000000,3782.83,0,0
960.000000,3809.771,0,0
961.000000,3130.244,0,0
962.000000,3126.819,0,0
963.000000,3195.782,0,0
964.000000,3231.41,0,0
965.000000,3080.635,0,0
966.000000,3068.968,0,0
967.000000,2704.314,0,0
968.000000,2522.793,0,0
969.000000,2546.753,0,0
970.000000,2688.766,0,0
971.000000,2923.938,0,0
972.000000,2801.335,0,0
973.000000,2866.555,0,0
974.000000,2735.189,0,0
975.000000,2526.694,0,0
976.000000,1602.951,0,0
977.000000,2111.237,0,0
978.000000,2048.124,0,0
979.000000,1885.757,0,0
980.000000,1981.352,0,0
981.000000,1745.755,0,0
982.000000,2085.552,0,0
983.000000,1715.448,0,0
984.000000,2257.019,0,0
985.000000,2086.721,0,0
986.000000,2028.955,0,0
987.000000,2357.998,0,0
988.000000,2210.336,0,0
989.000000,2094.995,0,0
990.000000,2159.228,0,0
991.000000,2298.157,0,0
992.000000,2371.534,0,0
993.000000,1940.518,0,0
994.000000,2149.6,0,0
995.000000,2129.847,0,0
996.000000,1937.747,0,0
997.000000,1423.776,0,0
998.000000,2240.962,0,0
999.000000,2001.871,0,0
1000.000000,1938.393,0,0
1001.000000,2110.823,0,0
1002.000000,2239.702,0,0
1003.000000,1667.92,0,0
1004.000000,1963.21,0,0
1005.000000,2124.928,0,0
1006.000000,1575.671,0,0
1007.000000,2452.158,0,0
1008.000000,1470.364,0,0
1009.000000,2060.447,0,0
1010.000000,1631.561,0,0
1011.000000,1888.703,0,0
1012.000000,1512.111,0,0
1013.000000,2024.564,0,0
1014.000000,1901.531,0,0
1015.000000,1646.546,0,0
1016.000000,2553.094,0,0
1017.000000,1573.247,0,0
1018.000000,1712.788,0,0
1019.000000,2088.214,0,0
1020.000000,2226.328,0,0
1021.000000,2380.321,0,0
1022.000000,2406.195,0,0
1023.000000,2377.961,0,0
1024.000000,2291.675,0,0
1025.000000,2194.666,0,0
1026.000000,2114.137,0,0
1027.000000,2427.666,0,0
1028.000000,2033.055,0,0
1029.000000,2234.833,0,0
1030.000000,2276.084,0,0
1031.000000,2092.399,0,0
1032.000000,2053.875,0,0
1033.000000,2046.202,0,0
1034.000000,2304.579,0,0
1035.000000,2160.524,0,0
1036.000000,2100.963,0,0
1037.000000,2315.818,0,0
1038.000000,1777.786,0,0
1039.000000,1914.099,0,0
1040.000000,2004.658,0,0
1041.000000,2413.386,0,0
1042.000000,2532.426,0,0
1043.000000,2808.823,0,0
1044.000000,2625.624,0,0
1045.000000,2300.03,0,0
1046.000000,1766.905,0,0
1047.000000,2324.334,0,0
1048.000000,2007.726,0,0
1049.000000,2298.289,0,0
1050.000000,2490.911,0,0
1051.000000,2515.411,0,0
1052.000000,2221.175,0,0
1053.000000,1971.512,0,0
1054.000000,2497.066,0,0
1055.000000,1954.803,0,0
1056.000000,2653.994,0,0
1057.000000,2508.995,0,0
1058.000000,2531.531,0,0
1059.000000,2341.529,0,0
1060.000000,3025.647,0,0
1061.000000,2879.147,0,0
1062.000000,2925.173,0,0
1063.000000,2873.062,0,0
1064.000000,2813.146,0,0
1065.000000,2675.966,0,0
1066.000000,2150.554,0,0
1067.000000,2566.234,0,0
1068.000000,2419.26,0,0
1069.000000,2243.769,0,0
1070.000000,3077.241,0,0
1071.000000,2999.454,0,0
1072.000000,2920.466,0,0
1073.000000,3146.174,0,0
1074.000000,2592.232,0,0
1075.000000,3378.217,0,0
1076.000000,3497.338,0,0
1077.000000,2946.57,0,0
1078.000000,2766.254,0,0
1079.000000,2617.928,0,0
1080.000000,2189.024,0,0
1081.000000,2357.079,0,0
1082.000000,2569.705,0,0
1083.000000,2448.141,0,0
1084.000000,2620.156,0,0
1085.000000,2748.159,0,0
1086.000000,2847.402,0,0
1087.000000,2254.624,0,0
1088.000000,2245.867,0,0
1089.000000,2199.09,0,0
1090.000000,2249.687,0,0
1091.000000,2289.467,0,0
1092.000000,2592.606,0,0
1093.000000,1969.186,0,0
1094.000000,2556.581,0,0
1095.000000,2765.243,0,0
1096.000000,2420.065,0,0
1097.000000,2025.032,0,0
1098.000000,2227.667,0,0
1099.000000,769.718,0,0
1100.000000,2183.067,0,0
1101.000000,2871.891,0,0
1102.000000,3533.025,0,0
1103.000000,3886.876,0,0
1104.000000,3181.642,0,0
1105.000000,2985.473,0,0
1106.000000,2975.364,0,0
1107.000000,3132.779,0,0
1108.000000,2494.918,0,0
1109.000000,2149.749,0,0
1110.000000,3046.698,0,0
1111.000000,2053.367,0,0
1112.000000,2210.852,0,0
1113.000000,2961.573,0,0
1114.000000,2445.467,0,0
1115.000000,1375.919,0,0
1116.000000,3966.306,0,0
1117.000000,3154.414,0,0
1118.000000,2649.777,0,0
1119.000000,2656.221,0,0
1120.000000,2933.21,0,0
1121.000000,2498.219,0,0
1122.000000,2544.034,0,0
1123.000000,2849.53,0,0
1124.000000,3163.853,0,0
1125.000000,2285.805,0,0
1126.000000,2828.788,0,0
1127.000000,2883.917,0,0
1128.000000,1828.487,0,0
1129.000000,1419.608,0,0
1130.000000,1823.731,0,0
1131.000000,3370.757,0,0
1132.000000,1961.871,0,0
1133.000000,3123.815,0,0
1134.000000,3276.956,0,0
1135.000000,2734.962,0,0
1136.000000,1979.5,0,0
1137.000000,2017.387,0,0
1138.000000,1935.618,0,0
1139.000000,2389.325,0,0
1140.000000,1684.672,0,0
1141.000000,1513.9,0,0
1142.000000,2058.742,0,0
1143.000000,1873.131,0,0
1144.000000,824.062,0,0
1145.000000,1882.661,0,0
1146.000000,2369.16,0,0
1147.000000,1833.417,0,0
1148.000000,2026.465,0,0
1149.000000,2261.598,0,0
1150.000000,1392.929,0,0
1151.000000,2620.728,0,0
1152.000000,2540.505,0,0
1153.000000,1533.104,0,0
1154.000000,1908.272,0,0
1155.000000,1205.988,0,0
1156.000000,1423.766,0,0
1157.000000,1534.115,0,0
1158.000000,1361.153,0,0
1159.000000,1927.983,0,0
1160.000000,2444.454,0,0
1161.000000,2274.088,0,0
1162.000000,2395.845,0,0
1163.000000,3054.378,0,0
1164.000000,2608.726,0,0
1165.000000,2722.461,0,0
1166.000000,2906.867,0,0
1167.000000,3506.533,0,0
1168.000000,3260.089,0,0
1169.000000,2911.206,0,0
1170.000000,3535.23,0,0
1171.000000,3834.874,378.981,0
1172.000000,2621.32,605.846,0
1173.000000,3289.285,785.544,0
1174.000000,3400.173,739.168,0
1175.000000,3291.319,695.545,0
1176.000000,2949.268,619.594,0
1177.000000,3966.302,265.815,0
1178.000000,4200.278,0,0
1179.000000,3905.156,0,0
1180.000000,3660.255,0,0
1181.000000,3916.228,0,0
1182.000000,4391.515,3.453,0
1183.000000,2418.975,206.883,0
1184.000000,3777.875,705.824,0
1185.000000,3566.67,207.467,0
1186.000000,3069.437,571.812,0
1187.000000,3142.475,312.524,0
1188.000000,3829.739,0,0
1189.000000,3493.333,0,0
1190.000000,3880.167,0,0
1191.000000,3729.992,0,0
1192.000000,3514.823,0,0
1193.000000,3760.992,0,0
1194.000000,3826.632,0,0
1195.000000,3390.995,0,0
1196.000000,3449.626,0,0
1197.000000,3764.143,0,0
1198.000000,3655.552,0,0
1199.000000,3715.977,0,0
1200.000000,3843.898,0,0
1201.000000,4172.24,0,0
1202.000000,4244.852,0,0
1203.000000,3810.137,257.511,0
1204.000000,3610.869,467.712,0
1205.000000,3779.165,689.971,0
1206.000000,3763.724,757.593,0
1207.000000,3672.371,732.154,0
1208.000000,3747.52,780.342,0
1209.000000,3795.441,721.498,0
1210.000000,3855.679,637.201,0
1211.000000,4013.597,556.924,0
1212.000000,4063.659,429.372,0
1213.000000,4116.962,460.464,0
1214.000000,4124.707,441.407,0
1215.000000,4094.508,465.211,0
1216.000000,4133.924,433.943,0
1217.000000,3950.384,615.012,0
1218.000000,3944.904,690.944,0
1219.000000,3939.96,741.325,0
1220.000000,4576.768,822.816,0
1221.000000,4128.704,759.753,0
1222.000000,3810.015,721.2,0
1223.000000,3886.962,789.876,0
1224.000000,4038.674,767.527,0
1225.000000,3437.798,619.646,0
1226.000000,3768.051,535.6,0
1227.000000,4008.184,673.081,0
1228.000000,3713.988,587.325,0
1229.000000,3756.439,723.39,0
1230.000000,3890.148,723.402,0
1231.000000,3824.66,687.177,0
1232.000000,4148.308,785.069,0
1233.000000,4050.849,731.797,0
1234.000000,3954.056,778.543,0
1235.000000,4033.781,806.758,0
1236.000000,3547.387,1250.028,0
1237.000000,3215.761,1429.224,0
1238.000000,3759.22,1334.905,0
1239.000000,4020.441,939.99,0
1240.000000,3836.397,1170.062,0
1241.000000,3663.142,1317.113,0
1242.000000,3594.938,1456.909,0
1243.000000,3297.594,1571.12,0
1244.000000,2731.457,2023.294,0
1245.000000,3064.925,1731.374,0
1246.000000,3534.284,1546.834,0
1247.000000,4339.663,619.515,0
1248.000000,4086.836,1061.433,0
1249.000000,3576.573,1570.609,0
1250.000000,3844.038,1437.656,0
1251.000000,3865.536,1548.079,0
1252.000000,4202.718,1364.122,0
1253.000000,4090.663,1098.616,0
1254.000000,3908.317,933.043,0
1255.000000,4140.045,561.001,0
1256.000000,4443.728,74.109,0
1257.000000,4197.664,263.243,0
1258.000000,4326.22,0,0
1259.000000,3477.323,0,0
1260.000000,2705.63,0,0
1261.000000,3543.744,0,0
1262.000000,3440.762,0,0
1263.000000,3688.311,0,0
1264.000000,3797.477,0,0
1265.000000,4211.356,0,0
1266.000000,4667.705,594.499,0
1267.000000,3755.136,1254.604,0
1268.000000,3569.455,1445.051,0
1269.000000,3699.38,1482.731,0
1270.000000,3692.601,1403.746,0
1271.000000,3800.843,1289.254,0
1272.000000,3712.372,1414.654,0
1273.000000,3605.328,1504.955,0
1274.000000,3663.792,1336.373,0
1275.000000,3422.15,1381.107,0
1276.000000,3730.951,1495.364,0
1277.000000,4065.19,1584.791,0
1278.000000,4049.778,1721.151,0
1279.000000,3736.631,1515.149,0
1280.000000,3682.83,1287.565,0
1281.000000,3492.384,1179.644,0
1282.000000,3898.158,690.954,0
1283.000000,4890.03,0,0
1284.000000,4717.896,0,0
1285.000000,4670.844,0,0
1286.000000,4683.609,0,0
1287.000000,4555.671,0,0
1288.000000,4809.783,0,0
1289.000000,4325.561,0,0
1290.000000,3776.621,92.107,0
1291.000000,4070.264,169.463,0
1292.000000,4551.791,0,0
1293.000000,4117.629,0,0
1294.000000,4304.041,0,0
1295.000000,4055.338,0,0
1296.000000,3875.106,0,0
1297.000000,3941.293,0,0
1298.000000,3897.508,0,0
1299.000000,4579.063,0,0
1300.000000,4564.633,0,0
1301.000000,4590.851,99.589,0
1302.000000,3668.238,1168.325,0
1303.000000,3694.425,835.181,0
1304.000000,3407.143,648.283,0
1305.000000,4152.586,61.255,0
1306.000000,4095.043,0,0
1307.000000,3925.615,0,0
1308.000000,4033.37,0,0
1309.000000,3619.173,0,0
1310.000000,3330.186,0,0
1311.000000,3357.105,0,0
1312.000000,3502.498,0,0
1313.000000,3503.298,0,0
1314.000000,3297.084,0,0
1315.000000,3507.841,0,0
1316.000000,3270.155,0,0
1317.000000,3800.302,0,0
1318.000000,3331.664,0,0
1319.000000,3250.937,0,0
1320.000000,3397.854,0,0
1321.000000,3107.992,0,0
1322.000000,3139.912,0,0
1323.000000,2698.633,0,0
1324.000000,2673.885,0,0
1325.000000,2799.078,0,0
1326.000000,3083.678,0,0
1327.000000,3104.247,0,0
1328.000000,2726.571,0,0
1329.000000,3011.265,0,0
1330.000000,3175.537,0,0
1331.000000,2938.131,0,0
1332.000000,2816.58,0,0
1333.000000,2697.7,0,0
1334.000000,2952.812,0,0
1335.000000,2602.941,0,0
1336.000000,3261.927,0,0
1337.000000,3278.52,0,0
1338.000000,2943.927,0,0
1339.000000,2806.681,0,0
1340.000000,2504.824,0,0
1341.000000,1885.391,0,0
1342.000000,2627.431,0,0
1343.000000,1981.174,0,0
1344.000000,2019.147,0,0
1345.000000,2060.615,0,0
1346.000000,1763.808,0,0
1347.000000,1454.898,0,0
1348.000000,1553.44,0,0
1349.000000,1988.849,0,0
1350.000000,1835.21,0,0
1351.000000,1905.248,0,0
1352.000000,1718.508,0,0
1353.000000,1597.197,0,0
1354.000000,1967.003,0,0
1355.000000,1884.848,0,0
1356.000000,1617.705,0,0
1357.000000,1919.746,0,0
1358.000000,2248.154,0,0
1359.000000,2247.392,0,0
1360.000000,1758.519,0,0
1361.000000,2042.372,0,0
1362.000000,2270.224,0,0
1363.000000,2217.135,0,0
1364.000000,2129.708,0,0
1365.000000,2260.408,0,0
1366.000000,2052.238,0,0
1367.000000,1864.515,0,0
1368.000000,1993.715,0,0
1369.000000,1861.631,0,0
1370.000000,1964.303,0,0
1371.000000,2237.988,0,0
1372.000000,2204.815,0,0
1373.000000,1994.017,0,0
1374.000000,2024.164,0,0
1375.000000,1636.968,0,0
1376.000000,2187.588,0,0
1377.000000,2153.837,0,0
1378.000000,2328.436,0,0
1379.000000,2199.927,0,0
1380.000000,2033.952,0,0
1381.000000,2150.079,0,0
1382.000000,2052.34,0,0
1383.000000,1983.748,0,0
1384.000000,1815.72,0,0
1385.000000,2029.746,0,0
1386.000000,2157.105,0,0
1387.000000,2111.631,0,0
1388.000000,1638.333,0,0
1389.000000,1958.298,0,0
1390.000000,1920.338,0,0
1391.000000,1917.299,0,0
1392.000000,1944.233,0,0
1393.000000,1947.742,0,0
1394.000000,2104.602,0,0
1395.000000,1225.146,0,0
1396.000000,2300.259,0,0
1397.000000,2374.181,0,0
1398.000000,1902.099,0,0
1399.000000,2473.464,0,0
1400.000000,2309.188,0,0
1401.000000,1506.061,0,0
1402.000000,1716.152,0,0
1403.000000,1831.493,0,0
1404.000000,2020.648,0,0
1405.000000,1935.365,0,0
1406.000000,2741.721,0,0
1407.000000,2223.001,0,0
1408.000000,2889.742,0,0
1409.000000,1657.701,0,0
1410.000000,2428.7,0,0
1411.000000,2917.55,0,0
1412.000000,2526.044,0,0
1413.000000,3195.853,0,0
1414.000000,2934.14,0,0
1415.000000,3428.096,0,0
1416.000000,3338.245,0,0
1417.000000,3497.512,0,0
1418.000000,3931.467,0,0
1419.000000,3140.259,0,0
1420.000000,2965.668,0,0
1421.000000,3002.4,0,0
1422.000000,2923.368,0,0
1423.000000,2572.954,0,0
1424.000000,3356.102,0,0
1425.000000,2977.289,0,0
1426.000000,2549.24,0,0
1427.000000,2501.895,0,0
1428.000000,2138.287,0,0
1429.000000,3406.71,0,0
1430.000000,2604.114,0,0
1431.000000,2093.489,0,0
1432.000000,3817.539,0,0
1433.000000,3834.804,0,0
1434.000000,3349.014,0,0
1435.000000,3157.987,0,0
1436.000000,3139.764,0,0
1437.000000,2676.332,0,0
1438.000000,2531.611,0,0
1439.000000,2978.539,0,0
1440.000000,3174.856,0,0
1441.000000,2991.738,0,0
1442.000000,2737.68,0,0
1443.000000,2675.08,0,0
1444.000000,2743.956,0,0
1445.000000,3097.532,0,0
1446.000000,3202.465,0,0
1447.000000,3100.685,0,0
1448.000000,3252.517,0,0
1449.000000,3358.265,0,0
1450.000000,3732.414,0,0
1451.000000,3252.8,0,0
1452.000000,2627.844,0,0
1453.000000,3303.95,0,0
1454.000000,2913.662,0,0
1455.000000,2693.5,0,0
1456.000000,3297.564,0,0
1457.000000,3426.766,0,0
1458.000000,2935.977,0,0
1459.000000,3730.531,0,0
1460.000000,3902.198,0,0
1461.000000,3659.366,0,0
1462.000000,3991.457,0,0
1463.000000,4023.247,0,0
1464.000000,4276.723,0,0
1465.000000,3671.748,0,0
1466.000000,3088.867,0,0
1467.000000,3969.062,0,0
1468.000000,3596.843,0,0
1469.000000,3303.811,0,0
1470.000000,3619.161,0,0
1471.000000,3283.353,0,0
1472.000000,3235.093,0,0
1473.000000,3270.082,0,0
1474.000000,3393.455,0,0
1475.000000,4004.943,0,0
1476.000000,4099.319,0,0
1477.000000,3836.001,0,0
1478.000000,3583.752,0,0
1479.000000,3714.073,0,0
1480.000000,3093.532,0,0
1481.000000,3728.255,0,0
1482.000000,3815.498,0,0
1483.000000,3699.418,0,0
1484.000000,3470.921,0,0
1485.000000,3248.236,0,0
1486.000000,3502.3,0,0
1487.000000,3435.188,0,0
1488.000000,3592.873,0,0
1489.000000,3802.09,0,0
1490.000000,3851.61,0,0
1491.000000,3977.573,0,0
1492.000000,4148.324,0,0
1493.000000,3837.567,0,0
1494.000000,3617.593,0,0
1495.000000,3551.047,0,0
1496.000000,4002.302,0,0
1497.000000,4112.206,0,0
1498.000000,4159.722,0,0
1499.000000,4125.147,0,0
1500.000000,3788.217,0,0
1501.000000,3805.551,0,0
1502.000000,2956.911,0,0
1503.000000,3692.127,0,0
1504.000000,3889.58,0,0
1505.000000,4018.127,0,0
1506.000000,3645.725,0,0
1507.000000,3433.781,0,0
1508.000000,3993.591,0,0
1509.000000,3986.181,0,0
1510.000000,4170.002,0,0
1511.000000,3991.517,0,0
1512.000000,4067.017,198.736,0
1513.000000,4059.495,108.536,0
1514.000000,4115.513,219.215,0
1515.000000,4606.097,90.869,0
1516.000000,3575.591,64.932,0
1517.000000,3627.981,0,0
1518.000000,4033.897,0,0
1519.000000,3836.875,0,0
1520.000000,3369.585,0,0
1521.000000,3434.228,0,0
1522.000000,3655.477,0,0
1523.000000,4130.842,0,0
1524.000000,3963.751,0,0
1525.000000,4057.908,0,0
1526.000000,4294.282,0,0
1527.000000,4190.87,0,0
1528.000000,4082.924,0,0
1529.000000,3558.604,0,0
1530.000000,2985.655,0,0
1531.000000,3632.57,0,0
1532.000000,3285.935,329.984,0
1533.000000,3147.274,303.89,0
1534.000000,2588.515,170.403,0
1535.000000,2934.111,0,0
1536.000000,3868.895,0,0
1537.000000,3720.461,0,0
1538.000000,3220.451,0,0
1539.000000,3422.027,0,0
1540.000000,3762.947,0,0
1541.000000,3649.723,0,0
1542.000000,3712.655,0,0
1543.000000,4138.16,0,0
1544.000000,3908.761,0,0
1545.000000,3558.805,0,0
1546.000000,3629.593,0,0
1547.000000,3495.135,0,0
1548.000000,3316.258,0,0
1549.000000,3804.492,0,0
1550.000000,4047.151,0,0
1551.000000,3262.376,230.747,0
1552.000000,3387.547,386.565,0
1553.000000,3292.983,95.718,0
1554.000000,3270.788,202.316,0
1555.000000,3241.794,138.347,0
1556.000000,3434.709,109.434,0
1557.000000,3466.516,0,0
1558.000000,3243.85,0,0
1559.000000,3244.387,0,0
1560.000000,3475.411,0,0
1561.000000,3123.563,0,0
1562.000000,2961.644,0,0
1563.000000,3163.906,0,0
1564.000000,2961.399,0,0
1565.000000,2679.138,0,0
1566.000000,2772.786,0,0
1567.000000,3458.685,0,0
1568.000000,2718.527,0,0
1569.000000,2631.207,0,0
1570.000000,2740.975,0,0
1571.000000,2656.083,0,0
1572.000000,2767.565,0,0
1573.000000,2312.98,0,0
1574.000000,2855.513,0,0
1575.000000,3026.986,0,0
1576.000000,2231.6,0,0
1577.000000,2364.66,0,0
1578.000000,2800.284,0,0
1579.000000,2800.657,0,0
1580.000000,3280.2,0,0
1581.000000,2026.06,0,0
1582.000000,3208.377,0,0
1583.000000,3290.518,0,0
1584.000000,2941.56,0,0
1585.000000,3061.628,0,0
1586.000000,2985.138,0,0
1587.000000,2439.257,0,0
1588.000000,3010.091,0,0
1589.000000,2573.899,0,0
1590.000000,2654.382,0,0
1591.000000,2593.158,0,0
1592.000000,2636.789,0,0
1593.000000,3261.931,0,0
1594.000000,3400.246,0,0
1595.000000,3036.117,0,0
1596.000000,3223.2,0,0
1597.000000,2916.021,0,0
1598.000000,3004.585,0,0
1599.000000,3055.45,0,0
1600.000000,3099.883,0,0
1601.000000,3559.709,0,0
1602.000000,3406.74,0,0
1603.000000,3233.259,0,0
1604.000000,3705.204,0,0
1605.000000,3744.661,0,0
1606.000000,3184.44,0,0
1607.000000,3567.161,0,0
1608.000000,3130.936,0,0
1609.000000,3263.682,0,0
1610.000000,3073.583,0,0
1611.000000,3276.518,0,0
1612.000000,3455.999,0,0
1613.000000,2812.15,0,0
1614.000000,2802.352,0,0
1615.000000,2851.531,0,0
1616.000000,3212.644,0,0
1617.000000,3501.542,0,0
1618.000000,2893.406,0,0
1619.000000,2864.018,0,0
1620.000000,3591.163,0,0
1621.000000,3058.689,0,0
1622.000000,2790.199,0,0
1623.000000,3409.45,0,0
1624.000000,4730.776,0,0
1625.000000,5719.938,0,0
1626.000000,5579.651,0,0
1627.000000,6423.375,0,0
1628.000000,5946.899,0,0
1629.000000,3621.628,0,0
1630.000000,3153.19,0,0
1631.000000,2202.532,0,0
1632.000000,2527.073,0,0
1633.000000,2663.967,0,0
1634.000000,2763.135,0,0
1635.000000,2813.203,0,0
1636.000000,2319.978,0,0
1637.000000,3107.17,0,0
1638.000000,3734.363,0,0
1639.000000,3207.707,0,0
1640.000000,3066.764,0,0
1641.000000,3470.654,0,0
1642.000000,3743.551,0,0
1643.000000,3679.35,0,0
1644.000000,3335.218,0,0
1645.000000,3268.612,0,0
1646.000000,3524.428,0,0
1647.000000,3412.071,0,0
1648.000000,3014.029,0,0
1649.000000,2981.776,0,0
1650.000000,3302.398,0,0
1651.000000,2486.419,0,0
1652.000000,2158.84,0,0
1653.000000,2574.721,0,0
1654.000000,2812.988,0,0
1655.000000,3209.408,0,0
1656.000000,3101.306,59.704,0
1657.000000,3036.089,244.693,0
1658.000000,3313.838,0,0
1659.000000,3306.146,0,0
1660.000000,3415.861,0,0
1661.000000,3135.538,0,0
1662.000000,3258.399,0,0
1663.000000,3014.938,0,0
1664.000000,2830.175,0,0
1665.000000,3252.072,0,0
1666.000000,3089.888,0,0
1667.000000,3120.541,0,0
1668.000000,2697.564,0,0
1669.000000,2961.512,0,0
1670.000000,3153.691,0,0
1671.000000,3024.476,156.945,0
1672.000000,2825.367,86.35,0
1673.000000,3252.487,0,0
1674.000000,3094.102,0,0
1675.000000,3054.07,0,0
1676.000000,2931.149,0,0
1677.000000,3138.048,0,0
1678.000000,3187.375,0,0
1679.000000,3271.689,0,0
1680.000000,3515.092,0,0
1681.000000,2918.776,0,0
1682.000000,2941.466,0,0
1683.000000,3458.375,0,0
1684.000000,3412.424,0,0
1685.000000,3398.099,0,0
1686.000000,3069.307,330.094,0
1687.000000,2930.753,550.197,0
1688.000000,2782.433,247.836,0
1689.000000,3386.562,0,0
1690.000000,3609.459,171.073,0
1691.000000,3030.676,559.887,0
1692.000000,3217.411,294.106,0
1693.000000,2922.177,545.545,0
1694.000000,3475.23,28.454,0
1695.000000,3727.608,49.085,0
1696.000000,3064.678,37.176,0
1697.000000,3269.235,0,0
1698.000000,3554.291,258.237,0
1699.000000,2764.238,424.875,0
1700.000000,2515.676,122.365,0
1701.000000,3271.551,0,0
1702.000000,2414.432,0,0
1703.000000,2453.579,0,0
1704.000000,2901.603,0,0
1705.000000,2850.404,36.349,0
1706.000000,1837.728,4.373,0
1707.000000,2429.472,0,0
1708.000000,2096.949,0,0
1709.000000,2106.858,0,0
1710.000000,1591.478,0,0
1711.000000,1726.48,0,0
1712.000000,1837.458,0,0
1713.000000,2272.294,0,0
1714.000000,2094.324,0,0
1715.000000,2491.545,0,0
1716.000000,2070.835,0,0
1717.000000,1977.92,0,0
1718.000000,2149.383,0,0
1719.000000,2348.285,0,0
1720.000000,2108.906,0,0
1721.000000,2159.428,0,0
1722.000000,2208.174,0,0
1723.000000,2012.283,0,0
1724.000000,1796.703,0,0
1725.000000,2313.152,0,0
1726.000000,2485.297,0,0
1727.000000,2034.758,0,0
1728.000000,2756.695,0,0
1729.000000,2126.205,0,0
1730.000000,2257.888,0,0
1731.000000,2284.775,0,0
1732.000000,2296.857,0,0
1733.000000,2259.619,0,0
1734.000000,2745.503,0,0
1735.000000,2826.371,0,0
1736.000000,2254.375,0,0
1737.000000,1860.439,0,0
1738.000000,2364.611,0,0
1739.000000,2558.917,0,0
1740.000000,3014.634,0,0
1741.000000,2187.297,0,0
1742.000000,2304.589,0,0
1743.000000,1843.841,0,0
1744.000000,1857.31,0,0
1745.000000,1942.84,0,0
1746.000000,2222.042,0,0
1747.000000,1571.713,0,0
1748.000000,2367.108,0,0
1749.000000,1945.085,0,0
1750.000000,2697.592,0,0
1751.000000,1846.852,0,0
1752.000000,1762.95,0,0
1753.000000,2182.674,0,0
1754.000000,1766.924,0,0
1755.000000,2501.19,0,0
1756.000000,2019.781,0,0
1757.000000,2425.615,0,0
1758.000000,2359.275,0,0
1759.000000,2042.023,0,0
1760.000000,2566.836,0,0
1761.000000,2159.248,0,0
1762.000000,2326.073,0,0
1763.000000,2196.781,0,0
1764.000000,2246.275,0,0
1765.000000,1754.668,0,0
1766.000000,1633.588,0,0
1767.000000,1875.016,0,0
1768.000000,2259.342,0,0
1769.000000,1988.982,0,0
1770.000000,2121.2,0,0
1771.000000,2476.065,0,0
1772.000000,2439.597,0,0
1773.000000,2388.97,0,0
1774.000000,2627.019,0,0
1775.000000,2510.416,0,0
1776.000000,2136.944,0,0
1777.000000,2722.857,0,0
1778.000000,2700.778,0,0
1779.000000,2231.802,0,0
1780.000000,2249.32,0,0
1781.000000,2771.22,0,0
1782.000000,2828.961,0,0
1783.000000,2222.226,0,0
1784.000000,2486.435,0,0
1785.000000,2793.924,0,0
1786.000000,2921.528,0,0
1787.000000,2569.835,0,0
1788.000000,2431.664,0,0
1789.000000,2769.641,0,0
1790.000000,2752.196,0,0
1791.000000,2581.126,0,0
1792.000000,2981.069,0,0
1793.000000,3253.72,0,0
1794.000000,2642.495,0,0
1795.000000,2746.283,0,0
1796.000000,3354.228,0,0
1797.000000,2955.717,0,0
1798.000000,2486.984,0,0
1799.000000,2793.185,0,0
1800.000000,2891.996,0,0
1801.000000,2381.998,0,0
1802.000000,2230.625,0,0
1803.000000,2449.148,0,0
1804.000000,2671.807,0,0
1805.000000,2482.309,0,0
1806.000000,2098.829,0,0
1807.000000,1846.52,0,0
1808.000000,1873.792,0,0
1809.000000,2391.865,0,0
1810.000000,2396.372,0,0
1811.000000,2369.415,0,0
