$ QGT_JDA_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_JDA_2011_2015_daily_ave.csv ; all outlets scaled to total flow from JOHN DAY_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 40544, 41754, 41974, 42024, 42055, 42172, 42192, 42223, 42265, 42285, 42296, 42321, 42328 that are  1009, 2, 2, 3, 3, 3, 4, 3, 3, 3, 24, 6, 4 days long
"JDAY","POWER","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","SB19","SB20","MISC"
475.000000,5969.126,0,145.261,115.871,84.952,87.586,62.082,104.207,94.826,101.439,95.248,91.769,94.36,92.861,97.851,104.615,123.913,133.72,408.068,408.068,136.226,0
476.000000,6032.097,0,143.646,124.665,93,91.789,64.656,109.11,104.721,104.379,99.504,95.13,99.812,100.592,108.59,111.163,122.048,146.031,442.658,442.658,137.225,0
477.000000,6209.803,0,141.609,125.498,94.311,86.748,60.068,102.598,98.689,103.132,95.854,92.882,98.497,99.26,105.015,109.354,133.816,138.897,444.986,444.986,144.423,0
478.000000,5816.395,0,149.302,135.538,88.381,101.62,91.208,105.062,99.852,109.655,107.429,97.112,103.655,104.282,115.982,118.93,137.219,139.775,403.623,403.623,137.892,0
479.000000,5905.887,0,170.968,156.983,104.244,104.547,88.832,126.17,113.544,122.483,118.453,114.418,126.291,127.928,136.911,141.629,159.62,154.84,455.823,455.823,152.171,0
480.000000,6191.561,0,176.113,176.03,126.041,129.974,99.89,136.06,119.192,120.309,130.81,135.23,136.355,147.273,148.791,149.846,169.444,184.264,483.616,483.616,153.615,0
481.000000,6900.084,0,133.41,141.911,93.586,73.787,0,80.799,89.439,96.507,100.684,94.8,102.841,100.657,101.564,106.457,114.311,147.083,622.508,622.508,166.497,0
482.000000,7463.408,0,203.271,165.817,129.385,139.649,122.727,151.667,141.37,145.856,141.263,128.178,135.3,132.464,143.42,154.624,176.167,195.08,507.762,507.762,173.961,0
483.000000,8246.976,0,204.468,164.869,123.089,125.787,100.63,138.247,123.263,135.24,128.075,122.239,132.808,138.008,139.074,153.756,178.659,183.615,576.028,576.028,189.211,0
484.000000,8343.531,0,209.004,183.448,117.159,106.185,87.703,140.661,135.736,136.039,151.418,135.466,143.947,146.403,154.566,167.969,185.487,175.675,597.013,597.013,185.468,0
485.000000,7267.931,0,243.656,188.694,144.818,155.61,137.328,188.328,156.17,185.897,151.054,148.97,149.8,149.429,164.211,186.39,202.172,229.702,631.995,631.995,215.448,0
486.000000,6694.989,0,255.444,211.642,161.462,187.579,154.918,198.833,184.07,188.908,178.708,173.318,180.852,178.43,189.529,195.531,225.408,235.153,538.312,538.312,198.333,0
487.000000,6784.049,0,208.039,170.897,128.645,149.589,118.909,152.431,140.419,148.49,144.9,129.912,136.849,138.293,139.24,157.829,182.919,192.475,470.861,470.861,166.342,0
488.000000,6844.09,0,206.539,190.218,137.861,171.434,129.15,167.656,159.085,168.23,153.11,144.254,156.895,153.75,161.177,168.158,202.688,206.378,487.314,487.314,176.049,0
489.000000,6682.983,0,251.132,207.656,159.458,184.389,178.034,197.864,188.724,195.263,179.488,177.298,184.39,182.094,192.907,208.605,233.006,232.772,479.145,479.145,191.158,0
490.000000,6787.648,0,247.376,214.458,166.479,189.177,171.831,201.974,182.772,201.472,180.069,171.589,187.158,179.07,191.894,205.119,234.691,246.249,515.438,515.438,193.967,0
491.000000,7452.826,0,191.335,191.655,139.591,160.731,129.444,161.832,150.283,159.117,151.538,154.305,159.546,152.885,158.859,167.917,198.865,203.425,489.345,489.345,173.625,0
492.000000,7682.547,0,187.271,164.591,107.527,129.234,120.481,144.803,138.31,135.902,137.203,128.939,131.996,135.262,147.942,145.913,171.829,175.493,500.755,500.755,172.387,0
493.000000,6796.764,0,225.714,165.835,132.261,150.75,149.156,178.214,167.711,168.148,149.811,137.112,144.885,145.471,163.702,175.175,196.63,206.05,482.068,482.068,171.697,0
494.000000,6097.278,0,210.183,188.432,154.56,168.032,153.145,177.59,165.319,174.666,150.969,154.511,161.941,162.463,173.759,182.077,216.403,226.144,479.712,479.712,181.643,0
495.000000,6034.297,0,166.637,157.291,98.794,86.425,74.697,121.127,116.472,110.561,127.346,125.889,130.094,131.789,137.873,143.633,147.569,164.983,489.481,489.481,152.041,0
496.000000,6345.538,0,157.142,131.163,74.284,77.478,73.33,108.305,103.884,104.645,108.98,98.57,99.676,116.542,119.267,126.246,132.776,136.398,472.791,472.791,143.517,0
497.000000,6040.845,0,198.547,163.348,130.645,132.281,130.319,161.435,149.883,152.158,136.815,134.108,140.265,147.266,155.327,162.017,185.39,192.595,439.552,439.552,167.213,0
498.000000,5960.323,0,220.924,191.355,148.141,175.253,160.923,178.976,165.401,176.404,154.967,153.724,164.723,166.442,172.053,185.199,204.188,214.219,423.253,423.253,174.698,0
499.000000,6438.385,0,193.4,158.054,111.83,134.302,124.714,149.548,133.187,146.109,134.192,121.923,139.181,136.611,142.837,151.247,173.208,189.635,434.153,434.153,154.401,0
500.000000,6344.694,0,176.532,130.339,98.894,116.798,107.194,134.655,118.275,131.991,111.978,101.834,108.142,110.946,117.656,128.646,151.295,159.424,400.071,400.071,146.386,0
501.000000,4984.769,0,191.911,177.467,142.069,151.814,152.758,164.891,149.727,155.473,141.227,147.632,150.542,149.243,159.087,164.084,188.564,195.09,364.559,364.559,156.544,0
502.000000,5433.551,0,181.372,173.645,138.441,144.323,139.157,157.876,148.387,160.107,133.574,143.412,144.881,154.806,156.912,158.819,187.293,205.05,392.296,392.296,171.198,0
503.000000,6266.965,0,174.63,161.733,129.372,137.792,133.854,159.156,144.27,159.503,138.147,135.738,144.515,145.498,152.645,155.606,177.689,197.623,368.738,368.738,153.978,0
504.000000,6266.823,0,180.638,178.192,141.374,160.47,143.776,156.018,153.13,164.237,152.501,139.262,153.389,149.827,165.68,168.222,196.067,195.803,372.367,372.367,160.532,0
505.000000,6188.14,0,221.84,225.899,178.23,198.889,198.671,206.698,190.711,198.372,190.874,182.073,200.455,189.939,203.555,200.029,234.004,231.43,407.716,407.716,190.199,0
506.000000,6367.362,0,222.695,229.057,167.968,190.681,193.005,205.066,193.091,198.862,189.548,186.277,201.341,196.371,215.391,217.555,237.368,233.567,400.634,400.634,186.875,0
507.000000,6390.817,0,188.83,185.909,149.34,174.837,160.091,166.868,155.264,175.372,155.85,148.528,162.1,160.509,169.25,168.704,200.758,212.515,399.092,399.092,165.565,0
508.000000,6058.486,0,173.21,175.862,147.549,157.564,143.794,168.128,159.574,165.886,152.51,149.527,158.188,154.168,164.536,175.574,185.238,202.762,363.386,363.386,152.824,0
509.000000,6061.835,0,206.079,219.63,171.896,194.817,182.171,198.046,194.413,198.298,192.811,176.344,192.979,192.565,196.475,205.494,222.749,229.586,358.194,358.194,165.815,0
510.000000,6025.445,0,207.422,208.962,170.592,179.934,188.404,197.42,177.573,188.433,178.377,182.512,183.056,184.352,189.43,207.224,215.912,224.757,365.776,365.776,171.484,0
511.000000,6922.873,0,187.662,188.757,151.51,178.808,173.425,190.684,166.084,185.693,166.296,182.077,175.784,173.106,174.069,188.489,207.924,239.821,395.241,395.241,169.837,0
512.000000,6606.622,0,183.795,190.024,159.234,178.607,168.653,185.303,175.843,182.69,168.917,158.909,179.519,167.517,185.879,194.159,209.469,221.497,364.953,364.953,159.696,0
513.000000,5795.453,0,197.487,196.696,151.382,161.642,168.8,189.769,175.163,176.953,171.114,170.04,171.586,175.524,187.804,200.357,203.124,199.308,345.994,345.994,165.035,0
514.000000,5619.536,0,190.881,183.484,138.104,157.068,164.007,174.339,168.064,171.98,163.629,151.78,161.351,166.884,174.172,189.874,192.125,197.351,342.842,342.842,157.771,0
515.000000,6006.454,0,153.472,160.967,140.268,152.438,130.733,136.651,135.228,136.516,140.794,129.162,129.546,133.158,129.427,141.37,166.727,189.941,372.848,372.848,156.804,0
516.000000,5603.585,0,155.097,135.907,107.358,131.915,107.067,125.975,121.882,125.102,119.962,104.603,112.87,114.309,119.982,126.862,151.51,157.203,332.838,332.838,131.636,0
517.000000,5228.825,0,184.478,164.775,126.075,145.014,138.494,152.862,143.378,143.805,133.132,150.828,143.463,144.579,148.243,149.388,169.003,173.841,335.18,335.18,145.123,0
518.000000,4776.871,0,164.4,165.357,135.012,147.464,143.666,151.861,139.744,140.627,138.12,139.187,145.275,142.371,147.034,149.232,169.846,174.266,305.923,305.923,139.589,0
519.000000,4935.394,0,140.486,145.731,114.121,128.196,98.082,125.463,111.911,120.03,112.022,118.501,118.379,118.754,119.84,128.028,147.434,156.874,323.33,323.33,126.85,0
520.000000,5290.47,0,140.739,130.31,102.532,108.267,89.007,114.255,108.552,109.156,106.089,101.651,103.532,105.948,112.17,115.778,139.979,142.79,324.043,324.043,123.543,0
521.000000,5165.586,0,171.64,146.304,119.63,133.294,125.288,147.336,141.877,144.239,128.401,124.213,129.578,131.092,135.91,150.578,159.155,166.633,338.148,338.148,133.692,0
522.000000,5187.709,0,177.382,162.151,135.791,146.689,144.653,155.365,147.92,157.819,145.192,137.484,139.654,142.938,150.896,156.726,177.168,192.736,358.752,358.752,152.382,0
523.000000,5557.272,0,150.03,143.6,120.784,119.802,101.197,124.184,117.219,120.112,116.001,115.873,118.372,116.021,124.721,130.315,153.568,165.271,366.03,366.03,137.162,0
524.000000,6428.834,0,169.974,135.638,96.33,107.984,102.877,127.167,120.297,128.35,114.89,104.783,105.963,108.868,121.24,122.182,143.95,149.935,399.511,399.511,139.565,0
525.000000,6648.441,0,218.166,185.79,135.585,153.704,159.235,180.3,165.242,163.16,155.797,149.074,152.467,161.523,172.186,175.158,201.539,191.842,427.471,427.471,171.989,0
526.000000,6092.207,0,220.081,192.123,153.175,168.302,152.639,184.075,172.237,178.476,162.315,164.121,167.333,166.204,182.234,186.474,217.772,222.688,453.879,453.879,171.556,0
527.000000,6371.359,0,182.204,164.045,118.715,133.853,107.996,141.59,133.446,140.7,134.781,131.125,133.572,132.23,139.22,148.37,170.51,183.623,444.695,444.695,148.386,0
528.000000,7056.068,0,171.544,134.406,115.627,84.736,74.569,129.851,126.437,128.747,118.991,110.269,110.71,112.59,123.106,126.46,150.896,169.223,523.756,523.756,168.248,0
529.000000,6247.181,0,214.524,145.795,108.922,141.826,125.585,161.115,140.333,158.363,128.875,110.424,130.503,132.711,139.993,153.32,176.571,195.721,495.812,495.812,172.852,0
530.000000,6101.703,0,227.136,188.969,133.013,164.867,136.448,172.199,164.723,175.231,157.353,138.464,153.35,155.358,172.447,175.865,205.32,210.496,527.864,527.864,191.149,0
531.000000,6321.955,0,192.849,147.351,96.67,114.266,111.126,132.977,120.747,132.041,117.744,107.025,118.455,126.657,129.751,147.28,163.949,164.524,498.773,498.773,178.091,0
532.000000,6726.458,0,176.737,126.82,77.296,102.54,79.145,112.57,96.912,132.547,108.55,92.315,99.648,106.905,107.467,116.669,148.641,156.671,509.937,509.937,162.841,0
533.000000,6498.676,0,221.84,157.195,115.739,150.711,102.004,150.238,142.087,146.686,134.243,115.453,122.583,122.191,138.576,146.652,188.468,193.777,566.915,566.915,181.412,0
534.000000,5399.481,0,204.719,199.471,153.688,174.823,164.16,174.299,158.708,161.281,157.046,167.233,170.355,169.355,178.071,182.753,203.029,204.197,328.114,328.114,143.226,0
535.000000,5507.98,0,195.076,176.066,137.634,157.937,149.318,161.345,148.463,155.626,142.283,146.094,153.871,155.445,163.766,167.937,189.104,194.474,339.407,339.407,141.205,0
536.000000,6402.46,0,155.572,129.285,57.599,56.483,48.28,73.051,69.688,72.863,61.338,58.26,108.844,110.461,125.953,128.573,139.436,140.892,597.635,597.635,173.406,0
537.000000,6473.381,0,198.941,172.455,135.091,70.056,70.986,143.679,138.85,141.613,140.77,133.036,144.454,139.807,139.003,139.79,152.378,181.776,613.29,613.29,180.575,0
538.000000,6588.917,0,197.112,207.014,150.252,122.474,101.866,154.034,167.98,175.244,163.242,169.064,180.639,176.78,176.52,193.215,193.047,233.492,652.25,652.25,203.61,0
539.000000,6396.114,0,174.983,174.632,81.275,92.276,83.919,89.706,84.71,88.235,84.256,133.278,139.503,138.033,141.636,162.26,168.937,179.207,588.574,588.574,177.057,0
540.000000,6892.988,0,150.246,125.214,48.636,55.355,63.855,103.127,102.658,100.978,107.568,113.941,120.216,123.299,124.615,133.587,135.246,134.301,540.601,540.601,158.097,0
541.000000,6979.639,0,158.272,137.529,74.937,69.479,74.089,108.676,108.923,116.741,111.409,107.337,116.094,132.887,133.565,140.621,147.953,149.419,536.564,536.564,163.274,0
542.000000,6995.996,0,198.552,196.444,137.017,125.318,116.699,142.186,133.85,129.565,137.113,140.007,149.762,145.698,165.328,168.378,190.898,211.843,567.152,567.152,184.311,0
543.000000,7695.745,0,205.538,198.479,134.968,145.502,118.398,145.529,143.014,157.433,153.427,152.502,167.41,164.75,172.494,179.341,197.577,207.188,589.707,589.707,195.59,0
544.000000,7923.255,0,184.08,154.97,93.932,100.876,72.09,114.507,117.911,135.702,134.943,127.684,129.864,134.092,135.934,140.941,150.001,164.613,582.594,582.594,177.807,0
545.000000,7925.603,0,188.862,178.87,121.804,117.228,88.729,138.189,124.643,145.625,137.166,137.03,139.137,137.094,143.305,152.012,180.647,181.603,542.174,542.174,180.523,0
546.000000,7392.689,0,201.737,209.081,150.888,144.174,116.926,159.906,160.626,177.653,166.266,178.204,177.495,176.803,180.918,188.336,213.929,234.508,567.569,567.569,202.914,0
547.000000,6706.574,0,233.426,209.294,158.802,165.433,145.059,183.342,185.546,193.492,170.229,171.451,175.071,180.521,191.686,198.839,230.923,236.626,571.397,571.397,200.844,0
548.000000,7101.417,0,230.621,174.352,120.138,150.832,132.796,173.126,159.994,165.888,149.613,134.856,143.359,152.062,159.576,169.445,199.162,200.957,531.518,531.518,196.768,0
549.000000,7201.368,0,241.023,185.227,131.54,158.159,140.467,166.554,151.053,181.812,150.186,132.596,137.03,145.802,158.702,165.001,199.153,220.02,590.256,590.256,209.043,0
550.000000,6717.03,0,225.345,223.201,193.745,197.353,163.203,174.631,166.479,201.889,163.01,168.588,171.082,172.204,183.208,180.059,234.93,255.6,609.099,609.099,223.384,0
551.000000,6493.259,0,245.033,197.155,151.402,158.24,136.4,182.591,161.607,180.386,158.246,154.938,154.662,158.64,168.899,190.692,220.147,227.598,598.956,598.956,204.722,0
552.000000,6366.46,0,191.881,146.351,123.657,114.821,101.607,141.669,130.05,141.499,122.845,117.255,120.48,118.955,125.448,134.976,157.445,182.494,554.953,554.953,179.88,0
553.000000,6618.385,0,206.188,152.916,121.277,120.392,115.473,160.903,142.175,169.76,139.991,121.648,135.061,136.191,142.728,149.795,175.53,193.606,576.623,576.623,187.964,0
554.000000,6312.539,0,250.738,224.314,172.342,196.024,195.858,206.278,180.802,190.755,177.87,183.308,190.434,190.628,198.063,196.216,226.222,231.961,418.128,418.128,169.914,0
555.000000,5672.268,0,212.47,181.134,139.257,160.061,147.022,168.546,153.054,152.926,148.675,144.369,151.398,148.453,161.393,161.52,191.707,193.132,396.365,396.365,156.276,0
556.000000,6358.185,0,163.426,127.403,102.022,94.65,90.42,116.882,106.882,111.053,102.683,98.028,103.048,106.605,110.811,111.751,130.599,144.908,395.435,395.435,143.066,0
557.000000,5972.895,0,173.892,152.625,83.366,84.59,49.635,104.209,94.997,103.869,107.645,100.437,123.085,126.279,129.3,136.877,162.645,171.093,657.46,657.46,185.008,0
558.000000,5630.239,0,177.796,177.607,75.037,87.641,82.121,138.402,124.589,124.433,145.211,140.939,145.269,142.746,162.301,166.266,174.62,176.66,624.661,624.661,187.834,0
559.000000,6289.927,0,170.433,143.92,65.635,74.247,70.014,99.195,98.092,112.503,105.987,127.422,124.537,129.086,138.214,145.214,154.456,163.188,603.323,603.323,181.725,0
560.000000,6599.18,0,158.379,126.15,82.248,94.57,72.719,96.564,99.969,113.188,92.699,87.517,92.558,101.557,105.405,112.613,141.438,159.737,535.154,535.154,169.221,0
561.000000,6314.188,0,193.238,154.388,117.455,110.62,74.636,140.046,126.7,141.279,121.595,117.074,126.772,126.731,129.49,144.073,164.62,190.683,610.608,610.608,188.411,0
562.000000,6112.332,0,212.935,178.309,148.318,136.172,94.576,159.03,146.35,159.884,146.94,140.98,143.667,145.689,149.32,165.226,191.809,211.538,609.764,609.764,201.316,0
563.000000,6492.522,0,174.194,147.866,74.327,77.275,68.985,111.815,101.663,129.118,126.068,115.679,129.191,134.781,139.054,144.914,157.48,159.087,603.127,603.127,182.792,0
564.000000,6972.186,0,160.233,137.132,98.631,72.064,47.129,106.141,100.312,108.518,101.559,93.079,111.18,115.872,114.81,121.615,141.678,166.931,580.463,580.463,174.215,0
565.000000,6534.692,0,211.796,153.262,116.102,118.54,85.226,145.98,124.386,152.54,124.449,110.859,112.026,118.56,121.215,142.699,169.706,203.221,632.195,632.195,197.64,0
566.000000,5418.88,0,205.782,159.429,131.619,124.456,127.608,143.542,125.721,136.087,123.469,119.487,120.431,123.206,125.817,132.944,171.791,187.409,535.752,535.752,187.714,0
567.000000,5654.008,0,149.366,128.472,83.429,77.76,60.968,105.512,91.43,112.353,103.707,98.371,104.96,105.992,111.39,126.576,139.218,152.227,517.545,517.545,157.309,0
568.000000,6093.779,0,123.98,111.1,54.932,41.528,21.414,58.941,55.698,81.506,84.378,80.274,89.825,93.555,94.569,101.203,118.257,130.509,574.831,574.831,155.293,0
569.000000,6535.66,0,137.336,129.67,39.238,34.73,24.072,40.74,38.371,55.226,64.927,75.85,96.705,103.226,101.534,101.747,134.169,137.838,672.096,672.226,182.84,0
570.000000,6565.913,0,146.6,128.669,59.332,60.907,25.467,63.577,62.409,91.601,86.243,81.653,83.1,84.716,95.315,109.531,138.979,137.581,607.949,607.949,167.575,0
571.000000,6759.753,0,149.317,124.948,53.052,53.001,42.809,79.563,74.837,92.001,80.498,93.892,98.429,98.673,119.094,120.562,141.778,144.658,599.634,599.634,173.671,0
572.000000,6321.928,0,139.437,114.968,45.692,51.365,39.506,59.656,49.12,99.983,80.749,94.9,94.975,100.181,106.687,114.236,120.089,135.227,574.175,574.175,157.64,0
573.000000,6010.373,0,124.061,106.061,40.134,38.339,27.053,64.282,61.661,72.467,80.49,88.955,90.042,98.284,103.133,107.083,116.03,124.441,552.21,552.21,153.495,0
574.000000,5893.882,0,127.789,106.377,49.729,48.442,35.305,59.257,56.84,78.772,87.012,88.267,85.907,91.638,101.293,104.634,112.429,128.372,520.173,520.173,145.92,0
575.000000,5851.563,0,137.002,110.892,56.983,51.979,36.376,63.235,60.435,69.724,92.394,80.79,80.293,80.508,90.612,96.213,113.025,124.347,522.915,522.915,147.865,0
576.000000,5494.23,0,116.877,98.291,78.397,51.892,28.382,80.04,73.188,90.672,86.478,76.863,81.244,81.173,84.361,90.692,106.823,125.691,444.261,444.261,130.642,0
577.000000,5320.06,0,115.221,101.808,60.456,40.253,23.473,67.366,68.324,81.265,73.328,70.906,80.132,82.145,83.875,90.128,100.057,117.306,455.962,455.962,129.615,0
578.000000,5095.685,0,106.034,96.803,56.248,45.308,29.649,56.565,51.279,68.017,61.332,75.852,75.009,77.854,79.622,87.666,101.49,118.191,437.769,437.769,126.692,0
579.000000,5214.451,0,105.178,103.768,39.124,30.202,10.834,32.346,38.394,49.884,48.946,54.053,52.111,88.598,89.256,90.927,98.042,116.407,544.81,544.81,142.138,0
580.000000,5054.534,0,90.437,89.742,24.457,3.392,0,44.312,42.785,47.318,68.66,71.311,70.037,78.021,76.39,90.132,90.718,103.845,538.512,538.512,132.547,0
581.000000,4827.697,0,94.999,84.63,42.553,30.31,14.207,61.89,58.339,72.114,70.136,68.018,68.154,70.999,70.994,80.233,88.172,97.908,451.247,451.247,119.084,0
582.000000,4519.967,0,92.815,85.108,22.335,19.303,14.368,28.021,33.978,48.192,46.013,43.198,65.262,73.037,79.889,83.6,90.317,93.523,463.7,463.7,120.865,0
583.000000,4465.362,0,91.597,82.734,31.372,27.608,14.882,46.062,53.186,58.86,59.354,56.614,56.534,67.57,72.223,77.408,87.911,90.336,425.435,425.435,111.745,0
584.000000,4259.332,0,89.621,78.732,39.438,38.817,18.023,55.657,60.555,67.71,59.238,57.434,62.588,63.535,62.414,74.349,77.664,92.637,373.086,373.086,98.933,0
585.000000,4186.713,0,100.226,73.28,39.916,43.497,38.226,61.149,48.4,64.07,53.822,42.107,53.493,67.36,68.468,77.155,82.945,99.983,349.187,349.187,101.446,0
586.000000,4100.633,0,93.996,77.525,47.732,52.597,34.599,47.959,51.26,62.33,61.769,56.201,57.678,54.572,55.69,70.116,87.122,90.794,334.888,334.888,99.284,0
587.000000,4082.663,0,87.387,78.599,38.395,34.438,13.02,40.368,37.36,47.652,41.63,56.306,57.089,55.059,54.938,71.685,80.149,90.202,388.706,388.706,107.198,0
588.000000,4310.084,0,93.653,80.552,19.865,26.517,21.379,43.417,40.993,52.443,51.575,51.232,54.727,62.268,68.468,75.347,78.643,90.564,424.275,424.275,114.57,0
589.000000,3912.311,0,80.062,77.677,38.772,21.71,9.917,34.592,41.513,44.881,50.168,51.619,55.009,62.095,63.433,63.777,66.281,83.104,374.244,374.244,98.634,0
590.000000,4164.495,0,86.417,80.08,36.879,30.016,13.046,45.741,44.365,53.856,58.292,57.502,56.531,59.977,65.949,69.429,79.832,89.147,386.464,386.464,106.958,0
591.000000,4323.257,0,100.395,81.22,30.109,24.584,16.986,41.902,39.087,62.724,58.341,50.247,47.478,68.722,71.165,75.803,82.658,90.204,411.039,411.039,108.954,0
592.000000,4465.089,0,88.97,77.985,35.505,20.18,13.967,50.787,49.749,60.815,57.041,56.694,60.567,72.872,74.121,76.832,80.083,94.253,427.719,427.719,110.495,0
593.000000,3973.422,0,81.845,80.456,15.437,12.846,0,28.216,30.413,29.607,29.459,29.876,49.682,51.937,73.209,71.768,76.647,79.938,438.219,438.219,111.713,0
594.000000,3681.532,0,73.634,71.998,26.475,12.854,2.78,23.326,28.08,35.843,43.635,45.788,54.372,55.543,63.506,61.934,66.012,79.655,375.335,375.335,96.206,0
595.000000,3465.941,0,67.455,65.136,27.402,15.53,3.771,20.816,38.308,42.132,46.484,48.98,50.662,51.289,52.81,56.442,62.93,71.071,341.758,341.758,92.325,0
596.000000,3542.825,0,72.197,70.339,34.444,32.86,6.929,36.704,37.449,50.256,49.459,49.388,51.121,53.514,55.35,56.167,60.895,74.904,327.271,327.271,88.366,0
597.000000,3502.681,0,66.621,63.732,15.363,14.695,5.34,29.828,31.466,49.985,48.743,47.928,48.594,50.111,57.536,63.409,64.528,69.45,351.779,351.779,90.79,0
598.000000,3482.002,0,62.971,63.432,18.521,11.791,0.096,28.444,35.303,45.856,48.432,50.727,49.46,52.539,54.215,59.268,59.934,68.004,356.34,356.34,90.638,0
599.000000,3713.448,0,65.933,65.245,36.213,10.565,0,38.963,41.544,46.571,56.324,58.766,59.638,58.977,62.238,58.877,59.675,68.87,365.851,365.851,93.798,0
600.000000,3473.762,0,64.402,61.542,28.659,8.391,0.099,39.369,38.221,40.607,43.186,56.023,57.026,55.582,58.541,56.114,61.604,66.422,342.226,342.226,90.122,0
601.000000,3673.143,0,71.254,72.076,23.56,9.798,11.454,36.54,40.166,41.222,42.07,49.539,48.767,61.049,62.952,62.561,63.992,72.743,366.259,366.259,91.766,0
602.000000,3547.952,0,69.647,70.629,44.265,27.631,0,33.083,36.399,43.23,40.754,43.597,47.262,51.857,54.925,58.991,68.003,75.815,341.202,341.202,88.245,0
603.000000,3741.1,0,72.927,74.048,31.07,12.294,12.902,26.433,32.63,37.874,64.601,52.06,50.032,55.429,56.366,63.584,68.84,73.36,369.463,369.463,96.756,0
604.000000,3484.333,0,70.497,66.032,33.629,22.339,13.548,31.49,33.038,38.405,43.087,46.316,49.387,49.111,49.882,58.985,62.984,76.427,337.935,337.935,90.302,0
605.000000,2919.055,0,75.551,73.787,47.039,43.556,36.611,47.806,40.785,49.963,44.929,43.943,44.977,52.594,41.952,40.287,43.541,48.575,209.446,220.937,59.904,0
606.000000,3300.653,0,115.488,117.247,78.261,80.41,78.866,60.628,57.17,54.37,44.83,39.981,33.751,22.85,16.61,38.38,33.74,39.951,228.338,228.338,58.973,0
607.000000,2991.695,0,118.167,119.884,83.848,84.26,84.124,61.558,61.162,54.275,27.578,19.195,8.488,1.059,0.111,27.065,37.514,36.855,211.556,211.556,56.65,0
608.000000,2958.718,0,124.18,125.082,103.854,100.951,95.512,81.853,71.77,66.479,49.994,40.185,28.511,23.542,23.28,23.547,24.037,27.007,121.339,119.393,35.491,0
609.000000,3807.491,0,39.962,0.581,0.454,0.45,0.351,0.241,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0
610.000000,4210.238,0,45.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611.000000,4507.218,0,40.313,0,0,0,0,0,0,0,0,0,0,0,0,0,2.742,0,0,0,0,0
612.000000,3529.038,0,33.643,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613.000000,2871.738,0,33.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0
614.000000,3401.393,0,39.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.000000,3316.243,0,43.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.000000,3340.834,0,38.923,0,0,0,0,0,0,0,0,0,0,0,0.089,0.253,0,0,0,0,0,0
617.000000,3318.979,0,36.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.000000,3208.599,0,24.826,17.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619.000000,2599.564,0,29.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.000000,2899.929,0,29.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.000000,3401.176,0,40.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.000000,3616.985,0,45.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.000000,2958.962,0,19.989,1.558,8.68,0,0,0,0,0,0.917,0,0,0,0,0,0,0,0,0,0,0
624.000000,3065.801,0,32.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625.000000,3250.791,0,34.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.000000,2944.51,0,31.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627.000000,2857.177,0,41.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.000000,3500.072,0,49.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629.000000,3429.409,0,35.503,0,8.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.000000,3133.098,0,33.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631.000000,3201.104,0,29.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632.000000,2891.993,0,22.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633.000000,2482.094,0,27.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634.000000,2630.293,0,29.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.000000,2865.986,0,35.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636.000000,2846.42,0,30.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.000000,2810.516,0,30.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
