$Concentration file for segment 317

JDAY,      N2,      DO,
   178.500,   20.9204,   11.0695,
   178.550,   20.8863,   11.0599,
   178.600,   20.8907,   11.0579,
   178.650,   20.8941,   11.0566,
   178.700,   20.9009,   11.0551,
   178.750,   20.9003,   11.0534,
   178.800,   20.9007,   11.0502,
   178.850,   20.8928,   11.0485,
   178.900,   20.8873,   11.0464,
   178.950,   20.8901,   11.0475,
   179.000,   20.9061,   11.0527,
   179.050,   20.9245,   11.0575,
   179.100,   20.9349,   11.0609,
   179.150,   20.9413,   11.0638,
   179.200,   20.9502,   11.0663,
   179.250,   20.9572,   11.0684,
   179.300,   20.9746,   11.0730,
   179.350,   21.0041,   11.0823,
   179.400,   21.0327,   11.0906,
   179.450,   21.0433,   11.0951,
   179.500,   21.0211,   11.0913,
   179.550,   21.0203,   11.0873,
   179.600,   20.9908,   11.0767,
   179.650,   20.9528,   11.0628,
   179.700,   20.9224,   11.0524,
   179.750,   20.8822,   11.0394,
   179.800,   20.9477,   11.0541,
   179.850,   20.9479,   11.0567,
   179.900,   20.9846,   11.0680,
   179.950,   21.0212,   11.0799,
   180.000,   21.0599,   11.0914,
   180.050,   21.0737,   11.0976,
   180.100,   21.0827,   11.1025,
   180.150,   21.0769,   11.1018,
   180.200,   21.0385,   11.0900,
   180.250,   20.9935,   11.0748,
   180.300,   20.9048,   11.0557,
   180.350,   20.8667,   11.0518,
   180.400,   20.8247,   11.0359,
   180.450,   20.7735,   11.0155,
   180.500,   20.7036,   10.9947,
   180.550,   20.6976,   10.9910,
   180.600,   20.6791,   10.9846,
   180.650,   20.6760,   10.9841,
   180.700,   20.8400,   11.0273,
   180.750,   21.1255,   11.1033,
   180.800,   21.3989,   11.1930,
   180.850,   21.5764,   11.2557,
   180.900,   21.7103,   11.3024,
   180.950,   21.8033,   11.3338,
   181.000,   21.8480,   11.3468,
   181.050,   21.8616,   11.3487,
   181.100,   21.8699,   11.3485,
   181.150,   21.8870,   11.3537,
   181.200,   21.9036,   11.3577,
   181.250,   21.9077,   11.3578,
   181.300,   21.8968,   11.3539,
   181.350,   21.8416,   11.3516,
   181.400,   21.7767,   11.3463,
   181.450,   21.7338,   11.3324,
   181.500,   21.7283,   11.3143,
   181.550,   21.6838,   11.2981,
   181.600,   21.6461,   11.2923,
   181.650,   21.6053,   11.2875,
   181.700,   21.5725,   11.2834,
   181.750,   21.5555,   11.2823,
   181.800,   21.5916,   11.2891,
   181.850,   21.6486,   11.3017,
   181.900,   21.7020,   11.3170,
   181.950,   21.7345,   11.3291,
   182.000,   21.7500,   11.3341,
   182.050,   21.7509,   11.3356,
   182.100,   21.7498,   11.3339,
   182.150,   21.7423,   11.3302,
   182.200,   21.7276,   11.3246,
   182.250,   21.7110,   11.3183,
   182.300,   21.6469,   11.3182,
   182.350,   21.5132,   11.3537,
   182.400,   21.4599,   11.3506,
   182.450,   21.4108,   11.3314,
   182.500,   21.3113,   11.2960,
   182.550,   21.2229,   11.2532,
   182.600,   21.1362,   11.2212,
   182.650,   21.1035,   11.2071,
   182.700,   21.1188,   11.2066,
   182.750,   21.1566,   11.1982,
   182.800,   21.1735,   11.1904,
   182.850,   21.1616,   11.1873,
   182.900,   21.1593,   11.1839,
   182.950,   21.1324,   11.1766,
   183.000,   21.1005,   11.1644,
   183.050,   21.0548,   11.1486,
   183.100,   21.0201,   11.1342,
   183.150,   20.9838,   11.1214,
   183.200,   20.9651,   11.1140,
   183.250,   20.9526,   11.1069,
   183.300,   20.9315,   11.0976,
   183.350,   20.8849,   11.0813,
   183.400,   20.8283,   11.0627,
   183.450,   20.7598,   11.0394,
   183.500,   20.7154,   11.0195,
   183.550,   20.6649,   11.0033,
   183.600,   20.6458,   10.9931,
   183.650,   20.6374,   10.9845,
   183.700,   20.6311,   10.9785,
   183.750,   20.6268,   10.9729,
   183.800,   20.6226,   10.9678,
   183.850,   20.6194,   10.9666,
   183.900,   20.6391,   10.9702,
   183.950,   20.6562,   10.9760,
   184.000,   20.6986,   10.9897,
   184.050,   20.6539,   10.9990,
   184.100,   20.6524,   10.9864,
   184.150,   20.7462,   10.9789,
   184.200,   20.7745,   10.9717,
   184.250,   20.7744,   10.9700,
   184.300,   20.7662,   10.9682,
   184.350,   20.7596,   10.9651,
   184.400,   20.7402,   10.9590,
   184.450,   20.7341,   10.9513,
   184.500,   20.7400,   10.9510,
   184.550,   20.8207,   10.9546,
   184.600,   20.8692,   10.9683,
   184.650,   20.9573,   10.9984,
   184.700,   21.0072,   11.0178,
   184.750,   21.0791,   11.0311,
   184.800,   21.1353,   11.0436,
   184.850,   21.2138,   11.0718,
   184.900,   21.2770,   11.0947,
   184.950,   21.3099,   11.1069,
   185.000,   21.3183,   11.1113,
   185.050,   21.3283,   11.1093,
   185.100,   21.3710,   11.1054,
   185.150,   21.3774,   11.1080,
   185.200,   21.3863,   11.1111,
   185.250,   21.3860,   11.1119,
   185.300,   21.3720,   11.1086,
   185.350,   21.3379,   11.0999,
   185.400,   21.2933,   11.0881,
   185.450,   21.2516,   11.0763,
   185.500,   21.2231,   11.0664,
   185.550,   21.2206,   11.0617,
   185.600,   21.1793,   11.0519,
   185.650,   21.1770,   11.0493,
   185.700,   21.1689,   11.0458,
   185.750,   21.1504,   11.0425,
   185.800,   21.1298,   11.0423,
   185.850,   21.0858,   11.0425,
   185.900,   21.0818,   11.0417,
   185.950,   21.0721,   11.0382,
   186.000,   21.0395,   11.0301,
   186.050,   21.0067,   11.0182,
   186.100,   20.9629,   11.0086,
   186.150,   20.9161,   11.0045,
   186.200,   20.8666,   11.0068,
   186.250,   20.8584,   11.0070,
   186.300,   20.8246,   11.0107,
   186.350,   20.7327,   11.0500,
   186.400,   20.6879,   11.0479,
   186.450,   20.8867,   10.9884,
   186.500,   20.6057,   11.0132,
   186.550,   20.6104,   11.0072,
   186.600,   20.5837,   10.9932,
   186.650,   20.5518,   10.9790,
   186.700,   20.5305,   10.9685,
   186.750,   20.5178,   10.9631,
   186.800,   20.5223,   10.9635,
   186.850,   20.5245,   10.9626,
   186.900,   20.5680,   10.9647,
   186.950,   20.5294,   10.9549,
   187.000,   20.4981,   10.9434,
   187.050,   20.4514,   10.9367,
   187.100,   20.4244,   10.9274,
   187.150,   20.4106,   10.9207,
   187.200,   20.4110,   10.9182,
   187.250,   20.4182,   10.9186,
   187.300,   20.4138,   10.9171,
   187.350,   20.4286,   10.9078,
   187.400,   20.4250,   10.8994,
   187.450,   20.3905,   10.8923,
   187.500,   20.3940,   10.8876,
   187.550,   20.3892,   10.8845,
   187.600,   20.4130,   10.8809,
   187.650,   20.4768,   10.8913,
   187.700,   20.5183,   10.9048,
   187.750,   20.5399,   10.9149,
   187.800,   20.5384,   10.9149,
   187.850,   20.5762,   10.9241,
   187.900,   20.5727,   10.9219,
   187.950,   20.5578,   10.9215,
   188.000,   20.5777,   10.9230,
   188.050,   20.5569,   10.9231,
   188.100,   20.5619,   10.9223,
   188.150,   20.5500,   10.9198,
   188.200,   20.4972,   10.9231,
   188.250,   20.4419,   10.9369,
   188.300,   20.4333,   10.9346,
   188.350,   20.3988,   10.9235,
   188.400,   20.3661,   10.9099,
   188.450,   20.3493,   10.8976,
   188.500,   20.3343,   10.8904,
   188.550,   20.3204,   10.8863,
   188.600,   20.3359,   10.8871,
   188.650,   20.3462,   10.8881,
   188.700,   20.3494,   10.8963,
   188.750,   20.5111,   10.9516,
   188.800,   20.6960,   11.0265,
   188.850,   20.8473,   11.0870,
   188.900,   20.9836,   11.1387,
   188.950,   21.0825,   11.1570,
   189.000,   21.1404,   11.1714,
   189.050,   21.1868,   11.1856,
   189.100,   21.2070,   11.1974,
   189.150,   21.1983,   11.1960,
   189.200,   21.1844,   11.1914,
   189.250,   21.1698,   11.1894,
   189.300,   21.1763,   11.1834,
   189.350,   21.2288,   11.1653,
   189.400,   21.2623,   11.1541,
   189.450,   21.2680,   11.1552,
   189.500,   21.2565,   11.1536,
   189.550,   21.2702,   11.1567,
   189.600,   21.3024,   11.1656,
   189.650,   21.3307,   11.1728,
   189.700,   21.3418,   11.1784,
   189.750,   21.3434,   11.1779,
   189.800,   21.3287,   11.1738,
   189.850,   21.3110,   11.1698,
   189.900,   21.3155,   11.1719,
   189.950,   21.3137,   11.1700,
   190.000,   21.2917,   11.1656,
   190.050,   21.2816,   11.1615,
   190.100,   21.2727,   11.1564,
   190.150,   21.2619,   11.1531,
   190.200,   21.2564,   11.1497,
   190.250,   21.2411,   11.1411,
   190.300,   21.2014,   11.1199,
   190.350,   21.1535,   11.0867,
   190.400,   21.0622,   11.0587,
   190.450,   20.9740,   11.0320,
   190.500,   20.9393,   11.0158,
   190.550,   20.9230,   11.0068,
   190.600,   20.9308,   11.0028,
   190.650,   20.9368,   11.0042,
   190.700,   20.9312,   10.9981,
   190.750,   20.8969,   10.9862,
   190.800,   20.8520,   10.9696,
   190.850,   20.7942,   10.9537,
   190.900,   20.7610,   10.9397,
   190.950,   20.7417,   10.9300,
   191.000,   20.6992,   10.9204,
   191.050,   20.6835,   10.9098,
   191.100,   20.6514,   10.8976,
   191.150,   20.6119,   10.8829,
   191.200,   20.5783,   10.8696,
   191.250,   20.5612,   10.8618,
   191.300,   20.5183,   10.8547,
   191.350,   20.4476,   10.8612,
   191.400,   20.4284,   10.8517,
   191.450,   20.3931,   10.8368,
   191.500,   20.3322,   10.8138,
   191.550,   20.2619,   10.7865,
   191.600,   20.2036,   10.7656,
   191.650,   20.1791,   10.7529,
   191.700,   20.1925,   10.7438,
   191.750,   20.2682,   10.7372,
   191.800,   20.3007,   10.7426,
   191.850,   20.3706,   10.7500,
   191.900,   20.4324,   10.7501,
   191.950,   20.4214,   10.7456,
   192.000,   20.4125,   10.7463,
   192.050,   20.4297,   10.7507,
   192.100,   20.4372,   10.7542,
   192.150,   20.4401,   10.7551,
   192.200,   20.5353,   10.7621,
   192.250,   20.5746,   10.7656,
   192.300,   20.5797,   10.7678,
   192.350,   20.4212,   10.7566,
   192.400,   20.2292,   10.7714,
   192.450,   20.2160,   10.7719,
   192.500,   20.1946,   10.7650,
   192.550,   20.1828,   10.7551,
   192.600,   20.2000,   10.7546,
   192.650,   20.2035,   10.7543,
   192.700,   20.2179,   10.7586,
   192.750,   20.2137,   10.7582,
   192.800,   20.2487,   10.7651,
   192.850,   20.2963,   10.7695,
   192.900,   20.3117,   10.7727,
   192.950,   20.2944,   10.7706,
   193.000,   20.3017,   10.7593,
   193.050,   20.2875,   10.7543,
   193.100,   20.2722,   10.7505,
   193.150,   20.2606,   10.7470,
   193.200,   20.3030,   10.7414,
   193.250,   20.2808,   10.7335,
   193.300,   20.2654,   10.7289,
   193.350,   20.2559,   10.7246,
   193.400,   20.2538,   10.7229,
   193.450,   20.2351,   10.7163,
   193.500,   20.2045,   10.7057,
   193.550,   20.1804,   10.6969,
   193.600,   20.1443,   10.6923,
   193.650,   20.1171,   10.6902,
   193.700,   20.1357,   10.6949,
   193.750,   20.1877,   10.7107,
   193.800,   20.2649,   10.7341,
   193.850,   20.3035,   10.7497,
   193.900,   20.3309,   10.7595,
   193.950,   20.3291,   10.7618,
   194.000,   20.3038,   10.7561,
   194.050,   20.2254,   10.8285,
   194.100,   20.2410,   10.8196,
   194.150,   20.2741,   10.8027,
   194.200,   20.3030,   10.7939,
   194.250,   20.2465,   10.7538,
   194.300,   20.3057,   10.7553,
   194.350,   20.3287,   10.7573,
   194.400,   20.1646,   10.7864,
   194.450,   20.0099,   10.8049,
   194.500,   20.0101,   10.7923,
   194.550,   19.9956,   10.7464,
   194.600,   20.1567,   10.6980,
   194.650,   20.2070,   10.7043,
   194.700,   20.2575,   10.7181,
   194.750,   20.2867,   10.7259,
   194.800,   20.2822,   10.7242,
   194.850,   20.2584,   10.7179,
   194.900,   20.2444,   10.7158,
   194.950,   20.2555,   10.7183,
   195.000,   20.2608,   10.7206,
   195.050,   20.2514,   10.7199,
   195.100,   20.2598,   10.7199,
   195.150,   20.2644,   10.7198,
   195.200,   20.2750,   10.7212,
   195.250,   20.2695,   10.7208,
   195.300,   20.2819,   10.7223,
   195.350,   20.2956,   10.7217,
   195.400,   20.3147,   10.7146,
   195.450,   20.3188,   10.7126,
   195.500,   20.3174,   10.7098,
   195.550,   20.3412,   10.7008,
   195.600,   20.3862,   10.7087,
   195.650,   20.4339,   10.7127,
   195.700,   20.4509,   10.7150,
   195.750,   20.4614,   10.7186,
   195.800,   20.4637,   10.7211,
   195.850,   20.4666,   10.7242,
   195.900,   20.4840,   10.7339,
   195.950,   20.4828,   10.7374,
   196.000,   20.4754,   10.7369,
   196.050,   20.4639,   10.7346,
   196.100,   20.4593,   10.7337,
   196.150,   20.4579,   10.7329,
   196.200,   20.4539,   10.7315,
   196.250,   20.4393,   10.7270,
   196.300,   20.4447,   10.7273,
   196.350,   20.4624,   10.7310,
   196.400,   20.4637,   10.7299,
   196.450,   20.4454,   10.7233,
   196.500,   20.4204,   10.7125,
   196.550,   20.3891,   10.7009,
   196.600,   20.3707,   10.6938,
   196.650,   20.3876,   10.6954,
   196.700,   20.4242,   10.7049,
   196.750,   20.4599,   10.7150,
   196.800,   20.4721,   10.7180,
   196.850,   20.4724,   10.7186,
   196.900,   20.4763,   10.7188,
   196.950,   20.4636,   10.7150,
   197.000,   20.4576,   10.7139,
   197.050,   20.4566,   10.7138,
   197.100,   20.5025,   10.7194,
   197.150,   20.5476,   10.7253,
   197.200,   20.5974,   10.7339,
   197.250,   20.6460,   10.7420,
   197.300,   20.6311,   10.7383,
   197.350,   20.6191,   10.7346,
   197.400,   20.6090,   10.7321,
   197.450,   20.5923,   10.7267,
   197.500,   20.5729,   10.7215,
   197.550,   20.5410,   10.7128,
   197.600,   20.4957,   10.6988,
   197.650,   20.4667,   10.6901,
   197.700,   20.4770,   10.6938,
   197.750,   20.5204,   10.7066,
   197.800,   20.8031,   10.7725,
   197.850,   20.9000,   10.8028,
   197.900,   20.9156,   10.8071,
   197.950,   20.8370,   10.7850,
   198.000,   20.9656,   10.8224,
   198.050,   20.9495,   10.8183,
   198.100,   20.9274,   10.8124,
   198.150,   20.9268,   10.8122,
   198.200,   20.9355,   10.8146,
   198.250,   20.9472,   10.8178,
   198.300,   20.9346,   10.8140,
   198.350,   20.8590,   10.7926,
   198.400,   20.8040,   10.7783,
   198.450,   20.7629,   10.7675,
   198.500,   20.7305,   10.7588,
   198.550,   20.7147,   10.7548,
   198.600,   20.7172,   10.7553,
   198.650,   20.7113,   10.7532,
   198.700,   20.6900,   10.7461,
   198.750,   20.6758,   10.7407,
   198.800,   20.6681,   10.7372,
   198.850,   20.6795,   10.7398,
   198.900,   20.6883,   10.7424,
   198.950,   20.6967,   10.7447,
   199.000,   20.6885,   10.7427,
   199.050,   20.6899,   10.7436,
   199.100,   20.6649,   10.7374,
   199.150,   20.6281,   10.7282,
   199.200,   20.6196,   10.7259,
   199.250,   20.6260,   10.7283,
   199.300,   20.4808,   10.7020,
   199.350,   20.4780,   10.7040,
   199.400,   20.4470,   10.6954,
   199.450,   20.4274,   10.6908,
   199.500,   20.4461,   10.6964,
   199.550,   20.4147,   10.6899,
   199.600,   20.4507,   10.6998,
   199.650,   20.4375,   10.6966,
   199.700,   20.4568,   10.7011,
   199.750,   20.4644,   10.7027,
   199.800,   20.4654,   10.7030,
   199.850,   20.4702,   10.7036,
   199.900,   20.4695,   10.7039,
   199.950,   20.4417,   10.6967,
   200.000,   20.3749,   10.6909,
   200.050,   20.3796,   10.6908,
   200.100,   20.3767,   10.6894,
   200.150,   20.3667,   10.6863,
   200.200,   20.3531,   10.6816,
   200.250,   20.3337,   10.6758,
   200.300,   20.3095,   10.6698,
   200.350,   20.2767,   10.6615,
   200.400,   20.2775,   10.6600,
   200.450,   20.3114,   10.6671,
   200.500,   20.4215,   10.7004,
   200.550,   20.5115,   10.7258,
   200.600,   20.5156,   10.7295,
   200.650,   20.5063,   10.7278,
   200.700,   20.4954,   10.7240,
   200.750,   20.4888,   10.7214,
   200.800,   20.4678,   10.7145,
   200.850,   20.4568,   10.7091,
   200.900,   20.5218,   10.7288,
   200.950,   20.5749,   10.7465,
   201.000,   20.6087,   10.7580,
   201.050,   20.6102,   10.7533,
   201.100,   20.7247,   10.7717,
   201.150,   20.7804,   10.7832,
   201.200,   20.7818,   10.7846,
   201.250,   20.7544,   10.7768,
   201.300,   20.7264,   10.7689,
   201.350,   20.6908,   10.7589,
   201.400,   20.6063,   10.7440,
   201.450,   20.6825,   10.7440,
   201.500,   20.6882,   10.7382,
   201.550,   20.6739,   10.7334,
   201.600,   20.6490,   10.7251,
   201.650,   20.6203,   10.7163,
   201.700,   20.5242,   10.6965,
   201.750,   20.4797,   10.6889,
   201.800,   20.4481,   10.6857,
   201.850,   20.3955,   10.6818,
   201.900,   20.3655,   10.6765,
   201.950,   20.3054,   10.6753,
   202.000,   20.3547,   10.6974,
   202.050,   19.9893,   10.7831,
   202.100,   20.0117,   10.7246,
   202.150,   20.1454,   10.6582,
   202.200,   20.1246,   10.6335,
   202.250,   20.0927,   10.6227,
   202.300,   20.0836,   10.6166,
   202.350,   20.0453,   10.6016,
   202.400,   20.1335,   10.5808,
   202.450,   20.2046,   10.5773,
   202.500,   20.2598,   10.5831,
   202.550,   20.2976,   10.5897,
   202.600,   20.3107,   10.5907,
   202.650,   20.3543,   10.6017,
   202.700,   20.4840,   10.6383,
   202.750,   20.6068,   10.6750,
   202.800,   20.6941,   10.7023,
   202.850,   20.7718,   10.7269,
   202.900,   20.8664,   10.7551,
   202.950,   20.9635,   10.7841,
   203.000,   21.0876,   10.8166,
   203.050,   21.1043,   10.8210,
   203.100,   21.1112,   10.8231,
   203.150,   21.1184,   10.8253,
   203.200,   21.1185,   10.8256,
   203.250,   21.1081,   10.8229,
   203.300,   21.0718,   10.8131,
   203.350,   21.0234,   10.7996,
   203.400,   20.9781,   10.7867,
   203.450,   20.9467,   10.7775,
   203.500,   20.9429,   10.7759,
   203.550,   20.9498,   10.7770,
   203.600,   20.9600,   10.7788,
   203.650,   20.9660,   10.7797,
   203.700,   20.9772,   10.7821,
   203.750,   20.9876,   10.7848,
   203.800,   20.9748,   10.7814,
   203.850,   20.9718,   10.7800,
   203.900,   20.9385,   10.7707,
   203.950,   20.8743,   10.7539,
   204.000,   20.8685,   10.7503,
   204.050,   20.8358,   10.7404,
   204.100,   20.8117,   10.7326,
   204.150,   20.7652,   10.7187,
   204.200,   20.7052,   10.7011,
   204.250,   20.6565,   10.6863,
   204.300,   20.6236,   10.6761,
   204.350,   20.6289,   10.6764,
   204.400,   20.6068,   10.6693,
   204.450,   20.5785,   10.6602,
   204.500,   20.5457,   10.6496,
   204.550,   20.5200,   10.6408,
   204.600,   20.5638,   10.6520,
   204.650,   20.6079,   10.6636,
   204.700,   20.6319,   10.6696,
   204.750,   20.6527,   10.6744,
   204.800,   20.6602,   10.6754,
   204.850,   20.6541,   10.6730,
   204.900,   20.6388,   10.6676,
   204.950,   20.5723,   10.6491,
   205.000,   20.5594,   10.6436,
   205.050,   20.5298,   10.6343,
   205.100,   20.5112,   10.6284,
   205.150,   20.4942,   10.6232,
   205.200,   20.4777,   10.6181,
   205.250,   20.4548,   10.6111,
   205.300,   20.4011,   10.5954,
   205.350,   20.3586,   10.5828,
   205.400,   20.3382,   10.5756,
   205.450,   20.3655,   10.5824,
   205.500,   20.3570,   10.5793,
   205.550,   20.3440,   10.5746,
   205.600,   20.3679,   10.5804,
   205.650,   20.3867,   10.5844,
   205.700,   20.4111,   10.5904,
   205.750,   20.3428,   10.5705,
   205.800,   20.4034,   10.5868,
   205.850,   20.3828,   10.5800,
   205.900,   20.3589,   10.5721,
   205.950,   20.2663,   10.5440,
   206.000,   20.3346,   10.5635,
   206.050,   20.3327,   10.5620,
   206.100,   20.3366,   10.5622,
   206.150,   20.3414,   10.5629,
   206.200,   20.3591,   10.5672,
   206.250,   20.3520,   10.5645,
   206.300,   20.3643,   10.5675,
   206.350,   20.3606,   10.5656,
   206.400,   20.3783,   10.5699,
   206.450,   20.4290,   10.5839,
   206.500,   20.4725,   10.5962,
   206.550,   20.5629,   10.6217,
   206.600,   20.6527,   10.6479,
   206.650,   20.7186,   10.6674,
   206.700,   20.7093,   10.6648,
   206.750,   20.6577,   10.6497,
   206.800,   20.6251,   10.6397,
   206.850,   20.5894,   10.6291,
   206.900,   20.5738,   10.6239,
   206.950,   20.4977,   10.6027,
   207.000,   20.6196,   10.6368,
   207.050,   20.6596,   10.6484,
   207.100,   20.7112,   10.6632,
   207.150,   20.6637,   10.6502,
   207.200,   20.6536,   10.6473,
   207.250,   20.6721,   10.6519,
   207.300,   20.6432,   10.6438,
   207.350,   20.6249,   10.6375,
   207.400,   20.5702,   10.6216,
   207.450,   20.5363,   10.6114,
   207.500,   20.4982,   10.6002,
   207.550,   20.5002,   10.6003,
   207.600,   20.5170,   10.6048,
   207.650,   20.5039,   10.6009,
   207.700,   20.4986,   10.5991,
   207.750,   20.5113,   10.6025,
   207.800,   20.5226,   10.6056,
   207.850,   20.5124,   10.6026,
   207.900,   20.5272,   10.6063,
   207.950,   20.4875,   10.5966,
   208.000,   20.5865,   10.6235,
   208.050,   20.7059,   10.6565,
   208.100,   20.7474,   10.6683,
   208.150,   20.8065,   10.6845,
   208.200,   20.8530,   10.6972,
   208.250,   20.8638,   10.7004,
   208.300,   20.9089,   10.7122,
   208.350,   20.8722,   10.7023,
   208.400,   20.8573,   10.6979,
   208.450,   20.8295,   10.6899,
   208.500,   20.7505,   10.6676,
   208.550,   20.6354,   10.6352,
   208.600,   20.6014,   10.6254,
   208.650,   20.5946,   10.6232,
   208.700,   20.5646,   10.6149,
   208.750,   20.4627,   10.5875,
   208.800,   20.3370,   10.5537,
   208.850,   20.1924,   10.5147,
   208.900,   20.1199,   10.4946,
   208.950,   20.0507,   10.4751,
   209.000,   20.2001,   10.5152,
   209.050,   20.1946,   10.5138,
   209.100,   20.2541,   10.5298,
   209.150,   20.3021,   10.5425,
   209.200,   20.3488,   10.5550,
   209.250,   20.3327,   10.5501,
   209.300,   20.4108,   10.5701,
   209.350,   20.3877,   10.5633,
   209.400,   20.3710,   10.5578,
   209.450,   20.3505,   10.5513,
   209.500,   20.3308,   10.5450,
   209.550,   20.3200,   10.5413,
   209.600,   20.3086,   10.5376,
   209.650,   20.2854,   10.5306,
   209.700,   20.2650,   10.5247,
   209.750,   20.2728,   10.5268,
   209.800,   20.2230,   10.5126,
   209.850,   20.1972,   10.5045,
   209.900,   20.1903,   10.5020,
   209.950,   20.0895,   10.4731,
   210.000,   20.1360,   10.4875,
   210.050,   20.1425,   10.4894,
   210.100,   20.1398,   10.4889,
   210.150,   20.1317,   10.4866,
   210.200,   20.0944,   10.4764,
   210.250,   20.0708,   10.4699,
   210.300,   20.0887,   10.4748,
   210.350,   20.0729,   10.4702,
   210.400,   20.0539,   10.4647,
   210.450,   20.1020,   10.4771,
   210.500,   20.0807,   10.4712,
   210.550,   20.1196,   10.4816,
   210.600,   20.1196,   10.4813,
   210.650,   20.1289,   10.4833,
   210.700,   20.1082,   10.4776,
   210.750,   20.1232,   10.4815,
   210.800,   20.1204,   10.4812,
   210.850,   20.1213,   10.4816,
   210.900,   20.1238,   10.4824,
   210.950,   20.0037,   10.4489,
   211.000,   20.0144,   10.4538,
   211.050,   19.9830,   10.4454,
   211.100,   19.9670,   10.4409,
   211.150,   19.9581,   10.4388,
   211.200,   19.9403,   10.4337,
   211.250,   19.9644,   10.4405,
   211.300,   19.9613,   10.4392,
   211.350,   19.9390,   10.4331,
   211.400,   20.0053,   10.4506,
   211.450,   20.0441,   10.4616,
   211.500,   20.0246,   10.4559,
   211.550,   19.9962,   10.4475,
   211.600,   19.9856,   10.4443,
   211.650,   19.9054,   10.4225,
   211.700,   19.8759,   10.4154,
   211.750,   19.8846,   10.4183,
   211.800,   19.8617,   10.4124,
   211.850,   19.8983,   10.4227,
   211.900,   19.9054,   10.4244,
   211.950,   19.8248,   10.4016,
   212.000,   19.9038,   10.4245,
   212.050,   19.9707,   10.4444,
   212.100,   19.9909,   10.4508,
   212.150,   20.0024,   10.4548,
   212.200,   19.8768,   10.4209,
   212.250,   19.8929,   10.4245,
   212.300,   19.9063,   10.4293,
   212.350,   19.8581,   10.4161,
   212.400,   19.8220,   10.4055,
   212.450,   19.8081,   10.4004,
   212.500,   19.8210,   10.4023,
   212.550,   19.8797,   10.4177,
   212.600,   19.8866,   10.4209,
   212.650,   19.8831,   10.4215,
   212.700,   19.9571,   10.4428,
   212.750,   20.0440,   10.4676,
   212.800,   20.1161,   10.4884,
   212.850,   20.1978,   10.5115,
   212.900,   20.2566,   10.5287,
   212.950,   20.2945,   10.5400,
   213.000,   20.4188,   10.5717,
   213.050,   20.4422,   10.5776,
   213.100,   20.4348,   10.5758,
   213.150,   20.4140,   10.5706,
   213.200,   20.3986,   10.5667,
   213.250,   20.3760,   10.5610,
   213.300,   20.3068,   10.5435,
   213.350,   20.2637,   10.5331,
   213.400,   20.2753,   10.5356,
   213.450,   20.2763,   10.5349,
   213.500,   20.2630,   10.5305,
   213.550,   20.1904,   10.5114,
   213.600,   20.0587,   10.4773,
   213.650,   20.0181,   10.4653,
   213.700,   19.9549,   10.4479,
   213.750,   19.8190,   10.4119,
   213.800,   19.6536,   10.3773,
   213.850,   19.6115,   10.3690,
   213.900,   19.5106,   10.3511,
   213.950,   19.4828,   10.3405,
   214.000,   19.4335,   10.3280,
   214.050,   19.4483,   10.3414,
   214.100,   19.3083,   10.3337,
   214.150,   19.2822,   10.3236,
   214.200,   19.2429,   10.3105,
   214.250,   19.2395,   10.3049,
   214.300,   19.1069,   10.2795,
   214.350,   18.9656,   10.2803,
   214.400,   18.7797,   10.2194,
   214.450,   18.8100,   10.1314,
   214.500,   18.7052,   10.0790,
   214.550,   18.7712,   10.0860,
   214.600,   18.8817,   10.1151,
   214.650,   18.9651,   10.1587,
   214.700,   19.0179,   10.1792,
   214.750,   19.1241,   10.1952,
   214.800,   19.2444,   10.2165,
   214.850,   19.2882,   10.2260,
   214.900,   19.2527,   10.2168,
   214.950,   19.2662,   10.2205,
   215.000,   19.2943,   10.2281,
   215.050,   19.2775,   10.2233,
   215.100,   19.2580,   10.2167,
   215.150,   19.2566,   10.2168,
   215.200,   19.1965,   10.2008,
   215.250,   19.1437,   10.1847,
   215.300,   19.1530,   10.1870,
   215.350,   19.1483,   10.1852,
   215.400,   19.1361,   10.1809,
   215.450,   19.1551,   10.1849,
   215.500,   19.1812,   10.1906,
   215.550,   19.2254,   10.2023,
   215.600,   19.2894,   10.2190,
   215.650,   19.3683,   10.2420,
   215.700,   19.3924,   10.2502,
   215.750,   19.4029,   10.2553,
   215.800,   19.3754,   10.2487,
   215.850,   19.3821,   10.2516,
   215.900,   19.3245,   10.2354,
   215.950,   19.2573,   10.2166,
   216.000,   19.4257,   10.2651,
   216.050,   19.5174,   10.2932,
   216.100,   19.5218,   10.2970,
   216.150,   19.5016,   10.2913,
   216.200,   19.4997,   10.2915,
   216.250,   19.5318,   10.3012,
   216.300,   19.2109,   10.2095,
   216.350,   19.1344,   10.1866,
   216.400,   19.0431,   10.1598,
   216.450,   19.0503,   10.1590,
   216.500,   19.0833,   10.1656,
   216.550,   19.0943,   10.1663,
   216.600,   19.0764,   10.1588,
   216.650,   19.1980,   10.1917,
   216.700,   19.0057,   10.1461,
   216.750,   19.1231,   10.1742,
   216.800,   19.2036,   10.1937,
   216.850,   19.2446,   10.2058,
   216.900,   19.2828,   10.2184,
   216.950,   19.3679,   10.2425,
   217.000,   19.5019,   10.2825,
   217.050,   19.3886,   10.2518,
   217.100,   19.4319,   10.2642,
   217.150,   19.4575,   10.2720,
   217.200,   19.4367,   10.2665,
   217.250,   19.3311,   10.2385,
