$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,     %DO,  TDG(%),
    10.150,   96.7643,   99.6020,
    10.200,   96.7592,   99.6051,
    10.250,   96.7540,   99.5920,
    10.300,   96.7486,   99.5567,
    10.350,   96.7430,   99.5356,
    10.400,   96.7375,   99.5239,
    10.450,   96.7340,   99.5256,
    10.500,   96.7334,   99.5285,
    10.550,   96.7356,   99.5030,
    10.600,   96.7372,   99.5059,
    10.650,   96.7340,   99.5367,
    10.700,   96.7300,   99.5344,
    10.750,   96.7234,   99.5093,
    10.800,   96.7164,   99.5064,
    10.850,   96.7095,   99.4948,
    10.900,   96.7025,   99.4839,
    10.950,   96.6954,   99.4736,
    11.000,   96.6884,   99.4324,
    11.050,   96.6814,   99.3895,
    11.100,   96.6742,   99.4144,
    11.150,   96.6672,   99.3996,
    11.200,   96.6602,   99.3876,
    11.250,   96.6532,   99.3867,
    11.300,   96.6467,   99.3752,
    11.350,   96.6452,   99.3750,
    11.400,   96.6514,   99.3732,
    11.450,   96.6476,   99.3746,
    11.500,   96.6475,   99.3778,
    11.550,   96.6501,   99.3671,
    11.600,   96.6499,   99.3776,
    11.650,   96.6470,   99.3744,
    11.700,   96.6419,   99.3921,
    11.750,   96.6339,   99.3835,
    11.800,   96.6256,   99.3747,
    11.850,   96.6179,   99.3710,
    11.900,   96.6102,   99.3942,
    11.950,   96.6027,   99.4204,
    12.000,   96.5954,   99.4511,
    12.050,   96.5884,   99.4736,
    12.100,   96.5816,   99.4818,
    12.150,   96.5753,   99.4694,
    12.200,   96.5696,   99.4711,
    12.250,   96.5673,   99.4705,
    12.300,   96.5745,   99.4606,
    12.350,   96.5908,   99.4650,
    12.400,   96.6355,   99.4799,
    12.450,   96.6652,   99.4747,
    12.500,   96.6628,   99.4484,
    12.550,   96.6481,   99.4329,
    12.600,   96.6285,   99.4298,
    12.650,   96.6130,   99.4630,
    12.700,   96.5988,   99.4666,
    12.750,   96.5818,   99.4677,
    12.800,   96.5667,   99.4737,
    12.850,   96.5536,   99.4553,
    12.900,   96.5418,   99.4607,
    12.950,   96.5345,   99.4463,
    13.000,   96.5332,   99.4499,
    13.050,   96.5275,   99.4346,
    13.100,   96.5206,   99.4362,
    13.150,   96.5138,   99.4439,
    13.200,   96.5064,   99.4587,
    13.250,   96.4985,   99.4400,
    13.300,   96.4898,   99.4502,
    13.350,   96.4808,   99.4404,
    13.400,   96.4734,   99.4335,
    13.450,   96.4682,   99.4416,
    13.500,   96.4650,   99.4610,
    13.550,   96.4638,   99.5087,
    13.600,   96.4630,   99.5314,
    13.650,   96.4606,   99.5096,
    13.700,   96.4576,   99.5178,
    13.750,   96.4525,   99.5266,
    13.800,   96.4478,   99.5214,
    13.850,   96.4434,   99.5152,
    13.900,   96.4389,   99.5412,
    13.950,   96.4351,   99.5364,
    14.000,  -99.0000,  -99.0000,
    14.050,  -99.0000,  -99.0000,
    14.100,  -99.0000,  -99.0000,
    14.150,  -99.0000,  -99.0000,
    14.200,   96.4196,   99.5367,
    14.250,   96.4166,   99.5383,
    14.300,   96.4129,   99.4979,
    14.350,   96.4089,   99.5097,
    14.400,   96.4069,   99.5302,
    14.450,   96.4081,   99.5342,
    14.500,   96.4129,   99.5642,
    14.550,   96.4219,   99.6057,
    14.600,   96.4317,   99.6263,
    14.650,   96.4402,   99.6391,
    14.700,   96.4422,   99.6195,
    14.750,   96.4389,   99.6095,
    14.800,   96.4358,   99.5650,
    14.850,   96.4321,   99.4879,
    14.900,   96.4247,   99.4712,
    14.950,  -99.0000,  -99.0000,
    15.000,  -99.0000,  -99.0000,
    15.050,  -99.0000,  -99.0000,
    15.100,  -99.0000,  -99.0000,
    15.150,  -99.0000,  -99.0000,
    15.200,  -99.0000,  -99.0000,
    15.250,   96.4110,   99.4490,
    15.300,   96.4117,   99.4319,
    15.350,   96.4113,   99.4373,
    15.400,   96.4108,   99.4553,
    15.450,   96.4152,   99.4402,
    15.500,   96.4272,   99.4855,
    15.550,   96.4396,   99.4801,
    15.600,   96.4501,   99.5122,
    15.650,   96.4568,   99.5239,
    15.700,   96.4590,   99.5378,
    15.750,   96.4599,   99.5416,
    15.800,   96.4618,   99.5889,
    15.850,   96.4638,   99.5967,
    15.900,   96.4642,   99.5670,
    15.950,   96.4576,   99.6046,
    16.000,  -99.0000,  -99.0000,
    16.050,   96.4688,   99.5935,
    16.100,   96.4576,   99.6081,
    16.150,   96.4568,   99.5703,
    16.200,   96.4551,   99.5880,
    16.250,  -99.0000,  -99.0000,
    16.300,   96.4512,   99.5651,
    16.350,   96.4492,   99.5362,
    16.400,  -99.0000,  -99.0000,
    16.450,  -99.0000,  -99.0000,
    16.500,  -99.0000,  -99.0000,
    16.550,  -99.0000,  -99.0000,
    16.600,  -99.0000,  -99.0000,
    16.650,  -99.0000,  -99.0000,
    16.700,   96.4840,   99.6241,
    16.750,   96.4823,   99.6035,
    16.800,   96.4777,   99.5690,
    16.850,   96.4711,   99.5657,
    16.900,  -99.0000,  -99.0000,
    16.950,  -99.0000,  -99.0000,
    17.000,  -99.0000,  -99.0000,
    17.050,  -99.0000,  -99.0000,
    17.100,  -99.0000,  -99.0000,
    17.150,  -99.0000,  -99.0000,
    17.200,  -99.0000,  -99.0000,
    17.250,   96.4474,   99.4999,
    17.300,   96.4451,   99.4936,
    17.350,   96.4429,   99.4963,
    17.400,   96.4411,   99.5050,
    17.450,   96.4432,   99.5065,
    17.500,   96.4526,   99.4572,
    17.550,   96.4726,   99.4701,
    17.600,   96.4834,   99.4705,
    17.650,   96.4904,   99.4683,
    17.700,   96.4923,   99.4465,
    17.750,   96.4853,   99.4221,
    17.800,   96.4775,   99.4000,
    17.850,   96.4708,   99.3566,
    17.900,   96.4634,   99.3309,
    17.950,  -99.0000,  -99.0000,
    18.000,   96.4478,   99.3756,
    18.050,  -99.0000,  -99.0000,
    18.100,  -99.0000,  -99.0000,
    18.150,  -99.0000,  -99.0000,
    18.200,  -99.0000,  -99.0000,
    18.250,   96.4289,   99.3337,
    18.300,   96.4253,   99.3381,
    18.350,   96.4229,   99.3308,
    18.400,   96.4220,   99.3372,
    18.450,   96.4240,   99.3411,
    18.500,   96.4333,   99.3417,
    18.550,   96.4500,   99.2890,
    18.600,   96.4695,   99.3129,
    18.650,   96.4831,   99.3674,
    18.700,   96.4889,   99.3801,
    18.750,   96.4914,   99.3639,
    18.800,   96.4924,   99.3470,
    18.850,   96.4918,   99.3119,
    18.900,   96.4869,   99.2801,
    18.950,   96.4755,   99.2554,
    19.000,   96.4701,   99.2384,
    19.050,  -99.0000,  -99.0000,
    19.100,  -99.0000,  -99.0000,
    19.150,  -99.0000,  -99.0000,
    19.200,   96.4500,   99.1618,
    19.250,   96.4423,   99.1406,
    19.300,   96.4293,   99.1206,
    19.350,   96.4178,   99.1166,
    19.400,   96.4402,   99.1599,
    19.450,   96.4730,   99.1538,
    19.500,   96.4935,   99.1444,
    19.550,   96.4895,   99.1724,
    19.600,   96.4856,   99.1654,
    19.650,   96.4773,   99.2010,
    19.700,   96.4613,   99.1773,
    19.750,   96.4424,   99.1694,
    19.800,   96.4259,   99.1492,
    19.850,   96.4122,   99.1366,
    19.900,   96.4008,   99.1295,
    19.950,   96.3902,   99.1319,
    20.000,   96.3827,   99.1270,
    20.050,   96.3759,   99.1137,
    20.100,   96.3698,   99.1450,
    20.150,   96.3648,   99.1395,
    20.200,   96.3604,   99.1550,
    20.250,   96.3562,   99.1525,
    20.300,   96.3518,   99.1505,
    20.350,   96.3478,   99.1701,
    20.400,   96.3436,   99.1922,
    20.450,   96.3426,   99.2186,
    20.500,   96.3471,   99.2203,
    20.550,   96.3519,   99.2213,
    20.600,   96.3562,   99.2063,
    20.650,   96.3620,   99.2318,
    20.700,   96.3804,   99.2320,
    20.750,   96.4109,   99.2183,
    20.800,   96.4349,   99.2190,
    20.850,   96.4553,   99.2120,
    20.900,   96.4710,   99.2162,
    20.950,   96.4703,   99.2029,
    21.000,   96.4437,   99.1621,
    21.050,   96.4197,   99.1582,
    21.100,   96.3999,   99.1467,
    21.150,   96.3823,   99.1343,
    21.200,   96.3669,   99.1233,
    21.250,   96.3637,   99.1191,
    21.300,   96.3933,   99.1577,
    21.350,   96.4168,   99.1748,
    21.400,   96.4362,   99.1754,
    21.450,   96.4556,   99.1935,
    21.500,   96.4716,   99.2112,
    21.550,   96.4846,   99.2160,
    21.600,   96.4949,   99.2110,
    21.650,   96.5057,   99.2160,
    21.700,   96.5125,   99.2351,
    21.750,   96.5078,   99.2267,
    21.800,   96.4984,   99.2129,
    21.850,   96.4923,   99.1712,
    21.900,   96.4913,   99.1952,
    21.950,   96.4994,   99.1778,
    22.000,   96.5164,   99.1747,
    22.050,   96.5323,   99.1683,
    22.100,   96.5132,   99.1436,
    22.150,   96.4801,   99.1140,
    22.200,   96.4491,   99.0961,
    22.250,   96.4171,   99.1026,
    22.300,   96.3841,   99.0804,
    22.350,   96.3548,   99.0689,
    22.400,   96.3601,   99.0921,
    22.450,   96.3463,   99.0983,
    22.500,   96.3382,   99.0969,
    22.550,   96.3364,   99.0997,
    22.600,   96.3338,   99.1246,
    22.650,   96.3293,   99.1316,
    22.700,   96.3223,   99.1471,
    22.750,   96.3118,   99.1170,
    22.800,   96.2994,   99.0820,
    22.850,   96.2865,   99.1037,
    22.900,   96.2734,   99.0781,
    22.950,   96.2576,   99.0403,
    23.000,   96.2444,   99.0660,
    23.050,   96.2304,   99.0586,
    23.100,   96.2180,   99.0334,
    23.150,   96.2082,   99.0274,
    23.200,   96.1986,   99.0376,
    23.250,   96.1885,   99.0332,
    23.300,   96.1872,   99.0231,
    23.350,   96.1797,   99.0180,
    23.400,   96.1701,   99.0193,
    23.450,   96.1688,   99.0108,
    23.500,   96.1784,   99.0509,
    23.550,   96.1906,   99.0757,
    23.600,   96.1983,   99.0886,
    23.650,   96.2044,   99.0966,
    23.700,   96.2045,   99.0917,
    23.750,   96.1972,   99.0689,
    23.800,   96.1864,   99.0356,
    23.850,   96.1755,   99.0429,
    23.900,   96.1661,   99.0215,
    23.950,   96.1574,   99.0151,
    24.000,   96.1418,   98.9867,
    24.050,   96.1359,   98.9800,
    24.100,   96.1307,   98.9465,
    24.150,   96.1255,   98.9336,
    24.200,   96.1207,   98.9332,
    24.250,   96.1150,   98.9071,
    24.300,   96.1089,   98.8949,
    24.350,   96.1081,   98.9074,
    24.400,   96.1106,   98.9076,
    24.450,   96.1142,   98.9317,
    24.500,   96.1195,   98.9490,
    24.550,   96.1295,   98.9643,
    24.600,   96.1361,   98.9870,
    24.650,   96.1383,   99.0000,
    24.700,   96.1406,   99.0162,
    24.750,   96.1570,   99.0039,
    24.800,   96.1998,   99.0192,
    24.850,   96.1971,   99.0190,
    24.900,   96.1780,   99.0039,
    24.950,   96.1568,   99.0019,
    25.000,   96.1390,   98.9947,
    25.050,   96.1258,   98.9789,
    25.100,   96.1153,   98.9769,
    25.150,   96.1061,   98.9754,
    25.200,   96.0972,   98.9736,
    25.250,   96.0881,   98.9680,
    25.300,   96.0843,   98.9620,
    25.350,   96.0786,   98.9580,
    25.400,   96.0761,   98.9648,
    25.450,   96.0783,   98.9595,
    25.500,   96.0991,   98.9690,
    25.550,   96.1350,   98.9526,
    25.600,   96.1636,   98.9455,
    25.650,   96.1869,   98.9411,
    25.700,   96.2267,   98.9529,
    25.750,   96.2584,   98.9776,
    25.800,   96.2761,   98.9785,
    25.850,   96.2015,   98.9480,
    25.900,   96.1608,   98.9334,
    25.950,   96.1306,   98.9025,
    26.000,   96.1087,   98.8954,
    26.050,   96.0895,   98.8803,
    26.100,   96.0729,   98.8680,
    26.150,   96.0593,   98.8871,
    26.200,   96.0503,   98.8906,
    26.250,   96.0474,   98.8870,
    26.300,   96.0640,   98.8937,
    26.350,   96.0921,   98.9141,
    26.400,   96.1158,   98.9132,
    26.450,   96.1590,   98.9388,
    26.500,   96.1906,   98.9599,
    26.550,   96.2131,   98.9713,
    26.600,   96.2306,   98.9437,
    26.650,   96.2427,   98.9509,
    26.700,   96.2493,   98.9568,
    26.750,   96.2509,   98.9541,
    26.800,   96.2481,   98.9490,
    26.850,   96.2456,   98.9549,
    26.900,   96.2452,   98.9514,
    26.950,   96.2514,   98.9532,
    27.000,   96.2479,   98.9486,
    27.050,   96.1967,   98.9171,
    27.100,   96.1365,   98.8965,
    27.150,   96.0874,   98.8747,
    27.200,   96.0591,   98.8562,
    27.250,   96.0533,   98.8419,
    27.300,   96.0795,   98.8498,
    27.350,   96.1107,   98.8490,
    27.400,   96.1091,   98.8484,
    27.450,   96.0710,   98.8352,
    27.500,   96.0510,   98.8344,
    27.550,   96.0485,   98.8565,
    27.600,   96.0534,   98.8442,
    27.650,   96.0437,   98.8164,
    27.700,   96.0305,   98.7692,
    27.750,   96.0106,   98.7179,
    27.800,   95.9867,   98.6629,
    27.850,   95.9641,   98.6107,
    27.900,   95.9439,   98.5552,
    27.950,   95.9288,   98.5345,
    28.000,   95.9159,   98.5044,
    28.050,   95.9049,   98.5103,
    28.100,   95.8950,   98.4936,
    28.150,   95.8854,   98.4658,
    28.200,   95.8780,   98.4476,
    28.250,   95.8739,   98.4263,
    28.300,   95.9217,   98.4237,
    28.350,   95.9861,   98.4343,
    28.400,   96.0293,   98.4381,
    28.450,   96.0286,   98.4185,
    28.500,   95.9854,   98.3525,
    28.550,   95.9553,   98.2987,
    28.600,   95.9338,   98.2634,
    28.650,   95.9172,   98.2210,
    28.700,   95.9044,   98.2121,
    28.750,   95.8972,   98.1881,
    28.800,   95.8935,   98.1646,
    28.850,   95.8891,   98.1707,
    28.900,   95.8834,   98.1666,
    28.950,   95.8676,   98.1579,
    29.000,   95.8534,   98.1358,
    29.050,   95.8398,   98.1184,
    29.100,   95.8280,   98.1066,
    29.150,   95.8177,   98.0764,
    29.201,   95.8089,   98.0651,
    29.250,   95.8008,   98.0425,
    29.300,   95.7922,   98.0227,
    29.350,   95.7867,   98.0152,
    29.400,   95.7840,   98.0152,
    29.450,   95.7854,   98.0214,
    29.500,   95.7902,   98.0305,
    29.550,   95.7967,   98.0349,
    29.600,   95.8022,   98.0396,
    29.650,   95.8081,   98.0362,
    29.700,   95.8130,   98.0183,
    29.750,   95.8168,   98.0111,
    29.800,   95.8210,   98.0319,
    29.850,   95.8217,   98.0086,
    29.900,   95.8216,   97.9830,
    29.950,   95.8202,   97.9560,
    30.000,   95.8173,   97.9418,
    30.050,   95.8130,   97.8981,
    30.100,   95.8103,   97.8589,
    30.150,   95.8071,   97.8661,
    30.200,   95.8027,   97.8347,
    30.250,   95.7991,   97.7640,
    30.300,   95.7963,   97.7669,
    30.350,   95.7925,   97.7859,
    30.400,   95.7904,   97.7957,
    30.450,   95.7962,   97.8319,
    30.500,   95.8096,   97.8691,
    30.550,   95.8229,   97.8836,
    30.600,   95.8348,   97.9043,
    30.650,   95.8402,   97.9178,
    30.700,   95.8421,   97.9114,
    30.750,   95.8461,   97.9198,
    30.800,   95.8479,   97.9342,
    30.850,   95.8349,   97.9279,
    30.900,   95.8209,   97.9259,
    30.950,   95.8090,   97.9199,
    31.000,   95.7985,   97.9019,
    31.050,   95.7907,   97.8817,
    31.100,   95.7839,   97.8625,
    31.150,   95.7781,   97.8396,
    31.200,   95.7745,   97.8435,
    31.250,   95.7730,   97.8249,
    31.300,   95.7736,   97.8085,
    31.350,   95.7753,   97.7912,
    31.400,   95.7793,   97.7828,
    31.450,   95.7898,   97.7627,
    31.500,   95.8063,   97.7637,
    31.550,   95.8252,   97.7778,
    31.600,   95.8385,   97.7820,
    31.650,   95.8492,   97.7883,
    31.700,   95.8519,   97.7870,
    31.750,   95.8552,   97.8060,
    31.800,   95.8635,   97.8226,
    31.850,   95.8634,   97.8266,
    31.900,   95.8453,   97.8185,
    31.950,   95.8263,   97.8407,
    32.000,   95.8105,   97.8505,
    32.050,   95.7964,   97.8423,
    32.100,   95.7818,   97.8307,
    32.150,   95.7680,   97.8197,
    32.200,   95.7553,   97.8180,
    32.250,   95.7495,   97.8401,
    32.300,   95.7679,   97.8564,
    32.350,   95.7927,   97.8945,
    32.400,   95.8382,   97.9139,
    32.450,   95.8909,   97.9719,
    32.500,   95.9385,   97.9930,
    32.550,   95.9807,   98.0202,
    32.600,   96.0170,   98.0116,
    32.650,   96.0487,   98.0191,
    32.700,   96.0677,   98.0132,
    32.750,   96.0545,   97.9908,
    32.800,   95.9820,   97.9640,
    32.850,   95.9012,   97.9065,
    32.900,   95.8460,   97.9085,
    32.950,   95.8089,   97.8801,
    33.000,   95.7793,   97.8460,
    33.050,   95.7520,   97.8063,
    33.100,   95.7267,   97.7556,
    33.150,   95.7029,   97.7249,
    33.200,   95.6797,   97.6823,
    33.250,   95.6529,   97.6546,
    33.300,   95.6364,   97.6373,
    33.350,   95.6254,   97.6290,
    33.400,   95.6482,   97.6186,
    33.450,   95.6599,   97.5995,
    33.500,   95.6297,   97.5538,
    33.550,   95.6104,   97.5076,
    33.600,   95.6018,   97.4800,
    33.650,   95.5985,   97.4957,
    33.700,   95.6165,   97.4924,
    33.750,   95.6933,   97.5336,
    33.800,   95.7518,   97.5573,
    33.850,   95.7957,   97.6069,
    33.900,   95.8307,   97.6672,
    33.950,   95.8566,   97.6799,
    34.000,   95.8376,   97.6666,
    34.050,   95.7785,   97.6256,
    34.100,   95.7241,   97.5761,
    34.150,   95.6728,   97.5341,
    34.200,   95.6269,   97.5071,
    34.250,   95.5906,   97.4797,
    34.300,   95.5852,   97.4842,
    34.350,   95.6336,   97.5150,
    34.400,   95.6857,   97.5418,
    34.450,   95.6993,   97.5098,
    34.500,   95.6713,   97.4952,
    34.550,   95.6426,   97.4405,
    34.600,   95.6254,   97.4101,
    34.650,   95.6154,   97.3962,
    34.700,   95.6072,   97.4054,
    34.750,   95.5989,   97.3973,
    34.800,   95.5943,   97.4015,
    34.850,   95.5895,   97.4101,
    34.900,   95.5831,   97.4282,
    34.950,   95.5779,   97.4454,
    35.000,   95.5760,   97.4579,
    35.050,   95.5538,   97.4122,
    35.100,   95.5526,   97.4185,
    35.150,   95.5520,   97.4209,
    35.200,   95.5385,   97.3885,
    35.250,   95.5221,   97.3472,
    35.300,   95.5136,   97.3313,
    35.350,   95.5091,   97.3447,
    35.400,   95.5017,   97.3430,
    35.450,   95.4939,   97.3460,
    35.500,   95.4821,   97.3075,
    35.550,   95.4731,   97.2946,
    35.600,   95.4645,   97.3002,
    35.650,   95.4641,   97.2662,
    35.700,   95.4512,   97.2597,
    35.750,   95.4456,   97.2385,
    35.800,   95.4525,   97.2727,
    35.850,   95.4707,   97.3327,
    35.900,   95.5538,   97.6799,
    35.950,  -99.0000,  -99.0000,
    36.000,  -99.0000,  -99.0000,
    36.050,  -99.0000,  -99.0000,
    36.100,   95.5529,   97.7757,
    36.150,   95.5496,   97.7467,
    36.200,   95.5468,   97.7379,
    36.250,   95.5032,   97.4765,
    36.300,   95.4887,   97.4219,
    36.350,   95.4899,   97.4339,
    36.400,   95.5009,   97.4635,
    36.450,   95.5158,   97.5114,
    36.500,   95.5325,   97.5600,
    36.550,   95.5421,   97.6105,
    36.600,   95.5450,   97.6067,
    36.650,   95.5446,   97.5920,
    36.700,   95.5427,   97.5812,
    36.750,   95.5381,   97.5748,
    36.800,   95.5342,   97.5835,
    36.850,   95.5276,   97.5943,
    36.900,   95.5191,   97.5917,
    36.950,   95.5092,   97.6017,
    37.000,   95.4995,   97.5819,
    37.050,   95.4903,   97.5729,
    37.100,   95.4835,   97.5759,
    37.150,   95.4777,   97.5795,
    37.200,   95.4733,   97.5846,
    37.250,   95.4712,   97.5826,
    37.300,   95.4695,   97.5849,
    37.350,   95.4698,   97.5905,
    37.400,   95.4758,   97.6173,
    37.450,   95.4827,   97.6715,
    37.500,   95.4887,   97.6960,
    37.550,   95.4908,   97.7048,
    37.600,   95.4926,   97.6822,
    37.650,   95.4941,   97.6630,
    37.700,   95.4995,   97.6472,
    37.750,   95.5050,   97.6345,
    37.800,   95.5105,   97.6601,
    37.850,   95.5130,   97.6554,
    37.900,   95.5122,   97.6552,
    37.950,   95.5087,   97.6688,
    38.000,   95.4737,   97.8006,
    38.050,   95.4611,   97.7741,
    38.100,   95.4502,   97.7673,
    38.150,   95.4546,   97.7276,
    38.200,   95.4973,   97.5707,
    38.250,   95.5081,   97.5389,
    38.300,   95.5149,   97.5423,
    38.350,   95.5209,   97.6118,
    38.400,   95.5261,   97.6735,
    38.450,   95.5310,   97.6994,
    38.500,   95.5338,   97.7170,
    38.550,   95.5328,   97.7289,
    38.600,   95.5352,   97.7404,
    38.650,   95.5360,   97.7564,
    38.700,   95.5406,   97.7642,
    38.750,   95.5430,   97.8099,
    38.800,   95.5408,   97.7873,
    38.850,   95.5319,   97.8041,
    38.900,   95.5195,   97.8026,
    38.950,   95.5013,   97.7969,
    39.000,   95.4801,   97.7775,
    39.050,   95.4715,   97.7386,
    39.100,   95.4616,   97.7091,
    39.150,   95.4551,   97.6361,
    39.200,   95.4537,   97.5873,
