$Spokane River at Long Lake (USGS 12433000)   1/1/2011 - 12/31/2015,,
,,
JDAY,QIN,
1428,76.45,
1429,104.77,
1430,90.61,
1431,79.28,
1432,113.26,
1433,113.26,
1434,116.09,
1435,118.93,
1436,135.92,
1437,135.92,
1438,130.25,
1439,135.92,
1440,144.41,
1441,144.41,
1442,147.24,
1443,147.24,
1444,138.75,
1445,138.75,
1446,147.24,
1447,150.07,
1448,150.07,
1449,150.07,
1450,150.07,
1451,150.07,
1452,150.07,
1453,150.07,
1454,150.07,
1455,150.07,
1456,150.07,
1457,150.07,
1458,164.23,
1459,161.4,
1460,161.4,
1461,161.4,
1462,161.4,
1463,161.4,
1464,155.74,
1465,150.07,
1466,150.07,
1467,181.22,
1468,206.71,
1469,203.88,
1470,206.71,
1471,203.88,
1472,209.54,
1473,195.38,
1474,212.37,
1475,229.36,
1476,218.04,
1477,223.7,
1478,243.52,
1479,235.03,
1480,269.01,
1481,288.83,
1482,249.18,
1483,249.18,
1484,246.35,
1485,246.35,
1486,246.35,
1487,246.35,
1488,254.85,
1489,249.18,
1490,260.51,
1491,291.66,
1492,302.99,
1493,297.32,
1494,297.32,
1495,300.15,
1496,311.48,
1497,317.14,
1498,317.14,
1499,317.14,
1500,322.81,
1501,359.62,
1502,441.74,
1503,523.86,
1504,588.99,
1505,622.97,
1506,651.28,
1507,656.95,
1508,642.79,
1509,628.63,
1510,614.47,
1511,588.99,
1512,566.33,
1513,529.52,
1514,509.7,
1515,492.71,
1516,470.06,
1517,444.57,
1518,419.08,
1519,385.1,
1520,379.44,
1521,351.12,
1522,331.3,
1523,314.31,
1524,300.15,
1525,288.83,
1526,243.52,
1527,223.7,
1528,243.52,
1528.95833333,223.7,
1529.95833333,206.71,
1530.95833333,209.54,
1531.95833333,195.38,
1532.95833333,195.38,
1533.95833333,184.06,
1534.95833333,172.73,
1535.95833333,209.54,
1536.95833333,240.69,
1537.95833333,300.15,
1538.95833333,365.28,
1539.95833333,390.77,
1540.95833333,419.08,
1541.95833333,433.24,
1542.95833333,430.41,
1543.95833333,430.41,
1544.95833333,444.57,
1545.95833333,475.72,
1546.95833333,478.55,
1547.95833333,461.56,
1548.95833333,461.56,
1549.95833333,484.21,
1550.95833333,498.37,
1551.95833333,498.37,
1552.95833333,498.37,
1553.95833333,498.37,
1554.95833333,498.37,
1555.95833333,427.58,
1556.95833333,353.96,
1557.95833333,348.29,
1558.95833333,336.97,
1559.95833333,336.97,
1560.95833333,322.81,
1561.9583333,319.98,
1562.9583333,317.14,
1563.9583333,271.84,
1564.9583333,263.34,
1565.9583333,249.18,
1566.9583333,235.03,
1567.9583333,229.36,
1568.9583333,198.21,
1569.9583333,195.38,
1570.9583333,186.89,
1571.9583333,167.06,
1572.9583333,181.22,
1573.9583333,181.22,
1574.9583333,181.22,
1575.9583333,169.9,
1576.9583333,150.07,
1577.9583333,164.23,
1578.9583333,169.9,
1579.9583333,169.9,
1580.9583333,164.23,
1581.9583333,164.23,
1582.9583333,152.91,
1583.9583333,135.92,
1584.9583333,141.58,
1585.9583333,152.91,
1586.9583333,135.92,
1587.9583333,150.07,
1588.9583333,130.25,
1589.9583333,130.25,
1590.9583333,135.92,
1591.9583333,130.25,
1592.9583333,135.92,
1593.9583333,138.75,
1594.9583333,118.93,
1595.9583333,133.08,
1596.9583333,144.41,
1597.9583333,110.43,
1598.9583333,141.58,
1599.9583333,138.75,
1600.9583333,133.08,
1601.9583333,133.08,
1602.9583333,133.08,
1603.9583333,118.93,
1604.9583333,130.25,
1605.9583333,124.59,
1606.9583333,130.25,
1607.9583333,135.92,
1608.9583333,130.25,
1609.9583333,130.25,
1610.9583333,135.92,
1611.9583333,118.93,
1612.9583333,127.42,
1613.9583333,133.08,
1614.9583333,127.42,
1615.9583333,127.42,
1616.9583333,127.42,
1617.9583333,124.59,
1618.9583333,107.6,
1619.9583333,93.44,
1620.9583333,70.79,
1621.9583333,45.3,
1622.9583333,76.45,
1623.9583333,56.63,
1624.9583333,42.47,
1625.9583333,59.46,
1626.9583333,53.8,
1627.9583333,56.63,
1628.9583333,50.97,
1629.9583333,48.13,
1630.9583333,48.13,
1631.9583333,33.98,
1632.9583333,45.3,
1633.9583333,50.97,
1634.9583333,82.11,
1635.9583333,50.97,
1636.9583333,31.14,
1637.9583333,48.13,
1638.9583333,50.97,
1639.9583333,39.64,
1640.9583333,33.98,
1641.9583333,39.64,
1642.9583333,45.3,
1643.9583333,53.8,
1644.9583333,42.47,
1645.9583333,28.31,
1646.9583333,39.64,
1647.9583333,45.3,
1648.9583333,42.47,
1649.9583333,42.47,
1650.9583333,39.64,
1651.9583333,45.3,
1652.9583333,36.81,
1653.9583333,39.64,
1654.9583333,50.97,
1655.9583333,31.14,
1656.9583333,45.3,
1657.9583333,48.13,
1658.9583333,36.81,
1659.9583333,36.81,
1660.9583333,39.64,
1661.9583333,36.81,
1662.9583333,36.81,
1663.9583333,33.98,
1664.9583333,45.3,
1665.9583333,36.81,
1666.9583333,36.81,
1667.9583333,28.31,
1668.9583333,36.81,
1669.9583333,39.64,
1670.9583333,45.3,
1671.9583333,33.98,
1672.9583333,39.64,
1673.9583333,36.81,
1674.9583333,36.81,
1675.9583333,36.81,
1676.9583333,28.31,
1677.9583333,33.98,
1678.9583333,45.3,
1679.9583333,36.81,
1680.9583333,31.14,
1681.9583333,31.14,
1682.9583333,33.98,
1683.9583333,39.64,
1684.9583333,31.14,
1685.9583333,31.14,
1686.9583333,36.81,
1687.9583333,31.14,
1688.9583333,39.64,
1689.9583333,33.98,
1690.9583333,33.98,
1691.9583333,36.81,
1692.9583333,33.98,
1693.9583333,39.64,
1694.9583333,31.14,
1695.9583333,31.14,
1696.9583333,33.98,
1697.9583333,36.81,
1698.9583333,31.14,
1699.9583333,31.14,
1700.9583333,45.3,
1701.9583333,39.64,
1702.9583333,25.48,
1703.9583333,36.81,
1704.9583333,45.3,
1705.9583333,42.47,
1706.9583333,31.14,
1707.9583333,36.81,
1708.9583333,36.81,
1709.9583333,33.98,
1710.9583333,33.98,
1711.9583333,31.14,
1712.9583333,31.14,
1713.9583333,48.13,
1714.9583333,42.47,
1715.9583333,31.14,
1716.9583333,36.81,
1717.9583333,33.98,
1718.9583333,39.64,
1719.9583333,39.64,
1720.9583333,39.64,
1721.9583333,31.14,
1722.9583333,36.81,
1723.9583333,36.81,
1724.9583333,33.98,
1725.9583333,39.64,
1726.9583333,33.98,
1727.9583333,42.47,
1728.9583333,42.47,
1729.9583333,22.65,
1730.9583333,33.98,
1731.9583333,33.98,
1732.9583333,50.97,
1733.9583333,39.64,
1734.9583333,42.47,
1735.9583333,36.81,
1736.9583333,39.64,
1737.9583333,39.64,
1738.9583333,36.81,
1739.9583333,36.81,
1740.9583333,45.3,
1741.9583333,42.47,
1742.9583333,36.81,
1743.9583333,50.97,
1744.9583333,28.31,
1745.9583333,39.64,
1746.9583333,28.31,
1747.9583333,45.3,
1748.9583333,45.3,
1749.9583333,50.97,
1750.9583333,45.3,
1751.9583333,31.14,
1752.9583333,56.63,
1753.9583333,45.3,
1754.9583333,50.97,
1755.9583333,42.47,
1756.9583333,45.3,
1757.9583333,50.97,
1758.9583333,70.79,
1759.9583333,45.3,
1760.9583333,45.3,
1761.9583333,62.29,
1762.9583333,67.96,
1763.9583333,70.79,
1764.9583333,53.8,
1765.9583333,76.45,
1767,62.29,
1768,70.79,
1769,65.12,
1770,65.12,
1771,90.61,
1772,73.62,
1773,73.62,
1774,82.11,
1775,73.62,
1776,84.95,
1777,82.11,
1778,87.78,
1779,84.95,
1780,87.78,
1781,76.45,
1782,87.78,
1783,76.45,
1784,82.11,
1785,82.11,
1786,82.11,
1787,93.44,
1788,79.28,
1789,99.1,
1790,96.27,
1791,79.28,
1792,87.78,
1793,84.95,
1794,84.95,
1795,90.61,
1796,90.61,
1797,87.78,
1798,82.11,
1799,84.95,
1800,82.11,
1801,84.95,
1802,90.61,
1803,110.43,
1804,84.95,
1805,141.58,
1806,144.41,
1807,144.41,
1808,144.41,
1809,144.41,
1810,144.41,
1811,144.41,
1812,144.41,
1813,147.24,
1814,155.74,
1815,152.91,
1816,150.07,
1817,152.91,
1818,155.74,
1819,152.91,
1820,150.07,
1821,150.07,
1822,144.41,
1823,155.74,
1824,155.74,
1825,164.23,
1826,147.24,
1827,147.24,
