$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,QWD(m3s-1)
   466.650, 2466.4884
   466.700, 2431.4340
   466.750, 2460.9548
   466.800, 2455.7773
   466.850, 2371.2026
   466.900, 2469.8880
   466.950, 2546.8903
   467.000, 2528.5593
   467.050, 2830.3749
   467.100, 2706.3306
   467.150, 2653.4564
   467.200, 2505.7631
   467.250, 2510.8242
   467.300, 2501.5177
   467.350, 2503.0383
   467.400, 2573.0852
   467.450, 2980.6661
   467.500, 3049.3237
   467.550, 3155.7460
   467.600, 3271.1778
   467.650, 2892.9919
   467.700, 2957.5177
   467.750, 2934.3566
   467.800, 2858.6416
   467.850, 2870.3220
   467.900, 1794.3759
   467.950, 1691.6156
   468.000, 2311.6771
   468.050, 2665.5722
   468.100, 2691.4088
   468.150, 2712.9549
   468.200, 3115.4413
   468.250, 3201.5883
   468.300, 3020.5612
   468.350, 3055.3149
   468.400, 3046.4856
   468.450, 2913.1130
   468.500, 2687.2429
   468.550, 2947.3063
   468.600, 3081.2483
   468.650, 3058.4782
   468.700, 2953.7528
   468.750, 3018.2780
   468.800, 3185.3862
   468.850, 3213.5526
   468.900, 3161.1186
   468.950, 2476.6316
   469.000, 2175.3757
   469.050, 2348.5180
   469.100, 2709.7807
   469.150, 3051.5499
   469.200, 2962.3891
   469.250, 2757.4049
   469.300, 3019.3967
   469.350, 3059.5126
   469.400, 2597.3627
   469.450, 2781.8347
   469.500, 3067.2182
   469.550, 3212.5917
   469.600, 3236.5858
   469.650, 3178.6667
   469.700, 3117.9268
   469.750, 3126.3809
   469.800, 3093.8196
   469.850, 3004.3897
   469.900, 3076.6289
   469.950, 3095.8342
   470.000, 3010.9429
   470.050, 2513.2187
   470.100, 2118.7440
   470.150, 2096.1181
   470.200, 2119.3991
   470.250, 1729.9721
   470.300, 1637.8620
   470.350, 1616.3729
   470.400, 1658.4567
   470.450, 2267.2466
   470.500, 2115.7975
   470.550, 2068.0883
   470.600, 2083.2961
   470.650, 2058.4045
   470.700, 2165.5349
   470.750, 2639.7372
   470.800, 2742.1052
   470.850, 3113.3328
   470.900, 3097.9870
   470.950, 3161.1284
   471.000, 3259.4733
   471.050, 2672.8338
   471.100, 2572.9514
   471.150, 2572.3445
   471.200, 2583.2020
   471.250, 2575.6514
   471.300, 2576.4033
   471.350, 2448.9950
   471.400, 2402.5053
   471.450, 2290.7487
   471.500, 2203.7275
   471.550, 2178.6827
   471.600, 2127.1801
   471.650, 1881.1148
   471.700, 1643.1157
   471.750, 2286.7018
   471.800, 2492.0576
   471.850, 2499.6400
   471.900, 2493.5208
   471.950, 2521.9636
   472.000, 2548.4950
   472.050, 2550.7022
   472.100, 2550.6148
   472.150, 2548.8444
   472.200, 2552.9409
   472.250, 2568.9788
   472.300, 2565.1876
   472.350, 2566.5090
   472.400, 2563.3812
   472.450, 2565.0925
   472.500, 2560.8361
   472.550, 2560.3819
   472.600, 2564.2461
   472.650, 2559.3214
   472.700, 2559.7694
   472.750, 2562.1654
   472.800, 2560.5674
   472.850, 2561.3220
   472.900, 2560.0642
   472.950, 2559.8720
   473.000, 2568.0922
   473.050, 2567.5875
   473.100, 2565.7423
   473.150, 2566.5985
   473.200, 2567.0324
   473.250, 2563.7329
   473.300, 2563.4269
   473.350, 2565.9522
   473.400, 2567.8463
   473.450, 2564.9803
   473.500, 2575.0611
   473.550, 2571.6710
   473.600, 2573.0352
   473.650, 2565.6518
   473.700, 2568.8374
   473.750, 2569.3424
   473.800, 2570.0837
   473.850, 2570.9448
   473.900, 2565.5439
   473.950, 2791.3691
   474.000, 2825.6364
   474.050, 2896.8459
   474.100, 2902.1332
   474.150, 2999.0480
   474.200, 3108.4355
   474.250, 2880.6963
   474.300, 3018.4298
   474.350, 3034.7777
   474.400, 3228.9955
   474.450, 2876.2125
   474.500, 3030.0731
   474.550, 2797.1944
   474.600, 2787.9644
   474.650, 2770.8727
   474.700, 2748.8712
   474.750, 2806.2931
   474.800, 2919.9335
   474.850, 3253.7369
   474.900, 3145.2304
   474.950, 2948.7178
   475.000, 3008.4879
   475.050, 2953.6026
   475.100, 2925.6871
   475.150, 2830.0352
   475.200, 2998.7291
   475.250, 2958.9877
   475.300, 3150.8345
   475.350, 3275.3436
   475.400, 3496.5543
   475.450, 3503.6221
   475.500, 3437.9949
   475.550, 3308.8174
   475.600, 3314.6192
   475.650, 3313.4082
   475.700, 3300.5236
   475.750, 2563.8144
   475.800, 2530.3862
   475.850, 2524.2078
   475.900, 2518.0285
   475.950, 2517.6211
   476.000, 2668.9260
   476.050, 2831.9425
   476.100, 3266.9169
   476.150, 3286.4453
   476.200, 3290.9007
   476.250, 3294.7851
   476.300, 3001.1536
   476.350, 2982.4768
   476.400, 2988.8711
   476.450, 2909.6423
   476.500, 2916.5529
   476.550, 3143.5963
   476.600, 3414.4983
   476.650, 2941.3470
   476.700, 3440.6635
   476.750, 3380.2535
   476.800, 3388.3666
   476.850, 3394.8627
   476.900, 3044.3695
   476.950, 3281.2989
   477.000, 2997.2952
   477.050, 2959.9967
   477.100, 2904.1494
   477.150, 2934.4031
   477.200, 3214.3471
   477.250, 3208.2946
   477.300, 3103.6272
   477.350, 3082.7150
   477.400, 3078.4101
   477.450, 3063.2534
   477.500, 2955.0031
   477.550, 2933.9564
   477.600, 2932.5327
   477.650, 2932.2323
   477.700, 2926.7220
   477.750, 3034.5758
   477.800, 3094.7640
   477.850, 3387.2372
   477.900, 3456.8354
   477.950, 3467.2944
   478.000, 3447.1535
   478.050, 3227.9835
   478.100, 3107.2881
   478.150, 3104.3712
   478.200, 3088.0248
   478.250, 3031.8538
   478.300, 3008.7676
   478.350, 3000.6017
   478.400, 3009.5696
   478.450, 3010.3777
   478.500, 3004.3506
   478.550, 3010.0946
   478.600, 3014.9836
   478.650, 3005.2645
   478.700, 3011.6904
   478.750, 3011.2588
   478.800, 3022.2748
   478.850, 3010.8394
   478.900, 3079.6278
   478.950, 3102.2830
   479.000, 3103.0125
   479.050, 3112.0523
   479.100, 3100.1957
   479.150, 3105.1461
   479.200, 3108.7523
   479.250, 3111.7810
   479.300, 3114.5797
   479.350, 3115.9027
   479.400, 3123.4375
   479.450, 3123.7263
   479.500, 3152.6285
   479.550, 3148.5376
   479.600, 3107.0015
   479.650, 3125.7812
   479.700, 3122.6643
   479.750, 3127.5066
   479.800, 3126.0659
   479.850, 3521.4447
   479.900, 3559.1059
   479.950, 3272.8262
   480.000, 3563.4557
   480.050, 3396.4841
   480.100, 3270.8896
   480.150, 2865.5397
   480.200, 2872.2830
   480.250, 3506.6803
   480.300, 3715.8510
   480.350, 3534.6814
   480.400, 3664.8611
   480.450, 3437.3519
   480.500, 3216.0097
   480.550, 3398.0389
   480.600, 3411.1631
   480.650, 3235.9230
   480.700, 2618.6831
   480.750, 3043.1573
   480.800, 3168.2771
   480.850, 3122.5348
   480.900, 3366.7821
   480.950, 3303.9778
   481.000, 3176.0385
   481.050, 3029.8081
   481.100, 2845.4404
   481.150, 2851.0864
   481.200, 2818.2281
   481.250, 2453.2381
   481.300, 2427.0592
   481.350, 2488.2991
   481.400, 2677.4964
   481.450, 2797.5755
   481.500, 2872.0652
   481.550, 2970.3057
   481.600, 2872.8549
   481.650, 2868.4876
   481.700, 3008.6429
   481.750, 2967.3876
   481.800, 2854.2198
   481.850, 2813.3483
   481.900, 2833.9891
   481.950, 2913.6659
   482.000, 1971.2457
   482.050, 1450.4030
   482.100, 1025.3680
   482.150, 1185.5648
   482.200, 1542.6562
   482.250, 2027.4863
   482.300, 2653.6223
   482.350, 2993.9078
   482.400, 2724.0193
   482.450, 1634.3177
   482.500, 1457.8151
   482.550, 1505.8575
   482.600, 1928.4957
   482.650, 2152.7757
   482.700, 2395.9048
   482.750, 2665.6162
   482.800, 2725.3385
   482.850, 3419.9080
   482.900, 3187.9305
   482.950, 2428.6131
   483.000, 1990.1336
   483.050, 1865.5920
   483.100, 1851.5914
   483.150, 1854.4034
   483.200, 2015.9440
   483.250, 2537.4286
   483.300, 3309.9005
   483.350, 3347.0050
   483.400, 3237.1810
   483.450, 3487.8864
   483.500, 3775.0391
   483.550, 3508.9065
   483.600, 3413.9261
   483.650, 2502.3633
   483.700, 1892.0473
   483.750, 1344.5462
   483.800, 1372.7772
   483.850, 1487.4634
   483.900, 1536.7011
   483.950, 1693.8291
   484.000,  990.9618
   484.050,  754.8553
   484.100,  381.6233
   484.150,  696.9002
   484.200,  707.3469
   484.250,  752.6701
   484.300, 1463.4520
   484.350, 2509.6469
   484.400, 2662.0573
   484.450, 2896.8971
   484.500, 3117.7305
   484.550, 3126.7124
   484.600, 3128.3229
   484.650, 3160.4379
   484.700, 3122.5815
   484.750, 3149.4891
   484.800, 3153.8997
   484.850, 2885.5973
   484.900, 3181.8085
   484.950, 2712.4548
   485.000, 2600.4077
   485.050, 2659.0218
   485.100, 2707.0591
   485.150, 2643.7992
   485.200, 2733.8508
   485.250, 3177.1582
   485.300, 3185.2715
   485.350, 3068.7677
   485.400, 3050.5396
   485.450, 3074.8563
   485.500, 3145.7360
   485.550, 3164.1759
   485.600, 3271.5006
   485.650, 3199.5545
   485.700, 3211.9870
   485.750, 3275.3748
   485.800, 3253.6603
   485.850, 3573.6971
   485.900, 3551.8067
   485.950, 3452.9658
   486.000, 3494.0147
   486.050, 3551.7186
   486.100, 3574.3208
   486.150, 3579.8603
   486.200, 3601.8014
   486.250, 3458.8507
   486.300, 3631.2863
   486.350, 3973.7317
   486.400, 4050.1589
   486.450, 4013.1502
   486.500, 3988.2570
   486.550, 4054.5352
   486.600, 4071.5025
   486.650, 4072.1068
   486.700, 4073.1238
   486.750, 4077.3511
   486.800, 4078.7414
   486.850, 4079.8194
   486.900, 4079.1915
   486.950, 4078.0161
   487.000, 4079.1190
   487.050, 4064.7891
   487.100, 4060.2202
   487.150, 4056.6540
   487.200, 4060.2845
   487.250, 4069.1514
   487.300, 4060.1414
   487.350, 3771.3805
   487.400, 3673.8326
   487.450, 3652.8643
   487.500, 3664.8755
   487.550, 3754.0262
   487.600, 3875.1088
   487.650, 3848.0884
   487.700, 3818.3034
   487.750, 3749.2102
   487.800, 3588.1516
   487.850, 3671.9653
   487.900, 3712.6232
   487.950, 4071.5495
   488.000, 4088.3029
   488.050, 4086.9692
   488.100, 4089.8379
   488.150, 4092.5278
   488.200, 4092.9808
   488.250, 4092.6703
   488.300, 4093.0152
   488.350, 4098.6039
   488.400, 4098.2222
   488.450, 4094.5989
   488.500, 4095.9870
   488.550, 4097.5453
   488.600, 3253.0249
   488.650, 3403.4274
   488.700, 3711.2787
   488.750, 4079.2493
   488.800, 4091.2151
   488.850, 4090.3823
   488.900, 4093.8398
   488.950, 4092.3380
   489.000, 4092.8941
   489.050, 4091.8228
   489.100, 4091.6145
   489.150, 4095.5470
   489.200, 4091.6735
   489.250, 4093.8940
   489.300, 4097.6157
   489.350, 4085.9042
   489.400, 4096.3018
   489.450, 4093.5957
   489.500, 4091.6249
   489.550, 4096.3546
   489.600, 4096.3601
   489.650, 4091.5804
   489.700, 4088.3765
   489.750, 4087.8368
   489.800, 4088.6562
   489.850, 4090.5738
   489.900, 4088.2032
   489.950, 4093.5438
   490.000, 4093.9578
   490.050, 4092.0455
   490.100, 4093.5209
   490.150, 4095.2768
   490.200, 4094.9346
   490.250, 4093.6418
   490.300, 4098.3895
   490.350, 4111.6245
   490.400, 4099.5203
   490.450, 3965.6248
   490.500, 3788.1216
   490.550, 3784.4256
   490.600, 3969.0752
   490.650, 3989.3734
   490.700, 3851.9399
   490.750, 3816.2990
   490.800, 3820.5849
   490.850, 3877.2799
   490.900, 3880.2651
   490.950, 3884.0056
   491.000, 3877.7738
   491.050, 4007.9561
   491.100, 4063.1570
   491.150, 4075.6572
   491.200, 4078.3026
   491.250, 4083.3688
   491.300, 4075.6125
   491.350, 4069.9675
   491.400, 4049.5163
   491.450, 3950.0020
   491.500, 3936.2562
   491.550, 3889.6382
   491.600, 3776.6891
   491.650, 3792.0451
   491.700, 4005.9835
   491.750, 4082.3289
   491.800, 4083.3346
   491.850, 4083.4087
   491.900, 3954.0933
   491.950, 3975.3197
   492.000, 3968.5421
   492.050, 3978.7921
   492.100, 3976.4030
   492.150, 3980.4394
   492.200, 3987.4849
   492.250, 4015.6491
   492.300, 4022.3063
   492.350, 4104.1694
   492.400, 3983.2171
   492.450, 3971.9768
   492.500, 3962.9752
   492.550, 3947.5257
   492.600, 3935.5319
   492.650, 3864.9987
   492.700, 3855.3408
   492.750, 3846.4722
   492.800, 3874.0044
   492.850, 3875.1360
   492.900, 3916.3115
   492.950, 3939.6942
   493.000, 3864.1753
   493.050, 3762.6460
   493.100, 3725.1518
   493.150, 3721.1983
   493.200, 3837.5581
   493.250, 3794.1152
   493.300, 3586.7636
   493.350, 3708.5931
   493.400, 3713.2686
   493.450, 3707.2315
   493.500, 3831.5206
   493.550, 3999.9150
   493.600, 4001.2608
   493.650, 4059.7086
   493.700, 4106.8175
   493.750, 4102.7889
   493.800, 4112.1242
   493.850, 4110.7175
   493.900, 4101.8544
   493.950, 4106.2633
   494.000, 4005.6868
   494.050, 3971.1474
   494.100, 4061.1136
   494.150, 3967.5528
   494.200, 3259.3352
   494.250, 3245.2075
   494.300, 3233.8672
   494.350, 3233.5893
   494.400, 3237.6919
   494.450, 3237.7435
   494.500, 3236.6978
   494.550, 3235.7970
   494.600, 3232.1167
   494.650, 3233.4657
   494.700, 3233.7636
   494.750, 3469.6542
   494.800, 4001.4181
   494.850, 4081.1807
   494.900, 4079.8060
   494.950, 4086.8512
   495.000, 4087.0663
   495.050, 4083.7882
   495.100, 3613.9933
   495.150, 3982.8936
   495.200, 4059.1602
   495.250, 4066.7275
   495.300, 4087.9033
   495.350, 4093.1694
   495.400, 4096.4022
   495.450, 4090.0344
   495.500, 4092.4431
   495.550, 4093.3723
   495.600, 4092.1202
   495.650, 4259.8855
   495.700, 4324.8580
   495.750, 4320.7015
   495.800, 4104.8017
   495.850, 4102.8029
   495.900, 4098.2333
   495.950, 4098.2529
   496.000, 4097.8191
   496.050, 4097.7177
   496.100, 4096.9703
   496.150, 4099.1778
   496.200, 4098.6884
   496.250, 4099.2594
   496.300, 4096.4871
   496.350, 4091.6909
   496.400, 4319.7476
   496.450, 4174.5935
   496.500, 4309.6187
   496.550, 4314.9630
   496.600, 4209.3315
   496.650, 3976.8246
   496.700, 3915.6777
   496.750, 3979.8118
   496.800, 3882.6648
   496.850, 3842.2574
   496.900, 3829.4864
   496.950, 3955.6196
   497.000, 3543.3717
   497.050, 3501.2007
   497.100, 3489.4827
   497.150, 3540.4137
   497.200, 3847.4366
   497.250, 3811.9463
   497.300, 3722.5537
   497.350, 3699.0299
   497.400, 3586.7217
   497.450, 3432.4561
   497.500, 3413.1483
   497.550, 3434.5175
   497.600, 3427.8617
   497.650, 3527.3579
   497.700, 3289.1208
   497.750, 3198.9248
   497.800, 3194.4742
   497.850, 3178.8548
   497.900, 3168.1986
   497.950, 3080.7231
   498.000, 2654.4889
   498.050, 2805.7169
   498.100, 2794.9405
   498.150, 2785.1993
   498.200, 2921.7988
   498.250, 2801.4384
   498.300, 3012.9340
   498.350, 3457.0278
   498.400, 3404.2420
   498.450, 3287.5620
   498.500, 3073.7075
   498.550, 3153.6663
   498.600, 3075.0389
   498.650, 3059.9417
   498.700, 3067.6379
   498.750, 3290.5447
   498.800, 3155.4369
   498.850, 3327.5061
   498.900, 3242.9843
   498.950, 3456.7427
   499.000, 2691.9868
   499.050, 2694.8096
   499.100, 2709.6303
   499.150, 2600.1133
   499.200, 2344.7324
   499.250, 2725.9420
   499.300, 2807.6727
   499.350, 2903.6434
   499.400, 2987.3862
   499.450, 3563.6413
   499.500, 3523.2915
   499.550, 3528.6481
   499.600, 3557.6361
   499.650, 3428.0102
   499.700, 3525.8313
   499.750, 3775.1770
   499.800, 3744.3170
   499.850, 3647.8968
   499.900, 3729.4747
   499.950, 3621.7912
   500.000, 3268.7717
   500.050, 3521.3798
   500.100, 3416.0094
   500.150, 3307.2270
   500.200, 3607.5880
   500.250, 3495.1935
   500.300, 3569.1086
   500.350, 3599.4188
   500.400, 3724.9218
   500.450, 3784.4579
   500.500, 3855.3627
   500.550, 3896.2508
   500.600, 3879.2141
   500.650, 4082.9263
   500.700, 3973.8743
   500.750, 3871.1074
   500.800, 3949.8358
   500.850, 3881.2301
   500.900, 3814.1076
   500.950, 3696.3528
   501.000, 3535.1790
   501.050, 3577.5060
   501.100, 3643.8082
   501.150, 3448.3399
   501.200, 3760.6794
   501.250, 4074.0980
   501.300, 4079.1226
   501.350, 3866.4995
   501.400, 3797.2167
   501.450, 3772.4857
   501.500, 3700.5148
   501.550, 3799.2484
   501.600, 3860.7374
   501.650, 3020.2354
   501.700, 2518.7539
   501.750, 2717.5722
   501.800, 3010.8729
   501.850, 3103.4028
   501.900, 2494.4796
   501.950, 2699.5614
   502.000, 1995.9821
   502.050, 1790.1228
   502.100, 1534.4713
   502.150, 1521.9799
   502.200, 2140.1669
   502.250, 2666.6871
   502.300, 3103.2920
   502.350, 3942.1732
   502.400, 3788.8307
   502.450, 3794.5067
   502.500, 3803.3895
   502.550, 3792.3166
   502.600, 3755.4025
   502.650, 3787.1630
   502.700, 3761.8039
   502.750, 3852.6370
   502.800, 3533.1290
   502.850, 3527.2541
   502.900, 3503.6123
   502.950, 3741.5475
   503.000, 3738.2535
   503.050, 3271.1275
   503.100, 3516.9241
   503.150, 3520.6659
   503.200, 3635.7574
   503.250, 3263.3466
   503.300, 3660.9391
   503.350, 3853.9574
   503.400, 3953.8253
   503.450, 3971.9091
   503.500, 3831.8005
   503.550, 3771.6611
   503.600, 3972.7191
   503.650, 3927.9820
   503.700, 3912.5833
   503.750, 3918.9673
   503.800, 3897.4309
   503.850, 3929.2187
   503.900, 3829.2885
   503.950, 3867.9511
   504.000, 3503.0309
   504.050, 3289.6980
   504.100, 3234.3255
   504.150, 3485.9728
   504.200, 3489.8646
   504.250, 3433.1862
   504.300, 3609.9421
   504.350, 3833.9647
   504.400, 4001.0424
   504.450, 4021.9399
   504.500, 4028.3961
   504.550, 4029.7297
   504.600, 4020.6057
   504.650, 4014.6470
   504.700, 3951.5122
   504.750, 3959.4261
   504.800, 3951.7232
   504.850, 4017.7436
   504.900, 4067.3960
   504.950, 3711.1511
   505.000, 3718.2927
   505.050, 3709.3528
   505.100, 3711.3372
   505.150, 3718.8657
   505.200, 3727.2624
   505.250, 3795.1018
   505.300, 3765.2534
   505.350, 3831.3860
   505.400, 3691.7911
   505.450, 3686.7136
   505.500, 3706.7294
   505.550, 3691.0276
   505.600, 3768.3793
   505.650, 3792.6475
   505.700, 3861.7426
   505.750, 3945.6968
   505.800, 3953.3135
   505.850, 3930.5698
   505.900, 3929.5788
   505.950, 3889.4229
   506.000, 4070.3928
   506.050, 3947.0521
   506.100, 3905.7372
   506.150, 3903.8966
   506.200, 3900.1728
   506.250, 3894.4932
   506.300, 3899.3319
   506.350, 3888.3522
   506.400, 3872.5646
   506.450, 3888.0362
   506.500, 3884.5509
   506.550, 3887.9944
   506.600, 3893.1631
   506.650, 3894.7697
   506.700, 3914.6718
   506.750, 3943.8527
   506.800, 3956.8850
   506.850, 3954.8851
   506.900, 3903.7603
   506.950, 3778.5873
   507.000, 3794.1163
   507.050, 3858.2306
   507.100, 3862.9755
   507.150, 3975.0299
   507.200, 3952.0691
   507.250, 3902.3251
   507.300, 3839.3835
   507.350, 3786.7175
   507.400, 3837.1132
   507.450, 3812.5690
   507.500, 3994.0961
   507.550, 3837.0267
   507.600, 3974.1670
   507.650, 3979.6828
   507.700, 4037.9980
   507.750, 3861.0985
   507.800, 4029.0152
   507.850, 3863.5025
   507.900, 3617.2705
   507.950, 3724.9145
   508.000, 3444.8501
   508.050, 3717.0354
   508.100, 3641.9331
   508.150, 3376.1825
   508.200, 3401.9123
   508.250, 3248.2092
   508.300, 3628.8286
   508.350, 3753.1489
   508.400, 3696.9157
   508.450, 3729.0961
   508.500, 3719.8046
   508.550, 3826.4857
   508.600, 3863.6422
   508.650, 3671.8632
   508.700, 3651.9120
   508.750, 3161.0411
   508.800, 3018.9347
   508.850, 2713.9699
   508.900, 2986.3087
   508.950, 2974.0853
   509.000, 2689.3939
   509.050, 3009.9933
   509.100, 3208.8254
   509.150, 3064.9432
   509.200, 3136.4525
   509.250, 3185.8411
   509.300, 3337.3553
   509.350, 3319.5411
   509.400, 3229.5856
   509.450, 3225.8517
   509.500, 3247.4028
   509.550, 3311.9923
   509.600, 3602.1591
   509.650, 3609.4618
   509.700, 3606.6398
   509.750, 3502.0358
   509.800, 3412.1317
   509.850, 3703.6768
   509.900, 3568.4487
   509.950, 3504.0491
   510.000, 3249.8908
   510.050, 3272.2148
   510.100, 3214.9838
   510.150, 3378.4068
   510.200, 3690.9245
   510.250, 3396.5202
   510.300, 3654.9846
   510.350, 3790.4168
   510.400, 3839.0905
   510.450, 3926.3039
   510.500, 3739.2231
   510.550, 3635.5046
   510.600, 3556.8537
   510.650, 3651.0640
   510.700, 3864.9557
   510.750, 3707.4528
   510.800, 3631.4266
   510.850, 3488.5725
   510.900, 3653.0329
   510.950, 3670.3374
   511.000, 3833.8092
   511.050, 4011.7262
   511.100, 3735.1547
   511.150, 3629.5948
   511.200, 3621.4976
   511.250, 3538.9372
   511.300, 3703.4676
   511.350, 3843.9817
   511.400, 3780.8779
   511.450, 3775.2717
   511.500, 3748.3766
   511.550, 3719.8830
   511.600, 3639.3032
   511.650, 3686.9324
   511.700, 3601.8858
   511.750, 3462.9496
   511.800, 3127.7985
   511.850, 3760.3586
   511.900, 3681.1516
   511.950, 3958.0115
   512.000, 3942.9012
   512.050, 3897.7194
   512.100, 3870.9156
   512.150, 3898.0529
   512.200, 3967.4975
   512.250, 3638.3062
   512.300, 3711.2725
   512.350, 3871.2761
   512.400, 3836.6978
   512.450, 3818.4119
   512.500, 3866.8426
   512.550, 3902.4091
   512.600, 3907.8315
   512.650, 4069.9693
   512.700, 4157.3487
   512.750, 3870.1132
   512.800, 3432.1771
   512.850, 3600.2569
   512.900, 3677.8663
   512.950, 3618.4842
   513.000, 3441.2279
   513.050, 3006.5564
   513.100, 2930.0055
   513.150, 2508.9172
   513.200, 2510.4753
   513.250, 2405.2012
   513.300, 2388.3700
   513.350, 2643.0046
   513.400, 2966.1298
   513.450, 3168.1928
   513.500, 3262.1602
   513.550, 3056.4159
   513.600, 2559.8843
   513.650, 2253.7149
   513.700, 2037.3648
   513.750, 2279.3174
   513.800, 2431.0281
   513.850, 2392.8043
   513.900, 2419.2662
   513.950, 2942.4183
   514.000, 2231.2766
   514.050, 1976.2227
   514.100, 2029.9453
   514.150, 2251.8976
   514.200, 2369.9764
   514.250, 2314.0462
   514.300, 2600.2435
   514.350, 3057.0771
   514.400, 3962.3397
   514.450, 3576.5872
   514.500, 3161.9090
   514.550, 3318.1656
   514.600, 3015.6530
   514.650, 2947.7928
   514.700, 3058.0611
   514.750, 3634.8640
   514.800, 3746.2709
   514.850, 3714.6524
   514.900, 3693.9073
   514.950, 3463.6657
   515.000, 2923.2925
   515.050, 3144.6562
   515.100, 2992.3276
   515.150, 3282.1177
   515.200, 3585.9032
   515.250, 3461.3725
   515.300, 3670.5178
   515.350, 3068.9192
   515.400, 2607.3916
   515.450, 3139.8835
   515.500, 3311.4775
   515.550, 3218.0455
   515.600, 3274.2603
   515.650, 3365.5869
   515.700, 3204.7582
   515.750, 3626.7902
   515.800, 3644.3704
   515.850, 3611.0503
   515.900, 3284.1113
   515.950, 3379.4046
   516.000, 2540.6604
   516.050, 1487.6986
   516.100, 1707.1820
   516.150, 2258.1277
   516.200, 3187.7331
   516.250, 3216.2758
   516.300, 3223.1021
   516.350, 2592.7729
   516.400, 2768.6324
   516.450, 3307.5507
   516.500, 3464.1770
   516.550, 3647.9006
   516.600, 3204.5789
   516.650, 3165.5153
   516.700, 3630.5712
   516.750, 3560.5287
   516.800, 3412.3276
   516.850, 3625.8430
   516.900, 3662.4696
   516.950, 3458.8035
   517.000, 2411.3154
   517.050, 1682.4202
   517.100, 1592.3169
   517.150, 1442.9428
   517.200, 2296.0254
   517.250, 2835.9185
   517.300, 3348.5696
   517.350, 3215.8423
   517.400, 3052.7183
   517.450, 3238.8534
   517.500, 3497.6865
   517.550, 2957.0806
   517.600, 2929.0603
   517.650, 3056.4340
   517.700, 3086.6955
   517.750, 3163.8036
   517.800, 3624.8471
   517.850, 3202.9797
   517.900, 3141.1006
   517.950, 2783.7618
   518.000, 2032.2832
   518.050, 1661.7088
   518.100, 1549.1808
   518.150, 1597.4533
   518.200, 2052.1439
   518.250, 2857.4765
   518.300, 3123.6899
   518.350, 3025.7859
   518.400, 2884.0392
   518.450, 2828.0728
   518.500, 2738.1024
   518.550, 3377.3566
   518.600, 3710.8878
   518.650, 2720.3314
   518.700, 3155.7825
   518.750, 2846.4570
   518.800, 2373.9444
   518.850, 2838.2992
   518.900, 2742.8706
   518.950, 2251.6684
   519.000, 1786.7490
   519.050,  874.3503
   519.100,  773.7322
   519.150,  807.1157
   519.200,  767.4540
   519.250,  677.1176
   519.300,  773.9118
   519.350, 1438.6495
   519.400, 1554.2564
   519.450, 1666.4478
   519.500, 1471.0148
   519.550, 1405.6267
   519.600,  850.4660
   519.650,  742.8360
   519.700,  761.9629
   519.750,  769.4453
   519.800,  826.9711
   519.850, 1524.4215
   519.900, 1468.8644
   519.950, 1466.7348
   520.000, 1379.7598
   520.050, 1297.2132
   520.100,  779.9832
   520.150,  824.7808
   520.200, 1144.4272
   520.250, 1388.4456
   520.300, 1524.7075
   520.350, 2871.6880
   520.400, 3173.3971
   520.450, 2968.8957
   520.500, 3510.4576
   520.550, 3358.7307
   520.600, 3161.0773
   520.650, 3119.7548
   520.700, 3551.4984
   520.750, 3114.6346
   520.800, 2937.1146
   520.850, 2938.4501
   520.900, 3242.7967
   520.950, 2887.7983
   521.000, 2636.8939
   521.050, 2116.5548
   521.100, 2069.9015
   521.150, 2145.4661
   521.200, 2302.7543
   521.250, 2098.1537
   521.300, 2291.3447
   521.350, 2763.1074
   521.400, 2208.2906
   521.450, 2206.5586
   521.500, 2178.0875
   521.550, 2214.0709
   521.600, 2139.1860
   521.650, 1952.3639
   521.700, 2201.2537
   521.750, 3121.2123
   521.800, 2867.3314
   521.850, 2282.4860
   521.900, 1732.4214
   521.950, 1712.4846
   522.000,  695.7303
   522.050,   92.1093
   522.100,    0.0000
   522.150,    0.0000
   522.200,    0.0000
   522.250,  715.1492
   522.300, 1359.6645
   522.350, 1486.7138
   522.400, 1520.4082
   522.450, 1423.2686
   522.500, 1355.8165
   522.550, 1288.3168
   522.600, 2087.3007
   522.650, 2315.7646
   522.700, 2245.4352
   522.750, 2974.8296
   522.800, 3153.4662
   522.850, 2785.3012
   522.900, 2796.8419
   522.950, 2442.5433
   523.000, 2935.6413
   523.050, 3862.8895
   523.100, 3578.0066
   523.150, 3793.8815
   523.200, 4211.4314
   523.250, 4233.9634
   523.300, 4240.2194
   523.350, 4241.3208
   523.400, 4156.4103
   523.450, 3646.2018
   523.500, 3162.3293
   523.550, 3469.0477
   523.600, 3564.2880
   523.650, 3550.2133
   523.700, 3684.0260
   523.750, 3950.8354
   523.800, 4186.1105
   523.850, 4201.6052
   523.900, 4211.3475
   523.950, 4233.4557
   524.000, 4241.7961
   524.050, 4212.0126
   524.100, 4174.4371
   524.150, 4170.3297
   524.200, 4176.5865
   524.250, 4191.1280
   524.300, 4191.9296
   524.350, 4186.2013
   524.400, 4181.7205
   524.450, 4180.1678
   524.500, 4177.7843
   524.550, 4156.6401
   524.600, 4169.6212
   524.650, 4182.2712
   524.700, 4221.6778
   524.750, 4218.6711
