$Branch 12 water balance flow
 
JDAY,QDT,
 205.000,  -3.354,
 206.000,  -2.866,
 207.000,   0.489,
 208.000,   5.143,
 209.000,   5.143,
 210.000,   4.654,
 211.000,   4.654,
 212.000,   0.000,
 213.000,  -0.605,
 214.000,  -0.605,
 215.000,  -0.605,
 216.000,   7.942,
 217.000,   8.167,
 218.000,   8.167,
 219.000, -15.824,
 220.000, -36.219,
 221.000, -35.839,
 222.000, -41.956,
 223.000, -17.966,
 224.000,  -6.117,
 225.000,  -4.049,
 226.000,   2.068,
 227.000,  -8.217,
 228.000,  -8.217,
 229.000, -18.544,
 230.000, -18.544,
 231.000, -11.775,
 232.000, -19.160,
 233.000, -19.857,
 234.000, -34.167,
 235.000, -32.997,
 236.000, -22.654,
 237.000, -13.698,
 238.000,   0.613,
 239.000,  10.256,
 240.000,  13.951,
 241.000,  13.734,
 242.000,  13.734,
 243.000,   6.437,
 244.000,  -0.217,
 245.000,  14.297,
 246.000,  20.052,
 247.000,  26.597,
 248.000,  25.900,
 249.000,  -7.401,
 250.000, -13.156,
 251.000, -19.701,
 252.000,  -4.369,
 253.000,  14.635,
 254.000,  12.850,
 255.000,  13.639,
 256.000,  -1.537,
 257.000,  -1.149,
 258.000,   0.637,
 259.000,  -0.153,
 260.000,   5.832,
 261.000,   5.444,
 262.000,   5.444,
 263.000,  -3.954,
 264.000,  -9.398,
 265.000, -15.417,
 266.000, -15.417,
 267.000,   7.757,
 268.000,   7.757,
 269.000,  13.777,
 270.000,  13.777,
 271.000,   0.000,
 272.000,   0.000,
 273.000,   0.924,
 274.000,  22.231,
 275.000,  19.926,
 276.000,  19.926,
 277.000,  19.001,
 278.000,  -9.305,
 279.000, -13.671,
 280.000, -15.195,
 281.000, -14.057,
 282.000,  -7.057,
 283.000,  -7.572,
 284.000, -15.145,
 285.000, -16.283,
 286.000, -15.924,
 287.000,  -2.034,
 288.000,   7.063,
 289.000,   7.063,
 290.000,   6.703,
 291.000,   0.000,
 292.000,   0.000,
 293.000,  10.187,
 294.000,  10.837,
 295.000,  10.837,
 296.000,  10.837,
 297.000, -26.719,
 298.000, -27.369,
 299.000, -21.563,
 300.000, -21.563,
 301.000,  12.512,
 302.000,  32.630,
 303.000,  26.825,
 304.000,  -1.059,
 305.000,  -7.765,
 306.000, -27.884,
 307.000, -20.707,
 308.000,   6.764,
 309.000,   6.764,
 310.000,   6.357,
 311.000,  -0.819,
 312.000, -19.326,
 313.000, -19.326,
 314.000, -21.582,
 315.000, -16.701,
 316.000,   8.494,
 317.000,   8.494,
 318.000,   2.021,
 319.000,  -2.860,
 320.000,  -9.136,
 321.000,  -9.693,
 322.000,  -3.117,
 323.000, -11.077,
 324.000,  -7.942,
 325.000,  -3.875,
 326.000,   9.868,
 327.000,  17.828,
 328.000,   4.947,
 329.000,  -8.206,
 330.000, -42.334,
 331.000, -56.750,
 332.000, -56.586,
 333.000, -44.983,
 334.000, -22.039,
 335.000,  -7.623,
 336.000,   1.960,
 337.000,  -1.915,
 338.000,  -8.996,
 339.000, -18.679,
 340.000, -18.270,
 341.000, -16.355,
 342.000,  -6.740,
 343.000,   2.942,
 344.000,   2.533,
 345.000,   2.533,
 346.000,   0.000,
 347.000,   3.257,
 348.000,  12.961,
 349.000,  12.961,
 350.000,   9.691,
 351.000,   6.434,
 352.000,  -3.270,
 353.000,  -7.998,
 354.000, -15.618,
 355.000, -28.172,
 356.000, -31.423,
 357.000, -26.695,
 358.000, -15.805,
 359.000,   0.441,
 360.000,   2.369,
 361.000,   2.369,
 362.000,   2.369,
 363.000,   1.455,
 364.000,   2.779,
 365.000,  11.566,
 366.000,  11.566,
 367.000,   8.787,
 368.000,  -3.473,
 369.000, -17.791,
 370.000, -29.685,
 371.000, -29.685,
 372.000, -10.335,
 373.000,  -4.804,
 374.000,   7.089,
 375.000,  -2.723,
 376.000, -21.650,
 377.000, -21.650,
 378.000, -19.366,
 379.000,  -9.553,
 380.000,   2.285,
 381.000,   2.285,
 382.000,   0.536,
 383.000,   0.536,
 384.000,   3.727,
 385.000,   7.810,
 386.000,   7.274,
 387.000,   3.014,
 388.000,  -0.177,
 389.000,  -4.260,
 390.000, -12.451,
 391.000, -24.104,
 392.000, -24.104,
 393.000, -24.104,
 394.000, -15.914,
 395.000,   0.000,
 396.000,   0.000,
 397.000,   2.472,
 398.000,   8.412,
 399.000,  18.156,
 400.000,  18.156,
 401.000,  15.684,
 402.000, -20.203,
 403.000, -29.946,
 404.000, -34.825,
 405.000, -41.660,
 406.000,  -5.010,
 407.000,   7.311,
 408.000,  12.189,
 409.000,  19.025,
 410.000,  10.634,
 411.000,  -1.688,
 412.000, -15.185,
 413.000, -14.220,
 414.000,   2.900,
 415.000,   2.900,
 416.000,  -2.940,
 417.000,  -3.904,
 418.000,  -6.233,
 419.000,  -6.233,
 420.000,  14.165,
 421.000,  33.066,
 422.000,  19.244,
 423.000,  19.244,
 424.000,   0.111,
 425.000, -18.790,
 426.000, -27.860,
 427.000, -27.860,
 428.000,   4.950,
 429.000,   4.950,
 430.000,  -7.895,
 431.000, -21.038,
 432.000, -37.123,
 433.000, -35.726,
 434.000,  -8.523,
 435.000,   4.620,
 436.000,   5.967,
 437.000,   4.569,
 438.000,   0.000,
 439.000,   0.000,
 440.000,   0.000,
 441.000,   0.000,
 442.000,   0.000,
 443.000,   0.000,
 444.000, -19.862,
 445.000, -36.814,
 446.000, -36.814,
 447.000, -36.814,
 448.000, -22.461,
 449.000,  -8.758,
 450.000,  -9.231,
 451.000, -10.782,
 452.000,  -9.873,
 453.000,  -6.122,
 454.000,  -7.528,
 455.000,  -5.977,
 456.000,   2.517,
 457.000,   2.015,
 458.000,   3.893,
 459.000,   3.893,
 460.000,   0.000,
 461.000,  -8.568,
 462.000, -10.504,
 463.000, -16.201,
 464.000, -27.876,
 465.000, -35.781,
 466.000, -34.698,
 467.000, -27.517,
 468.000, -17.865,
 469.000,  -1.281,
 470.000,  -0.428,
 471.000,  -1.912,
 472.000,   0.111,
 473.000,   0.000,
 474.000,   5.079,
 475.000,   5.079,
 476.000,   5.079,
 477.000,   5.079,
 478.000,   0.000,
 479.000,   0.000,
 480.000,  21.632,
 481.000,  55.395,
 482.000,  85.899,
 483.000, 110.700,
 484.000,  86.649,
 485.000,  10.565,
 486.000, -19.939,
 487.000, -43.694,
 488.000, -46.298,
 489.000,  -3.978,
 490.000,  -3.978,
 491.000,  -7.998,
 492.000,  -5.621,
 493.000,  -7.903,
 494.000,  -9.746,
 495.000,  -6.772,
 496.000,  -4.126,
 497.000,   5.813,
 498.000,   7.657,
 499.000,   7.657,
 500.000,   9.841,
 501.000,  17.725,
 502.000,  17.725,
 503.000,  26.904,
 504.000,  23.468,
 505.000,   4.799,
 506.000,   4.799,
 507.000,  -4.379,
 508.000,  24.006,
 509.000,  27.134,
 510.000,  10.105,
 511.000,  11.429,
 512.000, -12.739,
 513.000, -12.739,
 514.000,  24.070,
 515.000,  22.746,
 516.000,  16.154,
 517.000,  16.154,
 518.000,   2.187,
 519.000,   2.187,
 520.000,  26.024,
 521.000,  35.921,
 522.000,  30.108,
 523.000,  25.681,
 524.000,  -9.693,
 525.000, -23.713,
 526.000, -18.695,
 527.000, -18.449,
 528.000, -11.143,
 529.000, -14.820,
 530.000, -19.838,
 531.000, -15.657,
 532.000, -12.139,
 533.000,  -4.340,
 534.000,  -4.340,
 535.000, -10.187,
 536.000, -12.094,
 537.000, -39.410,
 538.000, -49.640,
 539.000, -43.792,
 540.000, -53.599,
 541.000, -34.521,
 542.000, -79.045,
 543.000, -79.045,
 544.000, -72.111,
 545.000, -82.777,
 546.000, -35.982,
 547.000, -35.982,
 548.000, -41.650,
 549.000, -44.003,
 550.000, -61.808,
 551.000, -65.804,
 552.000, -70.976,
 553.000, -52.532,
 554.000, -32.089,
 555.000, -47.775,
 556.000, -40.004,
 557.000, -46.769,
 558.000, -43.322,
 559.000, -54.061,
 560.000, -54.824,
 561.000, -45.812,
 562.000, -61.626,
 563.000, -31.204,
 564.000, -31.146,
 565.000, -42.609,
 566.000, -35.789,
 567.000, -57.775,
 568.000, -52.891,
 569.000, -66.274,
 570.000, -60.672,
 571.000, -51.079,
 572.000, -51.568,
 573.000, -27.527,
 574.000, -42.334,
 575.000, -37.577,
 576.000, -51.071,
 577.000, -68.593,
 578.000, -57.101,
 579.000, -61.586,
 580.000, -47.587,
 581.000, -44.077,
 582.000, -47.804,
 583.000, -46.082,
 584.000, -49.634,
 585.000, -36.645,
 586.000, -30.924,
 587.000, -25.058,
 588.000, -21.730,
 589.000, -19.337,
 590.000, -23.887,
 591.000, -20.118,
 592.000, -12.821,
 593.000, -14.147,
 594.000, -19.558,
 595.000, -27.828,
 596.000, -29.630,
 597.000, -28.304,
 598.000, -31.880,
 599.000, -41.230,
 600.000, -42.915,
 601.000, -35.023,
 602.000, -14.899,
 603.000,   4.839,
 604.000,   7.261,
 605.000,  -7.398,
 606.000, -15.002,
 607.000, -29.904,
 608.000, -27.918,
 609.000,   7.786,
 610.000,  15.391,
 611.000,  23.755,
 612.000, -15.784,
 613.000, -44.722,
 614.000, -34.130,
 615.000, -28.948,
 616.000,  10.591,
 617.000,  10.591,
 618.000,  -9.440,
 619.000, -21.534,
 620.000, -21.534,
 621.000, -42.831,
 622.000, -33.391,
 623.000, -32.514,
 624.000, -28.829,
 625.000,  -7.533,
 626.000, -36.410,
 627.000, -35.921,
 628.000, -42.215,
 629.000, -46.174,
 630.000, -17.298,
 631.000,  -2.219,
 632.000,  -0.209,
 633.000,   3.751,
 634.000,  -8.647,
 635.000, -33.758,
 636.000, -33.158,
 637.000, -20.425,
 638.000,  -8.027,
 639.000,  -8.449,
 640.000,  -8.449,
 641.000, -21.183,
 642.000, -15.016,
 643.000,   6.653,
 644.000,   6.653,
 645.000,  14.107,
 646.000,  10.401,
 647.000,   9.915,
 648.000,  11.746,
 649.000,   4.292,
 650.000,   1.830,
 651.000,   7.979,
 652.000,   6.149,
 653.000,   2.633,
 654.000,   4.863,
 655.000,  -1.286,
 656.000,   2.219,
 657.000,  15.525,
 658.000,  29.952,
 659.000,  29.952,
 660.000,  21.875,
 661.000,  12.084,
 662.000, -30.863,
 663.000, -30.863,
 664.000, -26.291,
 665.000, -26.291,
 666.000,  10.636,
 667.000,  10.636,
 668.000,  -0.483,
 669.000,  -0.483,
 670.000, -11.120,
 671.000, -16.360,
 672.000,  -5.240,
 673.000,  -5.240,
 674.000, -10.996,
 675.000, -16.835,
 676.000, -16.835,
 677.000, -21.399,
 678.000, -26.780,
 679.000, -25.665,
 680.000, -17.696,
 681.000, -13.132,
 682.000,   2.525,
 683.000,  12.490,
 684.000,  -3.436,
 685.000, -23.267,
 686.000, -27.789,
 687.000, -27.789,
 688.000, -12.942,
 689.000,  18.991,
 690.000,  18.991,
 691.000,  18.991,
 692.000,  13.175,
 693.000,  -1.645,
 694.000,  -1.645,
 695.000,  -1.645,
 696.000, -11.608,
 697.000, -14.102,
 698.000, -14.102,
 699.000, -14.102,
 700.000, -13.156,
 701.000,  -3.365,
 702.000,   9.876,
 703.000,  16.986,
 704.000,  24.931,
 705.000,  20.351,
 706.000,  -6.931,
 707.000, -17.797,
 708.000, -23.211,
 709.000, -25.842,
 710.000, -18.478,
 711.000, -26.265,
 712.000, -29.994,
 713.000, -27.363,
 714.000, -24.799,
 715.000, -13.256,
 716.000,  -4.112,
 717.000,  -4.112,
 718.000,   4.358,
 719.000,   4.073,
 720.000,   4.073,
 721.000,   4.073,
 722.000,  -0.285,
 723.000,  10.966,
 724.000,   9.923,
 725.000, -10.800,
 726.000, -10.800,
 727.000, -24.508,
 728.000, -23.465,
 729.000, -28.639,
 730.000, -29.088,
 731.000, -40.834,
 732.000, -61.084,
 733.000, -58.485,
 734.000, -64.513,
 735.000, -46.882,
 736.000, -18.048,
 737.000,  13.602,
 738.000,  20.079,
 739.000,  29.070,
 740.000,  18.943,
 741.000,  10.591,
 742.000,  -2.028,
 743.000, -14.162,
 744.000, -21.320,
 745.000, -21.320,
 746.000,  -8.700,
 747.000, -18.399,
 748.000, -13.499,
 749.000, -18.877,
 750.000, -17.987,
 751.000,  -9.722,
 752.000,  -5.922,
 753.000,  -7.446,
 754.000,  -8.336,
 755.000,   6.009,
 756.000,  17.094,
 757.000,  35.551,
 758.000,  35.551,
 759.000,  22.908,
 760.000,  20.697,
 761.000,  19.746,
 762.000,  17.456,
 763.000,  17.791,
 764.000,  17.778,
 765.000,   7.174,
 766.000,   1.384,
 767.000, -13.000,
 768.000, -26.420,
 769.000, -33.111,
 770.000, -25.031,
 771.000, -17.226,
 772.000, -14.881,
 773.000, -11.756,
 774.000, -12.134,
 775.000, -30.855,
 776.000, -84.441,
 777.000,-134.255,
 778.000,-173.990,
 779.000,-190.939,
 780.000,-175.408,
 781.000,-164.571,
 782.000,-119.379,
 783.000, -59.225,
 784.000, -12.443,
 785.000,  52.376,
 786.000,  47.297,
 787.000,  16.870,
 788.000,   1.371,
 789.000, -19.086,
 790.000, -12.921,
 791.000,  11.307,
 792.000,  28.372,
 793.000,  26.552,
 794.000,   7.005,
 795.000,  -5.304,
 796.000, -13.383,
 797.000, -13.383,
 798.000,  13.333,
 799.000,  44.357,
 800.000,  44.357,
 801.000,  44.357,
 802.000,  12.760,
 803.000, -18.264,
 804.000, -17.266,
 805.000,  -8.161,
 806.000,  27.709,
 807.000,  27.709,
 808.000,  19.669,
 809.000,  10.565,
 810.000,  -7.042,
 811.000,  -0.425,
 812.000,  12.094,
 813.000,  28.650,
 814.000,  28.650,
 815.000,   1.973,
 816.000, -24.083,
 817.000, -53.448,
 818.000, -53.100,
 819.000, -27.070,
 820.000,  -6.492,
 821.000,   6.318,
 822.000,   5.969,
 823.000,  -2.433,
 824.000,  -2.433,
 825.000,  -2.433,
 826.000,  -2.433,
 827.000,  33.216,
 828.000,  33.216,
 829.000,  13.972,
 830.000,  -4.316,
 831.000, -46.449,
 832.000, -55.075,
 833.000, -34.936,
 834.000, -16.648,
 835.000,  -7.731,
 836.000,  -7.345,
 837.000, -14.086,
 838.000, -16.624,
 839.000, -10.573,
 840.000,  10.269,
 841.000,  13.938,
 842.000,   7.372,
 843.000, -15.472,
 844.000, -26.566,
 845.000, -20.021,
 846.000, -11.460,
 847.000,   7.551,
 848.000,   6.043,
 849.000,   1.675,
 850.000,   2.219,
 851.000,   0.000,
 852.000,   0.436,
 853.000,   1.334,
 854.000,   1.593,
 855.000,   1.593,
 856.000,   1.157,
 857.000,   3.125,
 858.000,  14.788,
 859.000,  12.623,
 860.000,  12.623,
 861.000,  12.345,
 862.000,  34.122,
 863.000,  52.083,
 864.000,  65.403,
 865.000,  80.962,
 866.000,  45.329,
 867.000,  26.912,
 868.000,  13.592,
 869.000,  -4.556,
 870.000,  -2.623,
 871.000,  -0.127,
 872.000,  -0.127,
 873.000,  -0.127,
 874.000,  -0.127,
 875.000,  -6.204,
 876.000, -10.573,
 877.000, -17.688,
 878.000, -14.973,
 879.000,  -1.099,
 880.000,  35.557,
 881.000,  42.672,
 882.000,  32.699,
 883.000,  18.383,
 884.000, -13.904,
 885.000, -20.390,
 886.000, -13.132,
 887.000,  -6.487,
 888.000,   2.134,
 889.000,  20.142,
 890.000,  22.002,
 891.000,  21.951,
 892.000, -15.689,
 893.000, -45.657,
 894.000, -65.680,
 895.000, -65.738,
 896.000, -43.496,
 897.000, -21.006,
 898.000,  -7.351,
 899.000,  -7.242,
 900.000,  -0.465,
 901.000,   1.844,
 902.000,   6.352,
 903.000,  -7.097,
 904.000, -13.967,
 905.000, -17.121,
 906.000, -17.121,
 907.000,  -9.395,
 908.000, -20.940,
 909.000, -35.369,
 910.000, -41.835,
 911.000, -35.385,
 912.000, -16.970,
 913.000,  -7.533,
 914.000, -10.195,
 915.000, -10.922,
 916.000, -10.922,
 917.000, -12.871,
 918.000,  -3.743,
 919.000,  -3.743,
 920.000,   4.213,
 921.000,   7.955,
 922.000,  -6.500,
 923.000, -13.285,
 924.000, -23.644,
 925.000, -46.961,
 926.000, -36.072,
 927.000, -27.678,
 928.000, -31.233,
 929.000, -16.880,
 930.000, -14.067,
 931.000, -15.676,
 932.000,  -8.389,
 933.000,   0.124,
 934.000, -14.667,
 935.000, -34.011,
 936.000, -40.794,
 937.000, -40.342,
 938.000, -17.234,
 939.000,   2.110,
 940.000,   7.565,
 941.000,  -2.845,
 942.000, -26.354,
 943.000, -26.354,
 944.000, -27.292,
 945.000, -16.883,
 946.000, -10.599,
 947.000, -11.595,
 948.000,  -9.878,
 949.000,  -9.878,
 950.000,  -6.268,
 951.000,  -5.272,
 952.000,  -3.666,
 953.000,  -3.666,
 954.000,   2.385,
 955.000,  -1.793,
 956.000, -17.303,
 957.000, -20.744,
 958.000, -30.802,
 959.000, -25.987,
 960.000,  -0.243,
 961.000,   3.199,
 962.000,   7.253,
 963.000,   6.867,
 964.000,  -8.597,
 965.000,  -5.489,
 966.000,   3.309,
 967.000,   3.059,
 968.000,   5.903,
 969.000, -11.622,
 970.000, -14.416,
 971.000, -23.412,
 972.000, -23.412,
 973.000,  -8.996,
 974.000,  -2.631,
 975.000,   6.365,
 976.000,   6.365,
 977.000,   6.365,
 978.000,  -8.692,
 979.000,  -8.127,
 980.000,  -8.127,
 981.000,  -8.127,
 982.000,   0.565,
 983.000,   0.578,
 984.000,  -0.700,
 985.000,  -3.148,
 986.000,  -3.148,
 987.000,  -3.727,
 988.000,  -6.556,
 989.000,  -4.107,
 990.000,  -3.117,
 991.000,  -3.117,
 992.000,  10.037,
 993.000,  12.401,
 994.000,  11.410,
 995.000, -13.819,
 996.000, -22.865,
 997.000, -24.104,
 998.000, -25.129,
 999.000,  -3.312,
1000.000, -11.386,
1001.000,  -5.565,
1002.000,  -4.540,
1003.000,  -1.426,
1004.000,   6.648,
1005.000,  -0.298,
1006.000,  -0.298,
1007.000,  -2.710,
1008.000,   0.975,
1009.000,  -0.840,
1010.000,  -0.840,
1011.000,   2.850,
1012.000, -10.343,
1013.000,  -4.530,
1014.000,  -4.530,
1015.000,   4.760,
1016.000,  13.283,
1017.000,   6.199,
1018.000,  -9.049,
1019.000, -25.884,
1020.000, -25.155,
1021.000, -32.429,
1022.000, -16.613,
1023.000,  -8.587,
1024.000,  -1.218,
1025.000,   9.141,
1026.000,  10.385,
1027.000,   6.521,
1028.000,  -0.592,
1029.000,  -0.180,
1030.000,  -2.913,
1031.000,  -0.837,
1032.000, -14.965,
1033.000, -26.133,
1034.000, -19.416,
1035.000, -20.536,
1036.000,  -6.408,
1037.000,   4.347,
1038.000,  -6.080,
1039.000, -13.951,
1040.000, -29.352,
1041.000, -25.816,
1042.000, -15.895,
1043.000,  -9.162,
1044.000,  -0.515,
1045.000,  -6.880,
1046.000, -12.168,
1047.000,  -9.582,
1048.000, -19.577,
1049.000, -18.991,
1050.000, -25.285,
1051.000, -21.912,
1052.000,  -5.164,
1053.000,   4.229,
1054.000,  10.523,
1055.000,   6.756,
1056.000,   6.946,
1057.000,  -2.242,
1058.000,  -2.190,
1059.000,  -6.630,
1060.000,  -6.820,
1061.000,  -4.781,
1062.000, -13.278,
1063.000,  -8.444,
1064.000,  -7.784,
1065.000,  -0.795,
1066.000,   7.649,
1067.000,  24.854,
1068.000,  28.047,
1069.000,  19.247,
1070.000,  19.247,
1071.000,  -4.894,
1072.000, -26.864,
1073.000, -25.052,
1074.000, -25.052,
1075.000, -37.751,
1076.000, -19.635,
1077.000, -19.635,
1078.000, -19.635,
1079.000,  12.290,
1080.000,  12.290,
1081.000,  12.290,
1082.000,   4.754,
1083.000, -21.391,
1084.000, -21.391,
1085.000, -23.740,
1086.000, -14.865,
1087.000,  -1.009,
1088.000,  -3.975,
1089.000,  -1.627,
1090.000,  -6.939,
1091.000,  -6.939,
1092.000, -18.528,
1093.000, -18.528,
1094.000, -14.556,
1095.000, -14.556,
1096.000,   5.922,
1097.000,   5.922,
1098.000,  -8.803,
1099.000, -26.835,
1100.000, -27.881,
1101.000, -27.881,
1102.000, -13.156,
1103.000,   1.373,
1104.000,  -3.502,
1105.000,  -3.502,
1106.000,   4.168,
1107.000,  11.249,
1108.000,  11.249,
1109.000,  11.249,
1110.000,   3.579,
1111.000,   0.000,
1112.000, -15.546,
1113.000, -15.546,
1114.000, -13.859,
1115.000, -14.566,
1116.000, -10.208,
1117.000, -10.208,
1118.000, -14.263,
1119.000, -13.555,
1120.000,   6.157,
1121.000,   6.157,
1122.000,   8.523,
1123.000,   8.523,
1124.000,   0.000,
1125.000,  -5.174,
1126.000,  -5.174,
1127.000,   1.160,
1128.000,   1.160,
1129.000,   6.334,
1130.000,  -6.957,
1131.000, -28.515,
1132.000, -51.050,
1133.000, -51.050,
1134.000, -37.759,
1135.000, -22.535,
1136.000,  11.178,
1137.000,  17.939,
1138.000,  17.939,
1139.000,  27.752,
1140.000,  27.781,
1141.000,  21.019,
1142.000,  21.019,
1143.000,  34.785,
1144.000,  23.578,
1145.000,   2.084,
1146.000,   2.084,
1147.000, -28.753,
1148.000, -19.897,
1149.000,  36.352,
1150.000,  36.352,
1151.000,  43.610,
1152.000,  34.756,
1153.000, -10.185,
1154.000, -10.185,
1155.000, -10.185,
1156.000,  -6.128,
1157.000,  11.283,
1158.000,  11.283,
1159.000,  -1.278,
1160.000,  -5.338,
1161.000, -17.517,
1162.000, -24.302,
1163.000, -11.740,
1164.000,  11.249,
1165.000,  16.204,
1166.000,  22.989,
1167.000,  17.210,
1168.000,  -5.779,
1169.000,  -5.779,
1170.000, -12.224,
1171.000, -11.571,
1172.000, -16.320,
1173.000, -22.102,
1174.000, -18.737,
1175.000, -13.610,
1176.000, -13.605,
1177.000, -15.380,
1178.000, -12.300,
1179.000, -12.300,
1180.000,  -7.557,
1181.000, -15.459,
1182.000, -19.632,
1183.000, -19.632,
1184.000, -19.632,
1185.000,  -4.173,
1186.000,  -9.152,
1187.000,  -9.152,
1188.000, -16.463,
1189.000, -14.191,
1190.000,  -7.134,
1191.000, -13.109,
1192.000,  -5.708,
1193.000,  -7.633,
1194.000,  -3.880,
1195.000,  13.352,
1196.000,  13.262,
1197.000,   7.327,
1198.000,  -0.848,
1199.000, -12.105,
1200.000, -12.105,
1201.000, -19.469,
1202.000, -14.419,
1203.000, -14.419,
1204.000, -17.068,
1205.000, -14.165,
1206.000, -11.067,
1207.000, -16.489,
1208.000, -14.899,
1209.000, -10.562,
1210.000, -19.683,
1211.000, -20.002,
1212.000, -17.195,
1213.000,  -8.748,
1214.000,  -1.767,
1215.000,   3.975,
1216.000,   2.227,
1217.000, -10.679,
1218.000, -18.452,
1219.000, -15.840,
1220.000, -16.767,
1221.000,  -6.284,
1222.000,   1.997,
1223.000,  -6.920,
1224.000,  -4.255,
1225.000,  -4.567,
1226.000,  -4.567,
1227.000,   1.738,
1228.000,   0.000,
1229.000,  -8.463,
1230.000,  -8.463,
1231.000,  -3.426,
1232.000,   5.135,
1233.000,  30.900,
1234.000,  30.900,
1235.000,  39.569,
1236.000,  29.252,
1237.000,  15.578,
1238.000,  21.119,
1239.000,  13.048,
1240.000,  29.804,
1241.000,  41.425,
1242.000,  46.425,
1243.000,  47.822,
1244.000,  32.823,
