Derived constituent file for segment 317

JDAY,     %DO,  TDG(%),
   106.450,   97.0583,  104.8147,
   106.500,   96.9149,  104.7346,
   106.550,   96.8846,  104.6069,
   106.600,   96.8471,  104.5666,
   106.650,   96.8612,  104.5237,
   106.700,   96.7473,  104.3959,
   106.750,   96.3845,  104.4217,
   106.800,   96.1233,  104.4881,
   106.850,   95.7689,  104.4826,
   106.900,   95.4307,  104.4701,
   106.950,   95.2085,  104.4547,
   107.000,   95.1126,  104.4350,
   107.050,   95.0354,  104.4326,
   107.100,   95.0118,  104.4462,
   107.150,   94.9953,  104.4237,
   107.200,   95.0255,  104.4047,
   107.250,   95.0545,  104.3597,
   107.300,   95.0775,  104.3494,
   107.350,   95.0829,  104.3325,
   107.400,   95.1347,  104.4343,
   107.450,   95.1912,  104.3796,
   107.500,   95.2637,  104.3488,
   107.550,   95.3290,  104.3491,
   107.600,   95.4128,  104.3391,
   107.650,   95.4673,  104.3419,
   107.700,   95.4706,  104.4104,
   107.750,   95.4532,  104.3981,
   107.800,   95.5730,  104.4254,
   107.850,   95.5524,  104.3853,
   107.900,   95.5339,  104.4019,
   107.950,   95.5792,  104.4368,
   108.000,   95.6257,  104.4606,
   108.050,   95.6065,  104.4457,
   108.100,   95.6357,  104.4407,
   108.150,   95.7241,  104.4300,
   108.200,   95.7479,  104.3991,
   108.250,   95.7082,  104.3871,
   108.300,   95.6693,  104.3858,
   108.350,   95.6538,  104.4042,
   108.400,   95.6459,  104.4164,
   108.450,   95.6631,  104.3733,
   108.500,   95.6776,  104.4542,
   108.550,   95.6982,  104.4502,
   108.600,   95.7368,  104.4545,
   108.650,   95.7927,  104.4545,
   108.700,   95.8337,  104.3445,
   108.750,   95.9417,  104.5131,
   108.800,   96.0736,  104.4679,
   108.850,   96.1804,  104.4761,
   108.900,   96.2139,  104.4876,
   108.950,   96.2767,  104.4117,
   109.000,   96.4183,  104.4227,
   109.050,   96.4696,  104.4116,
   109.100,   96.6081,  104.3728,
   109.150,   96.6819,  104.3652,
   109.200,   96.6989,  104.3357,
   109.250,   96.8193,  104.3001,
   109.300,   96.7244,  104.2916,
   109.350,   96.6800,  104.3621,
   109.400,   96.6877,  104.3691,
   109.450,   96.7332,  104.3581,
   109.500,   96.8254,  104.2202,
   109.550,   96.8645,  104.2276,
   109.600,   96.8918,  104.2287,
   109.650,   96.8655,  104.2502,
   109.700,   96.8300,  104.3577,
   109.750,   96.8052,  104.3278,
   109.800,   96.7055,  104.3152,
   109.850,   96.5987,  104.3988,
   109.900,   96.5308,  104.3413,
   109.950,   96.5303,  104.3101,
   110.000,   96.4177,  104.3450,
   110.050,   96.5321,  104.3464,
   110.100,   96.5650,  104.3835,
   110.150,   96.7275,  104.3684,
   110.200,   96.8105,  104.3236,
   110.250,   96.8973,  104.3050,
   110.300,   96.8745,  104.2765,
   110.350,   96.8783,  104.3204,
   110.400,   96.9757,  104.3214,
   110.450,   97.0438,  104.3173,
   110.500,   97.1799,  104.3021,
   110.550,   97.2683,  104.2499,
   110.600,   97.3863,  104.2654,
   110.650,   97.5711,  104.3361,
   110.700,   97.7571,  104.2822,
   110.750,   97.7539,  104.2851,
   110.800,   97.8215,  104.2779,
   110.850,   97.8574,  104.3150,
   110.900,   97.7744,  104.3326,
   110.950,   97.7476,  104.2900,
   111.000,   97.8195,  104.2799,
   111.050,   97.8200,  104.3845,
   111.100,   97.9013,  104.3464,
   111.150,   97.9827,  104.3418,
   111.200,   98.0847,  104.2812,
   111.250,   98.3262,  104.3057,
   111.300,   98.2019,  104.2881,
   111.350,   98.0194,  104.3480,
   111.400,   97.9562,  104.3018,
   111.450,   97.8859,  104.3598,
   111.500,   97.8377,  104.3212,
   111.550,   97.8802,  104.3230,
   111.600,   97.9033,  104.3700,
   111.650,   97.8941,  104.3588,
   111.700,   97.9414,  104.3441,
   111.750,   97.9412,  104.4364,
   111.800,   97.8981,  104.4054,
   111.850,   97.8924,  104.4323,
   111.900,   97.8353,  104.4334,
   111.950,   97.8387,  104.3800,
   112.000,   97.8666,  104.3930,
   112.050,   97.8972,  104.3673,
   112.100,   97.8476,  104.3576,
   112.150,   97.8788,  104.3633,
   112.200,   98.0630,  104.3881,
   112.250,   97.9360,  104.4409,
   112.300,   97.9118,  104.4105,
   112.350,   97.9330,  104.4469,
   112.400,   97.9418,  104.4574,
   112.450,   97.9536,  104.5050,
   112.500,   97.9892,  104.4866,
   112.550,   98.0393,  104.5788,
   112.600,   98.0753,  104.4934,
   112.650,   98.1151,  104.5164,
   112.700,   98.1336,  104.5680,
   112.750,   98.1487,  104.5571,
   112.800,   98.1692,  104.6403,
   112.850,   98.2070,  104.7455,
   112.900,   98.2415,  104.7249,
   112.950,   98.2254,  104.7308,
   113.000,   98.3475,  104.8206,
   113.050,   98.2570,  104.7769,
   113.100,   98.3873,  104.8389,
   113.150,   98.4684,  104.8602,
   113.200,   98.5069,  104.8483,
   113.250,   98.6856,  104.8399,
   113.300,   98.6095,  104.8565,
   113.350,   98.5662,  104.8720,
   113.400,   98.5852,  104.9260,
   113.450,   98.5266,  104.8806,
   113.500,   98.6361,  104.8966,
   113.550,   98.8546,  105.0174,
   113.600,   98.9626,  105.0094,
   113.650,   99.0647,  105.1001,
   113.700,   99.0973,  105.0910,
   113.750,   99.1689,  105.1336,
   113.800,   99.3152,  105.1781,
   113.850,   99.2152,  105.2538,
   113.900,   99.0681,  105.2520,
   113.950,   99.0337,  105.3547,
   114.000,   99.0202,  105.3821,
   114.050,   99.0433,  105.3904,
   114.100,   98.9532,  105.4096,
   114.150,   99.0321,  105.4663,
   114.200,   98.9723,  105.4733,
   114.250,   99.0618,  105.4777,
   114.300,   99.0384,  105.5132,
   114.350,   99.0405,  105.5673,
   114.400,   98.9477,  105.7065,
   114.450,   98.8804,  105.7678,
   114.500,   98.7656,  105.7362,
   114.550,   99.1535,  105.8917,
   114.600,   99.2515,  105.9963,
   114.650,   99.3135,  106.0457,
   114.700,   99.3256,  106.0873,
   114.750,   99.4037,  106.2200,
   114.800,   99.5439,  106.4757,
   114.850,   99.6264,  106.5746,
   114.900,   99.5024,  106.7143,
   114.950,   99.4040,  106.6139,
   115.000,   99.3118,  106.6740,
   115.050,   99.3884,  106.6783,
   115.100,   99.4240,  106.7065,
   115.150,   99.4369,  106.7570,
   115.200,   99.5839,  106.8486,
   115.250,   99.4900,  106.8194,
   115.300,   99.4970,  106.8318,
   115.350,   99.5938,  106.8243,
   115.400,   99.8158,  106.8543,
   115.450,  100.0296,  106.8885,
   115.500,  100.2618,  106.9827,
   115.550,  100.5204,  107.0666,
   115.600,  100.6906,  107.1226,
   115.650,  100.8605,  107.1989,
   115.700,  100.6686,  107.2353,
   115.750,  100.6709,  107.3093,
   115.800,  100.6659,  107.3265,
   115.850,  100.6686,  107.3983,
   115.900,  100.4716,  107.4162,
   115.950,  100.3564,  107.3694,
   116.000,  100.4414,  107.3174,
   116.050,  100.1963,  107.2561,
   116.100,   99.9152,  107.1736,
   116.150,   99.9044,  107.2084,
   116.200,   99.9604,  107.3081,
   116.250,   99.7808,  107.3304,
   116.300,   99.6048,  107.3253,
   116.350,   99.5280,  107.4322,
   116.400,   99.6018,  107.5065,
   116.450,   99.5830,  107.5442,
   116.500,   99.6514,  107.6044,
   116.550,   99.6409,  107.5764,
   116.600,   99.7139,  107.6212,
   116.650,   99.6936,  107.6347,
   116.700,   99.7400,  107.6616,
   116.750,   99.8297,  107.7513,
   116.800,   99.8980,  107.9051,
   116.850,   99.8865,  108.0109,
   116.900,   99.7771,  107.9784,
   116.950,   99.7022,  107.7418,
   117.000,   99.7033,  107.7410,
   117.050,   99.8984,  107.8457,
   117.100,   99.9316,  108.0044,
   117.150,   99.9450,  108.0572,
   117.200,   99.9110,  108.0222,
   117.250,   99.9586,  108.0289,
   117.300,   99.9305,  107.9222,
   117.350,  100.0830,  107.9886,
   117.400,  100.1942,  108.0289,
   117.450,  100.1543,  107.9872,
   117.500,  100.2869,  107.8967,
   117.550,  100.4293,  107.9664,
   117.600,  100.5147,  107.9992,
   117.650,  100.4582,  107.9808,
   117.700,  100.5492,  108.0982,
   117.750,  100.6753,  108.2070,
   117.800,  100.7222,  108.3407,
   117.850,  100.6214,  108.4849,
   117.900,  100.4425,  108.4900,
   117.950,  100.1886,  108.3540,
   118.000,  100.1973,  108.4726,
   118.050,  100.0906,  108.4836,
   118.100,  100.0997,  108.4823,
   118.150,  100.1477,  108.5283,
   118.200,  100.3208,  108.5836,
   118.250,  100.3133,  108.6856,
   118.300,  100.0580,  108.6837,
   118.350,   99.9469,  108.6832,
   118.400,   99.8806,  108.7024,
   118.450,   99.8747,  108.6372,
   118.500,   99.8180,  108.6378,
   118.550,  100.0368,  108.8286,
   118.600,  100.0725,  108.8783,
   118.650,   99.9557,  108.8106,
   118.700,   99.7737,  108.7417,
   118.750,   99.8015,  108.8835,
   118.800,   99.9644,  109.1405,
   118.850,   99.8141,  109.0761,
   118.900,   99.6795,  109.0432,
   118.950,   99.6342,  108.9457,
   119.000,   99.6472,  108.8735,
   119.050,   99.6904,  108.8899,
   119.100,   99.6619,  108.8930,
   119.150,   99.8429,  109.0407,
   119.200,  100.1380,  109.2882,
   119.250,  100.0050,  109.1808,
   119.300,   99.8692,  109.1407,
   119.350,   99.8055,  109.1295,
   119.400,   99.7757,  109.1042,
   119.450,   99.7224,  109.0365,
   119.500,   99.6883,  109.0863,
   119.550,   99.8158,  109.2244,
   119.600,   99.9470,  109.3123,
   119.650,   99.9871,  109.3507,
   119.700,  100.0448,  109.3869,
   119.750,  100.0885,  109.4393,
   119.800,  100.0840,  109.5044,
   119.850,  100.0293,  109.5652,
   119.900,   99.9581,  109.5227,
   119.950,   99.9239,  109.4583,
   120.000,   99.9728,  109.4523,
   120.050,   99.8143,  109.3567,
   120.100,   99.8899,  109.4485,
   120.150,   99.9409,  109.5334,
   120.200,  100.0387,  109.6273,
   120.250,  100.1294,  109.7271,
   120.300,  100.0668,  109.7245,
   120.350,  100.1046,  109.7909,
   120.400,  100.1269,  109.8979,
   120.450,  100.1051,  109.8188,
   120.500,   99.9878,  109.6421,
   120.550,  100.0297,  109.6402,
   120.600,   99.9207,  109.5064,
   120.650,   99.8646,  109.4666,
   120.700,   99.9216,  109.5331,
   120.750,  100.0343,  109.6281,
   120.800,  100.0730,  109.8010,
   120.850,  100.0010,  109.7912,
   120.900,   99.9358,  109.7089,
   120.950,   99.9854,  109.6637,
   121.000,   99.9691,  109.6165,
   121.050,   99.8294,  109.4458,
   121.100,  100.0142,  109.5075,
   121.150,  100.1767,  109.5996,
   121.200,  100.3140,  109.6566,
   121.250,  100.4218,  109.7179,
   121.300,  100.5342,  109.8056,
   121.350,  100.5015,  109.7867,
   121.400,  100.4673,  109.8091,
   121.450,  100.5732,  109.6871,
   121.500,  100.8260,  109.7139,
   121.550,  100.9278,  109.5764,
   121.600,  101.2244,  109.5395,
   121.650,  101.4014,  109.5607,
   121.700,  101.4736,  109.5595,
   121.750,  101.5446,  109.5608,
   121.800,  101.5946,  109.6547,
   121.850,  101.5023,  109.6966,
   121.900,  101.4230,  109.6838,
   121.950,  101.3499,  109.5727,
   122.000,  101.3551,  109.5529,
   122.050,  101.4177,  109.4821,
   122.100,  101.5686,  109.4835,
   122.150,  101.6908,  109.4804,
   122.200,  101.8492,  109.4797,
   122.250,  101.9451,  109.4619,
   122.300,  101.8118,  109.4188,
   122.350,  101.7383,  109.4108,
   122.400,  101.8134,  109.4047,
   122.450,  101.9543,  109.1870,
   122.500,  102.1836,  109.0082,
   122.550,  102.2989,  108.9156,
   122.600,  102.3542,  109.0370,
   122.650,  102.3153,  109.1077,
   122.700,  102.2664,  109.0988,
   122.750,  102.3379,  109.0794,
   122.800,  102.3617,  108.9364,
   122.850,  102.2496,  108.9944,
   122.900,  102.1118,  109.0645,
   122.950,  101.8924,  109.0416,
   123.000,  101.8717,  109.0543,
   123.050,  101.6844,  109.1452,
   123.100,  101.5649,  109.2474,
   123.150,  101.5307,  109.3948,
   123.200,  101.5924,  109.4554,
   123.250,  101.7814,  109.5583,
   123.300,  101.7474,  109.5314,
   123.350,  101.6691,  109.6030,
   123.400,  101.7124,  109.5891,
   123.450,  101.8949,  109.5147,
   123.500,  101.9775,  109.3021,
   123.550,  102.1860,  109.2295,
   123.600,  102.3237,  109.2251,
   123.650,  102.2848,  109.1899,
   123.700,  102.1959,  109.1440,
   123.750,  102.0737,  109.1980,
   123.800,  102.1470,  109.3320,
   123.850,  102.0968,  109.4483,
   123.900,  101.9162,  109.5465,
   123.950,  101.7620,  109.6007,
   124.000,  101.5451,  109.5091,
   124.050,  101.6367,  109.5206,
   124.100,  101.6962,  109.5319,
   124.150,  101.8309,  109.5609,
   124.200,  101.9988,  109.5882,
   124.250,  102.0511,  109.6009,
   124.300,  101.9187,  109.6178,
   124.350,  101.8952,  109.6126,
   124.400,  101.8901,  109.5781,
   124.450,  101.8966,  109.5259,
   124.500,  101.9559,  109.5370,
   124.550,  102.0712,  109.5182,
   124.600,  102.1489,  109.5168,
   124.650,  102.1790,  109.5709,
   124.700,  102.1928,  109.5596,
   124.750,  102.1850,  109.5863,
   124.800,  102.2018,  109.5897,
   124.850,  102.2351,  109.6321,
   124.900,  102.1594,  109.6169,
   124.950,  102.1236,  109.6303,
   125.000,  102.0730,  109.6749,
   125.050,  101.9092,  109.6431,
   125.100,  102.0213,  109.6681,
   125.150,  102.0807,  109.6620,
   125.200,  102.1607,  109.6238,
   125.250,  102.5811,  109.5038,
   125.300,  102.5498,  109.5251,
   125.350,  102.4567,  109.5052,
   125.400,  102.5182,  109.4299,
   125.450,  102.6824,  109.2680,
   125.500,  102.8006,  109.0958,
   125.550,  103.3135,  108.8732,
   125.600,  103.1883,  108.9015,
   125.650,  103.3480,  108.8473,
   125.700,  103.3313,  108.8582,
   125.750,  103.1672,  108.9917,
   125.800,  103.0773,  109.1173,
   125.850,  102.9772,  109.2184,
   125.900,  102.8926,  109.2432,
   125.950,  102.7103,  109.2050,
   126.000,  102.7270,  109.1777,
   126.050,  102.7992,  109.1625,
   126.100,  102.7620,  109.2378,
   126.150,  102.7920,  109.2737,
   126.200,  102.8585,  109.2903,
   126.250,  102.8995,  109.3604,
   126.300,  102.8748,  109.4598,
   126.350,  102.9087,  109.4423,
   126.400,  102.9315,  109.2985,
   126.450,  103.0488,  109.2211,
   126.500,  103.1674,  109.1656,
   126.550,  103.2824,  109.0669,
   126.600,  103.3965,  109.0647,
   126.650,  103.4151,  109.1060,
   126.700,  103.4030,  109.1342,
   126.750,  103.4995,  109.1193,
   126.800,  103.4973,  109.1640,
   126.850,  103.4873,  109.1741,
   126.900,  103.3726,  109.2987,
   126.950,  103.4002,  109.3940,
   127.000,  103.4355,  109.3738,
   127.050,  103.3202,  109.3625,
   127.100,  103.5569,  109.2294,
   127.150,  103.6477,  109.1521,
   127.200,  103.6406,  108.9774,
   127.250,  103.7140,  108.9249,
   127.300,  103.7540,  108.8746,
   127.350,  103.7260,  108.8445,
   127.400,  103.7137,  108.8691,
   127.450,  103.8191,  108.8709,
   127.500,  103.8242,  108.8665,
   127.550,  103.7626,  108.9491,
   127.600,  103.6221,  109.1050,
   127.650,  103.6874,  109.0938,
   127.700,  103.8044,  109.0740,
   127.750,  103.6216,  109.3344,
   127.800,  103.8392,  109.2868,
   127.850,  103.8118,  109.3709,
   127.900,  103.6551,  109.4764,
   127.950,  103.6215,  109.4413,
   128.000,  103.5263,  109.4059,
   128.050,  103.4878,  109.4009,
   128.100,  103.4871,  109.3568,
   128.150,  103.6349,  109.2940,
   128.200,  103.7433,  109.2224,
   128.250,  103.8317,  109.1814,
   128.300,  104.0520,  109.0714,
   128.350,  104.1590,  109.0602,
   128.400,  104.0726,  109.1669,
   128.450,  104.0210,  109.2642,
   128.500,  104.0511,  109.2640,
   128.550,  104.2010,  109.2260,
   128.600,  104.0576,  109.3567,
   128.650,  104.2104,  109.2985,
   128.700,  104.4291,  109.2948,
   128.750,  104.2746,  109.4657,
   128.800,  104.3387,  109.4147,
   128.850,  104.4650,  109.4539,
   128.900,  104.3660,  109.5057,
   128.950,  104.2407,  109.5409,
   129.000,  104.1888,  109.5964,
   129.050,  104.0407,  109.6889,
   129.100,  104.3421,  109.6356,
   129.150,  104.5677,  109.5554,
   129.200,  104.6785,  109.5712,
   129.250,  104.7877,  109.5810,
   129.300,  104.6513,  109.7039,
   129.350,  104.6479,  109.7492,
   129.400,  104.6571,  109.8467,
   129.450,  104.6182,  109.8935,
   129.500,  104.6530,  109.9830,
   129.550,  104.6145,  109.9975,
   129.600,  104.6695,  110.0694,
   129.650,  104.8824,  110.1108,
   129.700,  105.0032,  110.1521,
   129.750,  105.0866,  110.2295,
   129.800,  105.1437,  110.2793,
   129.850,  105.1919,  110.4033,
   129.900,  105.1006,  110.4271,
   129.950,  105.1483,  110.4659,
   130.000,  104.9291,  110.4534,
   130.050,  105.0760,  110.4222,
   130.100,  105.2392,  110.5597,
   130.150,  105.2988,  110.6058,
   130.200,  105.3932,  110.5132,
   130.250,  105.3572,  110.5251,
   130.300,  105.3418,  110.6456,
   130.350,  105.4484,  110.6255,
   130.400,  105.4210,  110.5956,
   130.450,  105.4653,  110.6593,
   130.500,  105.5355,  110.6519,
   130.550,  105.5879,  110.5547,
   130.600,  105.6788,  110.5599,
   130.650,  105.7323,  110.6239,
   130.700,  107.0824,  111.8662,
   130.750,  108.3494,  113.1142,
   130.800,  107.9133,  112.6835,
   130.850,  105.8492,  110.7073,
   130.900,  105.7623,  110.6914,
   130.950,  105.7207,  110.6991,
   131.000,  105.6685,  110.7165,
   131.050,  105.7909,  110.7527,
   131.100,  106.1464,  111.1049,
   131.150,  108.3768,  112.9436,
   131.200,  106.6237,  111.1383,
   131.250,  106.0702,  110.4840,
   131.300,  106.1854,  110.3275,
   131.350,  106.2896,  110.1506,
   131.400,  106.4170,  109.9915,
   131.450,  106.4999,  109.8240,
   131.500,  106.5889,  109.7030,
   131.550,  106.6220,  109.6800,
   131.600,  106.6042,  109.6915,
   131.650,  106.6086,  109.7942,
   131.700,  106.5924,  109.8371,
   131.750,  106.6010,  109.9046,
   131.800,  106.6537,  110.0857,
   131.850,  106.6969,  110.3184,
   131.900,  106.6418,  110.3399,
   131.950,  106.5673,  110.4940,
   132.000,  106.2785,  110.7265,
   132.050,  106.4335,  110.6618,
   132.100,  106.5405,  110.4905,
   132.150,  106.7617,  110.4034,
   132.200,  107.0606,  110.1998,
   132.250,  107.2346,  110.0206,
   132.300,  107.0958,  110.0375,
   132.350,  107.0263,  110.0359,
   132.400,  106.9473,  110.0029,
   132.450,  106.8998,  109.9219,
   132.500,  106.9075,  109.8339,
   132.550,  106.9317,  109.8727,
   132.600,  106.9621,  109.8415,
   132.650,  106.9936,  109.8603,
   132.700,  107.0120,  109.9098,
   132.750,  107.0255,  109.8840,
   132.800,  107.0343,  109.9175,
   132.850,  107.0103,  109.9711,
   132.900,  107.0081,  110.0070,
   132.950,  106.9583,  109.9199,
   133.000,  106.9195,  109.8959,
   133.050,  111.1904,  113.8513,
   133.100,  112.5475,  114.9747,
   133.150,  112.7558,  115.0173,
   133.200,  112.6453,  114.6796,
   133.250,  109.7836,  111.9782,
   133.300,  109.6654,  111.9775,
   133.350,  109.6987,  111.9846,
   133.400,  109.5892,  111.9715,
   133.450,  109.5870,  112.0381,
   133.500,  109.6576,  112.0064,
   133.550,  109.6365,  112.0091,
   133.600,  109.5727,  111.9298,
   133.650,  109.6241,  111.8974,
   133.700,  109.6983,  111.9084,
   133.750,  109.8117,  111.9990,
   133.800,  109.8978,  111.9931,
   133.850,  109.9371,  111.9950,
   133.900,  109.9174,  111.9842,
   133.950,  109.8256,  111.8822,
   134.000,  109.8564,  112.0266,
   134.050,  114.0250,  115.9739,
   134.100,  114.5684,  116.3980,
   134.150,  114.3829,  116.2032,
   134.200,  114.2401,  116.1072,
   134.250,  114.2257,  116.2029,
   134.300,  114.2633,  116.2007,
   134.350,  113.1991,  115.1620,
   134.400,  114.1500,  116.1143,
   134.450,  114.1750,  116.1917,
   134.500,  114.2189,  116.3247,
   134.550,  114.2582,  116.4002,
   134.600,  114.2737,  116.5080,
   134.650,  114.2083,  116.5250,
   134.700,  113.7902,  116.1739,
   134.750,  113.6266,  116.1011,
   134.800,  114.2640,  116.7182,
   134.850,  112.4234,  114.8078,
   134.900,  109.9002,  112.0001,
   134.950,  109.8636,  111.8640,
   135.000,  110.0060,  112.0707,
   135.050,  112.3015,  114.0020,
   135.100,  111.0882,  112.6770,
   135.150,  110.4505,  111.7249,
   135.200,  110.1388,  111.2626,
   135.250,  110.2357,  111.3950,
   135.300,  109.8685,  110.9996,
   135.350,  109.5063,  110.6822,
   135.400,  109.5076,  110.6942,
   135.450,  109.6408,  111.2375,
   135.500,  109.7170,  111.3792,
   135.550,  109.8491,  111.6729,
   135.600,  109.9200,  111.7557,
   135.650,  109.9284,  111.7183,
   135.700,  109.9295,  111.6869,
   135.750,  109.8954,  111.6700,
   135.800,  109.8462,  111.5284,
   135.850,  109.8475,  111.4255,
   135.900,  109.8889,  111.4501,
   135.950,  109.6611,  111.2108,
   136.000,  108.6273,  110.5018,
   136.050,  108.8405,  110.7190,
   136.100,  108.9195,  110.8345,
   136.150,  108.7271,  110.4664,
   136.200,  108.4940,  110.1123,
   136.250,  108.2680,  109.8223,
   136.300,  108.1616,  109.6629,
   136.350,  108.2031,  109.7413,
   136.400,  107.7100,  109.3303,
   136.450,  107.1056,  108.7353,
   136.500,  107.2495,  108.8591,
   136.550,  107.4395,  109.0147,
   136.600,  107.5581,  109.3596,
   136.650,  107.6521,  109.4442,
   136.700,  107.7379,  109.4567,
   136.750,  107.7995,  109.4650,
   136.800,  107.7758,  109.5689,
   136.850,  107.7418,  109.6507,
   136.900,  107.6840,  109.7393,
   136.950,  107.5905,  109.8724,
   137.000,  107.4453,  109.9360,
   137.050,  107.5112,  109.9435,
   137.100,  107.5506,  109.9514,
   137.150,  107.6321,  109.9816,
   137.200,  107.6713,  109.9827,
   137.250,  107.6720,  110.0064,
   137.300,  107.6436,  110.0359,
   137.350,  107.9808,  110.2443,
   137.400,  108.8047,  111.1504,
   137.450,  108.7839,  111.0762,
   137.500,  108.8257,  111.1633,
   137.550,  108.8723,  111.1662,
   137.600,  108.9491,  111.2125,
   137.650,  109.0053,  111.2470,
   137.700,  109.0664,  111.3387,
   137.750,  109.1515,  111.2882,
   137.800,  109.1621,  111.3012,
   137.850,  109.1830,  111.3513,
   137.900,  109.1530,  111.3581,
   137.950,  109.1018,  111.3044,
   138.000,  109.0542,  111.2360,
   138.050,  109.0005,  111.1268,
   138.100,  108.9423,  111.0418,
   138.150,  108.8744,  110.9710,
   138.200,  108.8081,  110.8879,
   138.250,  108.7487,  110.8491,
   138.300,  108.8725,  110.9240,
   138.350,  110.4944,  112.5163,
   138.400,  112.6271,  114.5580,
   138.450,  114.3046,  116.2196,
   138.500,  114.6049,  116.5341,
   138.550,  114.6554,  116.3585,
   138.600,  114.7175,  116.3519,
   138.650,  114.7913,  116.4348,
   138.700,  114.8641,  116.4864,
   138.750,  114.8960,  116.4962,
   138.800,  114.9307,  116.5508,
   138.850,  114.9481,  116.5792,
   138.900,  114.9527,  116.6258,
   138.950,  114.9439,  116.6936,
   139.000,  114.9371,  116.6681,
   139.050,  114.9703,  116.7753,
   139.100,  114.9620,  116.8254,
   139.150,  114.9502,  116.8267,
   139.200,  114.9475,  116.8234,
   139.250,  114.9509,  116.8567,
   139.300,  114.9535,  116.8692,
   139.350,  115.2952,  117.2932,
   139.400,  116.1494,  118.0361,
   139.450,  116.0141,  117.9928,
   139.500,  109.7556,  111.8065,
   139.550,  110.5512,  112.5097,
   139.600,  110.6135,  112.5519,
   139.650,  111.4488,  113.3761,
   139.700,  114.2832,  116.1205,
   139.750,  114.8399,  116.7199,
   139.800,  114.8604,  116.7600,
   139.850,  114.8719,  116.9050,
   139.900,  114.8777,  116.9577,
   139.950,  114.8734,  117.0588,
   140.000,  114.8695,  117.0889,
   140.050,  114.8927,  117.1189,
   140.100,  114.8721,  117.1126,
   140.150,  114.8532,  117.1667,
   140.200,  114.8177,  117.1239,
   140.250,  114.7993,  117.1461,
   140.300,  114.7773,  117.1312,
   140.350,  114.7615,  117.0880,
   140.400,  114.7726,  117.1444,
   140.450,  114.8394,  117.2201,
   140.500,  118.7283,  120.8874,
   140.550,  119.5564,  121.7118,
   140.600,  120.0471,  122.1754,
   140.650,  121.3408,  123.4501,
   140.700,  121.7983,  123.9677,
   140.750,  121.8798,  124.0432,
   140.800,  121.9044,  124.1950,
   140.850,  121.8885,  124.1648,
   140.900,  121.8840,  124.3070,
   140.950,  121.9057,  124.4139,
   141.000,  121.9290,  124.4695,
   141.050,  121.9405,  124.5746,
   141.100,  121.9630,  124.5960,
   141.150,  122.0167,  124.6802,
   141.200,  122.0264,  124.7359,
   141.250,  122.0434,  124.7914,
   141.300,  122.0295,  124.8663,
   141.350,  122.0018,  124.8974,
   141.400,  122.1609,  125.1082,
   141.450,  123.5500,  126.4540,
   141.500,  123.9346,  126.8777,
   141.550,  123.9815,  126.8447,
   141.600,  124.0268,  126.8940,
   141.650,  124.0489,  126.9194,
   141.700,  124.0430,  127.0083,
   141.750,  123.9812,  127.1240,
   141.800,  123.9519,  127.1224,
   141.850,  123.9400,  127.1971,
   141.900,  123.9592,  127.2674,
   141.950,  123.9494,  127.1917,
   142.000,  123.9224,  127.2002,
   142.050,  123.8881,  127.0337,
   142.100,  123.8751,  127.0053,
   142.150,  123.8552,  126.9161,
   142.200,  123.8182,  126.8515,
   142.250,  123.8042,  126.8197,
   142.300,  123.7445,  126.7519,
   142.350,  123.7009,  126.6834,
   142.400,  123.6742,  126.6331,
   142.450,  123.6364,  126.5537,
   142.500,  123.6087,  126.4798,
   142.550,  125.3759,  128.0721,
   142.600,  125.3666,  127.9864,
   142.650,  125.3473,  127.8897,
   142.700,  125.3457,  127.7827,
   142.750,  125.3514,  127.7864,
   142.800,  125.3783,  127.8482,
   142.850,  125.4008,  127.9792,
   142.900,  125.4202,  128.0262,
   142.950,  125.4267,  128.1160,
   143.000,  125.4908,  128.2071,
   143.050,  127.2538,  129.9051,
   143.100,  127.2358,  129.8599,
   143.150,  126.9469,  129.5859,
   143.200,  126.8591,  129.4664,
   143.250,  126.8520,  129.4465,
   143.300,  126.7234,  129.3294,
   143.350,  125.6015,  128.2701,
   143.400,  123.3887,  126.1287,
   143.450,  121.9824,  124.7520,
   143.500,  122.4824,  125.2313,
   143.550,  122.2892,  125.0620,
   143.600,  122.1913,  124.9016,
   143.650,  122.2580,  124.9973,
   143.700,  122.3470,  125.0947,
   143.750,  122.4180,  125.2987,
   143.800,  122.4612,  125.4243,
   143.850,  122.5017,  125.6309,
   143.900,  122.5294,  125.7399,
   143.950,  122.5396,  125.8233,
   144.000,  122.5744,  125.8939,
   144.050,  122.5959,  125.9416,
   144.100,  122.6269,  125.9937,
   144.150,  122.6447,  126.0615,
   144.200,  122.6633,  126.1678,
   144.250,  122.6760,  126.2626,
   144.300,  122.6950,  126.3311,
   144.350,  122.7044,  126.3037,
   144.400,  122.7119,  126.2913,
   144.450,  122.7465,  126.3374,
   144.500,  122.7761,  126.3857,
   144.550,  122.8720,  126.4591,
   144.600,  122.9289,  126.5439,
   144.650,  122.8164,  126.4285,
   144.700,  122.8129,  126.3622,
   144.750,  122.8328,  126.3966,
   144.800,  122.8623,  126.4952,
   144.850,  122.7816,  126.4577,
   144.900,  122.7669,  126.4701,
   144.950,  122.7739,  126.5217,
   145.000,  122.7597,  126.5289,
   145.050,  122.7318,  126.5412,
   145.100,  122.7018,  126.5529,
   145.150,  122.7014,  126.6076,
   145.200,  122.7332,  126.7350,
