$Branch 14 water balance flow
 
JDAY,QDT,
 218.000,  16.742,
 219.000, -32.438,
 220.000, -74.249,
 221.000, -73.469,
 222.000, -86.009,
 223.000, -36.829,
 224.000, -12.540,
 225.000,  -8.300,
 226.000,   4.240,
 227.000, -16.845,
 228.000, -16.845,
 229.000, -38.015,
 230.000, -38.015,
 231.000, -24.138,
 232.000, -39.277,
 233.000, -40.706,
 234.000, -70.042,
 235.000, -67.643,
 236.000, -46.440,
 237.000, -28.080,
 238.000,   1.256,
 239.000,  21.025,
 240.000,  28.599,
 241.000,  28.155,
 242.000,  28.155,
 243.000,  13.195,
 244.000,  -0.444,
 245.000,  29.309,
 246.000,  41.107,
 247.000,  54.524,
 248.000,  53.095,
 249.000, -15.171,
 250.000, -26.970,
 251.000, -40.387,
 252.000,  -8.956,
 253.000,  30.002,
 254.000,  26.342,
 255.000,  27.960,
 256.000,  -3.151,
 257.000,  -2.355,
 258.000,   1.305,
 259.000,  -0.314,
 260.000,  11.955,
 261.000,  11.159,
 262.000,  11.159,
 263.000,  -8.106,
 264.000, -19.265,
 265.000, -31.604,
 266.000, -31.604,
 267.000,  15.902,
 268.000,  15.902,
 269.000,  28.242,
 270.000,  28.242,
 271.000,   0.000,
 272.000,   0.000,
 273.000,   1.895,
 274.000,  45.574,
 275.000,  40.847,
 276.000,  40.847,
 277.000,  38.952,
 278.000, -19.075,
 279.000, -28.025,
 280.000, -31.150,
 281.000, -28.816,
 282.000, -14.468,
 283.000, -15.523,
 284.000, -31.047,
 285.000, -33.380,
 286.000, -32.644,
 287.000,  -4.169,
 288.000,  14.478,
 289.000,  14.478,
 290.000,  13.742,
 291.000,   0.000,
 292.000,   0.000,
 293.000,  20.884,
 294.000,  22.216,
 295.000,  22.216,
 296.000,  22.216,
 297.000, -54.773,
 298.000, -56.105,
 299.000, -44.204,
 300.000, -44.204,
 301.000,  25.648,
 302.000,  66.891,
 303.000,  54.990,
 304.000,  -2.171,
 305.000, -15.919,
 306.000, -57.161,
 307.000, -42.450,
 308.000,  13.867,
 309.000,  13.867,
 310.000,  13.033,
 311.000,  -1.678,
 312.000, -39.618,
 313.000, -39.618,
 314.000, -44.242,
 315.000, -34.236,
 316.000,  17.413,
 317.000,  17.413,
 318.000,   4.142,
 319.000,  -5.864,
 320.000, -18.729,
 321.000, -19.871,
 322.000,  -6.389,
 323.000, -22.708,
 324.000, -16.281,
 325.000,  -7.943,
 326.000,  20.229,
 327.000,  36.548,
 328.000,  10.141,
 329.000, -16.823,
 330.000, -86.784,
 331.000,-116.336,
 332.000,-116.000,
 333.000, -92.214,
 334.000, -45.179,
 335.000, -15.626,
 336.000,   4.018,
 337.000,  -3.926,
 338.000, -18.442,
 339.000, -38.291,
 340.000, -37.452,
 341.000, -33.527,
 342.000, -13.818,
 343.000,   6.032,
 344.000,   5.193,
 345.000,   5.193,
 346.000,   0.000,
 347.000,   6.676,
 348.000,  26.569,
 349.000,  26.569,
 350.000,  19.866,
 351.000,  13.190,
 352.000,  -6.703,
 353.000, -16.395,
 354.000, -32.016,
 355.000, -57.751,
 356.000, -64.416,
 357.000, -54.724,
 358.000, -32.400,
 359.000,   0.904,
 360.000,   4.857,
 361.000,   4.857,
 362.000,   4.857,
 363.000,   2.983,
 364.000,   5.696,
 365.000,  23.710,
 366.000,  23.710,
 367.000,  18.014,
 368.000,  -7.120,
 369.000, -36.472,
 370.000, -60.854,
 371.000, -60.854,
 372.000, -21.187,
 373.000,  -9.849,
 374.000,  14.533,
 375.000,  -5.582,
 376.000, -44.383,
 377.000, -44.383,
 378.000, -39.699,
 379.000, -19.584,
 380.000,   4.684,
 381.000,   4.684,
 382.000,   1.099,
 383.000,   1.099,
 384.000,   7.640,
 385.000,  16.011,
 386.000,  14.912,
 387.000,   6.178,
 388.000,  -0.363,
 389.000,  -8.734,
 390.000, -25.524,
 391.000, -49.413,
 392.000, -49.413,
 393.000, -49.413,
 394.000, -32.622,
 395.000,   0.000,
 396.000,   0.000,
 397.000,   5.068,
 398.000,  17.245,
 399.000,  37.219,
 400.000,  37.219,
 401.000,  32.151,
 402.000, -41.416,
 403.000, -61.390,
 404.000, -71.390,
 405.000, -85.403,
 406.000, -10.271,
 407.000,  14.987,
 408.000,  24.988,
 409.000,  39.001,
 410.000,  21.799,
 411.000,  -3.460,
 412.000, -31.128,
 413.000, -29.152,
 414.000,   5.945,
 415.000,   5.945,
 416.000,  -6.026,
 417.000,  -8.003,
 418.000, -12.778,
 419.000, -12.778,
 420.000,  29.038,
 421.000,  67.784,
 422.000,  39.450,
 423.000,  39.450,
 424.000,   0.227,
 425.000, -38.519,
 426.000, -57.112,
 427.000, -57.112,
 428.000,  10.147,
 429.000,  10.147,
 430.000, -16.184,
 431.000, -43.126,
 432.000, -76.101,
 433.000, -73.237,
 434.000, -17.473,
 435.000,   9.470,
 436.000,  12.231,
 437.000,   9.367,
 438.000,   0.000,
 439.000,   0.000,
 440.000,   0.000,
 441.000,   0.000,
 442.000,   0.000,
 443.000,   0.000,
 444.000, -40.717,
 445.000, -75.467,
 446.000, -75.467,
 447.000, -75.467,
 448.000, -46.045,
 449.000, -17.954,
 450.000, -18.924,
 451.000, -22.102,
 452.000, -20.239,
 453.000, -12.551,
 454.000, -15.431,
 455.000, -12.253,
 456.000,   5.160,
 457.000,   4.131,
 458.000,   7.981,
 459.000,   7.981,
 460.000,   0.000,
 461.000, -17.565,
 462.000, -21.533,
 463.000, -33.213,
 464.000, -57.145,
 465.000, -73.350,
 466.000, -71.130,
 467.000, -56.408,
 468.000, -36.624,
 469.000,  -2.626,
 470.000,  -0.877,
 471.000,  -3.920,
 472.000,   0.227,
 473.000,   0.000,
 474.000,  10.412,
 475.000,  10.412,
 476.000,  10.412,
 477.000,  10.412,
 478.000,   0.000,
 479.000,   0.000,
 480.000,  44.345,
 481.000, 113.558,
 482.000, 176.090,
 483.000, 226.933,
 484.000, 177.628,
 485.000,  21.658,
 486.000, -40.874,
 487.000, -89.572,
 488.000, -94.911,
 489.000,  -8.154,
 490.000,  -8.154,
 491.000, -16.395,
 492.000, -11.522,
 493.000, -16.200,
 494.000, -19.980,
 495.000, -13.883,
 496.000,  -8.457,
 497.000,  11.917,
 498.000,  15.697,
 499.000,  15.697,
 500.000,  20.174,
 501.000,  36.337,
 502.000,  36.337,
 503.000,  55.152,
 504.000,  48.108,
 505.000,   9.838,
 506.000,   9.838,
 507.000,  -8.977,
 508.000,  49.212,
 509.000,  55.623,
 510.000,  20.716,
 511.000,  23.429,
 512.000, -26.114,
 513.000, -26.114,
 514.000,  49.342,
 515.000,  46.630,
 516.000,  33.115,
 517.000,  33.115,
 518.000,   4.483,
 519.000,   4.483,
 520.000,  53.349,
 521.000,  73.637,
 522.000,  61.720,
 523.000,  52.645,
 524.000, -19.871,
 525.000, -48.611,
 526.000, -38.324,
 527.000, -37.820,
 528.000, -22.844,
 529.000, -30.381,
 530.000, -40.668,
 531.000, -32.097,
 532.000, -24.885,
 533.000,  -8.896,
 534.000,  -8.896,
 535.000, -20.884,
 536.000, -24.793,
 537.000, -80.790,
 538.000,-101.760,
 539.000, -89.772,
 540.000,-109.876,
 541.000, -70.768,
 542.000,-162.040,
 543.000,-162.040,
 544.000,-147.827,
 545.000,-169.690,
 546.000, -73.762,
 547.000, -73.762,
 548.000, -85.381,
 549.000, -90.206,
 550.000,-126.705,
 551.000,-134.897,
 552.000,-145.498,
 553.000,-107.689,
 554.000, -65.781,
 555.000, -97.937,
 556.000, -82.008,
 557.000, -95.875,
 558.000, -88.809,
 559.000,-110.824,
 560.000,-112.389,
 561.000, -93.915,
 562.000,-126.331,
 563.000, -63.967,
 564.000, -63.848,
 565.000, -87.347,
 566.000, -73.366,
 567.000,-118.437,
 568.000,-108.425,
 569.000,-135.861,
 570.000,-124.376,
 571.000,-104.711,
 572.000,-105.713,
 573.000, -56.430,
 574.000, -86.784,
 575.000, -77.032,
 576.000,-104.695,
 577.000,-140.615,
 578.000,-117.056,
 579.000,-126.250,
 580.000, -97.553,
 581.000, -90.357,
 582.000, -97.997,
 583.000, -94.467,
 584.000,-101.749,
 585.000, -75.121,
 586.000, -63.393,
 587.000, -51.367,
 588.000, -44.545,
 589.000, -39.640,
 590.000, -48.969,
 591.000, -41.242,
 592.000, -26.282,
 593.000, -29.000,
 594.000, -40.094,
 595.000, -57.047,
 596.000, -60.740,
 597.000, -58.022,
 598.000, -65.353,
 599.000, -84.520,
 600.000, -87.975,
 601.000, -71.796,
 602.000, -30.543,
 603.000,   9.919,
 604.000,  14.884,
 605.000, -15.166,
 606.000, -30.754,
 607.000, -61.303,
 608.000, -57.231,
 609.000,  15.962,
 610.000,  31.550,
 611.000,  48.698,
 612.000, -32.357,
 613.000, -91.678,
 614.000, -69.966,
 615.000, -59.343,
 616.000,  21.712,
 617.000,  21.712,
 618.000, -19.351,
 619.000, -44.144,
 620.000, -44.144,
 621.000, -87.802,
 622.000, -68.450,
 623.000, -66.652,
 624.000, -59.099,
 625.000, -15.442,
 626.000, -74.639,
 627.000, -73.637,
 628.000, -86.540,
 629.000, -94.656,
 630.000, -35.460,
 631.000,  -4.548,
 632.000,  -0.428,
 633.000,   7.689,
 634.000, -17.727,
 635.000, -69.203,
 636.000, -67.974,
 637.000, -41.870,
 638.000, -16.455,
 639.000, -17.321,
 640.000, -17.321,
 641.000, -43.424,
 642.000, -30.781,
 643.000,  13.639,
 644.000,  13.639,
 645.000,  28.919,
 646.000,  21.322,
 647.000,  20.326,
 648.000,  24.078,
 649.000,   8.799,
 650.000,   3.752,
 651.000,  16.357,
 652.000,  12.605,
 653.000,   5.398,
 654.000,   9.968,
 655.000,  -2.637,
 656.000,   4.548,
 657.000,  31.826,
 658.000,  61.400,
 659.000,  61.400,
 660.000,  44.843,
 661.000,  24.771,
 662.000, -63.268,
 663.000, -63.268,
 664.000, -53.896,
 665.000, -53.896,
 666.000,  21.804,
 667.000,  21.804,
 668.000,  -0.991,
 669.000,  -0.991,
 670.000, -22.795,
 671.000, -33.537,
 672.000, -10.742,
 673.000, -10.742,
 674.000, -22.541,
 675.000, -34.512,
 676.000, -34.512,
 677.000, -43.868,
 678.000, -54.898,
 679.000, -52.613,
 680.000, -36.277,
 681.000, -26.921,
 682.000,   5.176,
 683.000,  25.605,
 684.000,  -7.044,
 685.000, -47.696,
 686.000, -56.966,
 687.000, -56.966,
 688.000, -26.531,
 689.000,  38.930,
 690.000,  38.930,
 691.000,  38.930,
 692.000,  27.008,
 693.000,  -3.373,
 694.000,  -3.373,
 695.000,  -3.373,
 696.000, -23.797,
 697.000, -28.908,
 698.000, -28.908,
 699.000, -28.908,
 700.000, -26.970,
 701.000,  -6.898,
 702.000,  20.245,
 703.000,  34.821,
 704.000,  51.107,
 705.000,  41.719,
 706.000, -14.208,
 707.000, -36.483,
 708.000, -47.583,
 709.000, -52.975,
 710.000, -37.880,
 711.000, -53.842,
 712.000, -61.487,
 713.000, -56.094,
 714.000, -50.837,
 715.000, -27.175,
 716.000,  -8.430,
 717.000,  -8.430,
 718.000,   8.934,
 719.000,   8.349,
 720.000,   8.349,
 721.000,   8.349,
 722.000,  -0.585,
 723.000,  22.481,
 724.000,  20.342,
 725.000, -22.140,
 726.000, -22.140,
 727.000, -50.241,
 728.000, -48.102,
 729.000, -58.709,
 730.000, -59.630,
 731.000, -83.708,
 732.000,-125.221,
 733.000,-119.893,
 734.000,-132.249,
 735.000, -96.107,
 736.000, -36.997,
 737.000,  27.885,
 738.000,  41.161,
 739.000,  59.592,
 740.000,  38.833,
 741.000,  21.712,
 742.000,  -4.158,
 743.000, -29.033,
 744.000, -43.706,
 745.000, -43.706,
 746.000, -17.835,
 747.000, -37.717,
 748.000, -27.674,
 749.000, -38.697,
 750.000, -36.873,
 751.000, -19.931,
 752.000, -12.139,
 753.000, -15.263,
 754.000, -17.088,
 755.000,  12.318,
 756.000,  35.043,
 757.000,  72.879,
 758.000,  72.879,
 759.000,  46.960,
 760.000,  42.428,
 761.000,  40.479,
 762.000,  35.784,
 763.000,  36.472,
 764.000,  36.445,
 765.000,  14.706,
 766.000,   2.837,
 767.000, -26.650,
 768.000, -54.161,
 769.000, -67.876,
 770.000, -51.313,
 771.000, -35.313,
 772.000, -30.505,
 773.000, -24.100,
 774.000, -24.874,
 775.000, -63.252,
 776.000,-173.102,
 777.000,-275.219,
 778.000,-356.675,
 779.000,-391.420,
 780.000,-359.582,
 781.000,-337.367,
 782.000,-244.725,
 783.000,-121.409,
 784.000, -25.508,
 785.000, 107.370,
 786.000,  96.957,
 787.000,  34.582,
 788.000,   2.810,
 789.000, -39.125,
 790.000, -26.488,
 791.000,  23.179,
 792.000,  58.163,
 793.000,  54.432,
 794.000,  14.359,
 795.000, -10.872,
 796.000, -27.435,
 797.000, -27.435,
 798.000,  27.332,
 799.000,  90.931,
 800.000,  90.931,
 801.000,  90.931,
 802.000,  26.157,
 803.000, -37.441,
 804.000, -35.395,
 805.000, -16.731,
 806.000,  56.804,
 807.000,  56.804,
 808.000,  40.322,
 809.000,  21.658,
 810.000, -14.435,
 811.000,  -0.872,
 812.000,  24.793,
 813.000,  58.731,
 814.000,  58.731,
 815.000,   4.045,
 816.000, -49.369,
 817.000,-109.568,
 818.000,-108.853,
 819.000, -55.493,
 820.000, -13.309,
 821.000,  12.951,
 822.000,  12.237,
 823.000,  -4.987,
 824.000,  -4.987,
 825.000,  -4.987,
 826.000,  -4.987,
 827.000,  68.093,
 828.000,  68.093,
 829.000,  28.643,
 830.000,  -8.847,
 831.000, -95.219,
 832.000,-112.903,
 833.000, -71.618,
 834.000, -34.128,
 835.000, -15.848,
 836.000, -15.058,
 837.000, -28.876,
 838.000, -34.079,
 839.000, -21.674,
 840.000,  21.052,
 841.000,  28.572,
 842.000,  15.112,
 843.000, -31.718,
 844.000, -54.459,
 845.000, -41.042,
 846.000, -23.494,
 847.000,  15.480,
 848.000,  12.388,
 849.000,   3.433,
 850.000,   4.548,
 851.000,   0.000,
 852.000,   0.893,
 853.000,   2.734,
 854.000,   3.265,
 855.000,   3.265,
 856.000,   2.372,
 857.000,   6.405,
 858.000,  30.316,
 859.000,  25.876,
 860.000,  25.876,
 861.000,  25.307,
 862.000,  69.950,
 863.000, 106.769,
 864.000, 134.074,
 865.000, 165.971,
 866.000,  92.924,
 867.000,  55.168,
 868.000,  27.863,
 869.000,  -9.340,
 870.000,  -5.377,
 871.000,  -0.260,
 872.000,  -0.260,
 873.000,  -0.260,
 874.000,  -0.260,
 875.000, -12.719,
 876.000, -21.674,
 877.000, -36.261,
 878.000, -30.695,
 879.000,  -2.252,
 880.000,  72.890,
 881.000,  87.477,
 882.000,  67.032,
 883.000,  37.685,
 884.000, -28.502,
 885.000, -41.800,
 886.000, -26.921,
 887.000, -13.298,
 888.000,   4.375,
 889.000,  41.291,
 890.000,  45.103,
 891.000,  45.000,
 892.000, -32.162,
 893.000, -93.595,
 894.000,-134.642,
 895.000,-134.761,
 896.000, -89.166,
 897.000, -43.062,
 898.000, -15.069,
 899.000, -14.847,
 900.000,  -0.953,
 901.000,   3.779,
 902.000,  13.022,
 903.000, -14.549,
 904.000, -28.632,
 905.000, -35.097,
 906.000, -35.097,
 907.000, -19.259,
 908.000, -42.926,
 909.000, -72.506,
 910.000, -85.760,
 911.000, -72.538,
 912.000, -34.788,
 913.000, -15.442,
 914.000, -20.900,
 915.000, -22.389,
 916.000, -22.389,
 917.000, -26.385,
 918.000,  -7.672,
 919.000,  -7.672,
 920.000,   8.636,
 921.000,  16.308,
 922.000, -13.325,
 923.000, -27.235,
 924.000, -48.471,
 925.000, -96.270,
 926.000, -73.946,
 927.000, -56.739,
 928.000, -64.026,
 929.000, -34.604,
 930.000, -28.838,
 931.000, -32.135,
 932.000, -17.196,
 933.000,   0.254,
 934.000, -30.067,
 935.000, -69.723,
 936.000, -83.627,
 937.000, -82.701,
 938.000, -35.330,
 939.000,   4.326,
 940.000,  15.507,
 941.000,  -5.831,
 942.000, -54.026,
 943.000, -54.026,
 944.000, -55.948,
 945.000, -34.609,
 946.000, -21.728,
 947.000, -23.770,
 948.000, -20.250,
 949.000, -20.250,
 950.000, -12.849,
 951.000, -10.807,
 952.000,  -7.515,
 953.000,  -7.515,
 954.000,   4.889,
 955.000,  -3.676,
 956.000, -35.470,
 957.000, -42.525,
 958.000, -63.144,
 959.000, -53.273,
 960.000,  -0.498,
 961.000,   6.557,
 962.000,  14.868,
 963.000,  14.078,
 964.000, -17.624,
 965.000, -11.251,
 966.000,   6.784,
 967.000,   6.270,
 968.000,  12.101,
 969.000, -23.824,
 970.000, -29.552,
 971.000, -47.994,
 972.000, -47.994,
 973.000, -18.442,
 974.000,  -5.393,
 975.000,  13.049,
 976.000,  13.049,
 977.000,  13.049,
 978.000, -17.819,
 979.000, -16.660,
 980.000, -16.660,
 981.000, -16.660,
 982.000,   1.159,
 983.000,   1.186,
 984.000,  -1.435,
 985.000,  -6.454,
 986.000,  -6.454,
 987.000,  -7.640,
 988.000, -13.439,
 989.000,  -8.420,
 990.000,  -6.389,
 991.000,  -6.389,
 992.000,  20.575,
 993.000,  25.421,
 994.000,  23.391,
 995.000, -28.329,
 996.000, -46.873,
 997.000, -49.413,
 998.000, -51.514,
 999.000,  -6.790,
1000.000, -23.342,
1001.000, -11.408,
1002.000,  -9.308,
1003.000,  -2.924,
1004.000,  13.628,
1005.000,  -0.612,
1006.000,  -0.612,
1007.000,  -5.555,
1008.000,   1.998,
1009.000,  -1.722,
1010.000,  -1.722,
1011.000,   5.842,
1012.000, -21.203,
1013.000,  -9.286,
1014.000,  -9.286,
1015.000,   9.757,
1016.000,  27.230,
1017.000,  12.708,
1018.000, -18.550,
1019.000, -53.062,
1020.000, -51.568,
1021.000, -66.479,
1022.000, -34.057,
1023.000, -17.603,
1024.000,  -2.496,
1025.000,  18.740,
1026.000,  21.290,
1027.000,  13.368,
1028.000,  -1.213,
1029.000,  -0.368,
1030.000,  -5.972,
1031.000,  -1.716,
1032.000, -30.679,
1033.000, -53.571,
1034.000, -39.802,
1035.000, -42.098,
1036.000, -13.136,
1037.000,   8.912,
1038.000, -12.464,
1039.000, -28.599,
1040.000, -60.171,
1041.000, -52.921,
1042.000, -32.584,
1043.000, -18.783,
1044.000,  -1.056,
1045.000, -14.105,
1046.000, -24.945,
1047.000, -19.644,
1048.000, -40.132,
1049.000, -38.930,
1050.000, -51.833,
1051.000, -44.919,
1052.000, -10.585,
1053.000,   8.669,
1054.000,  21.571,
1055.000,  13.850,
1056.000,  14.240,
1057.000,  -4.597,
1058.000,  -4.489,
1059.000, -13.590,
1060.000, -13.980,
1061.000,  -9.800,
1062.000, -27.219,
1063.000, -17.310,
1064.000, -15.957,
1065.000,  -1.630,
1066.000,  15.680,
1067.000,  50.950,
1068.000,  57.497,
1069.000,  39.455,
1070.000,  39.455,
1071.000, -10.033,
1072.000, -55.071,
1073.000, -51.357,
1074.000, -51.357,
1075.000, -77.389,
1076.000, -40.251,
1077.000, -40.251,
1078.000, -40.251,
1079.000,  25.194,
1080.000,  25.194,
1081.000,  25.194,
1082.000,   9.746,
1083.000, -43.852,
1084.000, -43.852,
1085.000, -48.666,
1086.000, -30.473,
1087.000,  -2.068,
1088.000,  -8.149,
1089.000,  -3.335,
1090.000, -14.224,
1091.000, -14.224,
1092.000, -37.983,
1093.000, -37.983,
1094.000, -29.839,
1095.000, -29.839,
1096.000,  12.139,
1097.000,  12.139,
1098.000, -18.047,
1099.000, -55.011,
1100.000, -57.155,
1101.000, -57.155,
1102.000, -26.970,
1103.000,   2.816,
1104.000,  -7.180,
1105.000,  -7.180,
1106.000,   8.544,
1107.000,  23.060,
1108.000,  23.060,
1109.000,  23.060,
1110.000,   7.337,
1111.000,   0.000,
1112.000, -31.870,
1113.000, -31.870,
1114.000, -28.410,
1115.000, -29.861,
1116.000, -20.927,
1117.000, -20.927,
1118.000, -29.238,
1119.000, -27.787,
1120.000,  12.621,
1121.000,  12.621,
1122.000,  17.473,
1123.000,  17.473,
1124.000,   0.000,
1125.000, -10.607,
1126.000, -10.607,
1127.000,   2.377,
1128.000,   2.377,
1129.000,  12.984,
1130.000, -14.262,
1131.000, -58.455,
1132.000,-104.651,
1133.000,-104.651,
1134.000, -77.406,
1135.000, -46.197,
1136.000,  22.914,
1137.000,  36.775,
1138.000,  36.775,
1139.000,  56.890,
1140.000,  56.950,
1141.000,  43.089,
1142.000,  43.089,
1143.000,  71.309,
1144.000,  48.335,
1145.000,   4.272,
1146.000,   4.272,
1147.000, -58.942,
1148.000, -40.787,
1149.000,  74.520,
1150.000,  74.520,
1151.000,  89.399,
1152.000,  71.249,
1153.000, -20.878,
1154.000, -20.878,
1155.000, -20.878,
1156.000, -12.562,
1157.000,  23.131,
1158.000,  23.131,
1159.000,  -2.621,
1160.000, -10.943,
1161.000, -35.909,
1162.000, -49.819,
1163.000, -24.067,
1164.000,  23.060,
1165.000,  33.218,
1166.000,  47.128,
1167.000,  35.281,
1168.000, -11.847,
1169.000, -11.847,
1170.000, -25.058,
1171.000, -23.721,
1172.000, -33.456,
1173.000, -45.309,
1174.000, -38.410,
1175.000, -27.901,
1176.000, -27.890,
1177.000, -31.529,
1178.000, -25.215,
1179.000, -25.215,
1180.000, -15.491,
1181.000, -31.691,
1182.000, -40.246,
1183.000, -40.246,
1184.000, -40.246,
1185.000,  -8.555,
1186.000, -18.761,
1187.000, -18.761,
1188.000, -33.749,
1189.000, -29.092,
1190.000, -14.625,
1191.000, -26.872,
1192.000, -11.701,
1193.000, -15.648,
1194.000,  -7.954,
1195.000,  27.370,
1196.000,  27.186,
1197.000,  15.020,
1198.000,  -1.738,
1199.000, -24.815,
1200.000, -24.815,
1201.000, -39.910,
1202.000, -29.558,
1203.000, -29.558,
1204.000, -34.988,
1205.000, -29.038,
1206.000, -22.687,
1207.000, -33.803,
1208.000, -30.543,
1209.000, -21.653,
1210.000, -40.349,
1211.000, -41.004,
1212.000, -35.248,
1213.000, -17.933,
1214.000,  -3.622,
1215.000,   8.149,
1216.000,   4.564,
1217.000, -21.891,
1218.000, -37.826,
1219.000, -32.471,
1220.000, -34.371,
1221.000, -12.881,
1222.000,   4.093,
1223.000, -14.186,
1224.000,  -8.723,
1225.000,  -9.362,
1226.000,  -9.362,
1227.000,   3.563,
1228.000,   0.000,
1229.000, -17.348,
1230.000, -17.348,
1231.000,  -7.023,
1232.000,  10.526,
1233.000,  63.344,
1234.000,  63.344,
1235.000,  81.115,
1236.000,  59.966,
1237.000,  31.935,
1238.000,  43.294,
1239.000,  26.748,
1240.000,  61.097,
1241.000,  84.921,
1242.000,  95.171,
1243.000,  98.035,
1244.000,  67.286,
1245.000,  36.023,
1246.000,  14.413,
1247.000, -10.363,
1248.000, -33.657,
1249.000, -33.657,
1250.000, -29.428,
1251.000, -18.247,
1252.000,  18.718,
1253.000,  18.718,
1254.000,  14.489,
1255.000,   3.059,
1256.000,  -8.284,
