$Grand Coulee Dam Discharge 1/1/2011-12/31/2015,,,,,,
 ,,,,,,
Jday,L/R_PH,3rd_PH,Drum,UpperO,LowerO,
6.5,1298.93,2509.68,0,0,0,
6.542,1294.32,1962.12,0,0,0,
6.583,1262.27,1804.44,0,0,0,
6.625,1213.15,1779.93,0,0,0,
6.667,970.28,1997.33,0,0,0,
6.708,1206.79,2819.86,0,0,0,
6.75,1472.36,3197.09,0,0,0,
6.792,1405.44,3040.3,0,0,0,
6.833,1363.34,2269.71,0,0,0,
6.875,1396.28,1712.91,0,0,0,
6.917,1492.91,1089.59,0,0,0,
6.958,1379.75,831.79,0,0,0,
7,1207.01,622.26,0,0,0,
7.042,1412.07,706.03,0,0,0,
7.083,1396.48,560.21,0,0,0,
7.125,1147.47,772.41,0,0,0,
7.167,1201.42,642.01,0,0,0,
7.208,1269.22,1004.62,0,0,0,
7.25,1054.62,1493.89,0,0,0,
7.292,1198.21,2474.49,0,0,0,
7.333,1241.71,2779.28,0,0,0,
7.375,1319.5,2574.06,0,0,0,
7.417,1316.21,2506.56,0,0,0,
7.458,1336.18,2350.67,0,0,0,
7.5,1251.35,2030.57,0,0,0,
7.542,1332.67,1742.54,0,0,0,
7.583,1251.59,1591.41,0,0,0,
7.625,1347,1436.54,0,0,0,
7.667,1123.76,1362.46,0,0,0,
7.708,1187.54,1995.27,0,0,0,
7.75,1145.26,2612.38,0,0,0,
7.792,1367.47,2155.14,0,0,0,
7.833,1298.65,1620.81,0,0,0,
7.875,1184.36,1446.27,0,0,0,
7.917,1291.91,803.54,0,0,0,
7.958,1402.1,192.14,0,0,0,
8,1455.48,0,0,0,0,
8.042,1180.81,0,0,0,0,
8.083,1095.2,204.54,0,0,0,
8.125,1449.82,0,0,0,0,
8.167,1209.13,0,0,0,0,
8.208,1204.32,205.86,0,0,0,
8.25,1092.89,495.68,0,0,0,
8.292,1346.4,675.42,0,0,0,
8.333,1105.33,924.99,0,0,0,
8.375,1133.22,1242.56,0,0,0,
8.417,1080.3,1170.89,0,0,0,
8.458,1159.1,1267.65,0,0,0,
8.5,1260.21,965.49,0,0,0,
8.542,1245.82,784.5,0,0,0,
8.583,1131.55,573.12,0,0,0,
8.625,1014.32,543.1,0,0,0,
8.667,1057.25,503,0,0,0,
8.708,944.6,839.36,0,0,0,
8.75,1107.04,1905.87,0,0,0,
8.792,1193.35,1692.14,0,0,0,
8.833,1213.76,1323.43,0,0,0,
8.875,1287.7,850.22,0,0,0,
8.917,1080.62,595.74,0,0,0,
8.958,1148.76,629.54,0,0,0,
9,1466.81,0,0,0,0,
9.042,988.69,523.43,0,0,0,
9.083,1183.43,569.38,0,0,0,
9.125,885.21,1088.47,0,0,0,
9.167,1275.4,848.37,0,0,0,
9.208,1231.33,847.12,0,0,0,
9.25,1230.06,684.16,0,0,0,
9.292,1055.12,556.11,0,0,0,
9.333,759.17,970.99,0,0,0,
9.375,876.13,1477,0,0,0,
9.417,1024.66,1671.1,0,0,0,
9.458,1230.17,1400.46,0,0,0,
9.5,1148.54,1247.06,0,0,0,
9.542,1060.56,1162.31,0,0,0,
9.583,1082.75,1199.59,0,0,0,
9.625,1154.31,1334.74,0,0,0,
9.667,1249.59,1369.72,0,0,0,
9.708,930.49,1751.12,0,0,0,
9.75,1145.2,2824.82,0,0,0,
9.792,1319.01,2551.9,0,0,0,
9.833,1463.97,1832.11,0,0,0,
9.875,1402.31,1092.4,0,0,0,
9.917,1242.94,977.1,0,0,0,
9.958,1115.42,1164.08,0,0,0,
10,1430.87,823.15,0,0,0,
10.042,1337.8,644.38,0,0,0,
10.083,1247.13,669.92,0,0,0,
10.125,1336.82,659.51,0,0,0,
10.167,1062.16,1013.46,0,0,0,
10.208,1116.68,1386.53,0,0,0,
10.25,1125.83,1991.85,0,0,0,
10.292,1208.08,2560.89,0,0,0,
10.333,1395.24,3336.5,0,0,0,
10.375,1179.32,2943.6,0,0,0,
10.417,1200.47,2939.45,0,0,0,
10.458,1324.03,2563.87,0,0,0,
10.5,1332.92,2484.19,0,0,0,
10.542,1437.91,2427.34,0,0,0,
10.583,1382.79,2255.93,0,0,0,
10.625,1224.91,2153.29,0,0,0,
10.667,1316.27,2149.71,0,0,0,
10.708,1124.58,2460.33,0,0,0,
10.75,1370.63,3075.11,0,0,0,
10.792,1293.15,2945.88,0,0,0,
10.833,1358.32,3019.46,0,0,0,
10.875,1324.28,2252.13,0,0,0,
10.917,1395.63,1705.06,0,0,0,
10.958,1491.93,909.34,0,0,0,
11,1357.83,601.7,0,0,0,
11.042,1336.61,671.05,0,0,0,
11.083,1266.58,888.33,0,0,0,
11.125,1244.41,1040.76,0,0,0,
11.167,1336.13,1288.84,0,0,0,
11.208,1247.68,1702.93,0,0,0,
11.25,1350.93,2596.44,0,0,0,
11.292,1604.2,3303.1,0,0,0,
11.333,1274.42,3632.88,0,0,0,
11.375,1222.96,3321.89,0,0,0,
11.417,1186.9,3043.63,0,0,0,
11.458,1140.53,2939.92,0,0,0,
11.5,1278.79,2476.02,0,0,0,
11.542,1221.28,2307,0,0,0,
11.583,1294.67,1806.02,0,0,0,
11.625,1385.99,1757.17,0,0,0,
11.667,1102.86,2074.29,0,0,0,
11.708,1246.38,2808.59,0,0,0,
11.75,1336.9,3828.08,0,0,0,
11.792,1422.85,3272.07,0,0,0,
11.833,1226.66,2904.76,0,0,0,
11.875,1428.84,2662.94,0,0,0,
11.917,1408.1,2428.83,0,0,0,
11.958,1500.3,1716.49,0,0,0,
12,1541.42,1618.73,0,0,0,
12.042,1291.28,1905.69,0,0,0,
12.083,1269.76,1938.54,0,0,0,
12.125,1432.55,1775.74,0,0,0,
12.167,1451.92,1362.77,0,0,0,
12.208,1149.86,1370.34,0,0,0,
12.25,1085.16,2091.98,0,0,0,
12.292,1402.9,3170.26,0,0,0,
12.333,1456.25,3235.85,0,0,0,
12.375,1560.73,3366.4,0,0,0,
12.417,1535.03,3301.49,0,0,0,
12.458,1398.97,3253.48,0,0,0,
12.5,1302.69,2525.75,0,0,0,
12.542,1231.85,2188.82,0,0,0,
12.583,1314.64,1664.28,0,0,0,
12.625,1337.79,1519.38,0,0,0,
12.667,1045.65,1621.8,0,0,0,
12.708,1093.37,2565.17,0,0,0,
12.75,1363.04,3139.33,0,0,0,
12.792,1254.48,3018.52,0,0,0,
12.833,1390.23,2384.41,0,0,0,
12.875,1438.43,2415.48,0,0,0,
12.917,1616.87,1891.59,0,0,0,
12.958,1433.53,1047.02,0,0,0,
13,1501.66,673.07,0,0,0,
13.042,1234.36,589.24,0,0,0,
13.083,1565.92,0,0,0,0,
13.125,1215.12,217.71,0,0,0,
13.167,1153.92,559.25,0,0,0,
13.208,1244.16,661.56,0,0,0,
13.25,967.53,1088.27,0,0,0,
13.292,1317.04,2352.82,0,0,0,
13.333,1101.73,2766.34,0,0,0,
13.375,1115.84,2905.15,0,0,0,
13.417,1180.62,3010.27,0,0,0,
13.458,1224.01,2683.71,0,0,0,
13.5,1279.41,1894.91,0,0,0,
13.542,1151.85,2053.61,0,0,0,
13.583,1108.31,1955.57,0,0,0,
13.625,1161.11,1868.79,0,0,0,
13.667,1184.16,1942.02,0,0,0,
13.708,1300.53,2182.44,0,0,0,
13.75,1323.06,2981.1,0,0,0,
13.792,1427.91,2380.71,0,0,0,
13.833,1396.44,1466.39,0,0,0,
13.875,1626.91,927.26,0,0,0,
13.917,1096.31,580.05,0,0,0,
13.958,1237.44,0,0,0,0,
14,928.79,0,0,0,0,
14.042,1025.07,0,0,0,0,
14.083,1053.39,0,0,0,0,
14.125,1010.91,0,0,0,0,
14.167,860.83,0,0,0,0,
14.208,853.73,179.83,0,0,0,
14.25,853.88,850.79,0,0,0,
14.292,1298.93,2178.38,0,0,0,
14.333,1219.53,2736.33,0,0,0,
14.375,1256.77,2852,0,0,0,
14.417,1203.08,2713.13,0,0,0,
14.458,1350.67,2548.56,0,0,0,
14.5,1259.89,1891.78,0,0,0,
14.542,1373.57,1407.14,0,0,0,
14.583,1432.43,745.13,0,0,0,
14.625,1442.53,256.48,0,0,0,
14.667,1151.64,434.1,0,0,0,
14.708,1077.97,561.57,0,0,0,
14.75,1392.66,708.45,0,0,0,
14.792,1350.28,946.21,0,0,0,
14.833,1346.91,907.11,0,0,0,
14.875,1648.06,164.21,0,0,0,
14.917,1254.44,0,0,0,0,
14.958,1146.83,0,0,0,0,
15,1104.36,0,0,0,0,
15.042,965.6,0,0,0,0,
15.083,1022.24,0,0,0,0,
15.125,1404.51,0,0,0,0,
15.167,1347.88,0,0,0,0,
15.208,1336.55,0,0,0,0,
15.25,1054.87,542.2,0,0,0,
15.292,1140.94,1084.77,0,0,0,
15.333,1127.98,1120.38,0,0,0,
15.375,1164.94,1176.86,0,0,0,
15.417,1219.06,1230.35,0,0,0,
15.458,1260.97,1324.35,0,0,0,
15.5,1308.32,1350.63,0,0,0,
15.542,1249.86,1239.19,0,0,0,
15.583,1164.95,1125.88,0,0,0,
15.625,1155.07,1169.74,0,0,0,
15.667,1177.55,1212.39,0,0,0,
15.708,1316.54,1348.07,0,0,0,
15.75,1361.28,2274.59,0,0,0,
15.792,1361.34,2189.58,0,0,0,
15.833,1360.68,1465.34,0,0,0,
15.875,1503.42,909.17,0,0,0,
15.917,1610.22,204.88,0,0,0,
15.958,1197.8,0,0,0,0,
16,957.11,0,0,0,0,
16.042,741.9,0,0,0,0,
16.083,1013.15,147.84,0,0,0,
16.125,1234.36,175.82,0,0,0,
16.167,1295.63,108.89,0,0,0,
16.208,1093.03,0,0,0,0,
