$JDAY,Temp_C
70.23958333,2.9
70.25,2.8
70.26041667,2.8
70.27083333,2.8
70.28125,2.9
70.29166667,2.8
70.30208333,2.8
70.3125,2.9
70.32291667,2.9
70.33333333,2.9
70.34375,2.9
70.35416667,2.9
70.36458333,2.9
70.375,2.9
70.38541667,3
70.39583333,2.9
70.40625,2.9
70.41666667,2.9
70.42708333,2.9
70.4375,2.9
70.44791667,2.9
70.45833333,2.9
70.46875,3
70.47916667,3
70.48958333,3
70.5,3
70.51041667,3
70.52083333,3
70.53125,3
70.54166667,3
70.55208333,3
70.5625,3
70.57291667,3
70.58333333,3
70.59375,3
70.60416667,3
70.61458333,3
70.625,3
70.63541667,3
70.64583333,3.1
70.65625,3
70.66666667,3
70.67708333,3
70.6875,3
70.69791667,2.9
70.70833333,3
70.71875,2.9
70.72916667,3
70.73958333,2.9
70.75,3
70.76041667,2.9
70.77083333,2.8
70.78125,3
70.79166667,2.9
70.80208333,2.9
70.8125,2.9
70.82291667,2.9
70.83333333,2.9
70.84375,2.9
70.85416667,2.9
70.86458333,2.9
70.875,2.9
70.88541667,2.9
70.89583333,2.9
70.90625,2.9
70.91666667,2.9
70.92708333,2.9
70.9375,2.9
70.94791667,2.9
70.95833333,2.9
70.96875,2.9
70.97916667,2.9
70.98958333,2.9
71,2.9
71.01041667,2.9
71.02083333,2.9
71.03125,2.8
71.04166667,2.8
71.05208333,2.9
71.0625,2.9
71.07291667,2.9
71.08333333,2.8
71.09375,2.9
71.10416667,2.9
71.11458333,2.9
71.125,2.9
71.13541667,2.9
71.14583333,2.8
71.15625,2.8
71.16666667,2.9
71.17708333,2.8
71.1875,2.8
71.19791667,2.8
71.20833333,2.8
71.21875,2.8
71.22916667,2.8
71.23958333,2.8
71.25,2.8
71.26041667,2.8
71.27083333,2.8
71.28125,2.8
71.29166667,2.8
71.30208333,2.9
71.3125,2.8
71.32291667,2.9
71.33333333,2.9
71.34375,2.8
71.35416667,2.9
71.36458333,2.9
71.375,2.9
71.38541667,2.9
71.39583333,2.9
71.40625,2.9
71.41666667,2.9
71.42708333,3
71.4375,2.8
71.44791667,2.9
71.45833333,2.9
71.46875,2.9
71.47916667,2.9
71.48958333,2.9
71.5,3
71.51041667,3
71.52083333,3
71.53125,3
71.54166667,2.9
71.55208333,3
71.5625,3
71.57291667,2.9
71.58333333,3
71.59375,3
71.60416667,3
71.61458333,3
71.625,2.9
71.63541667,3
71.64583333,3
71.65625,3
71.66666667,3
71.67708333,3
71.6875,3
71.69791667,3
71.70833333,3
71.71875,2.9
71.72916667,2.9
71.73958333,2.9
71.75,2.9
71.76041667,2.9
71.77083333,2.9
71.78125,2.9
71.79166667,2.9
71.80208333,2.9
71.8125,2.9
71.82291667,3
71.83333333,2.9
71.84375,2.9
71.85416667,3
71.86458333,2.9
71.875,2.9
71.88541667,2.9
71.89583333,3
71.90625,3
71.91666667,2.9
71.92708333,3
71.9375,2.9
71.94791667,2.9
71.95833333,2.9
71.96875,2.9
71.97916667,2.9
71.98958333,2.9
72,2.9
72.01041667,2.9
72.0625,3
72.07291667,3
72.08333333,3
72.09375,3
72.10416667,3
72.11458333,3
72.125,3
72.13541667,3
72.14583333,2.9
72.15625,3
72.16666667,3
72.17708333,2.9
72.1875,2.9
72.19791667,2.9
72.20833333,2.9
72.21875,2.9
72.22916667,2.9
72.23958333,2.9
72.25,2.9
72.26041667,2.9
72.27083333,2.9
72.28125,2.9
72.29166667,2.9
72.30208333,2.9
72.3125,2.9
72.32291667,3
72.33333333,3
72.34375,3
72.35416667,3
72.36458333,3
72.375,3
72.38541667,3
72.39583333,3
72.40625,3
72.41666667,3
72.42708333,3
72.4375,3
72.44791667,3
72.45833333,3
72.46875,3
72.47916667,3
72.48958333,3
72.5,3
72.51041667,3
72.52083333,3
72.53125,3.1
72.54166667,3.1
72.55208333,3
72.5625,3.1
72.57291667,3
72.58333333,3
72.59375,3
72.60416667,3
72.61458333,3
72.625,3
72.63541667,3
72.64583333,3
72.65625,3
72.66666667,3
72.67708333,3
72.6875,2.9
72.69791667,3
72.70833333,2.9
72.71875,3
72.72916667,3
72.73958333,3
72.75,3
72.76041667,3
72.77083333,2.9
72.78125,3
72.79166667,3
72.80208333,3
72.8125,3
72.82291667,3
72.83333333,3
72.84375,3
72.85416667,3
72.86458333,3.1
72.875,3
72.88541667,3
72.89583333,3
72.90625,3
72.91666667,3.1
72.92708333,3
72.9375,3
72.94791667,3
72.95833333,3
72.96875,3
72.97916667,2.9
72.98958333,2.9
73,2.9
73.01041667,3
73.02083333,3
73.03125,3
73.04166667,3
73.05208333,3.1
73.0625,3.1
73.07291667,3.1
73.08333333,3.1
73.09375,3
73.10416667,3.1
73.11458333,3
73.125,3.1
73.13541667,3
73.14583333,3
73.15625,3
73.16666667,3
73.17708333,3
73.1875,2.9
73.19791667,2.9
73.20833333,2.9
73.21875,2.9
73.22916667,2.9
73.23958333,2.9
73.25,2.9
73.26041667,2.9
73.27083333,2.9
73.28125,2.9
73.29166667,2.9
73.30208333,2.9
73.3125,2.9
73.32291667,3
73.33333333,3
73.34375,2.9
73.35416667,2.9
73.36458333,2.9
73.375,2.9
73.38541667,3.1
73.39583333,3
73.40625,3
73.41666667,3
73.42708333,3
73.4375,3.1
73.44791667,3
73.45833333,3
73.46875,3
73.47916667,3.1
73.48958333,3.1
73.5,3.1
73.51041667,3.2
73.52083333,3.1
73.53125,3.1
73.54166667,3.2
73.55208333,3.2
73.5625,3.2
73.57291667,3.2
73.58333333,3.2
73.59375,3.2
73.60416667,3.3
73.61458333,3.2
73.625,3.2
73.63541667,3.3
73.64583333,3.3
73.65625,3.2
73.66666667,3.3
73.67708333,3.2
73.6875,3.2
73.69791667,3.2
73.70833333,3.2
73.71875,3.2
73.72916667,3.2
73.73958333,3.2
73.75,3.2
73.76041667,3.2
73.77083333,3.1
73.78125,3.1
73.79166667,3.2
73.80208333,3.1
73.8125,3.1
73.82291667,3.2
73.83333333,3.2
73.84375,3.1
73.85416667,3.1
73.86458333,3.1
73.875,3.1
73.88541667,3.1
73.89583333,3.1
73.90625,3.2
73.91666667,3.1
73.92708333,3.1
73.9375,3.1
73.94791667,3.1
73.95833333,3.1
73.96875,3.2
73.97916667,3.2
73.98958333,3.1
74,3.1
74.01041667,3.1
74.02083333,3.1
74.03125,3.2
74.04166667,3.1
74.05208333,3.2
74.0625,3.2
74.07291667,3.2
74.08333333,3.2
74.09375,3.2
74.10416667,3.2
74.11458333,3.2
74.125,3.2
74.13541667,3.1
74.14583333,3.1
74.15625,3.1
74.16666667,3.1
74.17708333,3.2
74.1875,3.2
74.19791667,3.2
74.20833333,3.2
74.21875,3.1
74.22916667,3.1
74.23958333,3.1
74.25,3.1
74.26041667,3.1
74.27083333,3.1
74.28125,3.2
74.29166667,3.1
74.30208333,3.2
74.3125,3.2
74.32291667,3.2
74.33333333,3.1
74.34375,3.2
74.35416667,3.2
74.36458333,3.2
74.375,3.1
74.38541667,3.1
74.39583333,3.1
74.40625,3.2
74.41666667,3.1
74.42708333,3.2
74.4375,3.2
74.44791667,3.2
74.45833333,3.2
74.46875,3.2
74.47916667,3.1
74.48958333,3.1
74.5,3.2
74.51041667,3.2
74.52083333,3.2
74.53125,3.1
74.54166667,3.1
74.55208333,3.3
74.5625,3.2
74.57291667,3.2
74.58333333,3.2
74.59375,3.2
74.60416667,3.2
74.61458333,3.2
74.625,3.2
74.63541667,3.2
74.64583333,3.2
74.65625,3.1
74.66666667,3.1
74.67708333,3.1
74.6875,3.1
74.69791667,3.2
74.70833333,3.2
74.71875,3.2
74.72916667,3.2
74.73958333,3.3
74.75,3.3
74.76041667,3.2
74.77083333,3.2
74.78125,3.2
74.79166667,3.2
74.80208333,3.2
74.8125,3.2
74.82291667,3.1
74.83333333,3.2
74.84375,3.2
74.85416667,3.1
74.86458333,3.1
74.875,3.2
74.88541667,3.1
74.89583333,3.1
74.90625,3.1
74.91666667,3.1
74.92708333,3.2
74.9375,3.1
74.94791667,3.1
74.95833333,3.1
74.96875,3.2
74.97916667,3.1
74.98958333,3.1
75,3.1
75.01041667,3.1
75.02083333,3.1
75.03125,3.1
75.04166667,3.2
75.05208333,3.1
75.0625,3.1
75.07291667,3.1
75.08333333,3.1
75.09375,3.1
75.10416667,3.1
75.11458333,3.1
75.125,3.2
75.13541667,3.2
75.14583333,3.2
75.15625,3.2
75.16666667,3.1
75.17708333,3.1
75.1875,3.1
75.19791667,3.1
75.20833333,3.2
75.21875,3.1
75.22916667,3
75.23958333,3.1
75.25,3
75.26041667,3.1
75.27083333,3
75.28125,3.1
75.29166667,3.1
75.30208333,3.1
75.3125,3.1
75.32291667,3.1
75.33333333,3.1
75.34375,3.1
75.35416667,3.1
75.36458333,3.1
75.375,3.1
75.38541667,3.1
75.39583333,3.1
75.40625,3.2
75.41666667,3.1
75.42708333,3.1
75.4375,3.1
75.44791667,3.1
75.45833333,3.1
75.46875,3.2
75.47916667,3.1
75.48958333,3.1
75.5,3.1
75.51041667,3.1
75.52083333,3.1
75.53125,3.1
75.54166667,3.1
75.55208333,3.1
75.5625,3.1
75.57291667,3.2
75.58333333,3.2
75.59375,3.2
75.60416667,3.2
75.61458333,3.3
75.625,3.3
75.63541667,3.3
75.64583333,3.3
75.65625,3.3
75.66666667,3.3
75.67708333,3.3
75.6875,3.2
75.69791667,3.3
75.70833333,3.3
75.71875,3.2
75.72916667,3.2
75.73958333,3.2
75.75,3.1
75.76041667,3.1
75.77083333,3.1
75.78125,3.2
75.79166667,3.1
75.80208333,3.2
75.8125,3.2
75.82291667,3.2
75.83333333,3.2
75.84375,3.2
75.85416667,3.3
75.86458333,3.2
75.875,3.2
75.88541667,3.1
75.89583333,3.1
75.90625,3.1
75.91666667,3.1
75.92708333,3.1
75.9375,3.1
75.94791667,3.1
75.95833333,3.1
75.96875,3.1
75.97916667,3.1
75.98958333,3.1
76,3.1
76.01041667,3.1
76.02083333,3.1
76.03125,3.1
76.04166667,3.1
76.05208333,3.1
76.0625,3.1
76.07291667,3.1
76.08333333,3
76.09375,3
76.10416667,3.1
76.11458333,3
76.125,3
76.13541667,3.1
76.14583333,3.1
76.15625,3.1
76.16666667,3.1
76.17708333,3.1
76.1875,3
76.19791667,3
76.20833333,3
76.21875,3
76.22916667,3.1
76.23958333,3
76.25,3
76.26041667,3
76.27083333,3.1
76.28125,3.1
76.29166667,3.1
76.30208333,3.1
76.3125,3.1
76.32291667,3.1
76.33333333,3.1
76.34375,3.1
76.35416667,3.1
76.36458333,3.1
76.375,3.2
76.38541667,3.2
76.39583333,3.2
76.40625,3.2
76.41666667,3.2
76.42708333,3.3
76.4375,3.3
76.44791667,3.3
76.45833333,3.3
76.46875,3.3
76.47916667,3.2
76.48958333,3.3
76.5,3.3
76.51041667,3.4
76.52083333,3.3
76.53125,3.3
76.54166667,3.3
76.55208333,3.3
76.5625,3.4
76.57291667,3.4
76.58333333,3.3
76.59375,3.3
76.60416667,3.4
76.61458333,3.4
76.625,3.4
76.63541667,3.4
76.64583333,3.4
76.65625,3.4
76.66666667,3.3
76.67708333,3.3
76.6875,3.4
76.69791667,3.4
76.70833333,3.3
76.71875,3.4
76.72916667,3.3
76.73958333,3.2
76.75,3.3
76.76041667,3.2
76.77083333,3.3
76.78125,3.2
76.79166667,3.2
76.80208333,3.2
76.8125,3.2
76.82291667,3.3
76.83333333,3.3
76.84375,3.3
76.85416667,3.2
76.86458333,3.2
76.875,3.2
76.88541667,3.3
76.89583333,3.2
76.90625,3.2
76.91666667,3.2
76.92708333,3.2
76.9375,3.2
76.94791667,3.2
76.95833333,3.2
76.96875,3.2
76.97916667,3.2
76.98958333,3.2
77,3.2
77.01041667,3.2
77.02083333,3.1
77.03125,3.1
77.04166667,3.1
77.05208333,3.1
77.0625,3.1
77.07291667,3.1
77.08333333,3.1
77.09375,3.1
77.10416667,3.2
77.11458333,3.2
77.125,3.2
77.13541667,3.2
77.14583333,3.2
77.15625,3.2
77.16666667,3.2
77.17708333,3.1
77.1875,3.1
77.19791667,3
77.20833333,3.1
77.21875,3.1
77.22916667,3.1
77.23958333,3.1
77.25,3.2
77.26041667,3.1
77.27083333,3.1
77.28125,3.2
77.29166667,3.2
77.30208333,3.2
77.3125,3.1
77.32291667,3.1
77.33333333,3.1
77.34375,3.1
77.35416667,3.1
77.36458333,3.1
77.375,3.1
77.38541667,3.2
77.39583333,3.3
77.40625,3.2
77.41666667,3.2
77.42708333,3.2
77.4375,3.2
77.44791667,3.2
77.45833333,3.2
77.46875,3.3
77.47916667,3.2
77.48958333,3.2
77.5,3.3
77.51041667,3.3
77.52083333,3.3
77.53125,3.3
77.54166667,3.3
77.55208333,3.4
77.5625,3.3
77.57291667,3.3
77.58333333,3.3
77.59375,3.3
77.60416667,3.3
77.61458333,3.3
77.625,3.3
77.63541667,3.3
77.64583333,3.3
77.65625,3.3
77.66666667,3.3
77.67708333,3.3
77.6875,3.3
77.69791667,3.4
77.70833333,3.3
77.71875,3.3
77.72916667,3.2
77.73958333,3.2
77.75,3.2
77.76041667,3.2
77.77083333,3.2
77.78125,3.2
77.79166667,3.2
77.80208333,3.2
77.8125,3.3
77.82291667,3.3
77.83333333,3.3
77.84375,3.3
77.85416667,3.3
77.86458333,3.3
77.875,3.2
77.88541667,3.2
77.89583333,3.3
77.90625,3.2
77.91666667,3.2
77.92708333,3.2
77.9375,3.2
77.94791667,3.2
77.95833333,3.2
77.96875,3.2
77.97916667,3.3
77.98958333,3.3
78,3.3
78.01041667,3.3
78.02083333,3.3
78.03125,3.3
78.04166667,3.3
78.05208333,3.3
78.0625,3.3
78.07291667,3.2
78.08333333,3.2
78.09375,3.2
78.10416667,3.2
78.11458333,3.2
78.125,3.3
78.13541667,3.3
78.14583333,3.3
78.15625,3.3
78.16666667,3.3
78.17708333,3.2
78.1875,3.2
78.19791667,3.2
78.20833333,3.2
78.21875,3.2
78.22916667,3.2
78.23958333,3.2
78.25,3.3
78.26041667,3.2
78.27083333,3.2
78.28125,3.2
78.29166667,3.2
78.30208333,3.2
78.3125,3.2
78.32291667,3.2
78.33333333,3.2
78.34375,3.2
78.35416667,3.2
78.36458333,3.2
78.375,3.2
78.38541667,3.3
78.39583333,3.3
78.40625,3.3
78.41666667,3.3
78.42708333,3.3
78.4375,3.3
78.44791667,3.3
78.45833333,3.3
78.46875,3.3
78.47916667,3.3
78.48958333,3.3
78.5,3.3
78.51041667,3.4
78.52083333,3.4
78.53125,3.4
78.54166667,3.4
78.55208333,3.4
78.5625,3.5
78.57291667,3.5
78.58333333,3.4
78.59375,3.5
78.60416667,3.5
78.61458333,3.5
78.625,3.5
78.63541667,3.5
78.64583333,3.6
78.65625,3.5
78.66666667,3.5
78.67708333,3.5
78.6875,3.4
78.69791667,3.4
78.70833333,3.4
78.71875,3.5
78.72916667,3.5
78.73958333,3.5
78.75,3.5
78.76041667,3.3
78.77083333,3.3
78.78125,3.3
78.79166667,3.3
78.80208333,3.3
78.8125,3.3
78.82291667,3.4
78.83333333,3.4
78.84375,3.3
78.85416667,3.4
78.86458333,3.3
78.875,3.3
78.88541667,3.3
78.89583333,3.3
78.90625,3.3
78.91666667,3.3
78.92708333,3.3
78.9375,3.3
78.94791667,3.2
78.95833333,3.2
78.96875,3.3
78.97916667,3.2
78.98958333,3.2
79,3.2
79.01041667,3.3
79.02083333,3.3
79.03125,3.2
79.04166667,3.2
79.05208333,3.3
79.0625,3.3
79.07291667,3.3
79.08333333,3.3
79.09375,3.4
79.10416667,3.3
79.11458333,3.3
79.125,3.3
79.13541667,3.4
79.14583333,3.3
79.15625,3.3
79.16666667,3.3
79.17708333,3.2
79.1875,3.2
79.19791667,3.2
79.20833333,3.2
79.21875,3.2
79.22916667,3.2
79.23958333,3.2
79.25,3.2
79.26041667,3.2
79.27083333,3.3
79.28125,3.3
79.29166667,3.3
79.30208333,3.3
79.3125,3.2
79.32291667,3.2
79.33333333,3.3
79.34375,3.3
79.35416667,3.2
79.36458333,3.2
79.375,3.2
79.38541667,3.2
79.39583333,3.2
79.40625,3.3
79.41666667,3.3
79.42708333,3.4
79.4375,3.4
79.44791667,3.4
79.45833333,3.4
79.46875,3.4
79.47916667,3.4
79.48958333,3.3
79.5,3.4
79.51041667,3.4
79.52083333,3.4
79.53125,3.4
79.54166667,3.4
79.55208333,3.4
79.5625,3.3
79.57291667,3.4
79.58333333,3.3
79.59375,3.3
79.60416667,3.3
79.61458333,3.3
79.625,3.3
79.63541667,3.3
79.64583333,3.3
79.65625,3.3
79.66666667,3.3
79.67708333,3.3
79.6875,3.4
79.69791667,3.3
79.70833333,3.4
79.71875,3.3
79.72916667,3.3
79.73958333,3.3
79.75,3.3
79.76041667,3.2
79.77083333,3.2
79.78125,3.2
79.79166667,3.2
79.80208333,3.2
79.8125,3.3
79.82291667,3.3
79.83333333,3.3
79.84375,3.3
79.85416667,3.2
79.86458333,3.2
79.875,3.3
79.88541667,3.2
79.89583333,3.2
79.90625,3.2
79.91666667,3.2
79.92708333,3.2
79.9375,3.2
79.94791667,3.2
79.95833333,3.2
79.96875,3.3
79.97916667,3.2
79.98958333,3.2
80,3.2
80.01041667,3.2
80.02083333,3.2
80.03125,3.2
80.04166667,3.2
80.05208333,3.3
80.0625,3.3
80.07291667,3.3
80.08333333,3.3
80.09375,3.3
80.10416667,3.2
80.11458333,3.2
80.125,3.2
80.13541667,3.2
80.14583333,3.2
80.15625,3.2
80.16666667,3.2
80.17708333,3.2
80.1875,3.2
80.19791667,3.2
80.20833333,3.2
80.21875,3.2
80.22916667,3.2
80.23958333,3.2
80.25,3.2
80.26041667,3.2
80.27083333,3.2
80.28125,3.3
80.29166667,3.3
80.30208333,3.3
80.3125,3.2
80.32291667,3.2
80.33333333,3.2
80.34375,3.2
80.35416667,3.2
80.36458333,3.2
80.375,3.2
80.38541667,3.2
80.39583333,3.2
80.40625,3.2
80.41666667,3.2
80.42708333,3.2
80.4375,3.2
80.44791667,3.3
80.45833333,3.3
80.46875,3.3
80.47916667,3.2
80.48958333,3.3
80.5,3.2
80.51041667,3.3
80.52083333,3.3
80.53125,3.3
80.54166667,3.3
80.55208333,3.2
80.5625,3.3
80.57291667,3.3
80.58333333,3.3
80.59375,3.3
80.60416667,3.3
80.61458333,3.2
80.625,3.1
80.63541667,3.1
80.64583333,3.1
80.65625,3.1
80.66666667,3.1
80.67708333,3.1
80.6875,3.1
80.69791667,3.1
80.70833333,3.1
80.71875,3.1
80.72916667,3.1
80.73958333,3.1
80.75,3.1
80.76041667,3.1
80.77083333,3
80.78125,3
80.79166667,3.1
80.80208333,3.1
80.8125,3
80.82291667,3
80.83333333,3.1
80.84375,3
80.85416667,3
80.86458333,3
80.875,3
80.88541667,3.1
80.89583333,3.1
80.90625,3.1
80.91666667,3
80.92708333,3.1
80.9375,3
80.94791667,3.1
80.95833333,3
80.96875,3
80.97916667,3
80.98958333,3
81,3
81.01041667,3
81.02083333,3.1
81.03125,3
81.04166667,3
81.05208333,3.1
81.0625,3
81.07291667,3
81.08333333,3
81.09375,3
81.10416667,3
81.11458333,3
81.125,3
81.13541667,3
81.14583333,3
81.15625,3
81.16666667,3
81.17708333,3
81.1875,3
81.19791667,3
81.20833333,3
81.21875,3
81.22916667,3
81.23958333,3
81.25,3
81.26041667,3
81.27083333,3
81.28125,3
81.29166667,3
81.30208333,3
81.3125,3
81.32291667,3
81.33333333,3
81.34375,3
81.35416667,3.1
81.36458333,3.1
81.375,3.1
81.38541667,3.1
81.39583333,3.1
81.40625,3.1
81.41666667,3.1
81.42708333,3.1
81.4375,3.1
81.44791667,3.1
81.45833333,3.1
81.46875,3.1
81.47916667,3.2
81.48958333,3.2
81.5,3.2
81.51041667,3.2
81.52083333,3.2
81.53125,3.2
81.54166667,3.2
81.55208333,3.2
81.5625,3.2
81.57291667,3.2
81.58333333,3.2
81.59375,3.2
81.60416667,3.2
81.61458333,3.1
81.625,3.2
81.63541667,3.2
81.64583333,3.2
81.65625,3.1
81.66666667,3.2
81.67708333,3.1
81.6875,3.1
81.69791667,3.1
81.70833333,3.1
81.71875,3.1
81.72916667,3.1
81.73958333,3.1
81.75,3.1
81.76041667,3.1
81.77083333,3.1
81.78125,3.1
81.79166667,3.1
81.80208333,3.1
81.8125,3.1
81.82291667,3.1
81.83333333,3.1
81.84375,3.1
81.85416667,3.1
81.86458333,3.1
81.875,3
81.88541667,3.1
81.89583333,3.1
81.90625,3
81.91666667,3.1
81.92708333,3.1
81.9375,3.1
81.94791667,3.1
81.95833333,3.1
81.96875,3.1
81.97916667,3
81.98958333,3
82,3
82.01041667,3
82.02083333,3
82.03125,3
82.04166667,3
82.05208333,3.1
82.0625,3
82.07291667,3
82.08333333,3
82.09375,3
82.10416667,3
82.11458333,3
82.125,3
82.13541667,3
82.14583333,3
82.15625,3
82.16666667,3
82.17708333,3
82.1875,3
82.19791667,3
82.20833333,3
82.21875,3
82.22916667,3
82.23958333,3
82.25,3
82.26041667,3
82.27083333,3
82.28125,3
82.29166667,3
82.30208333,3
82.3125,3
82.32291667,3
82.33333333,3
82.34375,3
82.35416667,3.1
82.36458333,3
82.375,3.1
82.38541667,3.1
82.39583333,3.1
82.40625,3.1
82.41666667,3.1
82.42708333,3.1
82.4375,3.1
82.44791667,3.1
82.45833333,3.2
82.46875,3.2
82.47916667,3.2
82.48958333,3.2
82.5,3.2
82.51041667,3.2
82.52083333,3.2
82.53125,3.2
82.54166667,3.2
82.55208333,3.2
82.5625,3.2
82.57291667,3.2
82.58333333,3.2
82.59375,3.2
82.60416667,3.2
82.61458333,3.2
82.625,3.2
82.63541667,3.2
82.64583333,3.2
82.65625,3.2
82.66666667,3.2
82.67708333,3.2
82.6875,3.2
82.69791667,3.2
82.70833333,3.1
82.71875,3.1
82.72916667,3.1
82.73958333,3.1
82.75,3.1
82.76041667,3.1
82.77083333,3.1
82.78125,3.1
82.79166667,3.1
82.80208333,3.1
82.8125,3.1
82.82291667,3.1
82.83333333,3.1
82.84375,3.1
82.85416667,3.1
82.86458333,3.1
82.875,3.1
82.88541667,3.1
82.89583333,3.1
82.90625,3.1
82.91666667,3.1
82.92708333,3.1
82.9375,3.1
82.94791667,3.1
82.95833333,3.1
82.96875,3.1
82.97916667,3.1
82.98958333,3.1
83,3.1
83.01041667,3.1
83.02083333,3.1
83.03125,3.1
83.04166667,3.1
83.05208333,3.1
83.0625,3.1
83.07291667,3.1
83.08333333,3.1
83.09375,3.1
83.10416667,3.1
83.11458333,3.1
83.125,3
83.13541667,3.1
83.14583333,3.1
83.15625,3.1
83.16666667,3.1
83.17708333,3.1
83.1875,3.1
83.19791667,3
83.20833333,3.1
83.21875,3.1
83.22916667,3.1
83.23958333,3.1
83.25,3.1
83.26041667,3.1
83.27083333,3.1
83.28125,3.1
83.29166667,3.1
83.30208333,3.1
83.3125,3.1
83.32291667,3
83.33333333,3.1
83.34375,3
83.35416667,3.1
83.36458333,3.1
83.375,3.1
83.38541667,3.1
83.39583333,3.1
83.40625,3.1
83.41666667,3.1
83.42708333,3.1
83.4375,3.1
83.44791667,3.1
83.45833333,3.1
83.46875,3.1
83.47916667,3.2
83.48958333,3.2
83.5,3.2
83.51041667,3.2
83.52083333,3.2
83.53125,3.2
83.54166667,3.2
83.55208333,3.2
83.5625,3.2
83.57291667,3.2
83.58333333,3.2
83.59375,3.2
83.60416667,3.2
83.61458333,3.2
83.625,3.2
83.63541667,3.2
83.64583333,3.2
83.65625,3.2
83.66666667,3.2
83.67708333,3.2
83.6875,3.2
83.69791667,3.2
83.70833333,3.2
83.71875,3.2
83.72916667,3.1
83.73958333,3.1
83.75,3.2
83.76041667,3.1
83.77083333,3.1
83.78125,3.1
83.79166667,3.1
83.80208333,3.1
83.8125,3.1
83.82291667,3.1
83.83333333,3.1
83.84375,3.2
83.85416667,3.2
83.86458333,3.2
83.875,3.1
83.88541667,3.1
83.89583333,3.2
83.90625,3.1
83.91666667,3.1
83.92708333,3.1
83.9375,3.1
83.94791667,3.1
83.95833333,3.1
83.96875,3.1
83.97916667,3.1
83.98958333,3.1
84,3.1
84.01041667,3.1
84.02083333,3.1
84.03125,3.1
84.04166667,3.1
84.05208333,3.1
84.0625,3.1
84.07291667,3.1
84.08333333,3.1
84.09375,3.1
84.10416667,3.1
84.11458333,3.1
84.125,3.1
84.13541667,3.1
84.14583333,3.1
84.15625,3.1
84.16666667,3.1
84.17708333,3.1
84.1875,3.1
84.19791667,3.1
84.20833333,3.1
84.21875,3.1
84.22916667,3
84.23958333,3.1
84.25,3.1
84.26041667,3.1
84.27083333,3.1
84.28125,3.1
84.29166667,3.1
84.30208333,3.1
84.3125,3.1
84.32291667,3.1
84.33333333,3.1
84.34375,3.1
84.35416667,3.1
84.36458333,3.1
84.375,3.1
84.38541667,3.1
84.39583333,3.1
84.40625,3.1
84.41666667,3.1
84.42708333,3.1
84.4375,3.1
84.44791667,3.1
84.45833333,3.1
84.46875,3.2
84.47916667,3.2
84.48958333,3.2
84.5,3.2
84.51041667,3.2
84.52083333,3.2
84.53125,3.2
84.54166667,3.2
84.55208333,3.2
84.5625,3.2
84.57291667,3.2
84.58333333,3.2
84.59375,3.2
84.60416667,3.2
84.61458333,3.2
84.625,3.2
84.63541667,3.2
84.64583333,3.2
84.65625,3.3
84.66666667,3.2
84.67708333,3.2
84.6875,3.2
84.69791667,3.2
84.70833333,3.2
84.71875,3.2
84.72916667,3.2
84.73958333,3.2
84.75,3.2
84.76041667,3.2
84.77083333,3.2
84.78125,3.1
84.79166667,3.1
84.80208333,3.2
84.8125,3.2
84.82291667,3.1
84.83333333,3.1
84.84375,3.2
84.85416667,3.2
84.86458333,3.2
84.875,3.2
84.88541667,3.2
84.89583333,3.2
84.90625,3.1
84.91666667,3.2
84.92708333,3.2
84.9375,3.2
84.94791667,3.1
84.95833333,3.1
84.96875,3.2
84.97916667,3.1
84.98958333,3.1
85,3.1
85.01041667,3.1
85.02083333,3.1
85.03125,3.1
85.04166667,3.1
85.05208333,3.1
85.0625,3.2
85.07291667,3.2
85.08333333,3.2
85.09375,3.2
85.10416667,3.2
85.11458333,3.1
85.125,3.1
85.13541667,3.1
85.14583333,3.1
85.15625,3.1
85.16666667,3.1
85.17708333,3.1
85.1875,3.1
85.19791667,3.1
85.20833333,3.1
85.21875,3.1
85.22916667,3.1
85.23958333,3.1
85.25,3.1
85.26041667,3.1
85.27083333,3.1
85.28125,3.1
85.29166667,3.1
85.30208333,3.1
85.3125,3.1
85.32291667,3.1
85.33333333,3.1
85.34375,3.2
85.35416667,3.1
85.36458333,3.1
85.375,3.1
85.38541667,3.2
85.39583333,3.2
85.40625,3.2
85.41666667,3.2
85.42708333,3.2
85.4375,3.2
85.44791667,3.2
85.45833333,3.2
85.46875,3.2
85.47916667,3.2
85.48958333,3.2
85.5,3.2
85.51041667,3.3
85.52083333,3.2
85.53125,3.2
85.54166667,3.3
85.55208333,3.2
85.5625,3.3
85.57291667,3.3
85.58333333,3.3
85.59375,3.3
85.60416667,3.3
85.61458333,3.3
85.625,3.3
85.63541667,3.2
85.64583333,3.2
85.65625,3.2
85.66666667,3.2
85.67708333,3.3
85.6875,3.2
85.69791667,3.2
85.70833333,3.2
85.71875,3.2
85.72916667,3.2
85.73958333,3.2
85.75,3.2
85.76041667,3.2
85.77083333,3.2
85.78125,3.2
85.79166667,3.2
85.80208333,3.2
85.8125,3.2
85.82291667,3.2
85.83333333,3.2
85.84375,3.2
85.85416667,3.2
85.86458333,3.2
85.875,3.2
85.88541667,3.2
85.89583333,3.2
85.90625,3.2
85.91666667,3.2
85.92708333,3.2
85.9375,3.2
85.94791667,3.2
85.95833333,3.2
85.96875,3.2
85.97916667,3.2
85.98958333,3.2
86,3.2
86.01041667,3.2
86.02083333,3.2
86.03125,3.2
