$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:316.     

JDAY,     %DO,  TDG(%),
   452.200,  100.5657,  100.8833,
   452.250,  100.5679,  100.8755,
   452.300,  100.5704,  100.8649,
   452.350,  100.5749,  100.8779,
   452.400,  100.5827,  100.8928,
   452.450,  100.5925,  100.9455,
   452.500,  100.6042,  100.9684,
   452.550,  100.6162,  101.0366,
   452.600,  100.6275,  101.0605,
   452.650,  100.6380,  101.1089,
   452.700,  100.6517,  101.1292,
   452.750,  100.6645,  101.1261,
   452.800,  100.6749,  101.1475,
   452.850,  100.6846,  101.1541,
   452.900,  100.6941,  101.1622,
   452.950,  100.7035,  101.1751,
   453.000,  100.7127,  101.1823,
   453.050,  100.7215,  101.2127,
   453.100,  100.7294,  101.2280,
   453.150,  100.7379,  101.2182,
   453.200,  100.7471,  101.2134,
   453.250,  100.7562,  101.1797,
   453.300,  100.7649,  101.1833,
   453.350,  100.7746,  101.1387,
   453.400,  100.7845,  101.0495,
   453.450,  100.8000,  101.0789,
   453.500,  100.8267,  101.0732,
   453.550,  100.8657,  101.0194,
   453.600,  100.9059,  101.0645,
   453.650,  100.9354,  101.0419,
   453.700,  100.9614,  101.0822,
   453.750,  100.9801,  101.1373,
   453.800,  100.9928,  101.1237,
   453.850,  101.0019,  101.1401,
   453.900,  101.0109,  101.1545,
   453.950,  101.0203,  101.1699,
   454.000,  101.0296,  101.1598,
   454.050,  101.0392,  101.1807,
   454.100,  101.0476,  101.2338,
   454.150,  101.0549,  101.3050,
   454.200,  101.0637,  101.3409,
   454.250,  101.0718,  101.3587,
   454.300,  101.0771,  101.3620,
   454.350,  101.0834,  101.3736,
   454.400,  101.0940,  101.4001,
   454.450,  101.1110,  101.4249,
   454.500,  101.1250,  101.4456,
   454.550,  101.1356,  101.4875,
   454.600,  101.1511,  101.5122,
   454.650,  101.1655,  101.5593,
   454.700,  101.1783,  101.5732,
   454.750,  101.1909,  101.6137,
   454.800,  101.1985,  101.6207,
   454.850,  101.2045,  101.6114,
   454.900,  101.2102,  101.6175,
   454.950,  101.2159,  101.6007,
   455.000,  101.2199,  101.5794,
   455.050,  101.2228,  101.5933,
   455.100,  101.2252,  101.6082,
   455.150,  101.2272,  101.6054,
   455.200,  101.2314,  101.5985,
   455.250,  101.2363,  101.5709,
   455.300,  101.2423,  101.5496,
   455.350,  101.2536,  101.5729,
   455.400,  101.2691,  101.5749,
   455.450,  101.2836,  101.5169,
   455.500,  101.3064,  101.4992,
   455.550,  101.3339,  101.4676,
   455.600,  101.3643,  101.4149,
   455.650,  101.3969,  101.4690,
   455.700,  101.4255,  101.5934,
   455.750,  101.4498,  101.6077,
   455.800,  101.4672,  101.6075,
   455.850,  101.4777,  101.5900,
   455.900,  101.4869,  101.5974,
   455.950,  101.4958,  101.5642,
   456.000,  101.5036,  101.5746,
   456.050,  101.5111,  101.5880,
   456.100,  101.5184,  101.5898,
   456.150,  101.5241,  101.5884,
   456.200,  101.5281,  101.6154,
   456.250,  101.5303,  101.6231,
   456.300,  101.5322,  101.6216,
   456.350,  101.5340,  101.5969,
   456.400,  101.5369,  101.6141,
   456.450,  101.5426,  101.6420,
   456.500,  101.5521,  101.6699,
   456.550,  101.5643,  101.7161,
   456.600,  101.5714,  101.7108,
   456.650,  101.5751,  101.7253,
   456.700,  101.5798,  101.7389,
   456.750,  101.5824,  101.7580,
   456.800,  101.5821,  101.7169,
   456.850,  101.5790,  101.7205,
   456.900,  101.5768,  101.7166,
   456.950,  101.5738,  101.6992,
   457.000,  101.5706,  101.7002,
   457.050,  101.5655,  101.7223,
   457.100,  101.5597,  101.7208,
   457.150,  101.5546,  101.7282,
   457.200,  101.5465,  101.6778,
   457.250,  101.5362,  101.6408,
   457.300,  101.5304,  101.6407,
   457.350,  101.5326,  101.6569,
   457.400,  101.5457,  101.5779,
   457.450,  101.5685,  101.5773,
   457.500,  101.5968,  101.5004,
   457.550,  101.6239,  101.5027,
   457.600,  101.6493,  101.5225,
   457.650,  101.6774,  101.5294,
   457.700,  101.7021,  101.6017,
   457.750,  101.7231,  101.5323,
   457.800,  101.7341,  101.5735,
   457.850,  101.7384,  101.6249,
   457.900,  101.7429,  101.6208,
   457.950,  101.7480,  101.6343,
   458.000,  101.7539,  101.6598,
   458.050,  101.7588,  101.6610,
   458.100,  101.7631,  101.6875,
   458.150,  101.7663,  101.7146,
   458.200,  101.7687,  101.7180,
   458.250,  101.7689,  101.6956,
   458.300,  101.7661,  101.7110,
   458.350,  101.7656,  101.7479,
   458.400,  101.7672,  101.7572,
   458.450,  101.7697,  101.7695,
   458.500,  101.7785,  101.7819,
   458.550,  101.7937,  101.8141,
   458.600,  101.8203,  101.8509,
   458.650,  101.8504,  101.8364,
   458.700,  101.8768,  101.8128,
   458.750,  101.8952,  101.8648,
   458.800,  101.8967,  101.8841,
   458.850,  101.8897,  101.8752,
   458.900,  101.8839,  101.8666,
   458.950,  101.8789,  101.8597,
   459.000,  101.8746,  101.8693,
   459.050,  101.8705,  101.8637,
   459.100,  101.8668,  101.8606,
   459.150,  101.8643,  101.8408,
   459.200,  101.8618,  101.8450,
   459.250,  101.8596,  101.8647,
   459.300,  101.8578,  101.8438,
   459.350,  101.8585,  101.8542,
   459.400,  101.8635,  101.8146,
   459.450,  101.8773,  101.8768,
   459.500,  101.8921,  101.8304,
   459.550,  101.9119,  101.9219,
   459.600,  101.9333,  101.8777,
   459.650,  101.9451,  101.9275,
   459.700,  101.9520,  101.9008,
   459.750,  101.9558,  101.9680,
   459.800,  101.9552,  102.0082,
   459.850,  101.9516,  101.9788,
   459.900,  101.9492,  102.0277,
   459.950,  101.9472,  102.0300,
   460.000,  101.9452,  102.0506,
   460.050,  101.9430,  102.0563,
   460.100,  101.9405,  101.9677,
   460.150,  101.9381,  101.8669,
   460.200,  101.9359,  101.8773,
   460.250,  101.9336,  101.9077,
   460.300,  101.9322,  101.9232,
   460.350,  101.9328,  101.9071,
   460.400,  101.9355,  101.9750,
   460.450,  101.9423,  101.8749,
   460.500,  101.9523,  101.8415,
   460.550,  101.9621,  101.8310,
   460.600,  101.9752,  101.7949,
   460.650,  101.9961,  101.8024,
   460.700,  102.0105,  101.8099,
   460.750,  102.0149,  101.8679,
   460.800,  102.0114,  101.8547,
   460.850,  102.0041,  101.9293,
   460.900,  101.9965,  101.9492,
   460.950,  101.9891,  101.9374,
   461.000,  101.9809,  101.9468,
   461.050,  101.9724,  101.9419,
   461.100,  101.9639,  101.9154,
   461.150,  101.9553,  101.9305,
   461.200,  101.9472,  101.9139,
   461.250,  101.9399,  101.8882,
   461.300,  101.9336,  101.9172,
   461.350,  101.9319,  101.9270,
   461.400,  101.9369,  101.9352,
   461.450,  101.9496,  101.9311,
   461.500,  101.9644,  101.9417,
   461.550,  101.9876,  101.9462,
   461.600,  102.0130,  101.9847,
   461.650,  102.0365,  101.9878,
   461.700,  102.0487,  101.9462,
   461.750,  102.0495,  102.0292,
   461.800,  102.0487,  102.0473,
   461.850,  102.0455,  102.0652,
   461.900,  102.0426,  102.0609,
   461.950,  102.0406,  102.0452,
   462.000,  102.0389,  102.0179,
   462.050,  102.0369,  101.9920,
   462.100,  102.0345,  102.0006,
   462.150,  102.0320,  101.9690,
   462.200,  102.0289,  101.9557,
   462.250,  102.0261,  101.9454,
   462.300,  102.0242,  101.9694,
   462.350,  102.0285,  101.9864,
   462.400,  102.0413,  102.0088,
   462.450,  102.0625,  102.0484,
   462.500,  102.0917,  102.0993,
   462.550,  102.1291,  102.0642,
   462.600,  102.1607,  102.0596,
   462.650,  102.1691,  102.1309,
   462.700,  102.1733,  102.1440,
   462.750,  102.1809,  102.1455,
   462.800,  102.1833,  102.1637,
   462.850,  102.1809,  102.1417,
   462.900,  102.1782,  102.1520,
   462.950,  102.1756,  102.1653,
   463.000,  102.1730,  102.1488,
   463.050,  102.1699,  102.1489,
   463.100,  102.1661,  102.1184,
   463.150,  102.1617,  102.1350,
   463.200,  102.1573,  102.1204,
   463.250,  102.1509,  102.0856,
   463.300,  102.1459,  102.1113,
   463.350,  102.1444,  102.1147,
   463.400,  102.1487,  102.1334,
   463.450,  102.1652,  102.1793,
   463.500,  102.1878,  102.2314,
   463.550,  102.2191,  102.1730,
   463.600,  102.2504,  102.0422,
   463.650,  102.2783,  102.0514,
   463.700,  102.2990,  102.0154,
   463.750,  102.3089,  101.9990,
   463.800,  102.3053,  102.0709,
   463.850,  102.2918,  102.0594,
   463.900,  102.2778,  102.1229,
   463.950,  102.2637,  102.1425,
   464.000,  102.2503,  102.1136,
   464.050,  102.2368,  102.1052,
   464.100,  102.2235,  102.0941,
   464.150,  102.2100,  102.0955,
   464.200,  102.1964,  102.0836,
   464.250,  102.1825,  102.0729,
   464.300,  102.1692,  102.0925,
   464.350,  102.1613,  102.0607,
   464.400,  102.1610,  102.0501,
   464.450,  102.1693,  102.0622,
   464.500,  102.1822,  102.1327,
   464.550,  102.2063,  101.9970,
   464.600,  102.2295,  101.9802,
   464.650,  102.2450,  102.1128,
   464.700,  102.2548,  102.0577,
   464.750,  102.2608,  102.0851,
   464.800,  102.2624,  102.1695,
   464.850,  102.2590,  102.1154,
   464.900,  102.2548,  102.0904,
   464.950,  102.2513,  102.1862,
   465.000,  102.2483,  102.1410,
   465.050,  102.2465,  102.1463,
   465.100,  102.2451,  102.1521,
   465.150,  102.2455,  102.1909,
   465.200,  102.2484,  102.1620,
   465.250,  102.2532,  102.2152,
   465.300,  102.2622,  102.2029,
   465.350,  102.2808,  102.2382,
   465.400,  102.3114,  102.2397,
   465.450,  102.3548,  102.2838,
   465.500,  102.4089,  102.3230,
   465.550,  102.4705,  102.2979,
   465.600,  102.5371,  102.3827,
   465.650,  102.6136,  102.4631,
   465.700,  102.6955,  102.5743,
   465.750,  102.7805,  102.7751,
   465.800,  102.8553,  102.9254,
   465.850,  102.9255,  102.9927,
   465.900,  102.9953,  103.0804,
   465.950,  103.0648,  103.1450,
   466.000,  103.1282,  103.2069,
   466.050,  103.1817,  103.2408,
   466.100,  103.2326,  103.2530,
   466.150,  103.2714,  103.2732,
   466.200,  103.3075,  103.2922,
   466.250,  103.3420,  103.3440,
   466.300,  103.3737,  103.3967,
   466.350,  103.4065,  103.4052,
   466.400,  103.4478,  103.3821,
   466.450,  103.4876,  103.4445,
   466.500,  103.5275,  103.4580,
   466.550,  103.5728,  103.5008,
   466.600,  103.6312,  103.5312,
   466.650,  103.6699,  103.6219,
   466.700,  103.7021,  103.7161,
   466.750,  103.7373,  103.6996,
   466.800,  103.7619,  103.7446,
   466.850,  103.7787,  103.8153,
   466.900,  103.7961,  103.8443,
   466.950,  103.8119,  103.8713,
   467.000,  103.8318,  103.8967,
   467.050,  103.8388,  103.9136,
   467.100,  103.8464,  103.9343,
   467.150,  103.8516,  103.9062,
   467.200,  103.8628,  103.8845,
   467.250,  103.8625,  103.8937,
   467.300,  103.8607,  103.9043,
   467.350,  103.8654,  103.9362,
   467.400,  103.8758,  103.9518,
   467.450,  103.8736,  103.9338,
   467.500,  103.8816,  103.9353,
   467.550,  103.8943,  103.9026,
   467.600,  103.9202,  103.8861,
   467.650,  103.9639,  103.9162,
   467.700,  103.9945,  104.0175,
   467.750,  104.0162,  104.0280,
   467.800,  104.0229,  104.1273,
   467.850,  104.0289,  104.1127,
   467.900,  104.0357,  104.1601,
   467.950,  104.0511,  104.1984,
   468.000,  104.0579,  104.1929,
   468.050,  104.0469,  104.1839,
   468.100,  104.0330,  104.1515,
   468.150,  104.0201,  104.0851,
   468.200,  104.0230,  104.0408,
   468.250,  104.0124,  104.0677,
   468.300,  104.0071,  104.0556,
   468.350,  104.0078,  104.0608,
   468.400,  104.0158,  104.0666,
   468.450,  104.0391,  104.0937,
   468.500,  104.0721,  104.1140,
   468.550,  104.1189,  103.9844,
   468.600,  104.1386,  103.9961,
   468.650,  104.1502,  104.0191,
   468.700,  104.1449,  103.9931,
   468.750,  104.1520,  104.0491,
   468.800,  104.1457,  104.0626,
   468.850,  104.1274,  104.0789,
   468.900,  104.1168,  104.0619,
   468.950,  104.1112,  104.0581,
   469.000,  104.1176,  104.0855,
   469.050,  104.1251,  104.1162,
   469.100,  104.1211,  104.1083,
   469.150,  104.1070,  104.1128,
   469.200,  104.0927,  104.0983,
   469.250,  104.0817,  104.0690,
   469.300,  104.0876,  104.0856,
   469.350,  104.0858,  104.1223,
   469.400,  104.1039,  104.1261,
   469.450,  104.1227,  104.2122,
   469.500,  104.1579,  104.1344,
   469.550,  104.1900,  104.0880,
   469.600,  104.2161,  103.9969,
   469.650,  104.2272,  103.9677,
   469.700,  104.2328,  103.9451,
   469.750,  104.2314,  104.0089,
   469.800,  104.2200,  104.0025,
   469.850,  104.2042,  104.0463,
   469.900,  104.1956,  104.0446,
   469.950,  104.1852,  104.0443,
   470.000,  104.1780,  104.1461,
   470.050,  104.1626,  104.0765,
   470.100,  104.1659,  104.0856,
   470.150,  104.1644,  104.0824,
   470.200,  104.1657,  104.0498,
   470.250,  104.1606,  104.0319,
   470.300,  104.1690,  104.0494,
   470.350,  104.1702,  104.0600,
   470.400,  104.1796,  104.0526,
   470.450,  104.1810,  104.1263,
   470.500,  104.1878,  104.0655,
   470.550,  104.1872,  103.9623,
   470.600,  104.1999,  103.9733,
   470.650,  104.1898,  103.9745,
   470.700,  104.1778,  103.9952,
   470.750,  104.1571,  103.9761,
   470.800,  104.1407,  103.9780,
   470.850,  104.1116,  103.9404,
   470.900,  104.0947,  104.1117,
   470.950,  104.0882,  104.1087,
   471.000,  104.0856,  104.1128,
   471.050,  104.0857,  104.0940,
   471.100,  104.0914,  104.1219,
   471.150,  104.0956,  104.1238,
   471.200,  104.0990,  104.1423,
   471.250,  104.1010,  104.1346,
   471.300,  104.1022,  104.1263,
   471.350,  104.1078,  104.1535,
   471.400,  104.1147,  104.1710,
   471.450,  104.1266,  104.1713,
   471.500,  104.1471,  104.1841,
   471.550,  104.1684,  104.0772,
   471.600,  104.1860,  104.0519,
   471.650,  104.2052,  104.0263,
   471.700,  104.2168,  104.0488,
   471.750,  104.2145,  104.1467,
   471.800,  104.2016,  104.0637,
   471.850,  104.1891,  104.1181,
   471.900,  104.1818,  104.0927,
   471.950,  104.1760,  104.0987,
   472.000,  104.1726,  104.1226,
   472.050,  104.1727,  104.1312,
   472.100,  104.1746,  104.2357,
   472.150,  104.1764,  104.1519,
   472.200,  104.1816,  104.1626,
   472.250,  104.1922,  104.1626,
   472.300,  104.2086,  104.3268,
   472.350,  104.2271,  104.3781,
   472.400,  104.2482,  104.4740,
   472.450,  104.2751,  104.5220,
   472.500,  104.3075,  104.5815,
   472.550,  104.3451,  104.6151,
   472.600,  104.3810,  104.6787,
   472.650,  104.4139,  104.6705,
   472.700,  104.4413,  104.6797,
   472.750,  104.4571,  104.6837,
   472.800,  104.4615,  104.4109,
   472.850,  104.4569,  104.4069,
   472.900,  104.4509,  104.4041,
   472.950,  104.4414,  104.3563,
   473.000,  104.4321,  104.3597,
   473.050,  104.4256,  104.3259,
   473.100,  104.4234,  104.3522,
   473.150,  104.4240,  104.3814,
   473.200,  104.4262,  104.3984,
   473.250,  104.4297,  104.4319,
   473.300,  104.4353,  104.4439,
   473.350,  104.4455,  104.4125,
   473.400,  104.4635,  104.3959,
   473.450,  104.4968,  104.4347,
   473.500,  104.5382,  104.4771,
   473.550,  104.5789,  104.5222,
   473.600,  104.6275,  104.4699,
   473.650,  104.6767,  104.4557,
   473.700,  104.7213,  104.5671,
   473.750,  104.7499,  104.6410,
   473.800,  104.7636,  104.5373,
   473.850,  104.7686,  104.5701,
   473.900,  104.7709,  104.6036,
   473.950,  104.7601,  104.6333,
   474.000,  104.7645,  104.6583,
   474.050,  104.7653,  104.7611,
   474.100,  104.7694,  104.8044,
   474.150,  104.7792,  104.8265,
   474.200,  104.7900,  104.8243,
   474.250,  104.8017,  104.8506,
   474.300,  104.8357,  104.8781,
   474.350,  104.8678,  104.9083,
   474.400,  104.9041,  104.9524,
   474.450,  104.9567,  104.9630,
   474.500,  105.0128,  104.9942,
   474.550,  105.0529,  105.0195,
   474.600,  105.1077,  105.0773,
   474.650,  105.1192,  105.0977,
   474.700,  105.1187,  104.9718,
   474.750,  105.1368,  105.0629,
   474.800,  105.1291,  105.1245,
   474.850,  105.1007,  105.1176,
   474.900,  105.0586,  105.0943,
   474.950,  105.0655,  105.0870,
   475.000,  105.0610,  105.0888,
   475.050,  105.0467,  105.0651,
   475.100,  105.0359,  105.0388,
   475.150,  105.0195,  104.9902,
   475.200,  105.0157,  105.0139,
   475.250,  105.0038,  105.0186,
   475.300,  105.0052,  105.0218,
   475.350,  105.0056,  105.0175,
   475.400,  105.0000,  105.0325,
   475.450,  105.0181,  105.0865,
   475.500,  105.0669,  105.1337,
   475.550,  105.1153,  105.1756,
   475.600,  105.1606,  105.1439,
   475.650,  105.1993,  105.0483,
   475.700,  105.2340,  105.1004,
   475.750,  105.2800,  105.1269,
   475.800,  105.3210,  105.2066,
   475.850,  105.3458,  105.4536,
   475.900,  105.3565,  105.5139,
   475.950,  105.3614,  105.5134,
   476.000,  105.3593,  105.5101,
   476.050,  105.3499,  105.5387,
   476.100,  105.3314,  105.5158,
   476.150,  105.3115,  105.5017,
   476.200,  105.2978,  105.5163,
   476.250,  105.2967,  105.5652,
   476.300,  105.3033,  105.5502,
   476.350,  105.3235,  105.4009,
   476.400,  105.3480,  105.3620,
   476.450,  105.3782,  105.3991,
   476.500,  105.4087,  105.3510,
   476.550,  105.4192,  105.3961,
   476.600,  105.4260,  105.3296,
   476.650,  105.4273,  105.1843,
   476.700,  105.4322,  105.2405,
   476.750,  105.4420,  105.0952,
   476.800,  105.4457,  105.1467,
   476.850,  105.4460,  105.1135,
   476.900,  105.4599,  105.1705,
   476.950,  105.4693,  105.2902,
   477.000,  105.4955,  105.3755,
   477.050,  105.5196,  105.4080,
   477.100,  105.5452,  105.4691,
   477.150,  105.5700,  105.5410,
   477.200,  105.5824,  105.5452,
   477.250,  105.5923,  105.5720,
   477.300,  105.6109,  105.6189,
   477.350,  105.6441,  105.6347,
   477.400,  105.6849,  105.6487,
   477.450,  105.7332,  105.6181,
   477.500,  105.7864,  105.6975,
   477.550,  105.8383,  105.8154,
   477.600,  105.8808,  105.8002,
   477.650,  105.9115,  105.8366,
   477.700,  105.9321,  105.8748,
   477.750,  105.9457,  105.9076,
   477.800,  105.9465,  105.9461,
   477.850,  105.9348,  105.9951,
   477.900,  105.9298,  106.0277,
   477.950,  105.9373,  106.0582,
   478.000,  105.9575,  106.0812,
   478.050,  105.9906,  106.1216,
   478.100,  106.0432,  106.1609,
   478.150,  106.0925,  106.2266,
   478.200,  106.1356,  106.2680,
   478.250,  106.1729,  106.2801,
   478.300,  106.2033,  106.3137,
   478.350,  106.2304,  106.3773,
   478.400,  106.2592,  106.3916,
   478.450,  106.2904,  106.4121,
   478.500,  106.3252,  106.4727,
   478.550,  106.3604,  106.5234,
   478.600,  106.3955,  106.5045,
   478.650,  106.4289,  106.5619,
   478.700,  106.4622,  106.6362,
   478.750,  106.4894,  106.6826,
   478.800,  106.5110,  106.7354,
   478.850,  106.5255,  106.7879,
   478.900,  106.5378,  106.8386,
   478.950,  106.5505,  106.8605,
   479.000,  106.5659,  106.8701,
   479.050,  106.5729,  106.8869,
   479.100,  106.5996,  106.8906,
   479.150,  106.6326,  106.9138,
   479.200,  106.6659,  106.9302,
   479.250,  106.6966,  106.9368,
   479.300,  106.7261,  106.9812,
   479.350,  106.7556,  107.0053,
   479.400,  106.7967,  107.0714,
   479.450,  106.8463,  107.1437,
   479.500,  106.8928,  107.2149,
   479.550,  106.9399,  107.2772,
   479.600,  106.9942,  107.2584,
   479.650,  107.0259,  107.1328,
   479.700,  107.0362,  107.1635,
   479.750,  107.0310,  107.1156,
   479.800,  107.0137,  107.1253,
   479.850,  106.9627,  107.1116,
   479.900,  106.9227,  107.2216,
   479.950,  106.8937,  107.3371,
   480.000,  106.8922,  107.3708,
   480.050,  106.8581,  107.3198,
   480.100,  106.8495,  107.3040,
   480.150,  106.8644,  107.3509,
   480.200,  106.8734,  107.3845,
   480.250,  106.8698,  107.3661,
   480.300,  106.8466,  107.3598,
   480.350,  106.8163,  107.3592,
   480.400,  106.8278,  107.3894,
   480.450,  106.8164,  107.4021,
   480.500,  106.8517,  107.3528,
   480.550,  106.8912,  107.0540,
   480.600,  106.9065,  107.0789,
   480.650,  106.8803,  107.0346,
   480.700,  106.8687,  107.0184,
   480.750,  106.8825,  107.0423,
   480.800,  106.8669,  106.9841,
   480.850,  106.8333,  106.9409,
   480.900,  106.8013,  106.9096,
   480.950,  106.7768,  106.8793,
   481.000,  106.7760,  106.8732,
   481.050,  106.7873,  106.9193,
   481.100,  106.8069,  106.9163,
   481.150,  106.8311,  107.0051,
   481.200,  106.8515,  107.0235,
   481.250,  106.8792,  107.0418,
   481.300,  106.9316,  107.1008,
   481.350,  106.9882,  107.1836,
   481.400,  107.0362,  107.2701,
   481.450,  107.0765,  107.3334,
   481.500,  107.1525,  107.3904,
   481.550,  107.2134,  107.4254,
   481.600,  107.2607,  107.4207,
   481.650,  107.2927,  107.4274,
   481.700,  107.2978,  107.4830,
   481.750,  107.2825,  107.4609,
   481.800,  107.2870,  107.6141,
   481.850,  107.2627,  107.7646,
   481.900,  107.2524,  107.7740,
   481.950,  107.2358,  107.7158,
   482.000,  107.2005,  107.6987,
   482.050,  107.2497,  107.7129,
   482.100,  107.3234,  107.7593,
   482.150,  107.3574,  107.7858,
   482.200,  107.3814,  107.8009,
   482.250,  107.3953,  107.8070,
   482.300,  107.3905,  107.8288,
   482.350,  107.3903,  107.8682,
   482.400,  107.3318,  107.8741,
   482.450,  107.3146,  107.8331,
   482.500,  107.4102,  107.7321,
   482.550,  107.4546,  107.6978,
   482.600,  107.3960,  107.6575,
   482.650,  107.3685,  107.6350,
   482.700,  107.3412,  107.5449,
   482.750,  107.3046,  107.3117,
   482.800,  107.3319,  107.3850,
   482.850,  107.2856,  107.3902,
   482.900,  107.2461,  107.1542,
   482.950,  107.2322,  107.1267,
   483.000,  107.2781,  107.1797,
   483.050,  107.3273,  107.2002,
   483.100,  107.3590,  107.2556,
   483.150,  107.3877,  107.2640,
   483.200,  107.4034,  107.2767,
   483.250,  107.3969,  107.3360,
   483.300,  107.3940,  107.3251,
   483.350,  107.3522,  107.3027,
   483.400,  107.3401,  107.3499,
   483.450,  107.3547,  107.3547,
   483.500,  107.3586,  107.2140,
   483.550,  107.3357,  107.1679,
   483.600,  107.3297,  107.1071,
   483.650,  107.3382,  107.1745,
   483.700,  107.3844,  107.1898,
   483.750,  107.4229,  107.2571,
   483.800,  107.4598,  107.3130,
   483.850,  107.5167,  107.4278,
   483.900,  107.5275,  107.4175,
   483.950,  107.4985,  107.4154,
   484.000,  107.5331,  107.4826,
   484.050,  107.5678,  107.5210,
   484.100,  107.6193,  107.5809,
   484.150,  107.6480,  107.6088,
   484.200,  107.6609,  107.6108,
   484.250,  107.6661,  107.6234,
   484.300,  107.6756,  107.6586,
   484.350,  107.6267,  107.6405,
   484.400,  107.6023,  107.6346,
   484.450,  107.6310,  107.7008,
   484.500,  107.6460,  107.6225,
   484.550,  107.6784,  107.6124,
   484.600,  107.7040,  107.6106,
   484.650,  107.7148,  107.6285,
   484.700,  107.7134,  107.5898,
   484.750,  107.7076,  107.6182,
   484.800,  107.6918,  107.6743,
   484.850,  107.6761,  107.7372,
   484.900,  107.6743,  107.7572,
   484.950,  107.6815,  107.7422,
   485.000,  107.7072,  107.7887,
   485.050,  107.7236,  107.8267,
   485.100,  107.7470,  107.8668,
   485.150,  107.7610,  107.8946,
   485.200,  107.7802,  107.9329,
   485.250,  107.7649,  107.8620,
   485.300,  107.7800,  107.9185,
   485.350,  107.8073,  107.9712,
   485.400,  107.8357,  108.0420,
   485.450,  107.8750,  108.0149,
   485.500,  107.9025,  108.0401,
   485.550,  107.9476,  108.1283,
   485.600,  107.9612,  108.0801,
   485.650,  107.9774,  108.0450,
   485.700,  107.9854,  108.0187,
   485.750,  107.9821,  108.0352,
   485.800,  107.9775,  108.0937,
   485.850,  107.9547,  108.1071,
   485.900,  107.9379,  108.1110,
   485.950,  107.9401,  108.0832,
   486.000,  107.9473,  108.1525,
   486.050,  107.9539,  108.1140,
   486.100,  107.9627,  108.1808,
   486.150,  107.9790,  108.3385,
   486.200,  107.9972,  108.3806,
   486.250,  108.0260,  108.3767,
   486.300,  108.0772,  108.4053,
   486.350,  108.0855,  108.4097,
   486.400,  108.0621,  108.3353,
   486.450,  108.0800,  108.1126,
   486.500,  108.0944,  108.1803,
   486.550,  108.0862,  108.0756,
   486.600,  108.0468,  108.0083,
   486.650,  107.9051,  107.9229,
   486.700,  107.7768,  107.8362,
   486.750,  107.6895,  107.7586,
   486.800,  107.6118,  107.6716,
   486.850,  107.5481,  107.5212,
   486.900,  107.4815,  107.5006,
   486.950,  107.4113,  107.4247,
   487.000,  107.3760,  107.4099,
   487.050,  107.3699,  107.4253,
   487.100,  107.3940,  107.4564,
   487.150,  107.4396,  107.5424,
   487.200,  107.4790,  107.5632,
   487.250,  107.5194,  107.5605,
   487.300,  107.5635,  107.6265,
   487.350,  107.6206,  107.7076,
   487.400,  107.6933,  107.7685,
   487.450,  107.7775,  107.7702,
   487.500,  107.8589,  107.8354,
   487.550,  107.9358,  107.9005,
   487.600,  108.0161,  107.9796,
   487.650,  108.1342,  108.1003,
   487.700,  108.2806,  108.2429,
   487.750,  108.4174,  108.3707,
   487.800,  108.5678,  108.5299,
   487.850,  108.6496,  108.6359,
   487.900,  108.7256,  108.6497,
   487.950,  108.7472,  108.6288,
   488.000,  108.7484,  108.6715,
   488.050,  108.7734,  108.7127,
   488.100,  108.8225,  108.7772,
   488.150,  108.9021,  108.8933,
   488.200,  108.9907,  109.0252,
   488.250,  109.0771,  109.1229,
   488.300,  109.1529,  109.1652,
   488.350,  109.2140,  109.2277,
   488.400,  109.2644,  109.3556,
   488.450,  109.3085,  109.2631,
   488.500,  109.3493,  109.2283,
   488.550,  109.3793,  109.2127,
   488.600,  109.4775,  109.3023,
   488.650,  109.5940,  109.4430,
   488.700,  109.6733,  109.4710,
   488.750,  109.7375,  109.5342,
   488.800,  109.8198,  109.6847,
   488.850,  109.9196,  109.7479,
   488.900,  110.0257,  109.8950,
   488.950,  110.1223,  110.0083,
   489.000,  110.2083,  110.1253,
   489.050,  110.2860,  110.1960,
   489.100,  110.3558,  110.2733,
   489.150,  110.3998,  110.2823,
   489.200,  110.4220,  110.3308,
   489.250,  110.4186,  110.3454,
   489.300,  110.4085,  110.3942,
   489.350,  110.3990,  110.4110,
   489.400,  110.3871,  110.4567,
   489.450,  110.3598,  110.4511,
   489.500,  110.3146,  110.4114,
   489.550,  110.2552,  110.3333,
   489.600,  110.1952,  110.3136,
   489.650,  110.1527,  110.3238,
   489.700,  110.1357,  110.3478,
   489.750,  110.1417,  110.3639,
   489.800,  110.1595,  110.3748,
   489.850,  110.1787,  110.3947,
   489.900,  110.1801,  110.4026,
   489.950,  110.1544,  110.3974,
   490.000,  110.1048,  110.3669,
   490.050,  110.0450,  110.3120,
   490.100,  109.9979,  110.1520,
   490.150,  109.9794,  110.0746,
   490.200,  110.0004,  110.0567,
   490.250,  110.0527,  110.1409,
   490.300,  110.1263,  110.1615,
   490.350,  110.2437,  110.3205,
   490.400,  110.3172,  110.3886,
   490.450,  110.4298,  110.4419,
   490.500,  110.5013,  110.4592,
   490.550,  110.5474,  110.4426,
   490.600,  110.5609,  110.4456,
   490.650,  110.5675,  110.4721,
   490.700,  110.5684,  110.4729,
   490.750,  110.5453,  110.4741,
   490.800,  110.5198,  110.5668,
   490.850,  110.4829,  110.5689,
