$Branch 1 water balance flow
 
JDAY,QDT,
1213.000,  -3.939,
1214.000,  -0.796,
1215.000,   1.790,
1216.000,   1.003,
1217.000,  -4.808,
1218.000,  -8.308,
1219.000,  -7.132,
1220.000,  -7.549,
1221.000,  -2.829,
1222.000,   0.899,
1223.000,  -3.116,
1224.000,  -1.916,
1225.000,  -2.056,
1226.000,  -2.056,
1227.000,   0.783,
1228.000,   0.000,
1229.000,  -3.810,
1230.000,  -3.810,
1231.000,  -1.542,
1232.000,   2.312,
1233.000,  13.913,
1234.000,  13.913,
1235.000,  17.816,
1236.000,  13.171,
1237.000,   7.014,
1238.000,   9.509,
1239.000,   5.875,
1240.000,  13.419,
1241.000,  18.652,
1242.000,  20.903,
1243.000,  21.533,
1244.000,  14.779,
1245.000,   7.912,
1246.000,   3.166,
1247.000,  -2.276,
1248.000,  -7.392,
1249.000,  -7.392,
1250.000,  -6.464,
1251.000,  -4.008,
1252.000,   4.111,
1253.000,   4.111,
1254.000,   3.182,
1255.000,   0.672,
1256.000,  -1.820,
1257.000,  -1.820,
1258.000,  -1.820,
1259.000,   0.511,
1260.000,   1.043,
1261.000,   1.220,
1262.000,   0.815,
1263.000,   0.815,
1264.000, -11.588,
1265.000, -19.947,
1266.000, -23.331,
1267.000, -27.820,
1268.000, -17.345,
1269.000,  -9.163,
1270.000, -11.134,
1271.000, -11.081,
1272.000, -10.810,
1273.000, -14.923,
1274.000, -13.211,
1275.000,  -8.558,
1276.000,  -3.876,
1277.000,   0.237,
1278.000,   0.639,
1279.000,  -4.091,
1280.000,  -8.159,
1281.000,  -8.159,
1282.000,  -5.756,
1283.000,  -1.243,
1284.000,   1.787,
1285.000,   1.787,
1286.000,   1.263,
1287.000,  -3.210,
1288.000, -12.706,
1289.000, -11.755,
1290.000, -10.402,
1291.000, -15.832,
1292.000,  -9.367,
1293.000, -10.318,
1294.000, -12.425,
1295.000,  -5.776,
1296.000,  -5.776,
1297.000,  -5.776,
1298.000,  -3.254,
1299.000,  -2.646,
1300.000,  -6.888,
1301.000,  -9.177,
1302.000,  -9.078,
1303.000,  -5.328,
1304.000,  -1.086,
1305.000,   2.456,
1306.000,   2.356,
1307.000,  -3.961,
1308.000,  -3.961,
1309.000,  -5.214,
1310.000,  -3.213,
1311.000,   2.000,
1312.000,  -2.995,
1313.000,  -3.499,
1314.000,  -8.164,
1315.000, -13.221,
1316.000,  -9.013,
1317.000, -12.736,
1318.000, -10.857,
1319.000, -10.082,
1320.000, -10.206,
1321.000,  -5.618,
1322.000,  -4.832,
1323.000,   3.080,
1324.000,   3.991,
1325.000,   3.274,
1326.000,   3.274,
1327.000,  -1.840,
1328.000,  -5.485,
1329.000,  -5.129,
1330.000, -10.077,
1331.000,  -6.315,
1332.000,  -3.111,
1333.000, -12.381,
1334.000, -10.904,
1335.000, -17.534,
1336.000, -21.747,
1337.000, -11.242,
1338.000,  -4.844,
1339.000,   0.610,
1340.000,   5.264,
1341.000,   4.029,
1342.000,   1.101,
1343.000,   4.319,
1344.000,   6.255,
1345.000,   4.837,
1346.000,   4.837,
1347.000,  -2.017,
1348.000,  -8.444,
1349.000,  -7.025,
1350.000,  -7.025,
1351.000,  -4.491,
1352.000,  -0.098,
1353.000,  -2.082,
1354.000,  -2.082,
1355.000,  -2.082,
1356.000,  -1.985,
1357.000,  -0.664,
1358.000,  -4.234,
1359.000,  -4.122,
1360.000,  -0.761,
1361.000,  -0.098,
1362.000,   0.058,
1363.000,  -3.125,
1364.000,  -9.365,
1365.000,  -9.365,
1366.000,  -3.674,
1367.000,   1.451,
1368.000,   4.330,
1369.000,   4.330,
1370.000,  -1.316,
1371.000,  -5.609,
1372.000,  -6.045,
1373.000,  -7.354,
1374.000,  -7.244,
1375.000,  -6.439,
1376.000,  -7.994,
1377.000,  -7.067,
1378.000,  -3.808,
1379.000,  -2.374,
1380.000,  -0.966,
1381.000,  -6.751,
1382.000,  -6.751,
1383.000,  -6.751,
1384.000,  -9.392,
1385.000,  -4.103,
1386.000,  -7.090,
1387.000,  -6.447,
1388.000,  -5.050,
1389.000,  -2.606,
1390.000,   0.271,
1391.000,  -0.372,
1392.000,   1.454,
1393.000,  -0.111,
1394.000,   2.590,
1395.000,   2.590,
1396.000,   2.590,
1397.000,  -3.519,
1398.000,  -9.993,
1399.000,  -9.993,
1400.000,  -9.993,
1401.000,  -8.848,
1402.000,  -7.106,
1403.000,  -7.106,
1404.000, -14.316,
1405.000,  -9.352,
1406.000,  -7.210,
1407.000, -15.989,
1408.000,  -8.779,
1409.000,  -8.779,
1410.000,  -8.779,
1411.000,  -6.367,
1412.000, -14.773,
1413.000, -18.034,
1414.000, -16.384,
1415.000,  -5.180,
1416.000,   6.207,
1417.000,   9.371,
1418.000,   7.722,
1419.000,   3.163,
1420.000,   1.722,
1421.000,   3.576,
1422.000,   3.576,
1423.000,   1.554,
1424.000,   0.014,
1425.000,  -1.743,
1426.000,  -1.654,
1427.000,   0.089,
1428.000,  -7.838,
1429.000, -18.578,
1430.000, -18.668,
1431.000, -18.668,
1432.000, -10.740,
1433.000,   0.000,
1434.000,   0.000,
1435.000,  -0.478,
1436.000,  -4.686,
1437.000, -11.129,
1438.000,  -8.302,
1439.000,  -4.825,
1440.000,   3.989,
1441.000,  10.432,
1442.000,   7.605,
1443.000,   3.708,
1444.000,  -3.015,
1445.000,  -3.015,
1446.000,  -8.148,
1447.000, -12.016,
1448.000,  -9.954,
1449.000, -11.168,
1450.000, -10.027,
1451.000,  -5.698,
1452.000,  -8.247,
1453.000,  -7.033,
1454.000,  -3.023,
1455.000,  -2.585,
1456.000,  -6.921,
1457.000,  -6.222,
1458.000,  -6.241,
1459.000, -10.494,
1460.000,  -6.881,
1461.000, -16.192,
1462.000, -21.932,
1463.000, -18.762,
1464.000, -15.434,
1465.000,  -2.333,
1466.000,   3.407,
1467.000,   4.323,
1468.000,   3.926,
1469.000,  -5.391,
1470.000,  -7.021,
1471.000,  -6.855,
1472.000, -13.067,
1473.000, -11.813,
1474.000, -10.922,
1475.000, -12.786,
1476.000,  -4.952,
1477.000,  -1.380,
1478.000,  -0.640,
1479.000,   1.224,
1480.000,  -2.233,
1481.000,  -2.233,
1482.000,  -6.792,
1483.000,  -6.792,
1484.000,  -3.775,
1485.000,  -4.020,
1486.000,   0.539,
1487.000,   0.539,
1488.000,  -2.726,
1489.000,  -7.416,
1490.000,  -8.420,
1491.000, -11.824,
1492.000,  -9.343,
1493.000,  -4.407,
1494.000,  -6.838,
1495.000, -10.029,
1496.000, -10.693,
1497.000, -11.579,
1498.000,  -8.144,
1499.000,  -1.550,
1500.000,   5.714,
1501.000,  13.179,
1502.000,  25.446,
1503.000,  23.921,
1504.000,  15.168,
1505.000,   8.589,
1506.000,  -8.976,
1507.000, -13.044,
1508.000, -11.888,
1509.000, -14.216,
1510.000,  -7.792,
1511.000,  -2.695,
1512.000,  -8.842,
1513.000,  -7.174,
1514.000,  -8.300,
1515.000,  -7.804,
1516.000,   0.189,
1517.000,   0.849,
1518.000,  -5.644,
1519.000,  -6.171,
1520.000,  -6.122,
1521.000,  -6.122,
1522.000,   0.371,
1523.000,  -7.165,
1524.000, -11.028,
1525.000, -13.879,
1526.000, -13.789,
1527.000,  -6.870,
1528.000,  -3.905,
1529.000,   0.313,
1530.000,   0.224,
1531.000,  -1.357,
1532.000,  -2.287,
1533.000,  -3.655,
1534.000,  -3.655,
1535.000,  -0.930,
1536.000,   4.376,
1537.000,  12.905,
1538.000,  12.905,
1539.000,   7.961,
1540.000,   3.584,
1541.000, -11.787,
1542.000, -11.787,
1543.000,   1.659,
1544.000,   5.801,
1545.000,  10.651,
1546.000,  10.651,
1547.000,  -1.340,
1548.000,  -5.535,
1549.000,  -3.542,
1550.000,   0.438,
1551.000,   3.927,
1552.000,  -0.394,
1553.000,  -0.394,
1554.000,  -8.085,
1555.000, -12.506,
1556.000,  -8.133,
1557.000,  -8.133,
1558.000,  -4.422,
1559.000,   0.000,
1560.000,   3.615,
1561.000,   1.784,
1562.000,  -1.757,
1563.000,  -1.757,
1564.000,  -5.372,
1565.000,  -3.540,
1566.000,  -1.771,
1567.000,  -1.771,
1568.000,  -4.872,
1569.000,  -3.875,
1570.000,  -4.556,
1571.000,  -4.556,
1572.000,   1.242,
1573.000,   0.244,
1574.000,   2.696,
1575.000,   2.696,
1576.000,   2.467,
1577.000,   2.467,
1578.000,   0.406,
1579.000,  -3.439,
1580.000,  -8.437,
1581.000, -12.601,
1582.000, -16.064,
1583.000, -12.220,
1584.000,  -7.011,
1585.000,  -2.264,
1586.000,  12.352,
1587.000,  11.969,
1588.000,   9.290,
1589.000,   5.674,
1590.000,  -4.346,
1591.000,  -6.902,
1592.000, -10.889,
1593.000,  -7.854,
1594.000,  -6.926,
1595.000,  -3.986,
1596.000,   0.442,
1597.000,   0.442,
1598.000,   0.442,
1599.000,   0.442,
1600.000,   0.000,
1601.000,  -3.793,
1602.000,  -3.793,
1603.000,  -3.793,
1604.000,  -5.227,
1605.000,   2.849,
1606.000,   2.849,
1607.000,   3.386,
1608.000,   6.176,
1609.000,   4.920,
1610.000,   7.408,
1611.000,   6.871,
1612.000,   5.924,
1613.000,  16.789,
1614.000,  24.462,
1615.000,  22.982,
1616.000,  15.947,
1617.000,   2.054,
1618.000,  -9.015,
1619.000,  -8.784,
1620.000,  -2.156,
1621.000,   0.637,
1622.000,   1.390,
1623.000,  -1.337,
1624.000,  -1.742,
1625.000,  -2.222,
1626.000,  -2.067,
1627.000,   1.909,
1628.000,   4.903,
1629.000,   2.589,
1630.000,   3.392,
1631.000,   2.792,
1632.000,   0.203,
1633.000,   0.203,
1634.000,  -0.599,
1635.000,  -3.367,
1636.000,  -6.858,
1637.000, -17.204,
1638.000, -17.204,
1639.000, -18.860,
1640.000, -15.369,
1641.000,  -7.646,
1642.000,  -7.646,
1643.000,  -1.371,
1644.000,  -1.427,
1645.000,  -3.546,
1646.000,  -8.955,
1647.000, -10.206,
1648.000,  -9.220,
1649.000,  -4.479,
1650.000,   0.930,
1651.000,   0.930,
1652.000,  -7.710,
1653.000, -11.953,
1654.000, -16.969,
1655.000, -23.814,
1656.000, -22.639,
1657.000, -21.065,
1658.000, -17.107,
1659.000, -14.642,
1660.000, -10.283,
1661.000,  -8.107,
1662.000,  -5.805,
1663.000,  -1.426,
1664.000,  -1.035,
1665.000, -12.800,
1666.000, -14.044,
1667.000, -15.993,
1668.000, -14.919,
1669.000, -10.811,
1670.000, -18.752,
1671.000, -14.818,
1672.000, -12.852,
1673.000,  -6.227,
1674.000,   1.789,
1675.000,  -0.196,
1676.000,  -6.173,
1677.000,  -4.648,
1678.000,  -9.642,
1679.000, -10.935,
1680.000,  -6.213,
1681.000,  -6.213,
1682.000,  -7.468,
1683.000,  -5.492,
1684.000,  -6.008,
1685.000, -11.762,
1686.000,  -5.586,
1687.000,  -6.270,
1688.000,  -5.754,
1689.000,  -9.324,
1690.000,  -7.667,
1691.000, -10.732,
1692.000, -10.732,
1693.000,  -1.408,
1694.000,  -3.065,
1695.000,   0.000,
1696.000,   0.000,
1697.000,  -6.172,
1698.000,  -6.164,
1699.000,  -6.164,
1700.000,  -6.164,
1701.000,   2.945,
1702.000,   8.481,
1703.000,   8.297,
1704.000,   8.297,
1705.000,   5.361,
1706.000,  -0.183,
1707.000,   0.000,
1708.000,  -0.526,
1709.000,  -4.269,
1710.000,  -4.269,
1711.000,  -5.184,
1712.000,  -8.114,
1713.000,  -7.093,
1714.000, -13.879,
1715.000, -12.964,
1716.000,  -5.492,
1717.000,  -0.943,
1718.000,   5.843,
1719.000,   5.843,
1720.000,   1.199,
1721.000,  -2.943,
1722.000,  -2.943,
1723.000,  -9.519,
1724.000, -15.821,
1725.000, -13.505,
1726.000, -13.869,
1727.000,  -7.294,
1728.000,   2.099,
1729.000,   1.163,
1730.000,   0.843,
1731.000, -10.126,
1732.000, -11.518,
1733.000, -10.582,
1734.000,  -9.898,
1735.000,   3.169,
1736.000,   2.098,
1737.000,  -1.777,
1738.000,  -8.949,
1739.000, -11.047,
1740.000,  -2.804,
1741.000,   1.070,
1742.000,  10.121,
1743.000,  10.806,
1744.000,   2.563,
1745.000,   2.000,
1746.000,  -7.289,
1747.000,  -7.974,
1748.000, -10.187,
1749.000, -13.335,
1750.000,  -5.924,
1751.000,  -5.924,
1752.000,  -0.191,
1753.000,   3.519,
1754.000,   3.519,
1755.000,  -2.055,
1756.000, -10.452,
1757.000, -10.452,
1758.000,  -7.886,
1759.000,  -2.312,
1760.000,  -0.098,
1761.000,  -0.098,
1762.000,  -3.562,
1763.000,  -6.914,
1764.000,  -2.577,
1765.000,  -2.577,
1766.000,  -1.679,
1767.000,  -1.561,
1768.000,  -3.235,
1769.000,  -7.053,
1770.000, -11.117,
1771.000, -14.594,
1772.000, -15.718,
1773.000, -11.959,
1774.000,  -8.727,
1775.000,  -3.255,
1776.000,  -3.626,
1777.000,  -4.516,
1778.000,  -3.684,
1779.000,  -1.092,
1780.000,  -2.023,
1781.000,  -8.715,
1782.000,  -8.715,
1783.000, -10.067,
1784.000,  -7.641,
1785.000,  -6.571,
1786.000,  -9.879,
1787.000,  -9.879,
1788.000, -12.444,
1789.000, -14.094,
1790.000, -10.785,
1791.000, -10.785,
1792.000, -13.260,
1793.000,  -3.385,
1794.000,  -3.385,
1795.000,  -3.385,
1796.000,   1.655,
1797.000,   0.000,
1798.000,  -7.675,
1799.000,  -8.651,
1800.000,  -8.651,
1801.000,  -8.651,
1802.000,  -0.975,
1803.000,   4.694,
1804.000,   9.307,
1805.000,   9.307,
1806.000,  12.598,
1807.000,   7.904,
1808.000,  -2.399,
1809.000,  -9.880,
1810.000, -22.983,
1811.000, -22.995,
1812.000, -20.364,
1813.000, -14.908,
1814.000,  -5.517,
1815.000,  -3.894,
1816.000,  -0.836,
1817.000,   2.408,
1818.000,   2.167,
1819.000,   0.555,
1820.000,   0.555,
1821.000,  -0.662,
1822.000,  -0.762,
1823.000,  -4.114,
1824.000, -12.103,
1825.000, -17.446,
1826.000, -16.684,
1827.000, -13.333,
