$Grand Coulee Dam Outflow Constituents
 
JDAY,      N2,      DO,
   543.650, 20.06    , 12.18    ,
   543.700, 20.10    , 12.20    ,
   543.750, 20.13    , 12.22    ,
   543.800, 20.16    , 12.24    ,
   543.850, 20.17    , 12.24    ,
   543.900, 20.15    , 12.24    ,
   543.950, 20.14    , 12.22    ,
   544.000, 20.12    , 12.21    ,
   544.050, 20.08    , 12.19    ,
   544.100, 20.07    , 12.19    ,
   544.150, 20.05    , 12.18    ,
   544.200, 20.03    , 12.17    ,
   544.250, 20.01    , 12.15    ,
   544.300, 19.99    , 12.14    ,
   544.350, 19.95    , 12.12    ,
   544.400, 19.92    , 12.10    ,
   544.450, 19.86    , 12.06    ,
   544.500, 19.81    , 12.03    ,
   544.550, 19.80    , 12.01    ,
   544.600, 19.79    , 12.01    ,
   544.650, 19.80    , 12.02    ,
   544.700, 19.82    , 12.03    ,
   544.750, 19.87    , 12.06    ,
   544.800, 19.88    , 12.07    ,
   544.850, 19.90    , 12.08    ,
   544.900, 19.91    , 12.10    ,
   544.950, 19.92    , 12.10    ,
   545.000, 19.92    , 12.10    ,
   545.050, 19.92    , 12.10    ,
   545.100, 19.93    , 12.11    ,
   545.150, 19.93    , 12.11    ,
   545.200, 19.93    , 12.11    ,
   545.250, 19.93    , 12.11    ,
   545.300, 19.92    , 12.10    ,
   545.350, 19.91    , 12.09    ,
   545.400, 19.90    , 12.09    ,
   545.450, 19.89    , 12.08    ,
   545.500, 19.89    , 12.08    ,
   545.550, 19.90    , 12.08    ,
   545.600, 19.93    , 12.10    ,
   545.650, 19.93    , 12.10    ,
   545.700, 19.95    , 12.11    ,
   545.750, 19.96    , 12.12    ,
   545.800, 19.96    , 12.12    ,
   545.850, 19.97    , 12.12    ,
   545.900, 19.98    , 12.13    ,
   545.950, 20.04    , 12.17    ,
   546.000, 20.10    , 12.20    ,
   546.050, 20.11    , 12.21    ,
   546.100, 20.10    , 12.21    ,
   546.150, 20.11    , 12.21    ,
   546.200, 20.10    , 12.21    ,
   546.250, 20.10    , 12.20    ,
   546.300, 20.09    , 12.20    ,
   546.350, 20.07    , 12.19    ,
   546.400, 20.04    , 12.17    ,
   546.450, 19.99    , 12.14    ,
   546.500, 19.95    , 12.11    ,
   546.550, 19.95    , 12.11    ,
   546.600, 19.94    , 12.11    ,
   546.650, 19.94    , 12.10    ,
   546.700, 19.94    , 12.10    ,
   546.750, 19.94    , 12.11    ,
   546.800, 19.95    , 12.11    ,
   546.850, 19.96    , 12.12    ,
   546.900, 19.97    , 12.12    ,
   546.950, 19.97    , 12.13    ,
   547.000, 19.96    , 12.12    ,
   547.050, 19.97    , 12.13    ,
   547.100, 19.96    , 12.13    ,
   547.150, 19.95    , 12.12    ,
   547.200, 19.94    , 12.11    ,
   547.250, 19.92    , 12.10    ,
   547.300, 19.92    , 12.10    ,
   547.350, 19.90    , 12.08    ,
   547.400, 19.85    , 12.06    ,
   547.450, 19.77    , 12.01    ,
   547.500, 19.73    , 11.98    ,
   547.550, 19.73    , 11.98    ,
   547.600, 19.73    , 11.98    ,
   547.650, 19.74    , 11.98    ,
   547.700, 19.75    , 11.99    ,
   547.750, 19.77    , 12.00    ,
   547.800, 19.82    , 12.03    ,
   547.850, 19.83    , 12.04    ,
   547.900, 19.82    , 12.04    ,
   547.950, 19.80    , 12.03    ,
   548.000, 19.77    , 12.01    ,
   548.050, 19.73    , 11.98    ,
   548.100, 19.68    , 11.95    ,
   548.150, 19.64    , 11.93    ,
   548.200, 19.59    , 11.90    ,
   548.250, 19.63    , 11.92    ,
   548.300, 19.69    , 11.95    ,
   548.350, 19.73    , 11.97    ,
   548.400, 19.79    , 12.01    ,
   548.450, 19.81    , 12.02    ,
   548.500, 19.83    , 12.03    ,
   548.550, 19.88    , 12.06    ,
   548.600, 19.85    , 12.04    ,
   548.650, 19.80    , 12.01    ,
   548.700, 19.77    , 11.99    ,
   548.750, 19.76    , 11.98    ,
   548.800, 19.77    , 11.99    ,
   548.850, 19.78    , 12.00    ,
   548.900, 19.84    , 12.03    ,
   548.950, 19.91    , 12.07    ,
   549.000, 19.84    , 12.03    ,
   549.050, 19.79    , 12.00    ,
   549.100, 19.72    , 11.96    ,
   549.150, 19.62    , 11.90    ,
   549.200, 19.58    , 11.88    ,
   549.250, 19.63    , 11.91    ,
   549.300, 19.68    , 11.94    ,
   549.350, 19.66    , 11.93    ,
   549.400, 19.57    , 11.87    ,
   549.450, 19.48    , 11.81    ,
   549.500, 19.39    , 11.75    ,
   549.550, 19.29    , 11.69    ,
   549.600, 19.23    , 11.66    ,
   549.650, 19.23    , 11.65    ,
   549.700, 19.28    , 11.68    ,
   549.750, 19.31    , 11.70    ,
   549.800, 19.41    , 11.76    ,
   549.850, 19.46    , 11.79    ,
   549.900, 19.47    , 11.80    ,
   549.950, 19.52    , 11.83    ,
   550.000, 19.53    , 11.84    ,
   550.050, 19.54    , 11.85    ,
   550.100, 19.55    , 11.85    ,
   550.150, 19.59    , 11.88    ,
   550.200, 19.63    , 11.90    ,
   550.250, 19.65    , 11.91    ,
   550.300, 19.69    , 11.94    ,
   550.350, 19.75    , 11.97    ,
   550.400, 19.83    , 12.02    ,
   550.450, 19.95    , 12.10    ,
   550.500, 20.08    , 12.17    ,
   550.550, 20.30    , 12.30    ,
   550.600, 20.50    , 12.43    ,
   550.650, 20.59    , 12.48    ,
   550.700, 20.63    , 12.51    ,
   550.750, 20.65    , 12.52    ,
   550.800, 20.66    , 12.53    ,
   550.850, 20.67    , 12.53    ,
   550.900, 20.67    , 12.53    ,
   550.950, 20.67    , 12.53    ,
   551.000, 20.67    , 12.53    ,
   551.050, 20.66    , 12.53    ,
   551.100, 20.64    , 12.52    ,
   551.150, 20.62    , 12.50    ,
   551.200, 20.60    , 12.49    ,
   551.250, 20.59    , 12.49    ,
   551.300, 20.58    , 12.48    ,
   551.350, 20.56    , 12.47    ,
   551.400, 20.52    , 12.45    ,
   551.450, 20.47    , 12.42    ,
   551.500, 20.40    , 12.38    ,
   551.550, 20.33    , 12.34    ,
   551.600, 20.24    , 12.29    ,
   551.650, 20.17    , 12.24    ,
   551.700, 20.09    , 12.19    ,
   551.750, 20.03    , 12.15    ,
   551.800, 19.98    , 12.12    ,
   551.850, 19.96    , 12.11    ,
   551.900, 19.91    , 12.08    ,
   551.950, 19.84    , 12.04    ,
   552.000, 19.79    , 12.01    ,
   552.050, 19.75    , 11.98    ,
   552.100, 19.73    , 11.97    ,
   552.150, 19.72    , 11.97    ,
   552.200, 19.74    , 11.98    ,
   552.250, 19.75    , 11.98    ,
   552.300, 19.75    , 11.99    ,
   552.350, 19.73    , 11.98    ,
   552.400, 19.70    , 11.96    ,
   552.450, 19.69    , 11.95    ,
   552.500, 19.65    , 11.93    ,
   552.550, 19.62    , 11.90    ,
   552.600, 19.58    , 11.88    ,
   552.650, 19.56    , 11.87    ,
   552.700, 19.56    , 11.86    ,
   552.750, 19.57    , 11.86    ,
   552.800, 19.56    , 11.87    ,
   552.850, 19.57    , 11.87    ,
   552.900, 19.57    , 11.87    ,
   552.950, 19.55    , 11.86    ,
   553.000, 19.55    , 11.86    ,
   553.050, 19.56    , 11.86    ,
   553.100, 19.55    , 11.86    ,
   553.150, 19.55    , 11.85    ,
   553.200, 19.57    , 11.86    ,
   553.250, 19.55    , 11.85    ,
   553.300, 19.52    , 11.83    ,
   553.350, 19.46    , 11.80    ,
   553.400, 19.45    , 11.80    ,
   553.450, 19.44    , 11.78    ,
   553.500, 19.41    , 11.77    ,
   553.550, 19.37    , 11.74    ,
   553.600, 19.30    , 11.69    ,
   553.650, 19.27    , 11.68    ,
   553.700, 19.24    , 11.66    ,
   553.750, 19.21    , 11.64    ,
   553.800, 19.21    , 11.64    ,
   553.850, 19.22    , 11.65    ,
   553.900, 19.27    , 11.68    ,
   553.950, 19.30    , 11.70    ,
   554.000, 19.28    , 11.69    ,
   554.050, 19.29    , 11.69    ,
   554.100, 19.28    , 11.69    ,
   554.150, 19.31    , 11.71    ,
   554.200, 19.33    , 11.72    ,
   554.250, 19.33    , 11.72    ,
   554.300, 19.35    , 11.73    ,
   554.350, 19.35    , 11.73    ,
   554.400, 19.35    , 11.73    ,
   554.450, 19.35    , 11.73    ,
   554.500, 19.34    , 11.73    ,
   554.550, 19.34    , 11.72    ,
   554.600, 19.34    , 11.72    ,
   554.650, 19.35    , 11.72    ,
   554.700, 19.37    , 11.73    ,
   554.750, 19.39    , 11.75    ,
   554.800, 19.39    , 11.75    ,
   554.850, 19.41    , 11.76    ,
   554.900, 19.41    , 11.76    ,
   554.950, 19.41    , 11.77    ,
   555.000, 19.40    , 11.76    ,
   555.050, 19.40    , 11.76    ,
   555.100, 19.40    , 11.76    ,
   555.150, 19.41    , 11.76    ,
   555.200, 19.42    , 11.77    ,
   555.250, 19.42    , 11.77    ,
   555.300, 19.43    , 11.77    ,
   555.350, 19.44    , 11.78    ,
   555.400, 19.42    , 11.77    ,
   555.450, 19.36    , 11.74    ,
   555.500, 19.31    , 11.71    ,
   555.550, 19.30    , 11.70    ,
   555.600, 19.28    , 11.68    ,
   555.650, 19.27    , 11.68    ,
   555.700, 19.26    , 11.67    ,
   555.750, 19.26    , 11.67    ,
   555.800, 19.26    , 11.67    ,
   555.850, 19.25    , 11.67    ,
   555.900, 19.26    , 11.67    ,
   555.950, 19.25    , 11.67    ,
   556.000, 19.27    , 11.68    ,
   556.050, 19.30    , 11.69    ,
   556.100, 19.36    , 11.74    ,
   556.150, 19.41    , 11.76    ,
   556.200, 19.40    , 11.76    ,
   556.250, 19.42    , 11.77    ,
   556.300, 19.42    , 11.78    ,
   556.350, 19.42    , 11.78    ,
   556.400, 19.43    , 11.78    ,
   556.450, 19.43    , 11.78    ,
   556.500, 19.41    , 11.77    ,
   556.550, 19.38    , 11.75    ,
   556.600, 19.33    , 11.72    ,
   556.650, 19.28    , 11.68    ,
   556.700, 19.22    , 11.65    ,
   556.750, 19.13    , 11.59    ,
   556.800, 19.08    , 11.56    ,
   556.850, 19.03    , 11.54    ,
   556.900, 19.06    , 11.55    ,
   556.950, 19.09    , 11.57    ,
   557.000, 19.14    , 11.60    ,
   557.050, 19.18    , 11.62    ,
   557.100, 19.21    , 11.64    ,
   557.150, 19.24    , 11.66    ,
   557.200, 19.19    , 11.63    ,
   557.250, 19.11    , 11.58    ,
   557.300, 19.12    , 11.59    ,
   557.350, 19.21    , 11.64    ,
   557.400, 19.27    , 11.68    ,
   557.450, 19.39    , 11.75    ,
   557.500, 19.44    , 11.78    ,
   557.550, 19.49    , 11.80    ,
   557.600, 19.45    , 11.78    ,
   557.650, 19.38    , 11.74    ,
   557.700, 19.34    , 11.72    ,
   557.750, 19.31    , 11.70    ,
   557.800, 19.26    , 11.67    ,
   557.850, 19.22    , 11.65    ,
   557.900, 19.25    , 11.66    ,
   557.950, 19.29    , 11.69    ,
   558.000, 19.32    , 11.70    ,
   558.050, 19.26    , 11.67    ,
   558.100, 19.27    , 11.68    ,
   558.150, 19.30    , 11.69    ,
   558.200, 19.33    , 11.70    ,
   558.250, 19.34    , 11.72    ,
   558.300, 19.36    , 11.72    ,
   558.350, 19.35    , 11.72    ,
   558.400, 19.33    , 11.71    ,
   558.450, 19.34    , 11.72    ,
   558.500, 19.34    , 11.72    ,
   558.550, 19.32    , 11.71    ,
   558.600, 19.27    , 11.67    ,
   558.650, 19.22    , 11.63    ,
   558.700, 19.22    , 11.63    ,
   558.750, 19.23    , 11.63    ,
   558.800, 19.24    , 11.65    ,
   558.850, 19.26    , 11.66    ,
   558.900, 19.31    , 11.69    ,
   558.950, 19.34    , 11.71    ,
   559.000, 19.31    , 11.69    ,
   559.050, 19.32    , 11.70    ,
   559.100, 19.33    , 11.71    ,
   559.150, 19.35    , 11.72    ,
   559.200, 19.42    , 11.76    ,
   559.250, 19.46    , 11.78    ,
   559.300, 19.47    , 11.79    ,
   559.350, 19.46    , 11.78    ,
   559.400, 19.44    , 11.77    ,
   559.450, 19.44    , 11.76    ,
   559.500, 19.42    , 11.76    ,
   559.550, 19.40    , 11.74    ,
   559.600, 19.33    , 11.70    ,
   559.650, 19.22    , 11.63    ,
   559.700, 19.10    , 11.55    ,
   559.750, 19.08    , 11.54    ,
   559.800, 19.10    , 11.56    ,
   559.850, 19.15    , 11.59    ,
   559.900, 19.21    , 11.62    ,
   559.950, 19.22    , 11.63    ,
   560.000, 19.23    , 11.63    ,
   560.050, 19.20    , 11.63    ,
   560.100, 19.20    , 11.63    ,
   560.150, 19.22    , 11.63    ,
   560.200, 19.24    , 11.65    ,
   560.250, 19.25    , 11.66    ,
   560.300, 19.26    , 11.66    ,
   560.350, 19.26    , 11.67    ,
   560.400, 19.26    , 11.67    ,
   560.450, 19.27    , 11.67    ,
   560.500, 19.28    , 11.68    ,
   560.550, 19.29    , 11.68    ,
   560.600, 19.29    , 11.68    ,
   560.650, 19.34    , 11.71    ,
   560.700, 19.38    , 11.74    ,
   560.750, 19.38    , 11.74    ,
   560.800, 19.39    , 11.75    ,
   560.850, 19.40    , 11.75    ,
   560.900, 19.40    , 11.75    ,
   560.950, 19.42    , 11.76    ,
   561.000, 19.44    , 11.77    ,
   561.050, 19.45    , 11.78    ,
   561.100, 19.45    , 11.79    ,
   561.150, 19.45    , 11.78    ,
   561.200, 19.43    , 11.77    ,
   561.250, 19.38    , 11.74    ,
   561.300, 19.37    , 11.73    ,
   561.350, 19.35    , 11.72    ,
   561.400, 19.34    , 11.72    ,
   561.450, 19.33    , 11.71    ,
   561.500, 19.32    , 11.71    ,
   561.550, 19.32    , 11.71    ,
   561.600, 19.33    , 11.71    ,
   561.650, 19.32    , 11.71    ,
   561.700, 19.29    , 11.69    ,
   561.750, 19.27    , 11.68    ,
   561.800, 19.28    , 11.69    ,
   561.850, 19.30    , 11.70    ,
   561.900, 19.31    , 11.71    ,
   561.950, 19.31    , 11.71    ,
   562.000, 19.33    , 11.72    ,
   562.050, 19.34    , 11.73    ,
   562.100, 19.36    , 11.73    ,
   562.150, 19.36    , 11.74    ,
   562.200, 19.35    , 11.73    ,
   562.250, 19.33    , 11.72    ,
   562.300, 19.30    , 11.70    ,
   562.350, 19.24    , 11.66    ,
   562.400, 19.19    , 11.63    ,
   562.450, 19.01    , 11.53    ,
   562.500, 18.70    , 11.34    ,
   562.550, 18.47    , 11.20    ,
   562.600, 18.34    , 11.11    ,
   562.650, 18.24    , 11.05    ,
   562.700, 18.16    , 11.00    ,
   562.750, 18.35    , 11.11    ,
   562.800, 18.42    , 11.16    ,
   562.850, 18.51    , 11.21    ,
   562.900, 18.65    , 11.30    ,
   562.950, 18.75    , 11.36    ,
   563.000, 18.87    , 11.43    ,
   563.050, 18.99    , 11.50    ,
   563.100, 19.07    , 11.56    ,
   563.150, 19.10    , 11.57    ,
   563.200, 19.04    , 11.54    ,
   563.250, 18.91    , 11.47    ,
   563.300, 18.66    , 11.32    ,
   563.350, 18.49    , 11.22    ,
   563.400, 18.62    , 11.30    ,
   563.450, 18.83    , 11.42    ,
   563.500, 18.98    , 11.51    ,
   563.550, 19.05    , 11.55    ,
   563.600, 19.04    , 11.54    ,
   563.650, 19.02    , 11.53    ,
   563.700, 19.06    , 11.55    ,
   563.750, 19.11    , 11.58    ,
   563.800, 19.16    , 11.61    ,
   563.850, 19.24    , 11.66    ,
   563.900, 19.35    , 11.72    ,
   563.950, 19.39    , 11.74    ,
   564.000, 19.40    , 11.75    ,
   564.050, 19.40    , 11.75    ,
   564.100, 19.35    , 11.72    ,
   564.150, 19.28    , 11.68    ,
   564.200, 19.24    , 11.66    ,
   564.250, 19.20    , 11.64    ,
   564.300, 19.20    , 11.64    ,
   564.350, 19.23    , 11.66    ,
   564.400, 19.27    , 11.68    ,
   564.450, 19.30    , 11.70    ,
   564.500, 19.34    , 11.72    ,
   564.550, 19.37    , 11.73    ,
   564.600, 19.37    , 11.74    ,
   564.650, 19.37    , 11.73    ,
   564.700, 19.39    , 11.74    ,
   564.750, 19.43    , 11.76    ,
   564.800, 19.43    , 11.76    ,
   564.850, 19.43    , 11.76    ,
   564.900, 19.42    , 11.76    ,
   564.950, 19.42    , 11.76    ,
   565.000, 19.43    , 11.77    ,
   565.050, 19.43    , 11.77    ,
   565.100, 19.40    , 11.75    ,
   565.150, 19.38    , 11.74    ,
   565.200, 19.35    , 11.72    ,
   565.250, 19.31    , 11.69    ,
   565.300, 19.26    , 11.67    ,
   565.350, 19.23    , 11.65    ,
   565.400, 19.22    , 11.64    ,
   565.450, 19.21    , 11.63    ,
   565.500, 19.20    , 11.63    ,
   565.550, 19.20    , 11.62    ,
   565.600, 19.20    , 11.62    ,
   565.650, 19.22    , 11.64    ,
   565.700, 19.24    , 11.65    ,
   565.750, 19.29    , 11.68    ,
   565.800, 19.35    , 11.71    ,
   565.850, 19.39    , 11.74    ,
   565.900, 19.42    , 11.75    ,
   565.950, 19.42    , 11.75    ,
   566.000, 19.42    , 11.75    ,
   566.050, 19.43    , 11.76    ,
   566.100, 19.45    , 11.77    ,
   566.150, 19.47    , 11.78    ,
   566.200, 19.46    , 11.78    ,
   566.250, 19.45    , 11.77    ,
   566.300, 19.44    , 11.77    ,
   566.350, 19.43    , 11.76    ,
   566.400, 19.40    , 11.74    ,
   566.450, 19.35    , 11.71    ,
   566.500, 19.31    , 11.69    ,
   566.550, 19.26    , 11.66    ,
   566.600, 19.23    , 11.64    ,
   566.650, 19.20    , 11.63    ,
   566.700, 19.16    , 11.60    ,
   566.750, 19.15    , 11.59    ,
   566.800, 19.13    , 11.58    ,
   566.850, 19.12    , 11.58    ,
   566.900, 19.11    , 11.57    ,
   566.950, 19.10    , 11.57    ,
   567.000, 19.09    , 11.56    ,
   567.050, 19.10    , 11.56    ,
   567.100, 18.87    , 11.43    ,
   567.150, 18.89    , 11.43    ,
   567.200, 19.13    , 11.58    ,
   567.250, 19.12    , 11.57    ,
   567.300, 18.99    , 11.50    ,
   567.350, 18.51    , 11.22    ,
   567.400, 18.37    , 11.13    ,
   567.450, 18.60    , 11.26    ,
   567.500, 18.66    , 11.30    ,
   567.550, 18.65    , 11.29    ,
   567.600, 18.69    , 11.32    ,
   567.650, 18.79    , 11.37    ,
   567.700, 19.08    , 11.54    ,
   567.750, 19.23    , 11.63    ,
   567.800, 19.29    , 11.67    ,
   567.850, 19.31    , 11.68    ,
   567.900, 19.22    , 11.63    ,
   567.950, 19.06    , 11.54    ,
   568.000, 18.94    , 11.47    ,
   568.050, 19.00    , 11.51    ,
   568.100, 19.13    , 11.59    ,
   568.150, 19.19    , 11.62    ,
   568.200, 19.17    , 11.61    ,
   568.250, 19.12    , 11.57    ,
   568.300, 19.04    , 11.53    ,
   568.350, 18.94    , 11.47    ,
   568.400, 18.85    , 11.42    ,
   568.450, 18.78    , 11.38    ,
   568.500, 18.77    , 11.37    ,
   568.550, 18.81    , 11.39    ,
   568.600, 18.86    , 11.42    ,
   568.650, 18.90    , 11.44    ,
   568.700, 18.94    , 11.47    ,
   568.750, 18.92    , 11.46    ,
   568.800, 18.85    , 11.41    ,
   568.850, 18.79    , 11.38    ,
   568.900, 18.79    , 11.38    ,
   568.950, 18.81    , 11.39    ,
   569.000, 18.83    , 11.40    ,
   569.050, 18.85    , 11.41    ,
   569.100, 18.87    , 11.43    ,
   569.150, 18.90    , 11.44    ,
   569.200, 18.92    , 11.46    ,
   569.250, 18.93    , 11.46    ,
   569.300, 18.93    , 11.46    ,
   569.350, 18.92    , 11.46    ,
   569.400, 18.89    , 11.44    ,
   569.450, 18.84    , 11.41    ,
   569.500, 18.78    , 11.37    ,
   569.550, 18.70    , 11.32    ,
   569.600, 18.58    , 11.24    ,
   569.650, 18.52    , 11.20    ,
   569.700, 18.54    , 11.21    ,
   569.750, 18.64    , 11.27    ,
   569.800, 18.75    , 11.33    ,
   569.850, 18.78    , 11.35    ,
   569.900, 18.87    , 11.41    ,
   569.950, 18.90    , 11.43    ,
   570.000, 18.92    , 11.44    ,
   570.050, 18.90    , 11.43    ,
   570.100, 18.95    , 11.46    ,
   570.150, 18.95    , 11.46    ,
   570.200, 18.94    , 11.45    ,
   570.250, 18.92    , 11.44    ,
   570.300, 18.95    , 11.46    ,
   570.350, 18.96    , 11.47    ,
   570.400, 18.86    , 11.41    ,
   570.450, 18.73    , 11.33    ,
   570.500, 18.67    , 11.29    ,
   570.550, 18.68    , 11.30    ,
   570.600, 18.75    , 11.34    ,
   570.650, 18.91    , 11.44    ,
   570.700, 19.05    , 11.52    ,
   570.750, 19.17    , 11.59    ,
   570.800, 19.22    , 11.62    ,
   570.850, 19.22    , 11.62    ,
   570.900, 19.20    , 11.61    ,
   570.950, 19.19    , 11.61    ,
   571.000, 19.20    , 11.61    ,
   571.050, 19.19    , 11.60    ,
   571.100, 19.15    , 11.58    ,
   571.150, 19.10    , 11.55    ,
   571.200, 19.03    , 11.51    ,
   571.250, 18.97    , 11.48    ,
   571.300, 18.88    , 11.43    ,
   571.350, 18.85    , 11.41    ,
   571.400, 18.85    , 11.41    ,
   571.450, 18.89    , 11.44    ,
   571.500, 18.98    , 11.49    ,
   571.550, 19.04    , 11.53    ,
   571.600, 19.08    , 11.55    ,
   571.650, 19.05    , 11.53    ,
   571.700, 19.02    , 11.51    ,
   571.750, 19.01    , 11.50    ,
   571.800, 18.97    , 11.48    ,
   571.850, 18.94    , 11.46    ,
   571.900, 18.93    , 11.45    ,
   571.950, 18.91    , 11.44    ,
   572.000, 18.92    , 11.44    ,
   572.050, 18.92    , 11.44    ,
   572.100, 18.96    , 11.46    ,
   572.150, 19.02    , 11.50    ,
   572.200, 19.03    , 11.51    ,
   572.250, 19.02    , 11.50    ,
   572.300, 18.99    , 11.48    ,
   572.350, 18.95    , 11.46    ,
   572.400, 18.94    , 11.45    ,
   572.450, 18.93    , 11.45    ,
   572.500, 18.91    , 11.43    ,
   572.550, 18.88    , 11.41    ,
   572.600, 18.85    , 11.40    ,
   572.650, 18.83    , 11.39    ,
   572.700, 18.81    , 11.37    ,
   572.750, 18.79    , 11.36    ,
   572.800, 18.87    , 11.41    ,
   572.850, 18.94    , 11.45    ,
   572.900, 18.95    , 11.46    ,
   572.950, 18.97    , 11.47    ,
   573.000, 19.05    , 11.52    ,
   573.050, 19.06    , 11.53    ,
   573.100, 19.07    , 11.54    ,
   573.150, 19.09    , 11.55    ,
   573.200, 19.10    , 11.55    ,
   573.250, 19.14    , 11.57    ,
   573.300, 19.13    , 11.57    ,
   573.350, 19.13    , 11.57    ,
   573.400, 19.08    , 11.54    ,
   573.450, 19.02    , 11.51    ,
   573.500, 19.01    , 11.50    ,
   573.550, 19.01    , 11.50    ,
   573.600, 19.00    , 11.49    ,
   573.650, 18.98    , 11.48    ,
   573.700, 18.97    , 11.47    ,
   573.750, 18.94    , 11.45    ,
   573.800, 18.91    , 11.43    ,
   573.850, 18.90    , 11.43    ,
   573.900, 18.94    , 11.45    ,
   573.950, 18.98    , 11.48    ,
   574.000, 19.01    , 11.49    ,
   574.050, 19.06    , 11.53    ,
   574.100, 19.11    , 11.55    ,
   574.150, 19.10    , 11.55    ,
   574.200, 19.09    , 11.54    ,
   574.250, 19.11    , 11.56    ,
   574.300, 19.12    , 11.56    ,
   574.350, 19.11    , 11.55    ,
   574.400, 19.08    , 11.54    ,
   574.450, 19.07    , 11.53    ,
   574.500, 19.04    , 11.52    ,
   574.550, 19.00    , 11.49    ,
   574.600, 18.99    , 11.48    ,
   574.650, 19.01    , 11.50    ,
   574.700, 19.01    , 11.50    ,
   574.750, 19.05    , 11.52    ,
   574.800, 19.11    , 11.55    ,
   574.850, 19.20    , 11.61    ,
   574.900, 19.29    , 11.66    ,
   574.950, 19.33    , 11.68    ,
   575.000, 19.32    , 11.68    ,
   575.050, 19.31    , 11.67    ,
   575.100, 19.32    , 11.68    ,
   575.150, 19.37    , 11.71    ,
   575.200, 19.39    , 11.72    ,
   575.250, 19.38    , 11.71    ,
   575.300, 19.31    , 11.67    ,
   575.350, 19.14    , 11.57    ,
   575.400, 18.96    , 11.47    ,
   575.450, 18.76    , 11.34    ,
   575.500, 18.51    , 11.19    ,
   575.550, 18.33    , 11.08    ,
   575.600, 18.31    , 11.06    ,
   575.650, 18.44    , 11.14    ,
   575.700, 18.47    , 11.16    ,
   575.750, 18.47    , 11.16    ,
   575.800, 18.41    , 11.13    ,
   575.850, 18.39    , 11.11    ,
   575.900, 18.47    , 11.16    ,
   575.950, 18.50    , 11.17    ,
   576.000, 18.73    , 11.31    ,
   576.050, 18.77    , 11.33    ,
   576.100, 18.62    , 11.25    ,
   576.150, 18.62    , 11.25    ,
   576.200, 18.58    , 11.22    ,
   576.250, 18.49    , 11.17    ,
   576.300, 18.39    , 11.11    ,
   576.350, 18.29    , 11.05    ,
   576.400, 18.19    , 10.99    ,
   576.450, 18.14    , 10.96    ,
   576.500, 18.13    , 10.95    ,
   576.550, 18.18    , 10.98    ,
   576.600, 18.21    , 11.00    ,
   576.650, 18.24    , 11.02    ,
   576.700, 18.26    , 11.03    ,
   576.750, 18.29    , 11.05    ,
   576.800, 18.40    , 11.12    ,
   576.850, 18.50    , 11.17    ,
   576.900, 18.54    , 11.20    ,
   576.950, 18.49    , 11.16    ,
   577.000, 18.55    , 11.20    ,
   577.050, 18.57    , 11.21    ,
   577.100, 18.62    , 11.24    ,
   577.150, 18.60    , 11.24    ,
   577.200, 18.45    , 11.15    ,
   577.250, 18.39    , 11.11    ,
   577.300, 18.39    , 11.11    ,
   577.350, 18.40    , 11.12    ,
   577.400, 18.37    , 11.10    ,
   577.450, 18.34    , 11.08    ,
   577.500, 18.26    , 11.04    ,
   577.550, 18.23    , 11.02    ,
   577.600, 18.25    , 11.03    ,
   577.650, 18.28    , 11.05    ,
   577.700, 18.31    , 11.07    ,
   577.750, 18.40    , 11.12    ,
   577.800, 18.49    , 11.17    ,
   577.850, 18.52    , 11.19    ,
   577.900, 18.54    , 11.20    ,
   577.950, 18.51    , 11.18    ,
   578.000, 18.56    , 11.21    ,
   578.050, 18.58    , 11.22    ,
   578.100, 18.60    , 11.23    ,
   578.150, 18.61    , 11.24    ,
   578.200, 18.58    , 11.22    ,
   578.250, 18.54    , 11.20    ,
   578.300, 18.50    , 11.18    ,
   578.350, 18.49    , 11.18    ,
   578.400, 18.44    , 11.15    ,
   578.450, 18.42    , 11.13    ,
   578.500, 18.38    , 11.11    ,
   578.550, 18.36    , 11.10    ,
   578.600, 18.38    , 11.11    ,
   578.650, 18.42    , 11.13    ,
   578.700, 18.55    , 11.20    ,
   578.750, 18.59    , 11.23    ,
   578.800, 18.58    , 11.22    ,
   578.850, 18.55    , 11.21    ,
   578.900, 18.55    , 11.21    ,
   578.950, 18.54    , 11.20    ,
   579.000, 18.64    , 11.26    ,
   579.050, 18.65    , 11.26    ,
   579.100, 18.65    , 11.27    ,
   579.150, 18.66    , 11.27    ,
   579.200, 18.63    , 11.25    ,
   579.250, 18.62    , 11.25    ,
   579.300, 18.60    , 11.24    ,
   579.350, 18.56    , 11.22    ,
   579.400, 18.53    , 11.20    ,
   579.450, 18.49    , 11.17    ,
   579.500, 18.48    , 11.16    ,
   579.550, 18.50    , 11.17    ,
   579.600, 18.55    , 11.20    ,
   579.650, 18.64    , 11.25    ,
   579.700, 18.70    , 11.29    ,
   579.750, 18.73    , 11.31    ,
   579.800, 18.72    , 11.30    ,
   579.850, 18.69    , 11.29    ,
   579.900, 18.68    , 11.28    ,
   579.950, 18.70    , 11.29    ,
   580.000, 18.73    , 11.31    ,
   580.050, 18.79    , 11.35    ,
   580.100, 18.82    , 11.36    ,
   580.150, 18.84    , 11.38    ,
   580.200, 18.86    , 11.39    ,
   580.250, 18.88    , 11.40    ,
   580.300, 18.85    , 11.38    ,
