$Branch 2 water balance flow
 
JDAY,QDT,
 102.000,  -0.265,
 103.000,   0.706,
 104.000,   0.706,
 105.000,   0.706,
 106.000,   3.342,
 107.000,   2.636,
 108.000,   2.636,
 109.000,  -0.731,
 110.000,  -3.367,
 111.000,  -3.643,
 112.000,  -3.643,
 113.000,  -0.276,
 114.000,  -0.276,
 115.000,   0.000,
 116.000,   0.000,
 117.000,   0.000,
 118.000,   0.000,
 119.000,   0.900,
 120.000,   0.900,
 121.000,   0.900,
 122.000,   0.900,
 123.000,   0.000,
 124.000,   0.162,
 125.000,   0.162,
 126.000,   0.162,
 127.000,   1.259,
 128.000,   1.097,
 129.000,  -0.900,
 130.000,  -3.282,
 131.000,  -4.379,
 132.000,  -4.379,
 133.000,  -1.772,
 134.000,   2.619,
 135.000,   5.126,
 136.000,   5.126,
 137.000,   4.515,
 138.000,   2.134,
 139.000,  -0.962,
 140.000,  -2.850,
 141.000,  -4.774,
 142.000,  -4.401,
 143.000,   1.550,
 144.000,   5.839,
 145.000,   7.763,
 146.000,   7.763,
 147.000,  -1.857,
 148.000,  -7.724,
 149.000,  -6.795,
 150.000,  -7.026,
 151.000,  -2.768,
 152.000,   0.699,
 153.000,  -0.231,
 154.000,  -0.145,
 155.000,  -0.530,
 156.000,  -0.530,
 157.000,   1.027,
 158.000,   6.145,
 159.000,  10.766,
 160.000,  10.766,
 161.000,   7.107,
 162.000,   2.292,
 163.000,   0.687,
 164.000,   0.026,
 165.000,   2.128,
 166.000,   2.699,
 167.000,   0.028,
 168.000,   0.689,
 169.000,   0.689,
 170.000,  -0.040,
 171.000,   1.650,
 172.000,   1.319,
 173.000,   0.890,
 174.000,   0.890,
 175.000,   0.997,
 176.000,   1.328,
 177.000,   1.457,
 178.000,  -0.410,
 179.000,  -2.167,
 180.000,  -2.430,
 181.000,  -2.529,
 182.000,  -4.855,
 183.000,  -4.855,
 184.000,  -4.591,
 185.000,  -5.458,
 186.000,  -4.817,
 187.000,  -5.421,
 188.000,  -6.023,
 189.000,  -4.023,
 190.000,  -0.470,
 191.000,  -1.644,
 192.000,  -3.705,
 193.000,  -4.991,
 194.000,  -5.447,
 195.000,  -3.671,
 196.000,  -1.008,
 197.000,  -0.456,
 198.000,   0.000,
 199.000,   0.000,
 200.000,   0.000,
 201.000,   0.000,
 202.000,   0.000,
 203.000,  -0.658,
 204.000,  -0.658,
 205.000,  -0.658,
 206.000,  -0.562,
 207.000,   0.096,
 208.000,   1.009,
 209.000,   1.009,
 210.000,   0.913,
 211.000,   0.913,
 212.000,   0.000,
 213.000,  -0.119,
 214.000,  -0.119,
 215.000,  -0.119,
 216.000,   1.558,
 217.000,   1.602,
 218.000,   1.602,
 219.000,  -3.103,
 220.000,  -7.103,
 221.000,  -7.029,
 222.000,  -8.228,
 223.000,  -3.523,
 224.000,  -1.200,
 225.000,  -0.794,
 226.000,   0.406,
 227.000,  -1.611,
 228.000,  -1.611,
 229.000,  -3.637,
 230.000,  -3.637,
 231.000,  -2.309,
 232.000,  -3.758,
 233.000,  -3.894,
 234.000,  -6.701,
 235.000,  -6.471,
 236.000,  -4.443,
 237.000,  -2.686,
 238.000,   0.120,
 239.000,   2.011,
 240.000,   2.736,
 241.000,   2.694,
 242.000,   2.694,
 243.000,   1.262,
 244.000,  -0.042,
 245.000,   2.804,
 246.000,   3.933,
 247.000,   5.216,
 248.000,   5.080,
 249.000,  -1.451,
 250.000,  -2.580,
 251.000,  -3.864,
 252.000,  -0.857,
 253.000,   2.870,
 254.000,   2.520,
 255.000,   2.675,
 256.000,  -0.301,
 257.000,  -0.225,
 258.000,   0.125,
 259.000,  -0.030,
 260.000,   1.144,
 261.000,   1.068,
 262.000,   1.068,
 263.000,  -0.775,
 264.000,  -1.843,
 265.000,  -3.024,
 266.000,  -3.024,
 267.000,   1.521,
 268.000,   1.521,
 269.000,   2.702,
 270.000,   2.702,
 271.000,   0.000,
 272.000,   0.000,
 273.000,   0.181,
 274.000,   4.360,
 275.000,   3.908,
 276.000,   3.908,
 277.000,   3.726,
 278.000,  -1.825,
 279.000,  -2.681,
 280.000,  -2.980,
 281.000,  -2.757,
 282.000,  -1.384,
 283.000,  -1.485,
 284.000,  -2.970,
 285.000,  -3.193,
 286.000,  -3.123,
 287.000,  -0.399,
 288.000,   1.385,
 289.000,   1.385,
 290.000,   1.315,
 291.000,   0.000,
 292.000,   0.000,
 293.000,   1.998,
 294.000,   2.125,
 295.000,   2.125,
 296.000,   2.125,
 297.000,  -5.240,
 298.000,  -5.368,
 299.000,  -4.229,
 300.000,  -4.229,
 301.000,   2.454,
 302.000,   6.399,
 303.000,   5.261,
 304.000,  -0.208,
 305.000,  -1.523,
 306.000,  -5.469,
 307.000,  -4.061,
 308.000,   1.327,
 309.000,   1.327,
 310.000,   1.247,
 311.000,  -0.161,
 312.000,  -3.790,
 313.000,  -3.790,
 314.000,  -4.233,
 315.000,  -3.275,
 316.000,   1.666,
 317.000,   1.666,
 318.000,   0.396,
 319.000,  -0.561,
 320.000,  -1.792,
 321.000,  -1.901,
 322.000,  -0.611,
 323.000,  -2.172,
 324.000,  -1.558,
 325.000,  -0.760,
 326.000,   1.935,
 327.000,   3.497,
 328.000,   0.970,
 329.000,  -1.609,
 330.000,  -8.303,
 331.000, -11.130,
 332.000, -11.098,
 333.000,  -8.822,
 334.000,  -4.322,
 335.000,  -1.495,
 336.000,   0.384,
 337.000,  -0.376,
 338.000,  -1.764,
 339.000,  -3.663,
 340.000,  -3.583,
 341.000,  -3.207,
 342.000,  -1.322,
 343.000,   0.577,
 344.000,   0.497,
 345.000,   0.497,
 346.000,   0.000,
 347.000,   0.639,
 348.000,   2.542,
 349.000,   2.542,
 350.000,   1.901,
 351.000,   1.262,
 352.000,  -0.641,
 353.000,  -1.569,
 354.000,  -3.063,
 355.000,  -5.525,
 356.000,  -6.163,
 357.000,  -5.235,
 358.000,  -3.100,
 359.000,   0.087,
 360.000,   0.465,
 361.000,   0.465,
 362.000,   0.465,
 363.000,   0.285,
 364.000,   0.545,
 365.000,   2.268,
 366.000,   2.268,
 367.000,   1.723,
 368.000,  -0.681,
 369.000,  -3.489,
 370.000,  -5.822,
 371.000,  -5.822,
 372.000,  -2.027,
 373.000,  -0.942,
 374.000,   1.390,
 375.000,  -0.534,
 376.000,  -4.246,
 377.000,  -4.246,
 378.000,  -3.798,
 379.000,  -1.874,
 380.000,   0.448,
 381.000,   0.448,
 382.000,   0.105,
 383.000,   0.105,
 384.000,   0.731,
 385.000,   1.532,
 386.000,   1.427,
 387.000,   0.591,
 388.000,  -0.035,
 389.000,  -0.836,
 390.000,  -2.442,
 391.000,  -4.727,
 392.000,  -4.727,
 393.000,  -4.727,
 394.000,  -3.121,
 395.000,   0.000,
 396.000,   0.000,
 397.000,   0.485,
 398.000,   1.650,
 399.000,   3.561,
 400.000,   3.561,
 401.000,   3.076,
 402.000,  -3.962,
 403.000,  -5.873,
 404.000,  -6.830,
 405.000,  -8.170,
 406.000,  -0.983,
 407.000,   1.434,
 408.000,   2.391,
 409.000,   3.731,
 410.000,   2.085,
 411.000,  -0.331,
 412.000,  -2.978,
 413.000,  -2.789,
 414.000,   0.569,
 415.000,   0.569,
 416.000,  -0.577,
 417.000,  -0.766,
 418.000,  -1.222,
 419.000,  -1.222,
 420.000,   2.778,
 421.000,   6.485,
 422.000,   3.774,
 423.000,   3.774,
 424.000,   0.022,
 425.000,  -3.685,
 426.000,  -5.464,
 427.000,  -5.464,
 428.000,   0.971,
 429.000,   0.971,
 430.000,  -1.548,
 431.000,  -4.126,
 432.000,  -7.280,
 433.000,  -7.006,
 434.000,  -1.672,
 435.000,   0.906,
 436.000,   1.170,
 437.000,   0.896,
 438.000,   0.000,
 439.000,   0.000,
 440.000,   0.000,
 441.000,   0.000,
 442.000,   0.000,
 443.000,   0.000,
 444.000,  -3.895,
 445.000,  -7.220,
 446.000,  -7.220,
 447.000,  -7.220,
 448.000,  -4.405,
 449.000,  -1.718,
 450.000,  -1.810,
 451.000,  -2.114,
 452.000,  -1.936,
 453.000,  -1.201,
 454.000,  -1.476,
 455.000,  -1.172,
 456.000,   0.494,
 457.000,   0.395,
 458.000,   0.764,
 459.000,   0.764,
 460.000,   0.000,
 461.000,  -1.680,
 462.000,  -2.060,
 463.000,  -3.177,
 464.000,  -5.467,
 465.000,  -7.017,
 466.000,  -6.805,
 467.000,  -5.397,
 468.000,  -3.504,
 469.000,  -0.251,
 470.000,  -0.084,
 471.000,  -0.375,
 472.000,   0.022,
 473.000,   0.000,
 474.000,   0.996,
 475.000,   0.996,
 476.000,   0.996,
 477.000,   0.996,
 478.000,   0.000,
 479.000,   0.000,
 480.000,   4.242,
 481.000,  10.864,
 482.000,  16.846,
 483.000,  21.710,
 484.000,  16.994,
 485.000,   2.072,
 486.000,  -3.910,
 487.000,  -8.569,
 488.000,  -9.080,
 489.000,  -0.780,
 490.000,  -0.780,
 491.000,  -1.569,
 492.000,  -1.102,
 493.000,  -1.550,
 494.000,  -1.911,
 495.000,  -1.328,
 496.000,  -0.809,
 497.000,   1.140,
 498.000,   1.502,
 499.000,   1.502,
 500.000,   1.930,
 501.000,   3.476,
 502.000,   3.476,
 503.000,   5.276,
 504.000,   4.602,
 505.000,   0.941,
 506.000,   0.941,
 507.000,  -0.859,
 508.000,   4.708,
 509.000,   5.321,
 510.000,   1.982,
 511.000,   2.241,
 512.000,  -2.498,
 513.000,  -2.498,
 514.000,   4.721,
 515.000,   4.461,
 516.000,   3.168,
 517.000,   3.168,
 518.000,   0.429,
 519.000,   0.429,
 520.000,   5.104,
 521.000,   7.045,
 522.000,   5.905,
 523.000,   5.037,
 524.000,  -1.901,
 525.000,  -4.651,
 526.000,  -3.666,
 527.000,  -3.618,
 528.000,  -2.185,
 529.000,  -2.906,
 530.000,  -3.891,
 531.000,  -3.071,
 532.000,  -2.381,
 533.000,  -0.851,
 534.000,  -0.851,
 535.000,  -1.998,
 536.000,  -2.372,
 537.000,  -7.729,
 538.000,  -9.735,
 539.000,  -8.588,
 540.000, -10.512,
 541.000,  -6.770,
 542.000, -15.502,
 543.000, -15.502,
 544.000, -14.142,
 545.000, -16.234,
 546.000,  -7.057,
 547.000,  -7.057,
 548.000,  -8.168,
 549.000,  -8.630,
 550.000, -12.122,
 551.000, -12.905,
 552.000, -13.920,
 553.000, -10.303,
 554.000,  -6.293,
 555.000,  -9.370,
 556.000,  -7.846,
 557.000,  -9.172,
 558.000,  -8.496,
 559.000, -10.602,
 560.000, -10.752,
 561.000,  -8.985,
 562.000, -12.086,
 563.000,  -6.120,
 564.000,  -6.108,
 565.000,  -8.356,
 566.000,  -7.019,
 567.000, -11.331,
 568.000, -10.373,
 569.000, -12.998,
 570.000, -11.899,
 571.000, -10.018,
 572.000, -10.113,
 573.000,  -5.399,
 574.000,  -8.303,
 575.000,  -7.370,
 576.000, -10.016,
 577.000, -13.452,
 578.000, -11.199,
 579.000, -12.078,
 580.000,  -9.333,
 581.000,  -8.644,
 582.000,  -9.375,
 583.000,  -9.038,
 584.000,  -9.734,
 585.000,  -7.187,
 586.000,  -6.065,
 587.000,  -4.914,
 588.000,  -4.262,
 589.000,  -3.792,
 590.000,  -4.685,
 591.000,  -3.946,
 592.000,  -2.514,
 593.000,  -2.774,
 594.000,  -3.836,
 595.000,  -5.458,
 596.000,  -5.811,
 597.000,  -5.551,
 598.000,  -6.252,
 599.000,  -8.086,
 600.000,  -8.416,
 601.000,  -6.869,
 602.000,  -2.922,
 603.000,   0.949,
 604.000,   1.424,
 605.000,  -1.451,
 606.000,  -2.942,
 607.000,  -5.865,
 608.000,  -5.475,
 609.000,   1.527,
 610.000,   3.018,
 611.000,   4.659,
 612.000,  -3.096,
 613.000,  -8.771,
 614.000,  -6.694,
 615.000,  -5.677,
 616.000,   2.077,
 617.000,   2.077,
 618.000,  -1.851,
 619.000,  -4.223,
 620.000,  -4.223,
 621.000,  -8.400,
 622.000,  -6.549,
 623.000,  -6.377,
 624.000,  -5.654,
 625.000,  -1.477,
 626.000,  -7.141,
 627.000,  -7.045,
 628.000,  -8.279,
 629.000,  -9.056,
 630.000,  -3.392,
 631.000,  -0.435,
 632.000,  -0.041,
 633.000,   0.736,
 634.000,  -1.696,
 635.000,  -6.621,
 636.000,  -6.503,
 637.000,  -4.006,
 638.000,  -1.574,
 639.000,  -1.657,
 640.000,  -1.657,
 641.000,  -4.154,
 642.000,  -2.945,
 643.000,   1.305,
 644.000,   1.305,
 645.000,   2.767,
 646.000,   2.040,
 647.000,   1.945,
 648.000,   2.304,
 649.000,   0.842,
 650.000,   0.359,
 651.000,   1.565,
 652.000,   1.206,
 653.000,   0.516,
 654.000,   0.954,
 655.000,  -0.252,
 656.000,   0.435,
 657.000,   3.045,
 658.000,   5.874,
 659.000,   5.874,
 660.000,   4.290,
 661.000,   2.370,
 662.000,  -6.053,
 663.000,  -6.053,
 664.000,  -5.156,
 665.000,  -5.156,
 666.000,   2.086,
 667.000,   2.086,
 668.000,  -0.095,
 669.000,  -0.095,
 670.000,  -2.181,
 671.000,  -3.208,
 672.000,  -1.028,
 673.000,  -1.028,
 674.000,  -2.156,
 675.000,  -3.302,
 676.000,  -3.302,
 677.000,  -4.197,
 678.000,  -5.252,
 679.000,  -5.033,
 680.000,  -3.471,
 681.000,  -2.575,
 682.000,   0.495,
 683.000,   2.450,
 684.000,  -0.674,
 685.000,  -4.563,
 686.000,  -5.450,
 687.000,  -5.450,
 688.000,  -2.538,
 689.000,   3.724,
 690.000,   3.724,
 691.000,   3.724,
 692.000,   2.584,
 693.000,  -0.323,
 694.000,  -0.323,
 695.000,  -0.323,
 696.000,  -2.277,
 697.000,  -2.766,
 698.000,  -2.766,
 699.000,  -2.766,
 700.000,  -2.580,
 701.000,  -0.660,
 702.000,   1.937,
 703.000,   3.331,
 704.000,   4.889,
 705.000,   3.991,
 706.000,  -1.359,
 707.000,  -3.490,
 708.000,  -4.552,
 709.000,  -5.068,
 710.000,  -3.624,
 711.000,  -5.151,
 712.000,  -5.882,
 713.000,  -5.366,
 714.000,  -4.864,
 715.000,  -2.600,
 716.000,  -0.807,
 717.000,  -0.807,
 718.000,   0.855,
 719.000,   0.799,
 720.000,   0.799,
 721.000,   0.799,
 722.000,  -0.056,
 723.000,   2.151,
 724.000,   1.946,
 725.000,  -2.118,
 726.000,  -2.118,
 727.000,  -4.807,
 728.000,  -4.602,
 729.000,  -5.617,
 730.000,  -5.705,
 731.000,  -8.008,
 732.000, -11.980,
 733.000, -11.470,
 734.000, -12.652,
 735.000,  -9.194,
 736.000,  -3.539,
 737.000,   2.668,
 738.000,   3.938,
 739.000,   5.701,
 740.000,   3.715,
 741.000,   2.077,
 742.000,  -0.398,
 743.000,  -2.778,
 744.000,  -4.181,
 745.000,  -4.181,
 746.000,  -1.706,
 747.000,  -3.608,
 748.000,  -2.647,
 749.000,  -3.702,
 750.000,  -3.528,
 751.000,  -1.907,
 752.000,  -1.161,
 753.000,  -1.460,
 754.000,  -1.635,
 755.000,   1.178,
 756.000,   3.352,
 757.000,   6.972,
 758.000,   6.972,
 759.000,   4.493,
 760.000,   4.059,
 761.000,   3.873,
 762.000,   3.423,
 763.000,   3.489,
 764.000,   3.487,
 765.000,   1.407,
 766.000,   0.271,
 767.000,  -2.550,
 768.000,  -5.182,
 769.000,  -6.494,
 770.000,  -4.909,
 771.000,  -3.378,
 772.000,  -2.918,
 773.000,  -2.306,
 774.000,  -2.380,
 775.000,  -6.051,
 776.000, -16.560,
 777.000, -26.330,
 778.000, -34.123,
 779.000, -37.447,
 780.000, -34.401,
 781.000, -32.276,
 782.000, -23.413,
 783.000, -11.615,
 784.000,  -2.440,
 785.000,  10.272,
 786.000,   9.276,
 787.000,   3.308,
 788.000,   0.269,
 789.000,  -3.743,
 790.000,  -2.534,
 791.000,   2.218,
 792.000,   5.564,
 793.000,   5.207,
 794.000,   1.374,
 795.000,  -1.040,
 796.000,  -2.625,
 797.000,  -2.625,
 798.000,   2.615,
 799.000,   8.699,
 800.000,   8.699,
 801.000,   8.699,
 802.000,   2.502,
 803.000,  -3.582,
 804.000,  -3.386,
 805.000,  -1.601,
 806.000,   5.434,
 807.000,   5.434,
 808.000,   3.858,
 809.000,   2.072,
 810.000,  -1.381,
 811.000,  -0.083,
 812.000,   2.372,
 813.000,   5.619,
 814.000,   5.619,
 815.000,   0.387,
 816.000,  -4.723,
 817.000, -10.482,
 818.000, -10.414,
 819.000,  -5.309,
 820.000,  -1.273,
 821.000,   1.239,
 822.000,   1.171,
 823.000,  -0.477,
 824.000,  -0.477,
 825.000,  -0.477,
 826.000,  -0.477,
 827.000,   6.514,
 828.000,   6.514,
 829.000,   2.740,
 830.000,  -0.846,
 831.000,  -9.110,
 832.000, -10.801,
 833.000,  -6.852,
 834.000,  -3.265,
 835.000,  -1.516,
 836.000,  -1.441,
 837.000,  -2.762,
 838.000,  -3.260,
 839.000,  -2.074,
 840.000,   2.014,
 841.000,   2.733,
 842.000,   1.446,
 843.000,  -3.034,
 844.000,  -5.210,
 845.000,  -3.926,
 846.000,  -2.248,
 847.000,   1.481,
 848.000,   1.185,
 849.000,   0.328,
 850.000,   0.435,
 851.000,   0.000,
 852.000,   0.085,
 853.000,   0.262,
 854.000,   0.312,
 855.000,   0.312,
 856.000,   0.227,
 857.000,   0.613,
 858.000,   2.900,
 859.000,   2.476,
 860.000,   2.476,
 861.000,   2.421,
 862.000,   6.692,
 863.000,  10.214,
 864.000,  12.827,
 865.000,  15.878,
 866.000,   8.890,
 867.000,   5.278,
 868.000,   2.666,
 869.000,  -0.894,
 870.000,  -0.514,
 871.000,  -0.025,
 872.000,  -0.025,
 873.000,  -0.025,
 874.000,  -0.025,
 875.000,  -1.217,
 876.000,  -2.074,
 877.000,  -3.469,
 878.000,  -2.937,
 879.000,  -0.215,
 880.000,   6.973,
 881.000,   8.369,
 882.000,   6.413,
 883.000,   3.605,
 884.000,  -2.727,
 885.000,  -3.999,
 886.000,  -2.575,
 887.000,  -1.272,
 888.000,   0.419,
 889.000,   3.950,
 890.000,   4.315,
 891.000,   4.305,
 892.000,  -3.077,
 893.000,  -8.954,
 894.000, -12.881,
 895.000, -12.893,
 896.000,  -8.530,
 897.000,  -4.120,
 898.000,  -1.442,
 899.000,  -1.420,
 900.000,  -0.091,
 901.000,   0.362,
 902.000,   1.246,
 903.000,  -1.392,
 904.000,  -2.739,
 905.000,  -3.358,
 906.000,  -3.358,
 907.000,  -1.843,
 908.000,  -4.107,
 909.000,  -6.937,
 910.000,  -8.205,
 911.000,  -6.940,
 912.000,  -3.328,
 913.000,  -1.477,
 914.000,  -1.999,
 915.000,  -2.142,
 916.000,  -2.142,
 917.000,  -2.524,
 918.000,  -0.734,
 919.000,  -0.734,
 920.000,   0.826,
 921.000,   1.560,
 922.000,  -1.275,
 923.000,  -2.606,
 924.000,  -4.637,
 925.000,  -9.210,
 926.000,  -7.074,
 927.000,  -5.428,
 928.000,  -6.125,
 929.000,  -3.311,
 930.000,  -2.759,
 931.000,  -3.074,
 932.000,  -1.645,
 933.000,   0.024,
 934.000,  -2.876,
 935.000,  -6.670,
 936.000,  -8.001,
 937.000,  -7.912,
 938.000,  -3.380,
 939.000,   0.414,
 940.000,   1.484,
 941.000,  -0.558,
 942.000,  -5.169,
 943.000,  -5.169,
 944.000,  -5.352,
 945.000,  -3.311,
 946.000,  -2.079,
 947.000,  -2.274,
 948.000,  -1.937,
 949.000,  -1.937,
 950.000,  -1.229,
 951.000,  -1.034,
 952.000,  -0.719,
 953.000,  -0.719,
 954.000,   0.468,
 955.000,  -0.352,
 956.000,  -3.393,
 957.000,  -4.068,
 958.000,  -6.041,
 959.000,  -5.097,
 960.000,  -0.048,
 961.000,   0.627,
 962.000,   1.422,
 963.000,   1.347,
 964.000,  -1.686,
 965.000,  -1.076,
 966.000,   0.649,
 967.000,   0.600,
 968.000,   1.158,
 969.000,  -2.279,
 970.000,  -2.827,
 971.000,  -4.592,
 972.000,  -4.592,
 973.000,  -1.764,
 974.000,  -0.516,
 975.000,   1.248,
 976.000,   1.248,
 977.000,   1.248,
 978.000,  -1.705,
 979.000,  -1.594,
 980.000,  -1.594,
 981.000,  -1.594,
 982.000,   0.111,
 983.000,   0.113,
 984.000,  -0.137,
 985.000,  -0.617,
 986.000,  -0.617,
 987.000,  -0.731,
 988.000,  -1.286,
 989.000,  -0.805,
 990.000,  -0.611,
 991.000,  -0.611,
 992.000,   1.968,
 993.000,   2.432,
 994.000,   2.238,
 995.000,  -2.710,
 996.000,  -4.484,
 997.000,  -4.727,
 998.000,  -4.928,
 999.000,  -0.650,
1000.000,  -2.233,
1001.000,  -1.091,
1002.000,  -0.890,
1003.000,  -0.280,
1004.000,   1.304,
1005.000,  -0.059,
1006.000,  -0.059,
1007.000,  -0.531,
1008.000,   0.191,
1009.000,  -0.165,
1010.000,  -0.165,
1011.000,   0.559,
1012.000,  -2.028,
1013.000,  -0.888,
1014.000,  -0.888,
1015.000,   0.933,
1016.000,   2.605,
1017.000,   1.216,
1018.000,  -1.775,
1019.000,  -5.076,
1020.000,  -4.933,
1021.000,  -6.360,
1022.000,  -3.258,
1023.000,  -1.684,
1024.000,  -0.239,
1025.000,   1.793,
1026.000,   2.037,
1027.000,   1.279,
1028.000,  -0.116,
1029.000,  -0.035,
1030.000,  -0.571,
1031.000,  -0.164,
1032.000,  -2.935,
1033.000,  -5.125,
1034.000,  -3.808,
1035.000,  -4.027,
1036.000,  -1.257,
1037.000,   0.853,
1038.000,  -1.192,
1039.000,  -2.736,
1040.000,  -5.757,
1041.000,  -5.063,
1042.000,  -3.117,
1043.000,  -1.797,
1044.000,  -0.101,
1045.000,  -1.349,
1046.000,  -2.386,
1047.000,  -1.879,
1048.000,  -3.839,
1049.000,  -3.724,
1050.000,  -4.959,
1051.000,  -4.297,
1052.000,  -1.013,
1053.000,   0.829,
1054.000,   2.064,
1055.000,   1.325,
1056.000,   1.362,
1057.000,  -0.440,
1058.000,  -0.429,
1059.000,  -1.300,
1060.000,  -1.337,
1061.000,  -0.938,
1062.000,  -2.604,
1063.000,  -1.656,
1064.000,  -1.527,
1065.000,  -0.156,
1066.000,   1.500,
1067.000,   4.874,
1068.000,   5.501,
1069.000,   3.775,
1070.000,   3.775,
1071.000,  -0.960,
1072.000,  -5.269,
1073.000,  -4.913,
1074.000,  -4.913,
1075.000,  -7.404,
1076.000,  -3.851,
1077.000,  -3.851,
1078.000,  -3.851,
1079.000,   2.410,
1080.000,   2.410,
1081.000,   2.410,
1082.000,   0.932,
1083.000,  -4.195,
1084.000,  -4.195,
1085.000,  -4.656,
1086.000,  -2.915,
1087.000,  -0.198,
1088.000,  -0.780,
1089.000,  -0.319,
1090.000,  -1.361,
1091.000,  -1.361,
1092.000,  -3.634,
1093.000,  -3.634,
1094.000,  -2.855,
1095.000,  -2.855,
1096.000,   1.161,
1097.000,   1.161,
1098.000,  -1.726,
1099.000,  -5.263,
1100.000,  -5.468,
1101.000,  -5.468,
1102.000,  -2.580,
1103.000,   0.269,
1104.000,  -0.687,
1105.000,  -0.687,
1106.000,   0.817,
1107.000,   2.206,
1108.000,   2.206,
1109.000,   2.206,
1110.000,   0.702,
1111.000,   0.000,
1112.000,  -3.049,
1113.000,  -3.049,
1114.000,  -2.718,
1115.000,  -2.857,
1116.000,  -2.002,
1117.000,  -2.002,
1118.000,  -2.797,
1119.000,  -2.658,
1120.000,   1.207,
1121.000,   1.207,
1122.000,   1.672,
1123.000,   1.672,
1124.000,   0.000,
1125.000,  -1.015,
1126.000,  -1.015,
1127.000,   0.227,
1128.000,   0.227,
1129.000,   1.242,
1130.000,  -1.364,
1131.000,  -5.592,
1132.000, -10.012,
1133.000, -10.012,
1134.000,  -7.405,
1135.000,  -4.420,
1136.000,   2.192,
1137.000,   3.518,
1138.000,   3.518,
1139.000,   5.443,
1140.000,   5.448,
1141.000,   4.122,
1142.000,   4.122,
1143.000,   6.822,
1144.000,   4.624,
1145.000,   0.409,
1146.000,   0.409,
1147.000,  -5.639,
1148.000,  -3.902,
1149.000,   7.129,
1150.000,   7.129,
1151.000,   8.553,
1152.000,   6.816,
1153.000,  -1.997,
1154.000,  -1.997,
1155.000,  -1.997,
1156.000,  -1.202,
1157.000,   2.213,
1158.000,   2.213,
1159.000,  -0.251,
1160.000,  -1.047,
1161.000,  -3.435,
1162.000,  -4.766,
1163.000,  -2.303,
1164.000,   2.206,
1165.000,   3.178,
1166.000,   4.509,
1167.000,   3.375,
1168.000,  -1.133,
1169.000,  -1.133,
1170.000,  -2.397,
1171.000,  -2.269,
1172.000,  -3.201,
1173.000,  -4.335,
1174.000,  -3.675,
1175.000,  -2.669,
1176.000,  -2.668,
1177.000,  -3.016,
1178.000,  -2.412,
1179.000,  -2.412,
1180.000,  -1.482,
1181.000,  -3.032,
1182.000,  -3.850,
1183.000,  -3.850,
1184.000,  -3.850,
1185.000,  -0.818,
1186.000,  -1.795,
1187.000,  -1.795,
1188.000,  -3.229,
1189.000,  -2.783,
1190.000,  -1.399,
1191.000,  -2.571,
1192.000,  -1.119,
1193.000,  -1.497,
1194.000,  -0.761,
1195.000,   2.618,
1196.000,   2.601,
1197.000,   1.437,
1198.000,  -0.166,
1199.000,  -2.374,
1200.000,  -2.374,
1201.000,  -3.818,
1202.000,  -2.828,
1203.000,  -2.828,
1204.000,  -3.347,
