$USGS 12434590 - SANPOIL RIVER ABOVE JACK CREEK AT KELLER WA  1/1/2012-12/31/2015,,
,,
JDAY,QIN,
630.291666666672,1.2487717579365,
630.302083333336,1.21479157404707,
630.3125,1.2487717579365,
630.322916666672,1.2487717579365,
630.333333333336,1.2487717579365,
630.34375,1.21479157404707,
630.354166666672,1.21479157404707,
630.364583333336,1.2487717579365,
630.375,1.2487717579365,
630.385416666672,1.2487717579365,
630.395833333336,1.2487717579365,
630.40625,1.21479157404707,
630.416666666672,1.2487717579365,
630.427083333336,1.2487717579365,
630.4375,1.2487717579365,
630.447916666672,1.28275194182593,
630.458333333336,1.2487717579365,
630.46875,1.28275194182593,
630.479166666672,1.28275194182593,
630.489583333336,1.2487717579365,
630.5,1.2487717579365,
630.510416666672,1.28275194182593,
630.520833333336,1.28275194182593,
630.53125,1.28275194182593,
630.541666666672,1.28275194182593,
630.552083333336,1.28275194182593,
630.5625,1.28275194182593,
630.572916666672,1.28275194182593,
630.583333333336,1.28275194182593,
630.59375,1.28275194182593,
630.604166666672,1.28275194182593,
630.614583333336,1.2487717579365,
630.625,1.28275194182593,
630.635416666672,1.28275194182593,
630.645833333336,1.28275194182593,
630.65625,1.28275194182593,
630.666666666672,1.28275194182593,
630.677083333336,1.28275194182593,
630.6875,1.28275194182593,
630.697916666672,1.21479157404707,
630.708333333336,1.28275194182593,
630.71875,1.28275194182593,
630.729166666672,1.28275194182593,
630.739583333336,1.28275194182593,
630.75,1.2487717579365,
630.760416666672,1.2487717579365,
630.770833333336,1.2487717579365,
630.78125,1.2487717579365,
630.791666666672,1.2487717579365,
630.802083333336,1.2487717579365,
630.8125,1.2487717579365,
630.822916666672,1.2487717579365,
630.833333333336,1.28275194182593,
630.84375,1.2487717579365,
630.854166666672,1.2487717579365,
630.864583333336,1.28275194182593,
630.875,1.2487717579365,
630.885416666672,1.2487717579365,
630.895833333336,1.2487717579365,
630.90625,1.2487717579365,
630.916666666672,1.2487717579365,
630.927083333336,1.2487717579365,
630.9375,1.28275194182593,
630.947916666672,1.21479157404707,
630.958333333336,1.2487717579365,
630.96875,1.2487717579365,
630.979166666672,1.2487717579365,
630.989583333336,1.2487717579365,
631,1.2487717579365,
631.010416666672,1.2487717579365,
631.020833333336,1.2487717579365,
631.03125,1.2487717579365,
631.041666666672,1.2487717579365,
631.052083333336,1.2487717579365,
631.0625,1.2487717579365,
631.072916666672,1.2487717579365,
631.083333333336,1.2487717579365,
631.09375,1.21479157404707,
631.104166666672,1.21479157404707,
631.114583333336,1.2487717579365,
631.125,1.2487717579365,
631.135416666672,1.2487717579365,
631.145833333336,1.21479157404707,
631.15625,1.2487717579365,
631.166666666672,1.2487717579365,
631.177083333336,1.21479157404707,
631.1875,1.2487717579365,
631.197916666672,1.21479157404707,
631.208333333336,1.21479157404707,
631.21875,1.2487717579365,
631.229166666672,1.2487717579365,
631.239583333336,1.2487717579365,
631.25,1.2487717579365,
631.260416666672,1.21479157404707,
631.270833333336,1.21479157404707,
631.28125,1.21479157404707,
631.291666666672,1.2487717579365,
631.302083333336,1.2487717579365,
631.3125,1.2487717579365,
631.322916666672,1.2487717579365,
631.333333333336,1.2487717579365,
631.34375,1.2487717579365,
631.354166666672,1.2487717579365,
631.364583333336,1.2487717579365,
631.375,1.2487717579365,
631.385416666672,1.21479157404707,
631.395833333336,1.2487717579365,
631.40625,1.28275194182593,
631.416666666672,1.2487717579365,
631.427083333336,1.28275194182593,
631.4375,1.28275194182593,
631.447916666672,1.2487717579365,
631.458333333336,1.28275194182593,
631.46875,1.28275194182593,
631.479166666672,1.2487717579365,
631.489583333336,1.28275194182593,
631.5,1.28275194182593,
631.510416666672,1.28275194182593,
631.520833333336,1.28275194182593,
631.53125,1.28275194182593,
631.541666666672,1.28275194182593,
631.552083333336,1.28275194182593,
631.5625,1.28275194182593,
631.572916666672,1.28275194182593,
631.583333333336,1.28275194182593,
631.59375,1.28275194182593,
631.604166666672,1.28275194182593,
631.614583333336,1.28275194182593,
631.625,1.28275194182593,
631.635416666672,1.28275194182593,
631.645833333336,1.28275194182593,
631.65625,1.28275194182593,
631.666666666672,1.28275194182593,
631.677083333336,1.28275194182593,
631.6875,1.28275194182593,
631.697916666672,1.2487717579365,
631.708333333336,1.28275194182593,
631.71875,1.2487717579365,
631.729166666672,1.28275194182593,
631.739583333336,1.28275194182593,
631.75,1.2487717579365,
631.760416666672,1.28275194182593,
631.770833333336,1.28275194182593,
631.78125,1.2487717579365,
631.791666666672,1.2487717579365,
631.802083333336,1.28275194182593,
631.8125,1.2487717579365,
631.822916666672,1.2487717579365,
631.833333333336,1.28275194182593,
631.84375,1.2487717579365,
631.854166666672,1.2487717579365,
631.864583333336,1.2487717579365,
631.875,1.2487717579365,
631.885416666672,1.2487717579365,
631.895833333336,1.28275194182593,
631.90625,1.2487717579365,
631.916666666672,1.2487717579365,
631.927083333336,1.2487717579365,
631.9375,1.2487717579365,
631.947916666672,1.2487717579365,
631.958333333336,1.2487717579365,
631.96875,1.2487717579365,
631.979166666672,1.2487717579365,
631.989583333336,1.2487717579365,
632,1.2487717579365,
632.010416666672,1.2487717579365,
632.020833333336,1.2487717579365,
632.03125,1.2487717579365,
632.041666666672,1.2487717579365,
632.052083333336,1.2487717579365,
632.0625,1.2487717579365,
632.072916666672,1.2487717579365,
632.083333333336,1.21479157404707,
632.09375,1.2487717579365,
632.104166666672,1.2487717579365,
632.114583333336,1.2487717579365,
632.125,1.2487717579365,
632.135416666672,1.2487717579365,
632.145833333336,1.2487717579365,
632.15625,1.2487717579365,
632.166666666672,1.2487717579365,
632.177083333336,1.2487717579365,
632.1875,1.2487717579365,
632.197916666672,1.2487717579365,
632.208333333336,1.2487717579365,
632.21875,1.21479157404707,
632.229166666672,1.2487717579365,
632.239583333336,1.2487717579365,
632.25,1.2487717579365,
632.260416666672,1.2487717579365,
632.270833333336,1.2487717579365,
632.28125,1.2487717579365,
632.291666666672,1.2487717579365,
632.302083333336,1.2487717579365,
632.3125,1.2487717579365,
632.322916666672,1.21479157404707,
632.333333333336,1.2487717579365,
632.34375,1.2487717579365,
632.354166666672,1.2487717579365,
632.364583333336,1.2487717579365,
632.375,1.2487717579365,
632.385416666672,1.2487717579365,
632.395833333336,1.2487717579365,
632.40625,1.2487717579365,
632.416666666672,1.28275194182593,
632.427083333336,1.28275194182593,
632.4375,1.28275194182593,
632.447916666672,1.28275194182593,
632.458333333336,1.28275194182593,
632.46875,1.28275194182593,
632.479166666672,1.28275194182593,
632.489583333336,1.28275194182593,
632.5,1.28275194182593,
632.510416666672,1.28275194182593,
632.520833333336,1.28275194182593,
632.53125,1.28275194182593,
632.541666666672,1.28275194182593,
632.552083333336,1.28275194182593,
632.5625,1.28275194182593,
632.572916666672,1.28275194182593,
632.583333333336,1.28275194182593,
632.59375,1.28275194182593,
632.604166666672,1.28275194182593,
632.614583333336,1.28275194182593,
632.625,1.2487717579365,
632.635416666672,1.2487717579365,
632.645833333336,1.28275194182593,
632.65625,1.2487717579365,
632.666666666672,1.28275194182593,
632.677083333336,1.28275194182593,
632.6875,1.2487717579365,
632.697916666672,1.2487717579365,
632.708333333336,1.2487717579365,
632.71875,1.2487717579365,
632.729166666672,1.2487717579365,
632.739583333336,1.2487717579365,
632.75,1.2487717579365,
632.760416666672,1.2487717579365,
632.770833333336,1.2487717579365,
632.78125,1.2487717579365,
632.791666666672,1.2487717579365,
632.802083333336,1.21479157404707,
632.8125,1.2487717579365,
632.822916666672,1.21479157404707,
632.833333333336,1.2487717579365,
632.84375,1.2487717579365,
632.854166666672,1.2487717579365,
632.864583333336,1.2487717579365,
632.875,1.21479157404707,
632.885416666672,1.2487717579365,
632.895833333336,1.2487717579365,
632.90625,1.2487717579365,
632.916666666672,1.2487717579365,
632.927083333336,1.21479157404707,
632.9375,1.2487717579365,
632.947916666672,1.2487717579365,
632.958333333336,1.21479157404707,
632.96875,1.2487717579365,
632.979166666672,1.21479157404707,
632.989583333336,1.2487717579365,
633,1.21479157404707,
633.010416666672,1.21479157404707,
633.020833333336,1.21479157404707,
633.03125,1.21479157404707,
633.041666666672,1.21479157404707,
633.052083333336,1.21479157404707,
633.0625,1.21479157404707,
633.072916666672,1.21479157404707,
633.083333333336,1.2487717579365,
633.09375,1.21479157404707,
633.104166666672,1.21479157404707,
633.114583333336,1.21479157404707,
633.125,1.21479157404707,
633.135416666672,1.21479157404707,
633.145833333336,1.21479157404707,
633.15625,1.21479157404707,
633.166666666672,1.21479157404707,
633.177083333336,1.21479157404707,
633.1875,1.21479157404707,
633.197916666672,1.21479157404707,
633.208333333336,1.21479157404707,
633.21875,1.21479157404707,
633.229166666672,1.21479157404707,
633.239583333336,1.21479157404707,
633.25,1.18081139015764,
633.260416666672,1.21479157404707,
633.270833333336,1.21479157404707,
633.28125,1.21479157404707,
633.291666666672,1.21479157404707,
633.302083333336,1.21479157404707,
633.3125,1.21479157404707,
633.322916666672,1.21479157404707,
633.333333333336,1.21479157404707,
633.34375,1.21479157404707,
633.354166666672,1.21479157404707,
633.364583333336,1.21479157404707,
633.375,1.21479157404707,
633.385416666672,1.21479157404707,
633.395833333336,1.21479157404707,
633.40625,1.21479157404707,
633.416666666672,1.21479157404707,
633.427083333336,1.18081139015764,
633.4375,1.2487717579365,
633.447916666672,1.28275194182593,
633.458333333336,1.2487717579365,
633.46875,1.2487717579365,
633.479166666672,1.2487717579365,
633.489583333336,1.21479157404707,
633.5,1.2487717579365,
633.510416666672,1.2487717579365,
633.520833333336,1.28275194182593,
633.53125,1.2487717579365,
633.541666666672,1.2487717579365,
633.552083333336,1.2487717579365,
633.5625,1.28275194182593,
633.572916666672,1.2487717579365,
633.583333333336,1.28275194182593,
633.59375,1.2487717579365,
633.604166666672,1.28275194182593,
633.614583333336,1.2487717579365,
633.625,1.2487717579365,
633.635416666672,1.2487717579365,
633.645833333336,1.2487717579365,
633.65625,1.2487717579365,
633.666666666672,1.2487717579365,
633.677083333336,1.2487717579365,
633.6875,1.2487717579365,
633.697916666672,1.2487717579365,
633.708333333336,1.2487717579365,
633.71875,1.2487717579365,
633.729166666672,1.2487717579365,
633.739583333336,1.2487717579365,
633.75,1.2487717579365,
633.760416666672,1.2487717579365,
633.770833333336,1.2487717579365,
633.78125,1.2487717579365,
633.791666666672,1.2487717579365,
633.802083333336,1.2487717579365,
633.8125,1.2487717579365,
633.822916666672,1.21479157404707,
633.833333333336,1.21479157404707,
633.84375,1.2487717579365,
633.854166666672,1.2487717579365,
633.864583333336,1.2487717579365,
633.875,1.2487717579365,
633.885416666672,1.21479157404707,
633.895833333336,1.2487717579365,
633.90625,1.2487717579365,
633.916666666672,1.2487717579365,
633.927083333336,1.21479157404707,
633.9375,1.21479157404707,
633.947916666672,1.21479157404707,
633.958333333336,1.21479157404707,
633.96875,1.21479157404707,
633.979166666672,1.21479157404707,
633.989583333336,1.21479157404707,
634,1.21479157404707,
634.010416666672,1.21479157404707,
634.020833333336,1.21479157404707,
634.03125,1.21479157404707,
634.041666666672,1.21479157404707,
634.052083333336,1.21479157404707,
634.0625,1.21479157404707,
634.072916666672,1.21479157404707,
634.083333333336,1.21479157404707,
634.09375,1.21479157404707,
634.104166666672,1.21479157404707,
634.114583333336,1.21479157404707,
634.125,1.21479157404707,
634.135416666672,1.21479157404707,
634.145833333336,1.21479157404707,
634.15625,1.21479157404707,
634.166666666672,1.21479157404707,
634.177083333336,1.21479157404707,
634.1875,1.21479157404707,
634.197916666672,1.21479157404707,
634.208333333336,1.21479157404707,
634.21875,1.18081139015764,
634.229166666672,1.21479157404707,
634.239583333336,1.21479157404707,
634.25,1.21479157404707,
634.260416666672,1.21479157404707,
634.270833333336,1.21479157404707,
634.28125,1.21479157404707,
634.291666666672,1.21479157404707,
634.302083333336,1.21479157404707,
634.3125,1.21479157404707,
634.322916666672,1.21479157404707,
634.333333333336,1.21479157404707,
634.34375,1.18081139015764,
634.354166666672,1.21479157404707,
634.364583333336,1.21479157404707,
634.375,1.21479157404707,
634.385416666672,1.21479157404707,
634.395833333336,1.2487717579365,
634.40625,1.2487717579365,
634.416666666672,1.2487717579365,
634.427083333336,1.21479157404707,
634.4375,1.21479157404707,
634.447916666672,1.2487717579365,
634.458333333336,1.2487717579365,
634.46875,1.2487717579365,
634.479166666672,1.2487717579365,
634.489583333336,1.2487717579365,
634.5,1.2487717579365,
634.510416666672,1.2487717579365,
634.520833333336,1.2487717579365,
634.53125,1.2487717579365,
634.541666666672,1.2487717579365,
634.552083333336,1.2487717579365,
634.5625,1.28275194182593,
634.572916666672,1.28275194182593,
634.583333333336,1.28275194182593,
634.59375,1.28275194182593,
634.604166666672,1.28275194182593,
634.614583333336,1.2487717579365,
634.625,1.2487717579365,
634.635416666672,1.2487717579365,
634.645833333336,1.2487717579365,
634.65625,1.2487717579365,
634.666666666672,1.2487717579365,
634.677083333336,1.2487717579365,
634.6875,1.2487717579365,
634.697916666672,1.2487717579365,
634.708333333336,1.2487717579365,
634.71875,1.2487717579365,
634.729166666672,1.2487717579365,
634.739583333336,1.2487717579365,
634.75,1.2487717579365,
634.760416666672,1.2487717579365,
634.770833333336,1.2487717579365,
634.78125,1.2487717579365,
634.791666666672,1.21479157404707,
634.802083333336,1.21479157404707,
634.8125,1.2487717579365,
634.822916666672,1.21479157404707,
634.833333333336,1.21479157404707,
634.84375,1.21479157404707,
634.854166666672,1.21479157404707,
634.864583333336,1.21479157404707,
634.875,1.21479157404707,
634.885416666672,1.21479157404707,
634.895833333336,1.2487717579365,
634.90625,1.21479157404707,
634.916666666672,1.21479157404707,
634.927083333336,1.21479157404707,
634.9375,1.2487717579365,
634.947916666672,1.21479157404707,
634.958333333336,1.21479157404707,
634.96875,1.21479157404707,
634.979166666672,1.21479157404707,
634.989583333336,1.21479157404707,
635,1.21479157404707,
635.010416666672,1.21479157404707,
635.020833333336,1.21479157404707,
635.03125,1.21479157404707,
635.041666666672,1.21479157404707,
635.052083333336,1.21479157404707,
635.0625,1.21479157404707,
635.072916666672,1.21479157404707,
635.083333333336,1.18081139015764,
635.09375,1.21479157404707,
635.104166666672,1.18081139015764,
635.114583333336,1.18081139015764,
635.125,1.18081139015764,
635.135416666672,1.21479157404707,
635.145833333336,1.18081139015764,
635.15625,1.21479157404707,
635.166666666672,1.21479157404707,
635.177083333336,1.18081139015764,
635.1875,1.21479157404707,
635.197916666672,1.18081139015764,
635.208333333336,1.18081139015764,
635.21875,1.18081139015764,
635.229166666672,1.18081139015764,
635.239583333336,1.18081139015764,
635.25,1.18081139015764,
635.260416666672,1.21479157404707,
635.270833333336,1.21479157404707,
635.28125,1.21479157404707,
635.291666666672,1.18081139015764,
635.302083333336,1.21479157404707,
635.3125,1.21479157404707,
635.322916666672,1.21479157404707,
635.333333333336,1.18081139015764,
635.34375,1.18081139015764,
635.354166666672,1.21479157404707,
635.364583333336,1.18081139015764,
635.375,1.18081139015764,
635.385416666672,1.21479157404707,
635.395833333336,1.21479157404707,
635.40625,1.21479157404707,
635.416666666672,1.21479157404707,
635.427083333336,1.21479157404707,
635.4375,1.2487717579365,
635.447916666672,1.2487717579365,
635.458333333336,1.2487717579365,
635.46875,1.2487717579365,
635.479166666672,1.2487717579365,
635.489583333336,1.2487717579365,
635.5,1.2487717579365,
635.510416666672,1.2487717579365,
635.520833333336,1.2487717579365,
635.53125,1.2487717579365,
635.541666666672,1.2487717579365,
635.552083333336,1.2487717579365,
635.5625,1.2487717579365,
635.572916666672,1.2487717579365,
635.583333333336,1.2487717579365,
635.59375,1.2487717579365,
635.604166666672,1.2487717579365,
635.614583333336,1.2487717579365,
635.625,1.2487717579365,
635.635416666672,1.21479157404707,
635.645833333336,1.2487717579365,
635.65625,1.21479157404707,
635.666666666672,1.2487717579365,
635.677083333336,1.21479157404707,
635.6875,1.21479157404707,
635.697916666672,1.21479157404707,
635.708333333336,1.21479157404707,
635.71875,1.21479157404707,
635.729166666672,1.2487717579365,
635.739583333336,1.21479157404707,
635.75,1.2487717579365,
635.760416666672,1.21479157404707,
635.770833333336,1.21479157404707,
635.78125,1.21479157404707,
635.791666666672,1.21479157404707,
635.802083333336,1.21479157404707,
635.8125,1.21479157404707,
635.822916666672,1.21479157404707,
635.833333333336,1.21479157404707,
635.84375,1.21479157404707,
635.854166666672,1.21479157404707,
635.864583333336,1.21479157404707,
635.875,1.21479157404707,
635.885416666672,1.21479157404707,
635.895833333336,1.21479157404707,
635.90625,1.21479157404707,
635.916666666672,1.21479157404707,
635.927083333336,1.18081139015764,
635.9375,1.21479157404707,
635.947916666672,1.21479157404707,
635.958333333336,1.21479157404707,
635.96875,1.21479157404707,
635.979166666672,1.18081139015764,
635.989583333336,1.21479157404707,
636,1.18081139015764,
636.010416666672,1.18081139015764,
636.020833333336,1.21479157404707,
636.03125,1.21479157404707,
636.041666666672,1.18081139015764,
636.052083333336,1.18081139015764,
636.0625,1.21479157404707,
636.072916666672,1.18081139015764,
636.083333333336,1.18081139015764,
636.09375,1.18081139015764,
636.104166666672,1.18081139015764,
636.114583333336,1.18081139015764,
636.125,1.18081139015764,
636.135416666672,1.18081139015764,
636.145833333336,1.21479157404707,
636.15625,1.18081139015764,
636.166666666672,1.18081139015764,
636.177083333336,1.18081139015764,
636.1875,1.18081139015764,
636.197916666672,1.18081139015764,
636.208333333336,1.18081139015764,
636.21875,1.18081139015764,
636.229166666672,1.21479157404707,
636.239583333336,1.18081139015764,
636.25,1.18081139015764,
636.260416666672,1.21479157404707,
636.270833333336,1.18081139015764,
636.28125,1.18081139015764,
636.291666666672,1.18081139015764,
636.302083333336,1.18081139015764,
636.3125,1.21479157404707,
636.322916666672,1.18081139015764,
636.333333333336,1.18081139015764,
636.34375,1.21479157404707,
636.354166666672,1.18081139015764,
636.364583333336,1.18081139015764,
636.375,1.18081139015764,
636.385416666672,1.21479157404707,
636.395833333336,1.21479157404707,
636.40625,1.21479157404707,
636.416666666672,1.21479157404707,
636.427083333336,1.21479157404707,
636.4375,1.21479157404707,
636.447916666672,1.2487717579365,
636.458333333336,1.21479157404707,
636.46875,1.2487717579365,
636.479166666672,1.2487717579365,
636.489583333336,1.2487717579365,
636.5,1.21479157404707,
636.510416666672,1.2487717579365,
636.520833333336,1.2487717579365,
636.53125,1.2487717579365,
636.541666666672,1.2487717579365,
636.552083333336,1.21479157404707,
636.5625,1.2487717579365,
636.572916666672,1.2487717579365,
636.583333333336,1.2487717579365,
636.59375,1.2487717579365,
636.604166666672,1.2487717579365,
636.614583333336,1.2487717579365,
636.625,1.2487717579365,
636.635416666672,1.21479157404707,
636.645833333336,1.2487717579365,
636.65625,1.2487717579365,
636.666666666672,1.2487717579365,
636.677083333336,1.2487717579365,
636.6875,1.2487717579365,
636.697916666672,1.21479157404707,
636.708333333336,1.21479157404707,
636.71875,1.21479157404707,
636.729166666672,1.21479157404707,
636.739583333336,1.21479157404707,
636.75,1.21479157404707,
636.760416666672,1.21479157404707,
636.770833333336,1.21479157404707,
636.78125,1.21479157404707,
636.791666666672,1.21479157404707,
636.802083333336,1.21479157404707,
636.8125,1.21479157404707,
636.822916666672,1.21479157404707,
636.833333333336,1.21479157404707,
636.84375,1.21479157404707,
636.854166666672,1.21479157404707,
636.864583333336,1.21479157404707,
636.875,1.21479157404707,
636.885416666672,1.21479157404707,
636.895833333336,1.21479157404707,
636.90625,1.21479157404707,
636.916666666672,1.21479157404707,
636.927083333336,1.21479157404707,
636.9375,1.21479157404707,
636.947916666672,1.18081139015764,
636.958333333336,1.18081139015764,
636.96875,1.21479157404707,
636.979166666672,1.21479157404707,
636.989583333336,1.21479157404707,
637,1.21479157404707,
637.010416666672,1.21479157404707,
637.020833333336,1.18081139015764,
637.03125,1.18081139015764,
637.041666666672,1.21479157404707,
637.052083333336,1.18081139015764,
637.0625,1.18081139015764,
637.072916666672,1.18081139015764,
637.083333333336,1.18081139015764,
637.09375,1.21479157404707,
637.104166666672,1.21479157404707,
637.114583333336,1.21479157404707,
637.125,1.18081139015764,
637.135416666672,1.18081139015764,
637.145833333336,1.21479157404707,
637.15625,1.21479157404707,
637.166666666672,1.18081139015764,
637.177083333336,1.18081139015764,
637.1875,1.18081139015764,
637.197916666672,1.18081139015764,
637.208333333336,1.18081139015764,
637.21875,1.18081139015764,
637.229166666672,1.18081139015764,
637.239583333336,1.21479157404707,
637.25,1.18081139015764,
637.260416666672,1.18081139015764,
637.270833333336,1.18081139015764,
637.28125,1.18081139015764,
637.291666666672,1.18081139015764,
637.302083333336,1.18081139015764,
637.3125,1.18081139015764,
637.322916666672,1.18081139015764,
637.333333333336,1.18081139015764,
637.34375,1.18081139015764,
637.354166666672,1.18081139015764,
637.364583333336,1.18081139015764,
637.375,1.18081139015764,
637.385416666672,1.21479157404707,
637.395833333336,1.21479157404707,
637.40625,1.21479157404707,
637.416666666672,1.21479157404707,
637.427083333336,1.21479157404707,
637.4375,1.21479157404707,
637.447916666672,1.21479157404707,
637.458333333336,1.21479157404707,
637.46875,1.2487717579365,
637.479166666672,1.2487717579365,
637.489583333336,1.2487717579365,
637.5,1.2487717579365,
637.510416666672,1.2487717579365,
637.520833333336,1.2487717579365,
637.53125,1.2487717579365,
637.541666666672,1.2487717579365,
637.552083333336,1.2487717579365,
637.5625,1.2487717579365,
637.572916666672,1.2487717579365,
637.583333333336,1.2487717579365,
637.59375,1.2487717579365,
637.604166666672,1.2487717579365,
637.614583333336,1.2487717579365,
637.625,1.2487717579365,
637.635416666672,1.2487717579365,
637.645833333336,1.2487717579365,
637.65625,1.2487717579365,
637.666666666672,1.2487717579365,
637.677083333336,1.21479157404707,
637.6875,1.2487717579365,
637.697916666672,1.21479157404707,
637.708333333336,1.21479157404707,
637.71875,1.21479157404707,
637.729166666672,1.21479157404707,
637.739583333336,1.21479157404707,
637.75,1.21479157404707,
637.760416666672,1.21479157404707,
637.770833333336,1.21479157404707,
637.78125,1.2487717579365,
637.791666666672,1.21479157404707,
637.802083333336,1.21479157404707,
637.8125,1.21479157404707,
637.822916666672,1.21479157404707,
637.833333333336,1.21479157404707,
637.84375,1.21479157404707,
637.854166666672,1.21479157404707,
637.864583333336,1.21479157404707,
637.875,1.21479157404707,
637.885416666672,1.21479157404707,
637.895833333336,1.21479157404707,
637.90625,1.21479157404707,
637.916666666672,1.21479157404707,
637.927083333336,1.21479157404707,
637.9375,1.21479157404707,
637.947916666672,1.21479157404707,
637.958333333336,1.21479157404707,
637.96875,1.18081139015764,
637.979166666672,1.21479157404707,
637.989583333336,1.21479157404707,
638,1.18081139015764,
638.010416666672,1.18081139015764,
638.020833333336,1.21479157404707,
638.03125,1.18081139015764,
638.041666666672,1.18081139015764,
638.052083333336,1.21479157404707,
638.0625,1.21479157404707,
638.072916666672,1.21479157404707,
638.083333333336,1.21479157404707,
638.09375,1.18081139015764,
638.104166666672,1.18081139015764,
638.114583333336,1.18081139015764,
638.125,1.18081139015764,
638.135416666672,1.21479157404707,
638.145833333336,1.18081139015764,
638.15625,1.18081139015764,
638.166666666672,1.18081139015764,
638.177083333336,1.21479157404707,
638.1875,1.18081139015764,
638.197916666672,1.21479157404707,
638.208333333336,1.18081139015764,
638.21875,1.18081139015764,
638.229166666672,1.18081139015764,
638.239583333336,1.18081139015764,
638.25,1.18081139015764,
638.260416666672,1.18081139015764,
638.270833333336,1.18081139015764,
638.28125,1.18081139015764,
638.291666666672,1.18081139015764,
638.302083333336,1.18081139015764,
638.3125,1.18081139015764,
638.322916666672,1.18081139015764,
638.333333333336,1.18081139015764,
638.34375,1.21479157404707,
638.354166666672,1.18081139015764,
638.364583333336,1.21479157404707,
638.375,1.18081139015764,
638.385416666672,1.21479157404707,
638.395833333336,1.21479157404707,
638.40625,1.21479157404707,
638.416666666672,1.21479157404707,
638.427083333336,1.21479157404707,
638.4375,1.21479157404707,
638.447916666672,1.21479157404707,
638.458333333336,1.2487717579365,
638.46875,1.21479157404707,
638.479166666672,1.21479157404707,
638.489583333336,1.2487717579365,
638.5,1.2487717579365,
638.510416666672,1.2487717579365,
638.520833333336,1.2487717579365,
638.53125,1.2487717579365,
638.541666666672,1.2487717579365,
638.552083333336,1.2487717579365,
638.5625,1.2487717579365,
638.572916666672,1.21479157404707,
638.583333333336,1.2487717579365,
638.59375,1.21479157404707,
638.604166666672,1.21479157404707,
638.614583333336,1.21479157404707,
638.625,1.21479157404707,
638.635416666672,1.2487717579365,
638.645833333336,1.21479157404707,
638.65625,1.21479157404707,
638.666666666672,1.21479157404707,
638.677083333336,1.21479157404707,
638.6875,1.21479157404707,
638.697916666672,1.21479157404707,
638.708333333336,1.2487717579365,
638.71875,1.21479157404707,
638.729166666672,1.21479157404707,
638.739583333336,1.21479157404707,
638.75,1.21479157404707,
638.760416666672,1.21479157404707,
638.770833333336,1.21479157404707,
638.78125,1.21479157404707,
638.791666666672,1.21479157404707,
638.802083333336,1.21479157404707,
638.8125,1.21479157404707,
638.822916666672,1.21479157404707,
638.833333333336,1.21479157404707,
638.84375,1.21479157404707,
638.854166666672,1.21479157404707,
638.864583333336,1.18081139015764,
638.875,1.21479157404707,
638.885416666672,1.21479157404707,
638.895833333336,1.21479157404707,
638.90625,1.21479157404707,
638.916666666672,1.18081139015764,
638.927083333336,1.18081139015764,
638.9375,1.18081139015764,
638.947916666672,1.21479157404707,
638.958333333336,1.18081139015764,
638.96875,1.18081139015764,
638.979166666672,1.18081139015764,
638.989583333336,1.18081139015764,
639,1.18081139015764,
639.010416666672,1.18081139015764,
639.020833333336,1.18081139015764,
639.03125,1.18081139015764,
639.041666666672,1.18081139015764,
639.052083333336,1.18081139015764,
639.0625,1.18081139015764,
639.072916666672,1.18081139015764,
639.083333333336,1.18081139015764,
639.09375,1.18081139015764,
639.104166666672,1.18081139015764,
639.114583333336,1.18081139015764,
639.125,1.18081139015764,
639.135416666672,1.18081139015764,
639.145833333336,1.18081139015764,
639.15625,1.18081139015764,
639.166666666672,1.18081139015764,
639.177083333336,1.18081139015764,
639.1875,1.18081139015764,
639.197916666672,1.18081139015764,
639.208333333336,1.18081139015764,
639.21875,1.18081139015764,
639.229166666672,1.18081139015764,
639.239583333336,1.18081139015764,
639.25,1.18081139015764,
639.260416666672,1.18081139015764,
639.270833333336,1.149662888259,
639.28125,1.18081139015764,
639.291666666672,1.18081139015764,
639.302083333336,1.18081139015764,
639.3125,1.18081139015764,
639.322916666672,1.18081139015764,
639.333333333336,1.149662888259,
639.34375,1.18081139015764,
639.354166666672,1.18081139015764,
639.364583333336,1.18081139015764,
639.375,1.18081139015764,
639.385416666672,1.18081139015764,
639.395833333336,1.18081139015764,
639.40625,1.18081139015764,
639.416666666672,1.21479157404707,
639.427083333336,1.21479157404707,
639.4375,1.21479157404707,
639.447916666672,1.21479157404707,
639.458333333336,1.21479157404707,
639.46875,1.21479157404707,
639.479166666672,1.21479157404707,
639.489583333336,1.2487717579365,
639.5,1.21479157404707,
639.510416666672,1.2487717579365,
639.520833333336,1.21479157404707,
639.53125,1.21479157404707,
639.541666666672,1.2487717579365,
639.552083333336,1.2487717579365,
639.5625,1.2487717579365,
639.572916666672,1.2487717579365,
639.583333333336,1.21479157404707,
639.59375,1.21479157404707,
639.604166666672,1.21479157404707,
639.614583333336,1.21479157404707,
639.625,1.21479157404707,
639.635416666672,1.21479157404707,
639.645833333336,1.18081139015764,
639.65625,1.18081139015764,
639.666666666672,1.21479157404707,
639.677083333336,1.21479157404707,
639.6875,1.21479157404707,
639.697916666672,1.18081139015764,
639.708333333336,1.21479157404707,
639.71875,1.18081139015764,
639.729166666672,1.21479157404707,
639.739583333336,1.18081139015764,
639.75,1.18081139015764,
639.760416666672,1.18081139015764,
639.770833333336,1.18081139015764,
639.78125,1.18081139015764,
639.791666666672,1.18081139015764,
639.802083333336,1.18081139015764,
