$Branch 13 water balance flow
 
JDAY,QDT,
 479.000,   0.000,
 480.000,  85.444,
 481.000, 218.806,
 482.000, 339.294,
 483.000, 437.257,
 484.000, 342.257,
 485.000,  41.731,
 486.000, -78.757,
 487.000,-172.589,
 488.000,-182.876,
 489.000, -15.712,
 490.000, -15.712,
 491.000, -31.590,
 492.000, -22.201,
 493.000, -31.215,
 494.000, -38.497,
 495.000, -26.750,
 496.000, -16.296,
 497.000,  22.962,
 498.000,  30.245,
 499.000,  30.245,
 500.000,  38.872,
 501.000,  70.014,
 502.000,  70.014,
 503.000, 106.268,
 504.000,  92.695,
 505.000,  18.956,
 506.000,  18.956,
 507.000, -17.298,
 508.000,  94.823,
 509.000, 107.176,
 510.000,  39.916,
 511.000,  45.143,
 512.000, -50.317,
 513.000, -50.317,
 514.000,  95.074,
 515.000,  89.847,
 516.000,  63.807,
 517.000,  63.807,
 518.000,   8.638,
 519.000,   8.638,
 520.000, 102.794,
 521.000, 141.885,
 522.000, 118.923,
 523.000, 101.438,
 524.000, -38.288,
 525.000, -93.665,
 526.000, -73.843,
 527.000, -72.873,
 528.000, -44.016,
 529.000, -58.538,
 530.000, -78.360,
 531.000, -61.845,
 532.000, -47.949,
 533.000, -17.141,
 534.000, -17.141,
 535.000, -40.239,
 536.000, -47.772,
 537.000,-155.667,
 538.000,-196.073,
 539.000,-172.975,
 540.000,-211.712,
 541.000,-136.356,
 542.000,-312.221,
 543.000,-312.221,
 544.000,-284.835,
 545.000,-326.962,
 546.000,-142.125,
 547.000,-142.125,
 548.000,-164.514,
 549.000,-173.810,
 550.000,-244.137,
 551.000,-259.922,
 552.000,-280.349,
 553.000,-207.497,
 554.000,-126.747,
 555.000,-188.708,
 556.000,-158.014,
 557.000,-184.733,
 558.000,-171.118,
 559.000,-213.538,
 560.000,-216.553,
 561.000,-180.956,
 562.000,-243.417,
 563.000,-123.253,
 564.000,-123.023,
 565.000,-168.301,
 566.000,-141.364,
 567.000,-228.206,
 568.000,-208.916,
 569.000,-261.779,
 570.000,-239.651,
 571.000,-201.759,
 572.000,-203.689,
 573.000,-108.730,
 574.000,-167.216,
 575.000,-148.427,
 576.000,-201.728,
 577.000,-270.939,
 578.000,-225.546,
 579.000,-243.260,
 580.000,-187.967,
 581.000,-174.102,
 582.000,-188.822,
 583.000,-182.020,
 584.000,-196.052,
 585.000,-144.744,
 586.000,-122.147,
 587.000, -98.976,
 588.000, -85.830,
 589.000, -76.378,
 590.000, -94.354,
 591.000, -79.466,
 592.000, -50.641,
 593.000, -55.878,
 594.000, -77.255,
 595.000,-109.919,
 596.000,-117.035,
 597.000,-111.797,
 598.000,-125.923,
 599.000,-162.855,
 600.000,-169.511,
 601.000,-138.338,
 602.000, -58.851,
 603.000,  19.113,
 604.000,  28.680,
 605.000, -29.222,
 606.000, -59.258,
 607.000,-118.120,
 608.000,-110.274,
 609.000,  30.756,
 610.000,  60.792,
 611.000,  93.832,
 612.000, -62.346,
 613.000,-176.647,
 614.000,-134.812,
 615.000,-114.343,
 616.000,  41.835,
 617.000,  41.835,
 618.000, -37.287,
 619.000, -85.058,
 620.000, -85.058,
 621.000,-169.177,
 622.000,-131.891,
 623.000,-128.427,
 624.000,-113.873,
 625.000, -29.754,
 626.000,-143.815,
 627.000,-141.885,
 628.000,-166.747,
 629.000,-182.385,
 630.000, -68.324,
 631.000,  -8.764,
 632.000,  -0.824,
 633.000,  14.815,
 634.000, -34.157,
 635.000,-133.341,
 636.000,-130.973,
 637.000, -80.676,
 638.000, -31.705,
 639.000, -33.374,
 640.000, -33.374,
 641.000, -83.671,
 642.000, -59.310,
 643.000,  26.280,
 644.000,  26.280,
 645.000,  55.721,
 646.000,  41.084,
 647.000,  39.165,
 648.000,  46.394,
 649.000,  16.953,
 650.000,   7.230,
 651.000,  31.517,
 652.000,  24.287,
 653.000,  10.401,
 654.000,  19.207,
 655.000,  -5.081,
 656.000,   8.764,
 657.000,  61.324,
 658.000, 118.307,
 659.000, 118.307,
 660.000,  86.404,
 661.000,  47.730,
 662.000,-121.907,
 663.000,-121.907,
 664.000,-103.848,
 665.000,-103.848,
 666.000,  42.013,
 667.000,  42.013,
 668.000,  -1.909,
 669.000,  -1.909,
 670.000, -43.922,
 671.000, -64.620,
 672.000, -20.699,
 673.000, -20.699,
 674.000, -43.432,
 675.000, -66.498,
 676.000, -66.498,
 677.000, -84.526,
 678.000,-105.778,
 679.000,-101.375,
 680.000, -69.899,
 681.000, -51.872,
 682.000,   9.974,
 683.000,  49.336,
 684.000, -13.573,
 685.000, -91.902,
 686.000,-109.763,
 687.000,-109.763,
 688.000, -51.120,
 689.000,  75.011,
 690.000,  75.011,
 691.000,  75.011,
 692.000,  52.039,
 693.000,  -6.500,
 694.000,  -6.500,
 695.000,  -6.500,
 696.000, -45.852,
 697.000, -55.700,
 698.000, -55.700,
 699.000, -55.700,
 700.000, -51.966,
 701.000, -13.291,
 702.000,  39.008,
 703.000,  67.093,
 704.000,  98.475,
 705.000,  80.384,
 706.000, -27.376,
 707.000, -70.296,
 708.000, -91.683,
 709.000,-102.074,
 710.000, -72.988,
 711.000,-103.743,
 712.000,-118.474,
 713.000,-108.083,
 714.000, -97.953,
 715.000, -52.362,
 716.000, -16.244,
 717.000, -16.244,
 718.000,  17.214,
 719.000,  16.087,
 720.000,  16.087,
 721.000,  16.087,
 722.000,  -1.127,
 723.000,  43.317,
 724.000,  39.196,
 725.000, -42.660,
 726.000, -42.660,
 727.000, -96.805,
 728.000, -92.685,
 729.000,-113.122,
 730.000,-114.896,
 731.000,-161.290,
 732.000,-241.278,
 733.000,-231.012,
 734.000,-254.820,
 735.000,-185.181,
 736.000, -71.287,
 737.000,  53.729,
 738.000,  79.310,
 739.000, 114.823,
 740.000,  74.824,
 741.000,  41.835,
 742.000,  -8.012,
 743.000, -55.940,
 744.000, -84.213,
 745.000, -84.213,
 746.000, -34.365,
 747.000, -72.675,
 748.000, -53.322,
 749.000, -74.563,
 750.000, -71.047,
 751.000, -38.403,
 752.000, -23.390,
 753.000, -29.410,
 754.000, -32.926,
 755.000,  23.735,
 756.000,  67.521,
 757.000, 140.425,
 758.000, 140.425,
 759.000,  90.483,
 760.000,  81.751,
 761.000,  77.995,
 762.000,  68.950,
 763.000,  70.275,
 764.000,  70.223,
 765.000,  28.335,
 766.000,   5.467,
 767.000, -51.350,
 768.000,-104.359,
 769.000,-130.785,
 770.000, -98.871,
 771.000, -68.042,
 772.000, -58.778,
 773.000, -46.436,
 774.000, -47.928,
 775.000,-121.875,
 776.000,-333.535,
 777.000,-530.297,
 778.000,-687.247,
 779.000,-754.194,
 780.000,-692.849,
 781.000,-650.044,
 782.000,-471.539,
 783.000,-233.934,
 784.000, -49.149,
 785.000, 206.881,
 786.000, 186.819,
 787.000,  66.634,
 788.000,   5.415,
 789.000, -75.387,
 790.000, -51.037,
 791.000,  44.663,
 792.000, 112.069,
 793.000, 104.880,
 794.000,  27.668,
 795.000, -20.949,
 796.000, -52.863,
 797.000, -52.863,
 798.000,  52.665,
 799.000, 175.208,
 800.000, 175.208,
 801.000, 175.208,
 802.000,  50.401,
 803.000, -72.142,
 804.000, -68.199,
 805.000, -32.237,
 806.000, 109.450,
 807.000, 109.450,
 808.000,  77.693,
 809.000,  41.731,
 810.000, -27.814,
 811.000,  -1.680,
 812.000,  47.772,
 813.000, 113.164,
 814.000, 113.164,
 815.000,   7.793,
 816.000, -95.126,
 817.000,-211.117,
 818.000,-209.740,
 819.000,-106.925,
 820.000, -25.644,
 821.000,  24.955,
 822.000,  23.578,
 823.000,  -9.609,
 824.000,  -9.609,
 825.000,  -9.609,
 826.000,  -9.609,
 827.000, 131.202,
 828.000, 131.202,
 829.000,  55.189,
 830.000, -17.047,
 831.000,-183.470,
 832.000,-217.544,
 833.000,-137.994,
 834.000, -65.758,
 835.000, -30.537,
 836.000, -29.013,
 837.000, -55.638,
 838.000, -65.664,
 839.000, -41.762,
 840.000,  40.563,
 841.000,  55.054,
 842.000,  29.118,
 843.000, -61.115,
 844.000,-104.933,
 845.000, -79.080,
 846.000, -45.268,
 847.000,  29.827,
 848.000,  23.870,
 849.000,   6.614,
 850.000,   8.764,
 851.000,   0.000,
 852.000,   1.721,
 853.000,   5.269,
 854.000,   6.291,
 855.000,   6.291,
 856.000,   4.570,
 857.000,  12.342,
 858.000,  58.413,
 859.000,  49.858,
 860.000,  49.858,
 861.000,  48.763,
 862.000, 134.781,
 863.000, 205.723,
 864.000, 258.336,
 865.000, 319.795,
 866.000, 179.047,
 867.000, 106.299,
 868.000,  53.687,
 869.000, -17.996,
 870.000, -10.360,
 871.000,  -0.501,
 872.000,  -0.501,
 873.000,  -0.501,
 874.000,  -0.501,
 875.000, -24.507,
 876.000, -41.762,
 877.000, -69.868,
 878.000, -59.143,
 879.000,  -4.340,
 880.000, 140.446,
 881.000, 168.552,
 882.000, 129.157,
 883.000,  72.612,
 884.000, -54.918,
 885.000, -80.541,
 886.000, -51.872,
 887.000, -25.623,
 888.000,   8.430,
 889.000,  79.560,
 890.000,  86.905,
 891.000,  86.707,
 892.000, -61.971,
 893.000,-180.341,
 894.000,-259.431,
 895.000,-259.661,
 896.000,-171.807,
 897.000, -82.972,
 898.000, -29.034,
 899.000, -28.607,
 900.000,  -1.836,
 901.000,   7.282,
 902.000,  25.091,
 903.000, -28.033,
 904.000, -55.168,
 905.000, -67.625,
 906.000, -67.625,
 907.000, -37.109,
 908.000, -82.711,
 909.000,-139.705,
 910.000,-165.244,
 911.000,-139.768,
 912.000, -67.030,
 913.000, -29.754,
 914.000, -40.270,
 915.000, -43.139,
 916.000, -43.139,
 917.000, -50.839,
 918.000, -14.783,
 919.000, -14.783,
 920.000,  16.640,
 921.000,  31.423,
 922.000, -25.675,
 923.000, -52.477,
 924.000, -93.394,
 925.000,-185.494,
 926.000,-142.480,
 927.000,-109.325,
 928.000,-123.367,
 929.000, -66.676,
 930.000, -55.565,
 931.000, -61.918,
 932.000, -33.134,
 933.000,   0.490,
 934.000, -57.933,
 935.000,-134.343,
 936.000,-161.134,
 937.000,-159.350,
 938.000, -68.074,
 939.000,   8.336,
 940.000,  29.879,
 941.000, -11.236,
 942.000,-104.098,
 943.000,-104.098,
 944.000,-107.802,
 945.000, -66.686,
 946.000, -41.867,
 947.000, -45.800,
 948.000, -39.018,
 949.000, -39.018,
 950.000, -24.757,
 951.000, -20.824,
 952.000, -14.481,
 953.000, -14.481,
 954.000,   9.421,
 955.000,  -7.084,
 956.000, -68.345,
 957.000, -81.939,
 958.000,-121.667,
 959.000,-102.648,
 960.000,  -0.960,
 961.000,  12.634,
 962.000,  28.648,
 963.000,  27.125,
 964.000, -33.959,
 965.000, -21.679,
 966.000,  13.072,
 967.000,  12.081,
 968.000,  23.317,
 969.000, -45.904,
 970.000, -56.942,
 971.000, -92.476,
 972.000, -92.476,
 973.000, -35.534,
 974.000, -10.391,
 975.000,  25.143,
 976.000,  25.143,
 977.000,  25.143,
 978.000, -34.334,
 979.000, -32.102,
 980.000, -32.102,
 981.000, -32.102,
 982.000,   2.233,
 983.000,   2.285,
 984.000,  -2.765,
 985.000, -12.436,
 986.000, -12.436,
 987.000, -14.721,
 988.000, -25.894,
 989.000, -16.223,
 990.000, -12.311,
 991.000, -12.311,
 992.000,  39.644,
 993.000,  48.982,
 994.000,  45.069,
 995.000, -54.584,
 996.000, -90.316,
 997.000, -95.209,
 998.000, -99.257,
 999.000, -13.083,
1000.000, -44.976,
1001.000, -21.982,
1002.000, -17.934,
1003.000,  -5.634,
1004.000,  26.259,
1005.000,  -1.179,
1006.000,  -1.179,
1007.000, -10.704,
1008.000,   3.850,
1009.000,  -3.318,
1010.000,  -3.318,
1011.000,  11.257,
1012.000, -40.855,
1013.000, -17.892,
1014.000, -17.892,
1015.000,  18.800,
1016.000,  52.466,
1017.000,  24.486,
1018.000, -35.743,
1019.000,-102.241,
1020.000, -99.362,
1021.000,-128.093,
1022.000, -65.622,
1023.000, -33.917,
1024.000,  -4.809,
1025.000,  36.108,
1026.000,  41.022,
1027.000,  25.758,
1028.000,  -2.337,
1029.000,  -0.709,
1030.000, -11.507,
1031.000,  -3.307,
1032.000, -59.112,
1033.000,-103.222,
1034.000, -76.691,
1035.000, -81.115,
1036.000, -25.310,
1037.000,  17.172,
1038.000, -24.016,
1039.000, -55.106,
1040.000,-115.939,
1041.000,-101.970,
1042.000, -62.784,
1043.000, -36.191,
1044.000,  -2.034,
1045.000, -27.177,
1046.000, -48.064,
1047.000, -37.850,
1048.000, -77.328,
1049.000, -75.011,
1050.000, -99.873,
1051.000, -86.550,
1052.000, -20.396,
1053.000,  16.703,
1054.000,  41.564,
1055.000,  26.687,
1056.000,  27.438,
1057.000,  -8.857,
1058.000,  -8.649,
1059.000, -26.186,
1060.000, -26.937,
1061.000, -18.883,
1062.000, -52.445,
1063.000, -33.354,
1064.000, -30.745,
1065.000,  -3.140,
1066.000,  30.213,
1067.000,  98.172,
1068.000, 110.785,
1069.000,  76.023,
1070.000,  76.023,
1071.000, -19.332,
1072.000,-106.111,
1073.000, -98.955,
1074.000, -98.955,
1075.000,-149.115,
1076.000, -77.557,
1077.000, -77.557,
1078.000, -77.557,
1079.000,  48.544,
1080.000,  48.544,
1081.000,  48.544,
1082.000,  18.779,
1083.000, -84.495,
1084.000, -84.495,
1085.000, -93.770,
1086.000, -58.716,
1087.000,  -3.985,
1088.000, -15.701,
1089.000,  -6.427,
1090.000, -27.407,
1091.000, -27.407,
1092.000, -73.186,
1093.000, -73.186,
1094.000, -57.495,
1095.000, -57.495,
1096.000,  23.390,
1097.000,  23.390,
1098.000, -34.772,
1099.000,-105.997,
1100.000,-110.128,
1101.000,-110.128,
1102.000, -51.966,
1103.000,   5.425,
1104.000, -13.834,
1105.000, -13.834,
1106.000,  16.463,
1107.000,  44.433,
1108.000,  44.433,
1109.000,  44.433,
1110.000,  14.136,
1111.000,   0.000,
1112.000, -61.407,
1113.000, -61.407,
1114.000, -54.741,
1115.000, -57.537,
1116.000, -40.323,
1117.000, -40.323,
1118.000, -56.337,
1119.000, -53.541,
1120.000,  24.319,
1121.000,  24.319,
1122.000,  33.666,
1123.000,  33.666,
1124.000,   0.000,
1125.000, -20.438,
1126.000, -20.438,
1127.000,   4.580,
1128.000,   4.580,
1129.000,  25.018,
1130.000, -27.480,
1131.000,-112.632,
1132.000,-201.644,
1133.000,-201.644,
1134.000,-149.147,
1135.000, -89.012,
1136.000,  44.151,
1137.000,  70.859,
1138.000,  70.859,
1139.000, 109.617,
1140.000, 109.732,
1141.000,  83.024,
1142.000,  83.024,
1143.000, 137.399,
1144.000,  93.133,
1145.000,   8.231,
1146.000,   8.231,
1147.000,-113.571,
1148.000, -78.590,
1149.000, 143.586,
1150.000, 143.586,
1151.000, 172.255,
1152.000, 137.285,
1153.000, -40.229,
1154.000, -40.229,
1155.000, -40.229,
1156.000, -24.204,
1157.000,  44.569,
1158.000,  44.569,
1159.000,  -5.049,
1160.000, -21.085,
1161.000, -69.190,
1162.000, -95.992,
1163.000, -46.374,
1164.000,  44.433,
1165.000,  64.005,
1166.000,  90.807,
1167.000,  67.980,
1168.000, -22.827,
1169.000, -22.827,
1170.000, -48.283,
1171.000, -45.706,
1172.000, -64.464,
1173.000, -87.301,
1174.000, -74.010,
1175.000, -53.760,
1176.000, -53.739,
1177.000, -60.750,
1178.000, -48.585,
1179.000, -48.585,
1180.000, -29.848,
1181.000, -61.063,
1182.000, -77.547,
1183.000, -77.547,
1184.000, -77.547,
1185.000, -16.484,
1186.000, -36.149,
1187.000, -36.149,
1188.000, -65.027,
1189.000, -56.055,
1190.000, -28.179,
1191.000, -51.778,
1192.000, -22.545,
1193.000, -30.151,
1194.000, -15.326,
1195.000,  52.738,
1196.000,  52.383,
1197.000,  28.940,
1198.000,  -3.349,
1199.000, -47.813,
1200.000, -47.813,
1201.000, -76.900,
1202.000, -56.952,
1203.000, -56.952,
1204.000, -67.416,
1205.000, -55.951,
1206.000, -43.713,
1207.000, -65.132,
1208.000, -58.851,
1209.000, -41.721,
1210.000, -77.745,
1211.000, -79.007,
1212.000, -67.917,
1213.000, -34.553,
1214.000,  -6.980,
1215.000,  15.701,
1216.000,   8.795,
1217.000, -42.180,
1218.000, -72.883,
1219.000, -62.565,
1220.000, -66.227,
1221.000, -24.820,
1222.000,   7.887,
1223.000, -27.334,
1224.000, -16.807,
1225.000, -18.038,
1226.000, -18.038,
1227.000,   6.865,
1228.000,   0.000,
1229.000, -33.427,
1230.000, -33.427,
1231.000, -13.531,
1232.000,  20.281,
1233.000, 122.053,
1234.000, 122.053,
1235.000, 156.293,
1236.000, 115.543,
1237.000,  61.532,
1238.000,  83.420,
1239.000,  51.538,
1240.000, 117.723,
1241.000, 163.627,
1242.000, 183.376,
1243.000, 188.895,
1244.000, 129.648,
1245.000,  69.409,
1246.000,  27.772,
1247.000, -19.968,
1248.000, -64.850,
1249.000, -64.850,
1250.000, -56.702,
1251.000, -35.158,
1252.000,  36.066,
1253.000,  36.066,
1254.000,  27.918,
1255.000,   5.895,
1256.000, -15.962,
1257.000, -15.962,
1258.000, -15.962,
1259.000,   4.486,
1260.000,   9.150,
1261.000,  10.704,
1262.000,   7.146,
