$ QGT_LGS_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_LGS_2011_2015_daily_ave.csv ; all outlets scaled to total flow from LITTLE GOOSE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 40565, 40952, 41182, 41731, 41865, 42153, 42296 that are  2, 2, 2, 2, 7, 3, 34 days long
"JDAY","POW","SPB1TSW1","SPB1TSW2","SPB2","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","MISC"
319.000000,607.395,0,0,0,0,0,0,0,0,0,14.264
320.000000,631.837,0,0,0,0,0,0,0,0,0,13.491
321.000000,703.78,0,0,0,0,0,0,0,0,0,18.161
322.000000,632.048,0,0,0,0,0,0,0,0,0,13.866
323.000000,546.934,0,0,0,0,0,0,0,0,0,10.635
324.000000,535.818,0,0,0,0,0,0,0,0,0,9.439
325.000000,627.067,0,0,0,0,0,0,0,0,0,19.664
326.000000,688.528,0,0,0,0,0,0,0,0,0,11.513
327.000000,682.18,0,0,0,0,0,0,0,0,0,15.899
328.000000,593.358,0,0,0,0,0,0,0,0,0,12.714
329.000000,695.949,0,0,0,0,0,0,0,0,0,14.219
330.000000,672.563,0,0,0,0,0,0,0,0,0,15.933
331.000000,606.657,0,0,0,0,0,0,0,0,0,13.423
332.000000,450.574,0,0,0,0,0,0,0,0,0,8.614
333.000000,479.765,16.183,0.283,0.294,0.064,0,0,0,0,16.183,9.054
334.000000,601.632,0,0,0,0,0,0,0,0,0,15.078
335.000000,607.572,0,0,0,0,0,0,0,0,0,14
336.000000,471.83,0,0,0,0,0,0,0,0,0,15.56
337.000000,556.46,0,0,0,0,0,0,0,0,0,14.136
338.000000,557.829,0,0,0,0,0,0,0,0,0,15.678
339.000000,447.395,0,0,0,0,0,0,0,0,0,8.101
340.000000,533.896,0,0,0,0,0,0,0,0,0,12.629
341.000000,539.278,0,0,0,0,0,0,0,0,0,13.008
342.000000,636.456,0,0,0,0,0,0,0,0,0,15.606
343.000000,674.836,0,0,0,0,0,0,0,0,0,12.221
344.000000,598.294,0,0,0,0,0,0,0,0,0,14.617
345.000000,648.644,0,0,0,0,0,0,0,0,0,32.55
346.000000,446.393,0,0,0,0,0,0,0,0,0,11.518
347.000000,370.913,0,0,0,0,0,0,0,0,0,6.541
348.000000,540.188,0,0,0,0,0,0,0,0,0,26.851
349.000000,700.9,0,0,0,0,0,0,0,0,0,24.335
350.000000,673.831,0,0,0,0,0,0,0,0,0,16.992
351.000000,414.173,0,0,0,0,0,0,0,0,0,8.545
352.000000,422.042,0,0,0,0,0,0,0,0,0,7.944
353.000000,538.49,0,0,0,0,0,0,0,0,0,11.561
354.000000,682.476,0,0,0,0,0,0,0,0,0,14.207
355.000000,550.628,0,0,0,0,0,0,0,0,0,7.35
356.000000,616.971,0,0,0,0,0,0,0,0,0,12.104
357.000000,515.127,0,0,0,0,0,0,0,0,0,7.047
358.000000,707.503,0,0,0,0,0,0,0,0,0,8.835
359.000000,541.65,0,0,0,0,0,0,0,0,0,5.387
360.000000,550.576,0,0,0,0,0,0,0,0,0,9.108
361.000000,585.788,0,0,0,0,0,0,0,0,0,7.517
362.000000,611.752,0,0,0,0,0,0,0,0,0,9.786
363.000000,655.167,0,0,0,0,0,0,0,0,0,7.099
364.000000,882.696,0,0,0,0,0,0,0,0,0,9.972
365.000000,919.443,0,0,0,0,0,0,0,0,0,7.353
366.000000,1002.906,0,0,0,0,0,0,0,0,0,9.491
367.000000,875.839,0,0,0,0,0,0,0,0,0,8.086
368.000000,745.522,0,0,0,0,0,0,0,0,0,5.563
369.000000,724.052,0,0,0,0,0,0,0,0,0,1.337
370.000000,810.785,0,0,0,0,0,0,0,0,0,5.754
371.000000,741.993,0,0,0,0,0,0,0,0,0,1.748
372.000000,699.389,0,0,0,0,0,0,0,0,0,2.094
373.000000,791.286,0,0,0,0,0,0,0,0,0,4.293
374.000000,617.818,0,0,0,0,0,0,0,0,0,1.418
375.000000,537.435,0,0,0,0,0,0,0,0,0,4.187
376.000000,596.96,0,0,0,0,0,0,0,0,0,3.135
377.000000,666.247,0,0,0,0,0,0,0,0,0,4.28
378.000000,663.522,0,0,0,0,0,0,0,0,0,1.585
379.000000,745.734,0,0,0,0,0,0,0,0,0,2.696
380.000000,661.287,0,0,0,0,0,0,0,0,0,1.911
381.000000,592.314,0,0,0,0,0,0,0,0,0,5.097
382.000000,433.848,0,0,0,0,0,0,0,0,0,3.833
383.000000,624.226,0,0,0,0,0,0,0,0,0,5.005
384.000000,626.714,0,0,0,0,0,0,0,0,0,1.316
385.000000,755.769,0,0,0,0,0,0,0,0,0,3.085
386.000000,855.048,0,0,0,0,0,0,0,0,0,1.852
387.000000,852.276,0,0,0,0,0,0,0,0,0,1.668
388.000000,875.69,0,0,0,0,0,0,0,0,0,3.022
389.000000,831.343,0,0,0,0,0,0,0,0,0,4.984
390.000000,845.921,0,0,0,0,0,0,0,0,0,6.687
391.000000,839.857,0,0,0,0,0,0,0,0,0,3.415
392.000000,817.144,0,0,0,0,0,0,0,0,0,0
393.000000,1021.532,0,0,0,0,0,0,0,0,0,1.781
394.000000,924.239,0,0,0,0,0,0,0,0,0,0
395.000000,910.839,0,0,0,0,0,0,0,0,0,3.511
396.000000,767.1,0,0,0,0,0,0,0,0,0,4.445
397.000000,826.606,0,0,0,0,0,0,0,0,0,5.791
398.000000,828.618,0,0,0,0,0,0,0,0,0,3.057
399.000000,799.516,0,0,0,0,0,0,0,0,0,1.269
400.000000,786.646,0,0,0,0,0,0,0,0,0,1.489
401.000000,974.07,0,0,0,0,0,0,0,0,0,1.901
402.000000,321.469,0.549,67.848,100.646,100.646,100.646,100.646,95.093,95.093,0.549,2.477
403.000000,142.567,0,58.551,110.117,110.117,110.316,110.316,110.316,112.97,0,9.072
404.000000,113.138,0,68.409,68.409,68.409,68.409,68.409,68.409,136.298,0,2.639
405.000000,143.963,0,21.999,98.456,98.456,114.761,93.321,93.795,93.795,0,0
406.000000,270.044,0,41.591,61.917,78.987,120.501,117.682,115.452,101.933,0,4.582
407.000000,169.954,0,64.481,138.217,138.44,138.44,144.643,81.288,43.014,0,3.965
408.000000,166.373,0,43.836,87.6,87.6,87.6,130.894,130.894,43.836,0,3.881
409.000000,298.42,0,54.816,54.816,81.98,81.98,54.816,54.816,54.816,0,2.782
410.000000,512.258,0,27.288,27.288,40.811,40.811,27.288,27.288,27.288,0,5.691
411.000000,621.545,0,0,0,0,0,0,0,0,0,7.36
412.000000,939.448,0,0,0,0,0,0,0,0,0,14.547
413.000000,772.254,0,0,0,0,0,0,0,0,0,12.456
414.000000,882.27,0,0,0,0,0,0,0,0,0,10.239
415.000000,771.567,0,0,0,0,0,0,0,0,0,10.012
416.000000,760.589,0,0,0,0,0,0,0,0,0,6.54
417.000000,787.014,0,0,0,0,0,0,0,0,0,10.731
418.000000,783.978,0,0,0,0,0,0,0,0,0,8.399
419.000000,1070.019,0,0,0,0,0,0,0,0,0,7.564
420.000000,1631.328,0,0,0,0,0,0,0,0,0,13.332
421.000000,1433.219,0,0,0,0,0,0,0,0,0,17.763
422.000000,1267.611,0,0,0,0,0,0,0,0,0,12.293
423.000000,992.432,0,0,0,0,0,0,0,0,0,7.081
424.000000,912.779,0,0,0,0,0,0,0,0,0,12.138
425.000000,973.593,0,0,0,0,0,0,0,0,0,12.69
426.000000,852.334,0,0,0,0,0,0,0,0,0,8.392
427.000000,1040.499,0,0,0,0,0,0,0,0,0,19.838
428.000000,1042.836,0,0,0,0,0,0,0,0,0,12.571
429.000000,1007.567,0,0,0,0,0,0,0,0,0,7.578
430.000000,961,0,0,0,0,0,0,0,0,0,4.512
431.000000,924.793,0,0,0,0,0,0,0,0,0,8.608
432.000000,1153.673,0,0,0,0,0,0,0,0,0,6.313
433.000000,1197.661,0,0,0,0,0,0,0,0,0,7.007
434.000000,962.004,0,0,0,0,0,0,0,0,0,5.429
435.000000,994.268,0,0,0,0,0,0,0,0,0,4.938
436.000000,983.815,0,0,0,0,0,0,0,0,0,5.95
437.000000,1175.413,0,0,0,0,0,0,0,0,0,4.913
438.000000,1158.216,0,0,0,0,0,0,0,0,0,4.587
439.000000,1167.016,0,0,0,0,0,0,0,0,0,4.331
440.000000,1431.605,0,0,0,0,0,0,0,0,0,5.553
441.000000,1517.596,0,0,0,0,0,0,0,0,0,4.784
442.000000,1838.931,0,32.096,30.303,32.096,1.999,1.999,1.999,3.792,0,6.253
443.000000,2082.203,0,36.597,36.597,18.264,18.264,18.264,18.264,18.531,0,7.755
444.000000,1946.561,0,0,0,0,0,0,0,0,0,6.017
445.000000,1188.975,0,0,0,0,0,0,0,0,0,8.393
446.000000,1668.288,0,0,0,0,0,0,0,0,0,9.202
447.000000,1827.11,0,0,0,0,0,0,0,0,0,10.55
448.000000,1955.429,0,0,0,0,0,0,0,0,0,10.978
449.000000,2130.639,0,0,0,0,0,0,0,0,0,12.317
450.000000,2046.081,0,0,0,0,0,0,0,0,0,11.57
451.000000,1756.865,0,36.34,28.509,48.82,48.82,28.509,28.509,36.34,0,12.065
452.000000,2148.786,0,14.192,14.192,28.291,28.291,14.192,14.192,14.192,0,11.438
453.000000,2200.121,0.18,24.567,14.123,38.596,28.152,24.567,14.123,34.587,0.18,17.042
454.000000,2413.27,0,0,0,0,0,0,0,0,0,19.419
455.000000,1799.784,0,106.211,90.888,101.452,69.886,91.064,69.886,98.024,0,18.628
456.000000,2093.483,0,100.543,100.543,100.543,75.782,90.636,60.635,90.636,0,10.647
457.000000,2496.726,0.624,72.539,45.197,45.197,40.931,45.197,45.197,102.193,0.624,11.024
458.000000,3055.949,6.273,56.754,37.84,56.754,37.644,56.951,37.644,76.178,6.273,13.762
459.000000,2101.985,133.372,177.019,147.944,153.013,137.194,144.841,124.465,139.326,133.372,17.756
460.000000,1926.017,301.348,91.958,62.951,91.611,50.435,83.958,50.26,100.311,301.348,14.131
461.000000,1777.669,279.347,92.987,63.527,92.987,46.594,58.179,46.594,92.987,279.347,19.066
462.000000,1679.33,261.365,87.005,56.415,81.887,43.595,65.3,43.595,87.005,261.365,12.246
463.000000,1682.779,285.911,100.889,53.461,73.06,53.461,63.182,53.461,95.17,285.911,15.021
464.000000,1687.957,289.088,88.724,48.217,62.375,48.217,48.217,48.217,96.233,289.088,14.304
465.000000,1623.482,292.85,71.327,48.837,52.882,41.045,48.837,48.837,97.477,292.85,14.958
466.000000,1580.46,282.7,69.014,47.15,47.15,47.15,47.15,47.15,94.103,282.7,12.94
467.000000,1597.102,273.027,68.683,46.162,60.66,46.162,56.873,45.847,90.88,273.027,18.362
468.000000,1588.67,262.277,92.549,56.251,72.474,49.177,54.478,49.177,87.296,262.277,15.092
469.000000,1811.34,269.09,91.413,76.525,89.566,46.735,83.681,46.735,89.566,269.09,16.992
470.000000,1825.137,293.975,123.677,103.289,105.919,75.058,101.848,74.892,105.583,293.975,15.345
471.000000,1838.57,303.409,113.648,82.334,84.374,63.375,75.801,63.375,100.994,303.409,14.585
472.000000,1752.665,296.534,100.909,53.878,61.945,51.679,57.668,51.679,98.709,296.534,18.458
473.000000,1682.964,277.97,92.526,46.359,61.269,46.359,59.346,46.359,92.526,277.97,15.754
474.000000,1639.648,275.375,94.801,49.405,67.831,49.09,53.058,49.09,93.078,275.375,20.055
475.000000,1669.298,269.714,98.868,70.957,79.05,54.166,71.113,54.166,89.78,269.714,14.171
476.000000,1670.045,290.969,110.548,66.898,97.606,66.898,90.894,66.898,106.163,290.969,14.708
477.000000,1790.512,275.977,91.86,46.023,91.86,46.023,82.324,46.023,91.86,275.977,15.337
478.000000,1879.681,272.882,90.825,62.98,90.825,61.249,90.825,45.661,90.825,272.882,9.428
479.000000,1970.126,262.168,106.992,92.507,92.507,92.657,92.657,85.547,92.657,262.168,12.593
480.000000,1685.389,256.889,187.848,183.031,181.564,181.419,169.419,153.671,146.002,256.889,13.387
481.000000,2077.849,263.939,217.326,214.268,207.402,207.254,190.909,190.909,185.704,263.939,15.286
482.000000,2635.27,293.249,204.001,189.487,189.487,189.322,188.317,162.84,159.172,293.249,19.919
483.000000,2561.559,268.894,226.304,226.153,226.002,214.45,207.339,191.602,182.731,268.894,16.954
484.000000,2836.165,301.127,222.782,222.782,222.782,203.637,189.224,183.433,173.921,301.127,12.551
485.000000,2994.294,333.347,188.291,143.89,137.031,133.824,133.632,133.632,133.632,333.347,12.141
486.000000,2526.857,332.14,171.335,131.24,131.24,121.67,130.671,116.707,130.48,332.14,15.587
487.000000,2284.279,291.295,154.615,109.272,108.94,108.94,108.94,108.94,108.94,291.295,16.832
488.000000,2260.148,301.636,117.457,110.912,110.912,110.74,110.74,83.076,110.74,301.636,17.087
489.000000,2194.529,305.216,106.14,88.076,101.775,87.199,88.429,65.155,101.775,305.216,16.936
490.000000,1770.174,306.556,138.303,134.238,134.417,132.12,131.437,123.138,133.215,306.556,23.583
491.000000,1743.848,321.163,124.513,99.88,124.513,99.88,104.322,88.949,124.513,321.163,20.128
492.000000,1826.958,310.869,88.246,51.845,81.967,43.019,51.845,51.845,103.475,310.869,16.333
493.000000,1736.774,294.919,95.525,58.367,62.065,53.119,59.73,49.032,97.858,294.919,4.063
494.000000,1499.742,294.46,80.016,67.963,67.963,67.963,67.963,53.855,100.377,294.46,16.435
495.000000,1228.834,270.244,109.416,94.614,94.614,94.614,94.614,84.176,109.416,270.244,19.783
496.000000,1532.923,266.119,85.367,49.915,83.07,48.374,50.068,42.849,88.59,266.119,18.146
497.000000,1669.626,274.003,91.206,45.699,66.713,45.699,61.038,45.699,91.206,274.003,12.953
498.000000,1649.468,288.206,76.168,48.069,56.398,48.069,48.069,48.069,95.936,288.206,12.753
499.000000,1717.662,295.189,82.94,49.228,63.38,49.228,49.228,49.228,98.256,295.189,15.083
500.000000,1677.96,274.403,87.542,45.76,76.154,45.76,51.937,45.76,91.334,274.403,12.752
501.000000,1689.739,264.336,87.985,52.924,87.985,44.083,53.229,44.083,87.985,264.336,13.805
502.000000,1699.838,249.891,98.88,96.72,98.88,87.782,84.896,59.247,84.896,249.891,13.563
503.000000,1836.299,254.056,124.414,124.269,124.269,120.518,120.518,91.835,107.648,254.056,13.44
504.000000,2106.839,283.314,108.865,104.982,104.982,104.982,104.982,76.685,104.982,283.314,17.659
505.000000,2145.088,340.549,120.324,96.733,108.347,92.197,96.733,80.252,125.038,340.549,19.344
506.000000,2080.566,321.041,106.682,68.935,104.839,53.545,85.93,53.545,106.866,321.041,15.882
507.000000,1877.469,294.56,85.821,60.183,76.316,54.224,54.224,49.12,98.043,294.56,14.931
508.000000,1829.807,247.812,82.491,41.333,82.491,41.333,41.333,41.333,82.491,247.812,11.993
509.000000,1981.937,242.932,97.505,74.975,97.505,75.115,86.881,75.115,97.951,242.932,17.772
510.000000,2311.022,303.089,100.889,50.55,100.889,50.55,97.046,50.55,100.889,303.089,15.701
511.000000,2211.137,339.097,112.876,70.842,99.195,68.106,96.459,56.557,112.876,339.097,17.424
512.000000,1890.793,330.819,83.424,55.17,70.65,55.17,55.17,55.17,110.114,330.819,17.031
513.000000,1553.746,320.645,53.478,53.478,53.478,4.635,53.478,15.199,106.732,320.645,13.604
514.000000,1426.738,308.398,51.44,51.44,51.44,0,51.44,0,102.66,308.398,16.317
515.000000,1277.788,253.776,51.417,33.356,42.331,22.932,33.798,31.445,84.48,253.776,13.508
516.000000,1270.681,261.262,43.573,32.385,43.573,21.949,37.979,22.252,86.814,261.262,14.801
517.000000,1409.754,172.055,39.095,65.838,75.204,46.591,60.326,49.44,96.126,172.055,15.193
518.000000,1428.937,190.045,76.381,51.552,49.17,49.17,49.17,49.17,98.138,190.045,15.61
519.000000,1440.898,168.93,81.662,43.714,80.151,43.714,72.589,43.714,87.248,168.93,13.558
520.000000,1603.631,167.112,86.292,71.339,86.292,62.522,86.292,51.311,86.292,167.112,11.876
521.000000,1777.128,183.217,94.607,88.709,94.607,66.917,94.607,47.401,94.607,183.217,15.687
522.000000,1813.121,168.485,126.683,106.673,97.473,87.089,96.13,85.429,96.13,168.485,11.064
523.000000,1697.833,164.393,163.202,157.811,133.93,133.93,133.93,121.611,121.611,164.393,14.743
524.000000,1968.334,196.887,164.995,124.089,124.089,124.089,119.361,115.022,114.842,196.887,15.147
525.000000,1596.476,123.534,217.186,217.186,217.186,213.59,191.02,178.203,191.02,123.534,17.7
526.000000,997.138,111.101,239.203,239.014,220.619,220.619,185.17,184.98,184.98,111.101,15.805
527.000000,1279.832,152.718,152.829,125.284,125.119,122.769,106.801,104.95,115.027,152.718,11.993
528.000000,1487.636,186.517,119.929,77.822,102.116,72.073,72.073,72.073,102.116,186.517,12.816
529.000000,1334.792,205.745,126.373,93.8,79.625,79.625,79.625,79.625,117.042,205.745,14.931
530.000000,974.458,189.47,179.756,165.485,131.959,131.959,131.959,131.959,131.959,189.47,13.995
531.000000,1392.207,161.889,99.7,67.419,83.629,65.24,78.546,64.949,83.629,161.889,14.218
532.000000,1574.989,196.834,110.88,61.318,100.583,60.431,84.922,60.431,101.641,196.834,15.498
533.000000,1582.288,197.764,97.177,55.795,92.622,49.406,66.425,49.406,102.171,197.764,15.725
534.000000,1305.471,195.478,146.531,96.602,100.974,96.602,96.602,96.602,100.974,195.478,12.732
535.000000,1188.937,189.693,143.384,94.943,98.002,94.943,94.943,94.943,98.002,189.693,17.093
536.000000,1425.045,170.195,118.554,91.343,92.559,82.429,88.508,75.728,92.147,170.195,15.17
537.000000,1502.418,182.864,84.808,49.286,84.481,41.42,71.384,41.583,91.824,182.864,15.434
538.000000,1553.478,196.235,93.081,50.766,72.006,50.766,50.766,50.766,101.326,196.235,13.042
539.000000,1284.616,190.265,122.567,73.773,90.295,73.773,77.852,73.773,98.288,190.265,13.729
540.000000,1356.164,181.641,116.824,70.392,87.939,70.392,70.554,70.392,93.794,181.641,13.757
541.000000,1393.458,176.358,106.079,68.331,70.22,68.331,68.488,60.759,91.066,176.358,12.645
542.000000,1492.698,198.973,101.822,56.461,78.02,51.107,66.974,51.463,102.751,198.973,17.588
543.000000,1296.91,185.763,127.22,79.653,89.465,79.653,79.653,79.653,95.942,185.763,13.184
544.000000,1452.67,182.141,99.871,52.989,78.423,52.989,68.486,52.989,94.06,182.141,16.221
545.000000,1412.638,205.294,66.503,57.358,59.559,43.724,57.358,57.358,100.347,205.294,14.205
546.000000,1316.419,214.412,65.429,60.488,60.488,24.838,60.679,35.443,110.752,214.412,19.316
547.000000,1048.21,195.166,91.486,65.41,75.231,47.404,72.483,56.175,103.745,195.166,13.905
548.000000,645.422,190.564,136.852,124.856,122.503,92.358,106.563,92.528,118.514,190.564,13.544
549.000000,785.16,177.322,104.337,92.714,81.614,64.897,81.614,68.083,93.449,177.322,15.737
550.000000,843.198,186.7,89.454,61.63,75.707,41.435,75.707,41.435,109.831,186.7,11.974
551.000000,1069.981,185.826,48.107,38.089,48.107,0,44.271,0,96.009,185.826,13.062
552.000000,830.681,206.565,80.132,26.868,66.767,26.868,26.868,26.868,106.682,206.565,14.028
553.000000,890.151,187.322,48.484,3.865,39.563,0,24.4,3.024,76.967,187.322,12.644
554.000000,894.328,177.925,46.045,12.316,42.061,0,17.437,3.515,88.404,177.925,14.289
555.000000,823.641,179.764,46.52,0.323,27.978,0,27.332,0,79.833,179.764,13.416
556.000000,836.512,196.47,50.844,0,40.284,0,2.122,0,74.755,196.47,17.518
557.000000,670.159,153.947,56.299,16.726,44.093,16.588,35.382,16.588,79.492,153.947,14.779
558.000000,685.176,144.335,52.886,35.75,44.948,15.628,40.805,15.628,74.147,144.335,13.019
559.000000,854.524,179.431,43.209,17.761,33.872,2.261,27.762,15.99,73.724,179.431,15.968
560.000000,774.385,182.838,61.145,30.199,44.801,15.9,34.968,15.9,80.18,182.838,15.977
561.000000,763.057,209.175,60.097,6.574,22.562,6.574,6.574,6.574,80.887,209.175,16.326
562.000000,349.129,186.629,116.252,68.698,69.367,68.698,68.698,68.698,96.422,186.629,12.351
563.000000,569.243,162.051,74.116,32.405,56.291,32.405,32.405,32.405,83.704,162.051,11.361
564.000000,668.381,158.227,42.64,5.108,28.855,3.41,15.627,3.41,75.209,158.227,12.603
565.000000,724.93,181.984,47.099,11.931,36.48,0,23.395,12.426,91.888,181.984,12.69
566.000000,760.825,179.488,46.448,0,17.592,0,6.307,0,83.241,179.488,17.988
567.000000,643.243,197.734,62.656,13.864,38.692,13.864,20.087,13.864,75.399,197.734,17.961
568.000000,587.714,165.813,75.823,21.29,50.312,18.617,21.29,18.617,67.698,165.813,11.296
569.000000,528.345,173.144,59.827,18.367,33.411,14.949,33.256,14.949,85.214,173.144,12.214
570.000000,573.243,173.057,44.782,4.815,11.176,0,4.815,0,75.141,173.057,12.796
571.000000,675.014,189.038,45.005,0,0,0,0,0,59.718,189.038,15.531
572.000000,597.539,168.454,43.603,0,0,0,0,0,49.03,168.454,11.432
573.000000,638.215,165.793,42.914,0,12.374,0,0,0,55.531,165.793,11.449
574.000000,523.326,153.469,51.247,11.446,31.397,11.446,16.55,11.446,67.866,153.469,12.5
575.000000,509.387,185.961,48.974,19.703,25.543,19.703,19.87,20.038,72.428,185.961,16.423
576.000000,542.073,207.396,49.614,8.575,22.183,0,22.183,13.607,72.068,207.396,16.975
577.000000,524.336,173.29,44.906,0,0,0,0,0,71.106,173.29,13.438
578.000000,539.86,150.044,32.541,4.866,19.028,0,4.866,0,57.889,150.044,10.859
579.000000,533.612,162.444,36.976,0,0,0,0,0,36.976,162.444,11.857
580.000000,585.426,174.875,29.269,0,22.496,0,0,0,29.269,174.875,11.218
581.000000,567.191,188.027,30.277,0,0.169,0,0,0,30.277,188.027,16.898
582.000000,493.602,160.133,27.939,0,0,0,0,0,28.227,160.133,11.619
583.000000,526.891,190.823,20.776,0,0,0,0,0,20.605,190.823,15.283
584.000000,510.238,88.965,37.523,27.98,28.879,0,28.16,0,66.222,88.965,15.765
585.000000,574.725,0,47.63,47.63,47.63,0,47.63,0,94.925,0,18.791
586.000000,494.419,0,54.495,54.495,54.495,0,54.495,0,108.734,0,21.002
587.000000,504.716,0,52.939,52.939,52.939,0,52.939,0,105.515,0,16.047
588.000000,581.289,0,55.3,34.177,55.3,0,55.3,0,110.332,0,16.552
589.000000,507.261,0,46.348,0,46.348,0,46.348,0,92.485,0,13.896
590.000000,558.747,0,56.861,0,56.861,0,56.861,0,113.431,0,15.645
591.000000,558.277,0,59.752,0,59.752,0,59.752,0,119.199,0,20.854
592.000000,518.567,0,57.008,0,57.008,0,57.008,0,113.704,0,20.022
593.000000,492.949,0,51.301,0,51.301,0,51.301,0,102.324,0,19.281
594.000000,485.613,0,54.4,0,54.4,0,54.4,0,108.445,0,22.754
595.000000,508.16,0,50.299,0,50.299,0,50.299,0,100.309,0,17.552
596.000000,452.371,0,54.416,0,54.416,0,54.416,0,108.538,0,18.746
597.000000,466.475,0,56.974,0,56.974,0,56.974,0,113.623,0,17.969
598.000000,473.111,0,59.281,0,59.281,0,59.281,0,118.196,0,15.113
599.000000,452.892,0,47.681,0,47.681,0,47.681,0,95.082,0,15.038
600.000000,443.212,0,50.813,0,50.813,0,50.813,0,101.341,0,14.662
601.000000,449.524,0,53.752,0,53.752,0,53.752,0,107.227,0,18.278
602.000000,442.473,0,58.009,0,58.009,0,58.009,0,115.589,0,18.938
603.000000,472.879,0,51.337,0,51.337,0,51.337,0,102.289,0,16.645
604.000000,431.715,0,48.579,0,48.579,0,48.579,0,96.914,0,13.584
605.000000,417.719,0,55.966,0,55.966,0,55.966,0,111.661,0,17.028
606.000000,460.666,0,59.927,0,59.927,0,44.309,0,107.9,0,17.783
607.000000,490.937,0,55.787,0,55.787,0,0,0,111.124,0,14.594
608.000000,487.454,0,49.109,1.001,48.113,1.001,1.001,0,95.91,0,15.107
609.000000,450.09,0,43.452,0,43.452,0,0,0,86.647,0,10.769
610.000000,730.442,0,0.275,0,0.275,0,0,0,0.547,0,21.628
611.000000,711.415,0,0,0,0,0,0,0,0,0,16.831
612.000000,598.547,0,0,0,0,0,0,0,0,0,30.925
613.000000,578.11,0,0,0,0,0,0,0,0,0,18.912
614.000000,486.261,0,0,0,0,0,0,0,0,0,11.207
615.000000,402.808,0,0,0,0,0,0,0,0,0,6.346
616.000000,743.473,0,0,0,0,0,0,0,0,0,11.32
617.000000,858.315,0,0,0,0,0,0,0,0,0,20.901
618.000000,784.163,0,0,0,0,0,0,0,0,0,15.879
619.000000,665.32,0,0,0,0,0,0,0,0,0,18.35
620.000000,680.55,0,0,0,0,0,0,0,0,0,16.272
621.000000,702.136,0,0,0,0,0,0,0,0,0,18.42
622.000000,725.169,0,0,0,0,0,0,0,0,0,20.02
623.000000,781.757,0,0,0,0,0,0,0,0,0,14.27
624.000000,713.261,0,0,0,0,0,0,0,0,0,20.006
625.000000,604.011,0,0,0,0,0,0,0,0,0,16.12
626.000000,637.887,0,0,0,0,0,0,0,0,0,11.113
627.000000,559.689,0,0,0,0,0,0,0,0,0,15.516
628.000000,690.19,0,0,0,0,0,0,0,0,0,19.336
629.000000,667.118,0,0,0,0,0,0,0,0,0,20.314
630.000000,567.097,0,0,0,0,0,0,0,0,0,17.489
631.000000,580.083,0,0,0,0,0,0,0,0,0,23.668
632.000000,515.246,0,0,0,0,0,0,0,0,0,13.417
633.000000,412.563,0,0,0,0,0,0,0,0,0,14.354
634.000000,434.676,0,0,0,0,0,0,0,0,0,14.16
635.000000,577.832,0,0,0,0,0,0,0,0,0,15.998
636.000000,435.642,0,0,0,0,0,0,0,0,0,9.633
637.000000,438.601,0,0,0,0,0,0,0,0,0,5.273
638.000000,412.268,0,0,0,0,0,0,0,0,0,6.254
639.000000,420.919,0,0,0,0,0,0,0,0,0,11.29
640.000000,341.913,0,0,0,0,0,0,0,0,0,12.17
641.000000,428.323,0,0,0,0,0,0,0,0,0,19.066
642.000000,716.89,0,0,0,0,0,0,0,0,0,18.586
643.000000,474.21,0,0,0,0,0,0,0,0,0,12.516
644.000000,440.928,0,0,0,0,0,0,0,0,0,12.207
645.000000,639.04,0,0,0,0,0,0,0,0,0,20.916
646.000000,550.695,0,0,0,0,0,0,0,0,0,15.852
647.000000,458.295,0,0,0,0,0,0,0,0,0,15.319
648.000000,428.709,0,0,0,0,0,0,0,0,0,18.746
649.000000,409.756,0,0,0,0,0,0,0,0,0,10.494
650.000000,431.28,0,0,0,0,0,0,0,0,0,13.46
651.000000,492.971,0,0,0,0,0,0,0,0,0,14.757
652.000000,444.693,0,0,0,0,0,0,0,0,0,18.527
653.000000,500.791,0,0,0,0,0,0,0,0,0,18.658
654.000000,376.953,0,0,0,0,0,0,0,0,0,9.969
655.000000,380.529,0,0,0,0,0,0,0,0,0,14.926
656.000000,394.454,0,0,0,0,0,0,0,0,0,8.729
657.000000,441.719,0,0,0,0,0,0,0,0,0,11.634
658.000000,475.336,0,0,0,0,0,0,0,0,0,14.001
659.000000,561.848,0,0,0,0,0,0,0,0,0,25.818
660.000000,505.461,0,0,0,0,0,0,0,0,0,12.927
661.000000,441.097,0,0,0,0,0,0,0,0,0,11.559
662.000000,392.105,0,0,0,0,0,0,0,0,0,10.721
663.000000,514.5,0,0,0,0,0,0,0,0,0,10.849
664.000000,502.069,0,0,0,0,0,0,0,0,0,15.859
665.000000,537.411,0,0,0,0,0,0,0,0,0,13.434
666.000000,544.79,0,0,0,0,0,0,0,0,0,19.167
667.000000,470.56,0,0,0,0,0,0,0,0,0,12.043
668.000000,435.048,0,0,0,0,0,0,0,0,0,13.193
669.000000,573.905,0,0,0,0,0,0,0,0,0,8.261
670.000000,767.484,0,0,0,0,0,0,0,0,0,14.313
671.000000,718.346,0,0,0,0,0,0,0,0,0,14.695
672.000000,698.646,0,0,0,0,0,0,0,0,0,15.53
